# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.7813188,0.0313188,0.0000000,98776.7514169,98776.7514169
0.7913188,0.0413188,0.0100000,70070.6130032,70070.6130032
0.8013188,0.0513188,0.0200000,49275.4024563,49275.4024563
0.8113188,0.0613188,0.0300000,34843.3957895,34843.3957895
0.8213188,0.0713188,0.0400000,25498.5217916,25498.5217916
0.8313188,0.0813188,0.0500000,17755.6481340,17755.6481340
0.8413188,0.0913188,0.0600000,11535.8107512,11535.8107512
0.8513188,0.1013188,0.0700000,7442.0923978,7442.0923978
0.8613188,0.1113188,0.0800000,4777.8651742,4777.8651742
0.8713188,0.1213188,0.0900000,3056.7441598,3056.7441598
0.8813188,0.1313188,0.1000000,1855.6725612,1855.6725612
0.8913188,0.1413188,0.1100000,1141.7103218,1118.1645162
0.9013188,0.1513188,0.1200000,696.3283579,672.8239351
0.9113188,0.1613188,0.1300000,424.5100996,401.1687989
0.9213188,0.1713188,0.1400000,256.8779135,233.8731670
0.9313188,0.1813188,0.1500000,152.5820762,129.9846148
0.9413188,0.1913188,0.1600000,87.3201394,65.0628178
0.9513188,0.2013188,0.1700000,46.3647754,24.3654044
0.9613188,0.2113188,0.1800000,20.6170274,-1.0985227
0.9713188,0.2213188,0.1900000,2.1342348,-19.8091450
0.9813188,0.2313188,0.2000000,-12.7391929,-35.5292832
0.9913188,0.2413188,0.2100000,-22.5645514,-43.9326433
1.0013188,0.2513188,0.2200000,-29.4685347,-52.3485328
1.0113188,0.2613188,0.2300000,-33.3750755,-56.9850445
1.0213188,0.2713188,0.2400000,-34.7311941,-58.5283050
1.0313188,0.2813188,0.2500000,-34.3503339,-58.0717412
1.0413188,0.2913188,0.2600000,-33.0441029,-56.3334600
1.0513188,0.3013188,0.2700000,-32.0778552,-53.7948105
1.0613188,0.3113188,0.2800000,-32.1271272,-53.9366213
1.0713188,0.3213188,0.2900000,-31.8798075,-53.9865004
1.0813188,0.3313188,0.3000000,-30.7887195,-52.8029761
1.0913188,0.3413188,0.3100000,-28.9974203,-50.7656071
1.1013188,0.3513188,0.3200000,-26.7607225,-48.1702861
1.1113188,0.3613188,0.3300000,-24.3450021,-45.2454043
1.1213188,0.3713188,0.3400000,-22.0255100,-42.1641463
1.1313188,0.3813188,0.3500000,-20.0196785,-39.0546299
1.1413188,0.3913188,0.3600000,-18.3828709,-36.0085938
1.1513188,0.4013188,0.3700000,-17.0373799,-33.6029406
1.1613188,0.4113188,0.3800000,-15.8610636,-32.1136027
1.1713188,0.4213188,0.3900000,-14.7916613,-30.4274306
1.1813188,0.4313188,0.4000000,-13.8348287,-28.6676186
1.1913188,0.4413188,0.4100000,-12.9466316,-27.0414811
1.2013188,0.4513188,0.4200000,-12.0667517,-27.2476190
1.2113188,0.4613188,0.4300000,-11.1422613,-26.6649819
1.2213188,0.4713188,0.4400000,-10.1961867,-25.2963585
1.2313188,0.4813188,0.4500000,-9.2877219,-23.5831451
1.2413188,0.4913188,0.4600000,-8.4563360,-21.7680772
1.2513188,0.5013188,0.4700000,-7.7145868,-19.9811888
1.2613188,0.5113188,0.4800000,-7.0595102,-18.2884610
1.2713188,0.5213188,0.4900000,-6.4822390,-16.8433924
1.2813188,0.5313188,0.5000000,-5.9728118,-16.0230790
1.2913188,0.5413188,0.5100000,-5.5219882,-15.2672940
1.3013188,0.5513188,0.5200000,-5.1217296,-14.6330117
1.3113188,0.5613188,0.5300000,-4.7651912,-14.3384383
1.3213188,0.5713188,0.5400000,-4.4465725,-14.0487814
1.3313188,0.5813188,0.5500000,-4.1609505,-13.7671265
1.3413188,0.5913188,0.5600000,-3.9041309,-13.4950357
1.3513188,0.6013188,0.5700000,-3.6725262,-13.2331288
1.3613188,0.6113188,0.5800000,-3.4630552,-12.9814540
1.3713188,0.6213188,0.5900000,-3.2730627,-12.7397229
1.3813188,0.6313188,0.6000000,-3.1002536,-12.5074611
1.3913188,0.6413188,0.6100000,-2.9426383,-12.2841028
1.4013188,0.6513188,0.6200000,-2.7984883,-12.0786084
1.4113188,0.6613188,0.6300000,-2.6662983,-11.9173406
1.4213188,0.6713188,0.6400000,-2.5447547,-11.7610992
1.4313188,0.6813188,0.6500000,-2.4327090,-11.6094017
1.4413188,0.6913188,0.6600000,-2.3291552,-11.4618100
1.4513188,0.7013188,0.6700000,-2.2332103,-11.3179312
1.4613188,0.7113188,0.6800000,-2.1440984,-11.1774158
1.4713188,0.7213188,0.6900000,-2.0611360,-11.0399552
1.4813188,0.7313188,0.7000000,-1.9837201,-10.9052782
1.4913188,0.7413188,0.7100000,-1.9113182,-10.7731477
1.5013188,0.7513188,0.7200000,-1.8434586,-10.6433570
1.5113188,0.7613188,0.7300000,-1.7797233,-10.5157263
1.5213188,0.7713188,0.7400000,-1.7197411,-10.3900998
1.5313188,0.7813188,0.7500000,-1.6631816,-10.2663430
1.5413188,0.7913188,0.7600000,-1.6097503,-10.1443396
1.5513188,0.8013188,0.7700000,-1.5591845,-10.0239896
1.5613188,0.8113188,0.7800000,-1.5112490,-9.9052068
1.5713188,0.8213188,0.7900000,-1.4657333,-9.7879177
1.5813188,0.8313188,0.8000000,-1.4224484,-9.6720588
1.5913188,0.8413188,0.8100000,-1.3812243,-9.5575764
1.6013188,0.8513188,0.8200000,-1.3419078,-9.4444243
1.6113188,0.8613188,0.8300000,-1.3043609,-9.3325631
1.6213188,0.8713188,0.8400000,-1.2684586,-9.2219596
1.6313188,0.8813188,0.8500000,-1.2340877,-9.1125852
1.6413188,0.8913188,0.8600000,-1.2011457,-9.0044159
1.6513188,0.9013188,0.8700000,-1.1695392,-8.8974311
1.6613188,0.9113188,0.8800000,-1.1391831,-8.7916134
1.6713188,0.9213188,0.8900000,-1.1099999,-8.6869480
1.6813188,0.9313188,0.9000000,-1.0819187,-8.5834222
1.6913188,0.9413188,0.9100000,-1.0548747,-8.4810252
1.7013188,0.9513188,0.9200000,-1.0288081,-8.3797476
1.7113188,0.9613188,0.9300000,-1.0036643,-8.2795812
1.7213188,0.9713188,0.9400000,-0.9793929,-8.1805188
1.7313188,0.9813188,0.9500000,-0.9559474,-8.0825541
1.7413188,0.9913188,0.9600000,-0.9332847,-7.9856811
1.7513188,1.0013188,0.9700000,-0.9113653,-7.8898946
1.7613188,1.0113188,0.9800000,-0.8901521,-7.7951895
1.7713188,1.0213188,0.9900000,-0.8696110,-7.7015609
1.7813188,1.0313188,1.0000000,-0.8497102,-7.6090042
1.7913188,1.0413188,1.0100000,-0.8304200,-7.5175147
1.8013188,1.0513188,1.0200000,-0.8117128,-7.4270876
1.8113188,1.0613188,1.0300000,-0.7935627,-7.3377184
1.8213188,1.0713188,1.0400000,-0.7759454,-7.2494020
1.8313188,1.0813188,1.0500000,-0.7588385,-7.1621334
1.8413188,1.0913188,1.0600000,-0.7422205,-7.0759075
1.8513188,1.1013188,1.0700000,-0.7260716,-6.9907188
1.8613188,1.1113188,1.0800000,-0.7103729,-6.9065617
1.8713188,1.1213188,1.0900000,-0.6951066,-6.8234304
