# r[nm],d[nm],daligned[nm],Ucline3(d)[kj/mol],UMincline3(d)[kj/mol]
-0.2018728,-0.2018728,0.0000001,43002.5989616,43002.5989616
-0.1918728,-0.1918728,0.0100001,42213.0741308,42213.0741308
-0.1818728,-0.1818728,0.0200001,40701.6167792,40701.6167792
-0.1718728,-0.1718728,0.0300001,38755.7838602,38755.7838602
-0.1618728,-0.1618728,0.0400001,37342.0374244,37342.0374244
-0.1518728,-0.1518728,0.0500001,38399.8264809,38399.8264809
-0.1418728,-0.1418728,0.0600001,44182.1881399,44182.1881399
-0.1318728,-0.1318728,0.0700001,56120.1541934,56120.1541934
-0.1218728,-0.1218728,0.0800001,63208.8179662,63208.8179662
-0.1118728,-0.1118728,0.0900001,71659.9075227,71659.9075227
-0.1018728,-0.1018728,0.1000001,68788.4571259,68788.4571259
-0.0918728,-0.0918728,0.1100001,59131.2817990,59131.2817990
-0.0818728,-0.0818728,0.1200001,49524.4097682,49524.4097682
-0.0718728,-0.0718728,0.1300001,42450.7613716,42450.7613716
-0.0618728,-0.0618728,0.1400001,31036.5900517,31036.5900517
-0.0518728,-0.0518728,0.1500001,19049.7717659,19049.7717659
-0.0418728,-0.0418728,0.1600001,13028.3658503,13028.3658503
-0.0318728,-0.0318728,0.1700001,8532.8855218,8532.8855218
-0.0218728,-0.0218728,0.1800001,5236.1702789,5236.1702789
-0.0118728,-0.0118728,0.1900001,3467.6873207,3467.6873207
-0.0018728,-0.0018728,0.2000001,2495.3596806,2495.3596806
0.0081272,0.0081272,0.2100001,1930.2483737,1930.2483737
0.0181272,0.0181272,0.2200001,1592.0131530,1573.0872973
0.0281272,0.0281272,0.2300001,1340.0198947,1321.0940390
0.0381272,0.0381272,0.2400001,1140.9949728,1122.0691171
0.0481272,0.0481272,0.2500001,969.7363720,950.8105163
0.0581272,0.0581272,0.2600001,815.3813937,796.4555379
0.0681272,0.0681272,0.2700001,674.3590910,655.4332352
0.0781272,0.0781272,0.2800001,546.3998244,527.4739686
0.0881272,0.0881272,0.2900001,432.3168417,413.3909859
0.0981272,0.0981272,0.3000001,332.8614429,313.9355872
0.1081272,0.1081272,0.3100001,248.2333643,229.3075086
0.1181272,0.1181272,0.3200001,177.9745841,159.0487284
0.1281272,0.1281272,0.3300001,121.0642590,102.1384033
0.1381272,0.1381272,0.3400001,76.0955463,57.1696912
0.1481272,0.1481272,0.3500001,41.4621099,22.5363165
0.1581272,0.1581272,0.3600001,15.5153150,-3.4088833
0.1681272,0.1681272,0.3700001,-3.3280890,-22.2378948
0.1781272,0.1781272,0.3800001,-16.5240318,-35.3743373
0.1881272,0.1881272,0.3900001,-25.3502686,-44.0563881
0.1981272,0.1981272,0.4000001,-30.8920835,-49.3265840
0.2081272,0.2081272,0.4100001,-34.1983543,-52.0394927
0.2181272,0.2181272,0.4200001,-36.6505773,-52.8797739
0.2281272,0.2281272,0.4300001,-38.9293706,-56.1552257
0.2381272,0.2381272,0.4400001,-40.4678581,-57.6256572
0.2481272,0.2481272,0.4500001,-41.0614680,-57.5887229
0.2581272,0.2581272,0.4600001,-40.8574603,-56.5193945
0.2681272,0.2681272,0.4700001,-40.1872395,-55.5743262
0.2781272,0.2781272,0.4800001,-39.9966053,-54.1156277
0.2881272,0.2881272,0.4900001,-40.9698123,-52.1686170
0.2981272,0.2981272,0.5000001,-41.2070785,-50.0900607
0.3081272,0.3081272,0.5100001,-40.1635388,-49.0907606
0.3181272,0.3181272,0.5200001,-38.2569672,-47.5514470
0.3281272,0.3281272,0.5300001,-35.9181635,-45.6979372
0.3381272,0.3381272,0.5400001,-33.4585484,-43.6736635
0.3481272,0.3481272,0.5500001,-31.0858779,-41.5697434
0.3581272,0.3581272,0.5600001,-28.9503632,-39.6127524
0.3681272,0.3681272,0.5700001,-27.2074392,-37.9468839
0.3781272,0.3781272,0.5800001,-25.9421468,-36.5571862
0.3881272,0.3881272,0.5900001,-25.0287724,-35.5044242
0.3981272,0.3981272,0.6000001,-24.2471689,-34.2262233
0.4081272,0.4081272,0.6100001,-23.4292770,-32.7811552
0.4181272,0.4181272,0.6200001,-22.4941115,-31.2221565
0.4281272,0.4281272,0.6300001,-21.4276817,-29.5953691
0.4381272,0.4381272,0.6400001,-20.2657528,-27.9396995
0.4481272,0.4481272,0.6500001,-19.1029423,-26.3305621
0.4581272,0.4581272,0.6600001,-18.1235453,-25.7207295
0.4681272,0.4681272,0.6700001,-17.5083799,-26.7755047
0.4781272,0.4781272,0.6800001,-17.2132938,-26.7688878
0.4881272,0.4881272,0.6900001,-17.0252194,-26.0782299
0.4981272,0.4981272,0.7000001,-16.7536216,-24.9676735
0.5081272,0.5081272,0.7100001,-16.3018763,-23.6197465
0.5181272,0.5181272,0.7200001,-15.6476702,-22.1586279
0.5281272,0.5281272,0.7300001,-14.8155446,-20.6671217
0.5381272,0.5381272,0.7400001,-13.8637635,-19.2253912
0.5481272,0.5481272,0.7500001,-12.8598880,-17.8414912
0.5581272,0.5581272,0.7600001,-11.8603998,-16.5200688
0.5681272,0.5681272,0.7700001,-10.9038681,-15.2906911
0.5781272,0.5781272,0.7800001,-10.0124582,-14.1537643
0.5881272,0.5881272,0.7900001,-9.1960927,-13.0919503
0.5981272,0.5981272,0.8000001,-8.4565790,-12.1216439
0.6081272,0.6081272,0.8100001,-7.7908662,-11.2213703
0.6181272,0.6181272,0.8200001,-7.1933476,-10.3941582
0.6281272,0.6281272,0.8300001,-6.6573615,-9.6328346
0.6381272,0.6381272,0.8400001,-6.1760991,-8.9341949
0.6481272,0.6481272,0.8500001,-5.7431036,-8.2943511
0.6581272,0.6581272,0.8600001,-5.3525074,-7.7089046
0.6681272,0.6681272,0.8700001,-4.9991122,-7.1733444
0.6781272,0.6781272,0.8800001,-4.6783822,-6.6832755
0.6881272,0.6881272,0.8900001,-4.3863933,-6.2352576
0.6981272,0.6981272,0.9000001,-4.1197648,-5.8246083
