# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.2000000,0.2000000,0.1465498,359.8640749,219.8619551,1560.9343401,16.7394626,1095.0687358,21015.7296108,216419.3914284,1512863.5392028
0.2050000,0.2050000,0.1515498,288.5325221,189.0775359,1265.9696788,12.5204294,887.6708501,17213.0370442,177613.4687482,1242282.8165608
0.2100000,0.2100000,0.1565498,231.0046862,152.1272933,1027.0480440,9.0497820,719.7135081,14120.1537600,146023.1900247,1021959.6559465
0.2150000,0.2150000,0.1615498,198.4226991,122.1559908,833.3373642,6.1492328,583.5703674,11601.0512731,120268.3427212,842285.8879535
0.2200000,0.2200000,0.1665498,160.1219774,97.8413893,676.1304785,3.7180037,473.1114690,9546.2643539,99237.9652415,695527.1591179
0.2250000,0.2250000,0.1715498,128.9741819,78.1097277,548.4250742,1.7167454,383.4073864,7867.6536288,82037.2906428,575453.7553320
0.2300000,0.2300000,0.1765498,103.6329750,62.0915081,444.5864158,0.1200100,310.4916908,6494.1987978,67945.1270052,477044.0382140
0.2350000,0.2350000,0.1815498,83.0052664,49.0814308,360.0768569,-1.1120645,251.1704536,5368.6233582,56379.6586386,396246.4703430
0.2400000,0.2400000,0.1865498,66.2056545,38.4995997,291.2390779,-2.0328647,202.8695899,4444.6884789,46871.0243226,329788.7932409
0.2450000,0.2450000,0.1915498,52.5123526,29.8622011,235.1224612,-2.6990567,175.3981551,3685.0242917,39039.3387758,275025.0785856
0.2500000,0.2500000,0.1965498,41.3287223,22.7671937,201.4822984,-3.1630102,142.4154327,3059.3921419,32577.0794245,229813.1531977
0.2550000,0.2550000,0.2015498,32.1571083,16.8989076,163.2284912,-3.4695092,115.3609871,2543.2920463,27234.9701294,192416.3564324
0.2600000,0.2600000,0.2065498,24.5898444,12.0367992,131.8376642,-3.6551988,93.1512249,2116.8464572,22810.6641553,161424.7756336
0.2650000,0.2650000,0.2115498,18.3165426,8.0360782,106.0619103,-3.7493016,74.8987516,1763.9050855,19139.6668836,135692.0668883
0.2700000,0.2700000,0.2165498,13.1224662,4.7865930,84.8810281,-3.7747628,59.8691915,1471.3265497,16088.0502887,114284.7441683
0.2750000,0.2750000,0.2215498,8.8568220,2.1855417,67.4532640,-3.7494242,47.4518393,1228.4014765,13546.6008877,96441.4439325
0.2800000,0.2800000,0.2265498,5.3945029,0.1324385,53.0790600,-3.6870693,37.1481092,1026.3887828,11426.1148251,81540.1728512
0.2850000,0.2850000,0.2315498,2.6180635,-1.4666326,41.1816699,-3.5982954,28.5732410,858.1425613,9653.6113596,69071.9471014
0.2900000,0.2900000,0.2365498,0.4168447,-2.6949647,31.3044781,-3.4912160,21.4462357,717.8115356,8169.2820747,58619.5520913
0.2950000,0.2950000,0.2415498,-1.3091920,-3.6236529,23.1057555,-3.3720178,15.5554903,600.5966852,6924.0299058,49840.4073344
0.3000000,0.3000000,0.2465498,-2.6469636,-4.3118961,16.3300418,-3.2453958,10.7236337,502.5555370,5877.4814248,42452.7253607
0.3050000,0.3050000,0.2515498,-3.6698923,-4.8082341,10.7700800,-3.1148917,6.7910235,420.4439296,4996.3792231,36224.3163912
0.3100000,0.3100000,0.2565498,-4.4388854,-5.1520932,6.2436412,-2.9831573,3.6133961,351.5879012,4253.2798993,30963.5203534
0.3150000,0.3150000,0.2615498,-5.0039022,-5.3753143,2.5871022,-2.8521577,1.0634750,293.7798193,3625.4980371,26511.8513672
0.3200000,0.3200000,0.2665498,-5.4056413,-5.5035223,-0.3441839,-2.7233288,-0.9682514,245.1940429,3094.2484294,22738.0224195
0.3250000,0.3250000,0.2715498,-5.6771206,-5.5572957,-2.6752171,-2.5976996,-2.5742661,204.3183427,2643.9482781,19533.0838523
0.3300000,0.3300000,0.2765498,-5.8450619,-5.5531371,-4.5120315,-2.4759866,-3.8317117,177.0955689,2261.6486547,16806.4619001
0.3350000,0.3350000,0.2815498,-5.9310603,-5.5042671,-5.9434253,-2.3586671,-4.8044384,147.3243147,1936.5705516,14482.7255492
0.3400000,0.3400000,0.2865498,-5.9525530,-5.4212671,-7.0431519,-2.2460362,-5.5450486,122.0731413,1659.7256827,12498.9435939
0.3450000,0.3450000,0.2915498,-5.9236109,-5.3125968,-7.8721581,-2.1382506,-6.0967630,100.6382865,1423.6060525,10802.5206627
0.3500000,0.3500000,0.2965498,-5.8555825,-5.1850114,-8.4806569,-2.0353634,-6.4950437,82.4517788,1221.9294133,9349.4225252
0.3550000,0.3550000,0.3015498,-5.7576143,-5.0438946,-8.9099483,-1.9373500,-6.7689681,67.0424035,1049.4302084,8102.7182667
0.3600000,0.3600000,0.3065498,-5.6370713,-4.8935275,-9.1939719,-1.8441290,-6.9423736,54.0073152,901.6875928,7031.3807839
0.3650000,0.3650000,0.3115498,-5.4998767,-4.7373037,-9.3606070,-1.7555784,-7.0348027,42.9974617,774.9837243,6109.2981988
0.3700000,0.3700000,0.3165498,-5.3507856,-4.5779020,-9.4327516,-1.6715472,-7.0622784,33.7106368,666.1868052,5314.4577571
0.3750000,0.3750000,0.3215498,-5.1936063,-4.4174256,-9.4292112,-1.5918655,-7.0379390,25.8868185,572.6543940,4628.2710039
0.3800000,0.3800000,0.3265498,-5.0313796,-4.2575143,-9.3654286,-1.5163514,-6.9725573,19.3037034,492.1533439,4035.0148578
0.3850000,0.3850000,0.3315498,-4.8665230,-4.0994347,-9.2540823,-1.4448167,-6.8749640,13.7721416,422.7933997,3521.3679170
0.3900000,0.3900000,0.3365498,-4.7009488,-3.9441533,-9.1055774,-1.3770709,-6.7523950,9.1316839,362.9720352,3076.0251383
0.3950000,0.3950000,0.3415498,-4.5361590,-3.7923950,-8.9284472,-1.3129244,-6.6107742,5.2464556,311.3285524,2689.3771201
0.4000000,0.4000000,0.3465498,-4.3733226,-3.6446911,-8.7296830,-1.2521910,-6.4549458,2.0014751,266.7058273,2353.2427221
0.4050000,0.4050000,0.3515498,-4.2133388,-3.5014178,-8.5150047,-1.1946892,-6.2888649,-0.7005545,228.1183777,2060.6457913
0.4100000,0.4100000,0.3565498,-4.0568882,-3.3628275,-8.2890829,-1.1402434,-6.1157531,-2.9419960,197.6009831,1805.6284186
0.4150000,0.4150000,0.3615498,-3.9044745,-3.2290739,-8.0557220,-1.0886852,-5.9382276,-4.7926162,168.1826340,1583.0944994
0.4200000,0.4200000,0.3665498,-3.7564587,-3.1002329,-7.8180111,-1.0398531,-5.7584064,-6.3115602,142.7058820,1388.6784720
0.4250000,0.4250000,0.3715498,-3.6130870,-2.9763188,-7.5784476,-0.9935933,-5.5779957,-7.5490134,120.6373078,1218.6350099
0.4300000,0.4300000,0.3765498,-3.4745131,-2.8572982,-7.3390407,-0.9497599,-5.3983617,-8.5475990,101.5165006,1069.7461763
0.4350000,0.4350000,0.3815498,-3.3408173,-2.7431007,-7.1013955,-0.9082142,-5.2205899,-9.3435514,84.9465258,939.2431573
0.4400000,0.4400000,0.3865498,-3.2120214,-2.6336276,-6.8667837,-0.8688252,-5.0455344,-9.9677014,70.5853549,824.7401821
0.4450000,0.4450000,0.3915498,-3.0881008,-2.5287594,-6.6362013,-0.8314694,-4.8738586,-10.4463045,58.1382694,724.1786492
0.4500000,0.4500000,0.3965498,-2.9689954,-2.4283613,-6.4104177,-0.7960298,-4.7060687,-10.8017382,47.3512152,635.7798103
0.4550000,0.4550000,0.4015498,-2.8546168,-2.3322877,-6.1900146,-0.7623967,-4.5425419,-11.0530876,38.0050456,558.0046413
0.4600000,0.4600000,0.4065498,-2.7448558,-2.2403862,-5.9754202,-0.7304666,-4.3835494,-11.2166407,29.9105648,489.5197606
0.4650000,0.4650000,0.4115498,-2.6395876,-2.1525003,-5.7669363,-0.7001420,-4.2292756,-11.3063055,22.9042773,429.1684384
0.4700000,0.4700000,0.4165498,-2.5386760,-2.0684721,-5.5647615,-0.6713316,-4.0798345,-11.3339627,16.8447527,375.9459039
0.4750000,0.4750000,0.4215498,-2.4419774,-1.9881435,-5.3690103,-0.6439493,-3.9352825,-11.3097645,11.6095182,328.9782812
0.4800000,0.4800000,0.4265498,-2.3493431,-1.9113584,-5.1797286,-0.6179144,-3.7956295,-11.2423874,7.0924047,287.5045964
0.4850000,0.4850000,0.4315498,-2.2606224,-1.8379630,-4.9969074,-0.5931510,-3.6608485,-11.1392473,3.2012786,250.8613872
0.4900000,0.4900000,0.4365498,-2.1756636,-1.7678075,-4.8204937,-0.5695878,-3.5308826,-11.0066817,-0.1438965,218.4654918
0.4950000,0.4950000,0.4415498,-2.0943159,-1.7007460,-4.6503990,-0.5471579,-3.4056516,-10.8501050,-3.0127189,190.5329508
0.5000000,0.5000000,0.4465498,-2.0164307,-1.6366373,-4.4865078,-0.5257984,-3.2850572,-10.6741408,-5.4657699,165.0869094
0.5050000,0.5050000,0.4515498,-1.9418620,-1.5753451,-4.3286830,-0.5054505,-3.1689874,-10.4827349,-7.5558318,142.5742716
0.5100000,0.5100000,0.4565498,-1.8704673,-1.5167384,-4.1767715,-0.4860585,-3.0573197,-10.2792512,-9.3289336,122.6514764
0.5150000,0.5150000,0.4615498,-1.8021084,-1.4606911,-4.0306087,-0.4675705,-2.9499244,-10.0665545,-10.8252502,105.0171448
0.5200000,0.5200000,0.4665498,-1.7366511,-1.4070825,-3.8900213,-0.4499375,-2.8466671,-9.8470808,-12.0798752,89.4066270
0.5250000,0.5250000,0.4715498,-1.6739661,-1.3557974,-3.7548309,-0.4331135,-2.7474099,-9.6228976,-13.1234882,75.5872875
0.5300000,0.5300000,0.4765498,-1.6139286,-1.3067252,-3.6248560,-0.4170553,-2.6520142,-9.3957558,-13.9829287,63.3544243
0.5350000,0.5350000,0.4815498,-1.5564188,-1.2597609,-3.4999140,-0.4017223,-2.5603408,-9.1671340,-14.6816932,52.5277347
0.5400000,0.5400000,0.4865498,-1.5013217,-1.2148039,-3.3798227,-0.3870763,-2.4722517,-8.9382770,-15.2403643,42.9482517
0.5450000,0.5450000,0.4915498,-1.4485271,-1.1717588,-3.2644018,-0.3730812,-2.3876107,-8.7102282,-15.6769823,34.4756856
0.5500000,0.5500000,0.4965498,-1.3979295,-1.1305346,-3.1534734,-0.3597032,-2.3062842,-8.4838582,-16.0073678,26.9861136
0.5550000,0.5550000,0.5015498,-1.3494283,-1.0910446,-3.0468632,-0.3469105,-2.2281413,-8.2598890,-16.2454007,20.3699714
0.5600000,0.5600000,0.5065498,-1.3029271,-1.0532067,-2.9444010,-0.3346730,-2.1530545,-8.0389147,-16.4032634,14.5303045
0.5650000,0.5650000,0.5115498,-1.2583340,-1.0169426,-2.8459211,-0.3229626,-2.0809002,-7.8214202,-16.4916519,9.3812432
0.5700000,0.5700000,0.5165498,-1.2155616,-0.9821780,-2.7512625,-0.3117525,-2.0115584,-7.6077959,-16.5199597,4.8466726
0.5750000,0.5750000,0.5215498,-1.1745263,-0.9488423,-2.6602695,-0.3010177,-1.9449131,-7.3983522,-16.4964381,0.8590709
0.5800000,0.5800000,0.5265498,-1.1351486,-0.9168684,-2.5727914,-0.2907345,-1.8808524,-7.1933301,-16.4283359,-2.6415075
0.5850000,0.5850000,0.5315498,-1.0973528,-0.8861927,-2.4886830,-0.2808805,-1.8192684,-6.9929118,-16.3220213,-5.7083212
0.5900000,0.5900000,0.5365498,-1.0610668,-0.8567547,-2.4078044,-0.2714346,-1.7600574,-6.7972294,-16.1830890,-8.3887218
0.5950000,0.5950000,0.5415498,-1.0262219,-0.8284970,-2.3300207,-0.2623770,-1.7031196,-6.6063721,-16.0164531,-10.7248376
0.6000000,0.6000000,0.5465498,-0.9927529,-0.8013652,-2.2552027,-0.2536889,-1.6483593,-6.4203927,-15.8264292,-12.7541747
0.6050000,0.6050000,0.5515498,-0.9605977,-0.7753075,-2.1832260,-0.2453525,-1.5956846,-6.2393134,-15.6168057,-14.5101452
0.6100000,0.6100000,0.5565498,-0.9296972,-0.7502747,-2.1139716,-0.2373510,-1.5450075,-6.0631305,-15.3909068,-16.0225313
0.6150000,0.6150000,0.5615498,-0.8999952,-0.7262202,-2.0473251,-0.2296686,-1.4962437,-5.8918185,-15.1516477,-17.3178953
0.6200000,0.6200000,0.5665498,-0.8714381,-0.7030998,-1.9831771,-0.2222902,-1.4493123,-5.7253337,-14.9015828,-18.4199402
0.6250000,0.6250000,0.5715498,-0.8439752,-0.6808712,-1.9214227,-0.2152016,-1.4041362,-5.5636175,-14.6429485,-19.3498280
0.6300000,0.6300000,0.5765498,-0.8175579,-0.6594945,-1.8619617,-0.2083895,-1.3606414,-5.4065989,-14.3777007,-20.1264615
0.6350000,0.6350000,0.5815498,-0.7921404,-0.6389318,-1.8046981,-0.2018410,-1.3187572,-5.2541967,-14.1075476,-20.7667322
0.6400000,0.6400000,0.5865498,-0.7676787,-0.6191470,-1.7495402,-0.1955442,-1.2784162,-5.1063218,-13.8339791,-21.2857411
0.6450000,0.6450000,0.5915498,-0.7441313,-0.6001057,-1.6964001,-0.1894876,-1.2395537,-4.9628786,-13.5582919,-21.6969933
0.6500000,0.6500000,0.5965498,-0.7214584,-0.5817754,-1.6451940,-0.1836603,-1.2021080,-4.8237666,-13.2816126,-22.0125704
0.6550000,0.6550000,0.6015498,-0.6996223,-0.5641250,-1.5958417,-0.1780521,-1.1660201,-4.6888817,-13.0049175,-22.2432842
0.6600000,0.6600000,0.6065498,-0.6785871,-0.5471251,-1.5482666,-0.1726533,-1.1312339,-4.5581171,-12.7290500,-22.3988123
0.6650000,0.6650000,0.6115498,-0.6583185,-0.5307477,-1.5023955,-0.1674546,-1.0976954,-4.4313644,-12.4547367,-22.4878191
0.6700000,0.6700000,0.6165498,-0.6387840,-0.5149660,-1.4581583,-0.1624473,-1.0653533,-4.3085144,-12.1826005,-22.5180635
0.6750000,0.6750000,0.6215498,-0.6199527,-0.4997547,-1.4154883,-0.1576230,-1.0341585,-4.1894573,-11.9131730,-22.4964939
0.6800000,0.6800000,0.6265498,-0.6017948,-0.4850896,-1.3743216,-0.1529738,-1.0040641,-4.0740840,-11.6469058,-22.4293338
0.6850000,0.6850000,0.6315498,-0.5842823,-0.4709478,-1.3345972,-0.1484921,-0.9750253,-3.9622859,-11.3841792,-22.3221575
0.6900000,0.6900000,0.6365498,-0.5673884,-0.4573072,-1.2962567,-0.1441709,-0.9469995,-3.8539557,-11.1253110,-22.1799576
0.6950000,0.6950000,0.6415498,-0.5510874,-0.4441471,-1.2592444,-0.1400033,-0.9199456,-3.7489876,-10.8705643,-22.0072058
0.7000000,0.7000000,0.6465498,-0.5353551,-0.4314476,-1.2235072,-0.1359829,-0.8938247,-3.6472773,-10.6201536,-21.8079060
0.7050000,0.7050000,0.6515498,-0.5201681,-0.4191897,-1.1889941,-0.1321035,-0.8685994,-3.5487228,-10.3742508,-21.5856432
0.7100000,0.7100000,0.6565498,-0.5055043,-0.4073554,-1.1556565,-0.1283593,-0.8442341,-3.4532240,-10.1329906,-21.3436261
0.7150000,0.7150000,0.6615498,-0.4913426,-0.3959275,-1.1234480,-0.1247446,-0.8206947,-3.3606830,-9.8964749,-21.0847259
0.7200000,0.7200000,0.6665498,-0.4776628,-0.3848895,-1.0923240,-0.1212542,-0.7979488,-3.2710045,-9.6647771,-20.8115103
0.7250000,0.7250000,0.6715498,-0.4644457,-0.3742258,-1.0622422,-0.1178831,-0.7759650,-3.1840954,-9.4379454,-20.5262748
0.7300000,0.7300000,0.6765498,-0.4516728,-0.3639215,-1.0331618,-0.1146263,-0.7547138,-3.0998652,-9.2160064,-20.2310701
0.7350000,0.7350000,0.6815498,-0.4393266,-0.3539623,-1.0050441,-0.1114793,-0.7341665,-3.0182260,-8.9989675,-19.9277271
0.7400000,0.7400000,0.6865498,-0.4273904,-0.3443345,-0.9778519,-0.1084377,-0.7142961,-2.9390922,-8.7868197,-19.6178789
0.7450000,0.7450000,0.6915498,-0.4158482,-0.3350252,-0.9515496,-0.1054974,-0.6950765,-2.8623810,-8.5795399,-19.3029808
0.7500000,0.7500000,0.6965498,-0.4046846,-0.3260220,-0.9261033,-0.1026543,-0.6764827,-2.7880119,-8.3770928,-18.9843285
0.7550000,0.7550000,0.7015498,-0.3938850,-0.3173130,-0.9014803,-0.0999046,-0.6584910,-2.7159069,-8.1794323,-18.6630737
0.7600000,0.7600000,0.7065498,-0.3834355,-0.3088868,-0.8776496,-0.0972447,-0.6410786,-2.6459906,-7.9865038,-18.3402390
0.7650000,0.7650000,0.7115498,-0.3733228,-0.3007327,-0.8545814,-0.0946712,-0.6242235,-2.5781899,-7.7982447,-18.0167306
0.7700000,0.7700000,0.7165498,-0.3635339,-0.2928403,-0.8322470,-0.0921806,-0.6079050,-2.5124343,-7.6145863,-17.6933504
0.7750000,0.7750000,0.7215498,-0.3540568,-0.2851996,-0.8106192,-0.0897699,-0.5921031,-2.4486553,-7.4354546,-17.3708060
0.7800000,0.7800000,0.7265498,-0.3448797,-0.2778012,-0.7896717,-0.0874359,-0.5767984,-2.3867869,-7.2607711,-17.0497204
0.7850000,0.7850000,0.7315498,-0.3359914,-0.2706361,-0.7693795,-0.0851759,-0.5619728,-2.3267654,-7.0904540,-16.7306408
0.7900000,0.7900000,0.7365498,-0.3273813,-0.2636954,-0.7497186,-0.0829870,-0.5476086,-2.2685289,-6.9244185,-16.4140458
0.7950000,0.7950000,0.7415498,-0.3190389,-0.2569711,-0.7306658,-0.0808666,-0.5336890,-2.2120181,-6.7625779,-16.1003528
0.8000000,0.8000000,0.7465498,-0.3109547,-0.2504550,-0.7121993,-0.0788121,-0.5201978,-2.1571754,-6.6048437,-15.7899236
0.8050000,0.8050000,0.7515498,-0.3031190,-0.2441396,-0.6942976,-0.0768211,-0.5071195,-2.1039454,-6.4511263,-15.4830709
0.8100000,0.8100000,0.7565498,-0.2955230,-0.2380176,-0.6769407,-0.0748913,-0.4944393,-2.0522744,-6.3013358,-15.1800626
0.8150000,0.8150000,0.7615498,-0.2881579,-0.2320819,-0.6601090,-0.0730205,-0.4821430,-2.0021109,-6.1553817,-14.8811267
0.8200000,0.8200000,0.7665498,-0.2810155,-0.2263260,-0.6437838,-0.0712065,-0.4702169,-1.9534048,-6.0131736,-14.5864554
0.8250000,0.8250000,0.7715498,-0.2740878,-0.2207433,-0.6279473,-0.0694473,-0.4586478,-1.9061082,-5.8746216,-14.2962087
0.8300000,0.8300000,0.7765498,-0.2673673,-0.2153277,-0.6125822,-0.0677409,-0.4474233,-1.8601746,-5.7396362,-14.0105182
0.8350000,0.8350000,0.7815498,-0.2608465,-0.2100733,-0.5976720,-0.0660854,-0.4365313,-1.8155592,-5.6081289,-13.7294894
0.8400000,0.8400000,0.7865498,-0.2545186,-0.2049744,-0.5832010,-0.0644791,-0.4259601,-1.7722188,-5.4800121,-13.4532051
0.8450000,0.8450000,0.7915498,-0.2483768,-0.2000257,-0.5691538,-0.0629202,-0.4156987,-1.7301118,-5.3551991,-13.1817274
0.8500000,0.8500000,0.7965498,-0.2424146,-0.1952218,-0.5555160,-0.0614071,-0.4057364,-1.6891979,-5.2336050,-12.9151003
0.8550000,0.8550000,0.8015498,-0.2366258,-0.1905577,-0.5422734,-0.0599382,-0.3960629,-1.6494385,-5.1151457,-12.6533514
0.8600000,0.8600000,0.8065498,-0.2310044,-0.1860288,-0.5294126,-0.0585118,-0.3866684,-1.6107961,-4.9997390,-12.3964938
0.8650000,0.8650000,0.8115498,-0.2255449,-0.1816302,-0.5169207,-0.0571267,-0.3775434,-1.5732346,-4.8873040,-12.1445280
0.8700000,0.8700000,0.8165498,-0.2202416,-0.1773577,-0.5047851,-0.0557814,-0.3686788,-1.5367193,-4.7777614,-11.8974430
0.8750000,0.8750000,0.8215498,-0.2150892,-0.1732069,-0.4929940,-0.0544744,-0.3600658,-1.5012167,-4.6710336,-11.6552178
0.8800000,0.8800000,0.8265498,-0.2100828,-0.1691738,-0.4815358,-0.0532046,-0.3516961,-1.4666942,-4.5670448,-11.4178225
0.8850000,0.8850000,0.8315498,-0.2052174,-0.1652543,-0.4703994,-0.0519707,-0.3435615,-1.4331209,-4.4657207,-11.1852198
0.8900000,0.8900000,0.8365498,-0.2004884,-0.1614448,-0.4595742,-0.0507714,-0.3356544,-1.4004664,-4.3669887,-10.9573652
0.8950000,0.8950000,0.8415498,-0.1958912,-0.1577415,-0.4490500,-0.0496057,-0.3279670,-1.3687018,-4.2707781,-10.7342087
0.9000000,0.9000000,0.8465498,-0.1914214,-0.1541410,-0.4388169,-0.0484723,-0.3204924,-1.3377989,-4.1770199,-10.5156950
0.9050000,0.9050000,0.8515498,-0.1870751,-0.1506400,-0.4288654,-0.0473704,-0.3132236,-1.3077308,-4.0856465,-10.3017646
0.9100000,0.9100000,0.8565498,-0.1828480,-0.1472351,-0.4191865,-0.0462987,-0.3061538,-1.2784713,-3.9965925,-10.0923540
0.9150000,0.9150000,0.8615498,-0.1787364,-0.1439232,-0.4097712,-0.0452564,-0.2992767,-1.2499953,-3.9097938,-9.8873970
0.9200000,0.9200000,0.8665498,-0.1747364,-0.1407014,-0.4006112,-0.0442425,-0.2925861,-1.2222783,-3.8251882,-9.6868243
0.9250000,0.9250000,0.8715498,-0.1708447,-0.1375668,-0.3916983,-0.0432560,-0.2860760,-1.1952970,-3.7427150,-9.4905647
