# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0123956,0.0123956,0.0000001,11376.7913487,11376.7913487
0.0223956,0.0223956,0.0100001,10313.6566855,10313.6566855
0.0323956,0.0323956,0.0200001,8964.4056307,8964.4056307
0.0423956,0.0423956,0.0300001,7502.8250151,7502.8250151
0.0523956,0.0523956,0.0400001,6067.7361062,6067.7361062
0.0623956,0.0623956,0.0500001,4758.0989108,4758.0989108
0.0723956,0.0723956,0.0600001,3629.3263207,3629.3263207
0.0823956,0.0823956,0.0700001,2699.9988104,2699.9988104
0.0923956,0.0923956,0.0800001,1962.9540732,1962.9540732
0.1023956,0.1023956,0.0900001,1422.1445262,1396.3032796
0.1123956,0.1123956,0.1000001,997.5966753,972.0542687
0.1223956,0.1223956,0.1100001,665.2775398,640.8067262
0.1323956,0.1323956,0.1200001,433.5358234,410.7555140
0.1423956,0.1423956,0.1300001,255.5589639,233.4875577
0.1523956,0.1523956,0.1400001,136.6335549,114.1303412
0.1623956,0.1623956,0.1500001,62.3885366,41.2065182
0.1723956,0.1723956,0.1600001,18.4811582,-2.3161620
0.1823956,0.1823956,0.1700001,-6.3094363,-26.8286773
0.1923956,0.1923956,0.1800001,-19.4235471,-39.5628583
0.2023956,0.2023956,0.1900001,-25.4221783,-45.3699269
0.2123956,0.2123956,0.2000001,-28.9762770,-46.4894905
0.2223956,0.2223956,0.2100001,-34.4164574,-52.1415238
0.2323956,0.2323956,0.2200001,-36.4853528,-53.9106700
0.2423956,0.2423956,0.2300001,-36.2404962,-53.4001848
0.2523956,0.2523956,0.2400001,-34.7361230,-52.3345640
0.2623956,0.2623956,0.2500001,-31.7368835,-48.5980562
0.2723956,0.2723956,0.2600001,-27.6818431,-43.9465135
0.2823956,0.2823956,0.2700001,-23.3359841,-39.1303908
0.2923956,0.2923956,0.2800001,-19.2303271,-34.2700273
0.3023956,0.3023956,0.2900001,-15.6411846,-29.7189303
0.3123956,0.3123956,0.3000001,-12.6689350,-25.6195613
0.3223956,0.3223956,0.3100001,-10.2993252,-22.0084838
0.3323956,0.3323956,0.3200001,-8.4530050,-18.8704952
0.3423956,0.3423956,0.3300001,-7.0277941,-16.1668927
0.3523956,0.3523956,0.3400001,-5.9265003,-13.8502515
0.3623956,0.3623956,0.3500001,-5.0687293,-11.8894673
0.3723956,0.3723956,0.3600001,-4.3924863,-10.2648374
0.3823956,0.3823956,0.3700001,-3.8515899,-8.8985825
0.3923956,0.3923956,0.3800001,-3.4121882,-7.7364129
0.4023956,0.4023956,0.3900001,-3.0496201,-6.7475244
0.4123956,0.4123956,0.4000001,-2.7459256,-5.9054776
0.4223956,0.4223956,0.4100001,-2.4879776,-5.1877158
0.4323956,0.4323956,0.4200001,-2.2661175,-4.5750760
0.4423956,0.4423956,0.4300001,-2.0731741,-4.0513273
0.4523956,0.4523956,0.4400001,-1.9037639,-3.6027516
0.4623956,0.4623956,0.4500001,-1.7537934,-3.2177714
0.4723956,0.4723956,0.4600001,-1.6201060,-2.8866251
0.4823956,0.4823956,0.4700001,-1.5002315,-2.6010872
0.4923956,0.4923956,0.4800001,-1.3922070,-2.3542282
0.5023956,0.5023956,0.4900001,-1.2944493,-2.1402109
0.5123956,0.5123956,0.5000001,-1.2056625,-1.9541167
0.5223956,0.5223956,0.5100001,-1.1247718,-1.7918002
0.5323956,0.5323956,0.5200001,-1.0508741,-1.6497653
0.5423956,0.5423956,0.5300001,-0.9832025,-1.5530722
0.5523956,0.5523956,0.5400001,-0.9210992,-1.4676388
0.5623956,0.5623956,0.5500001,-0.8639949,-1.3904558
0.5723956,0.5723956,0.5600001,-0.8113936,-1.3205164
0.5823956,0.5823956,0.5700001,-0.7628601,-1.2569525
0.5923956,0.5923956,0.5800001,-0.7180109,-1.1990149
0.6023956,0.6023956,0.5900001,-0.6765062,-1.1460549
0.6123956,0.6123956,0.6000001,-0.6380436,-1.0975104
0.6223956,0.6223956,0.6100001,-0.6023533,-1.0528933
0.6323956,0.6323956,0.6200001,-0.5691941,-1.0117783
0.6423956,0.6423956,0.6300001,-0.5383492,-0.9737946
0.6523956,0.6523956,0.6400001,-0.5096238,-0.9386179
0.6623956,0.6623956,0.6500001,-0.4828421,-0.9059638
0.6723956,0.6723956,0.6600001,-0.4578455,-0.8755827
0.6823956,0.6823956,0.6700001,-0.4344904,-0.8472546
0.6923956,0.6923956,0.6800001,-0.4126468,-0.8207851
0.7023956,0.7023956,0.6900001,-0.3921966,-0.7960026
0.7123956,0.7123956,0.7000001,-0.3730324,-0.7727545
0.7223956,0.7223956,0.7100001,-0.3550566,-0.7509052
0.7323956,0.7323956,0.7200001,-0.3381801,-0.7303338
0.7423956,0.7423956,0.7300001,-0.3223216,-0.7109324
0.7523956,0.7523956,0.7400001,-0.3074069,-0.6926041
0.7623956,0.7623956,0.7500001,-0.2933681,-0.6752622
0.7723956,0.7723956,0.7600001,-0.2801428,-0.6588284
0.7823956,0.7823956,0.7700001,-0.2676740,-0.6432324
0.7923956,0.7923956,0.7800001,-0.2559094,-0.6284104
0.8023956,0.8023956,0.7900001,-0.2448007,-0.6143048
0.8123956,0.8123956,0.8000001,-0.2343036,-0.6008633
0.8223956,0.8223956,0.8100001,-0.2243774,-0.5880382
0.8323956,0.8323956,0.8200001,-0.2149844,-0.5757863
0.8423956,0.8423956,0.8300001,-0.2060900,-0.5640680
0.8523956,0.8523956,0.8400001,-0.1976619,-0.5528472
0.8623956,0.8623956,0.8500001,-0.1896706,-0.5420907
0.8723956,0.8723956,0.8600001,-0.1820886,-0.5317683
0.8823956,0.8823956,0.8700001,-0.1748906,-0.5218520
0.8923956,0.8923956,0.8800001,-0.1680528,-0.5123163
0.9023956,0.9023956,0.8900001,-0.1615535,-0.5031375
0.9123956,0.9123956,0.9000001,-0.1553723,-0.4942938
0.9223956,0.9223956,0.9100001,-0.1494904,-0.4857651
0.9323956,0.9323956,0.9200001,-0.1438901,-0.4775329
0.9423956,0.9423956,0.9300001,-0.1385551,-0.4695798
0.9523956,0.9523956,0.9400001,-0.1334701,-0.4618900
0.9623956,0.9623956,0.9500001,-0.1286211,-0.4544487
0.9723956,0.9723956,0.9600001,-0.1239945,-0.4472420
0.9823956,0.9823956,0.9700001,-0.1195782,-0.4402572
0.9923956,0.9923956,0.9800001,-0.1153605,-0.4334825
1.0023956,1.0023956,0.9900001,-0.1113305,-0.4269067
1.0123956,1.0123956,1.0000001,-0.1074782,-0.4205195
1.0223956,1.0223956,1.0100001,-0.1037940,-0.4143113
1.0323956,1.0323956,1.0200001,-0.1002690,-0.4082731
1.0423956,1.0423956,1.0300001,-0.0968949,-0.4023965
1.0523956,1.0523956,1.0400001,-0.0936639,-0.3966736
1.0623956,1.0623956,1.0500001,-0.0905686,-0.3910971
1.0723956,1.0723956,1.0600001,-0.0876021,-0.3856601
1.0823956,1.0823956,1.0700001,-0.0847580,-0.3803561
1.0923956,1.0923956,1.0800001,-0.0820300,-0.3751792
1.1023956,1.1023956,1.0900001,-0.0794124,-0.3701235
1.1123956,1.1123956,1.1000001,-0.0768999,-0.3651837
1.1223956,1.1223956,1.1100001,-0.0744873,-0.3603550
1.1323956,1.1323956,1.1200001,-0.0721698,-0.3556325
1.1423956,1.1423956,1.1300001,-0.0699429,-0.3510118
1.1523956,1.1523956,1.1400001,-0.0678023,-0.3464887
1.1623956,1.1623956,1.1500001,-0.0657439,-0.3420594
1.1723956,1.1723956,1.1600001,-0.0637639,-0.3377201
1.1823956,1.1823956,1.1700001,-0.0618587,-0.3334673
1.1923956,1.1923956,1.1800001,-0.0600249,-0.3292977
1.2023956,1.2023956,1.1900001,-0.0582593,-0.3252083
1.2123956,1.2123956,1.2000001,-0.0565587,-0.3211960
1.2223956,1.2223956,1.2100001,-0.0549203,-0.3172581
1.2323956,1.2323956,1.2200001,-0.0533414,-0.3133920
1.2423956,1.2423956,1.2300001,-0.0518192,-0.3095952
1.2523956,1.2523956,1.2400001,-0.0503515,-0.3058654
1.2623956,1.2623956,1.2500001,-0.0489357,-0.3022002
1.2723956,1.2723956,1.2600001,-0.0475697,-0.2985977
1.2823956,1.2823956,1.2700001,-0.0462514,-0.2950557
1.2923956,1.2923956,1.2800001,-0.0449787,-0.2915725
1.3023956,1.3023956,1.2900001,-0.0437498,-0.2881461
1.3123956,1.3123956,1.3000001,-0.0425629,-0.2847750
1.3223956,1.3223956,1.3100001,-0.0414161,-0.2814573
1.3323956,1.3323956,1.3200001,-0.0403079,-0.2781917
1.3423956,1.3423956,1.3300001,-0.0392367,-0.2749767
1.3523956,1.3523956,1.3400001,-0.0382010,-0.2718107
1.3623956,1.3623956,1.3500001,-0.0371994,-0.2688004
1.3723956,1.3723956,1.3600001,-0.0362306,-0.2659854
1.3823956,1.3823956,1.3700001,-0.0352932,-0.2632099
1.3923956,1.3923956,1.3800001,-0.0343860,-0.2604730
1.4023956,1.4023956,1.3900001,-0.0335079,-0.2577736
1.4123956,1.4123956,1.4000001,-0.0326577,-0.2551108
1.4223956,1.4223956,1.4100001,-0.0318343,-0.2524835
1.4323956,1.4323956,1.4200001,-0.0310368,-0.2498909
1.4423956,1.4423956,1.4300001,-0.0302641,-0.2473323
1.4523956,1.4523956,1.4400001,-0.0295154,-0.2448067
1.4623956,1.4623956,1.4500001,-0.0287897,-0.2423134
1.4723956,1.4723956,1.4600001,-0.0280862,-0.2398517
1.4823956,1.4823956,1.4700001,-0.0274041,-0.2374208
1.4923956,1.4923956,1.4800001,-0.0267425,-0.2350202
1.5023956,1.5023956,1.4900001,-0.0261008,-0.2326491
1.5123956,1.5123956,1.5000001,-0.0254782,-0.2303070
1.5223956,1.5223956,1.5100001,-0.0248741,-0.2279932
1.5323956,1.5323956,1.5200001,-0.0242877,-0.2257072
1.5423956,1.5423956,1.5300001,-0.0237185,-0.2234485
1.5523956,1.5523956,1.5400001,-0.0231659,-0.2212164
1.5623956,1.5623956,1.5500001,-0.0226292,-0.2190106
1.5723956,1.5723956,1.5600001,-0.0221080,-0.2168305
1.5823956,1.5823956,1.5700001,-0.0216017,-0.2146757
1.5923956,1.5923956,1.5800001,-0.0211097,-0.2125457
