# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm]
0.8700000,0.1200000,0.1053474,1823.0882177,1.1266535
0.8750000,0.1250000,0.1103474,1468.9043523,1.1213554
0.8800000,0.1300000,0.1153474,1183.9979626,1.1160429
0.8850000,0.1350000,0.1203474,954.8242871,1.1107168
0.8900000,0.1400000,0.1253474,770.4586011,1.1053776
0.8950000,0.1450000,0.1303474,622.1044817,1.1000260
0.9000000,0.1500000,0.1353474,502.6884038,1.0946628
0.9050000,0.1550000,0.1403474,406.5276571,1.0892884
0.9100000,0.1600000,0.1453474,329.0597594,1.0839037
0.9150000,0.1650000,0.1503474,266.6229289,1.0785095
0.9200000,0.1700000,0.1553474,216.2785332,1.0731096
0.9250000,0.1750000,0.1603474,175.6673126,1.0677288
0.9300000,0.1800000,0.1653474,142.8909888,1.0624833
0.9350000,0.1850000,0.1703474,116.4123613,1.0577198
0.9400000,0.1900000,0.1753474,94.9761308,1.0540419
0.9450000,0.1950000,0.1803474,77.5610612,1.0518862
0.9500000,0.2000000,0.1853474,63.3588380,1.0508543
0.9550000,0.2050000,0.1903474,51.7479190,1.0497166
0.9600000,0.2100000,0.1953474,42.2451724,1.0471719
0.9650000,0.2150000,0.2003474,34.4590481,1.0424664
0.9700000,0.2200000,0.2053474,28.0650890,1.0356208
0.9750000,0.2250000,0.2103474,22.7973557,1.0273987
0.9800000,0.2300000,0.2153474,18.4414724,1.0190910
0.9850000,0.2350000,0.2203474,14.8230431,1.0127073
0.9900000,0.2400000,0.2253474,11.7961227,1.0116524
0.9950000,0.2450000,0.2303474,9.2379911,1.0201363
1.0000000,0.2500000,0.2353474,7.0497854,1.0402652
1.0050000,0.2550000,0.2403474,5.1580438,1.0695478
1.0100000,0.2600000,0.2453474,3.5128512,1.1021904
1.0150000,0.2650000,0.2503474,2.0818978,1.1329786
1.0200000,0.2700000,0.2553474,0.8430692,1.1598127
1.0250000,0.2750000,0.2603474,-0.2213298,1.1834283
1.0300000,0.2800000,0.2653474,-1.1274447,1.2057798
1.0350000,0.2850000,0.2703474,-1.8906474,1.2287856
1.0400000,0.2900000,0.2753474,-2.5257129,1.2539385
1.0450000,0.2950000,0.2803474,-3.0471160,1.2824069
1.0500000,0.3000000,0.2853474,-3.4692185,1.3151340
1.0550000,0.3050000,0.2903474,-3.8059506,1.3527187
1.0600000,0.3100000,0.2953474,-4.0700347,1.3951479
1.0650000,0.3150000,0.3003474,-4.2722299,1.4415943
1.0700000,0.3200000,0.3053474,-4.4210739,1.4904768
1.0750000,0.3250000,0.3103474,-4.5232197,1.5397971
1.0800000,0.3300000,0.3153474,-4.5840900,1.5875802
1.0850000,0.3350000,0.3203474,-4.6084952,1.6322161
1.0900000,0.3400000,0.3253474,-4.6010173,1.6726150
1.0950000,0.3450000,0.3303474,-4.5661504,1.7082009
1.1000000,0.3500000,0.3353474,-4.5082804,1.7388139
1.1050000,0.3550000,0.3403474,-4.4315864,1.7645790
1.1100000,0.3600000,0.3453474,-4.3399243,1.7857773
1.1150000,0.3650000,0.3503474,-4.2367289,1.8027421
1.1200000,0.3700000,0.3553474,-4.1249584,1.8157917
1.1250000,0.3750000,0.3603474,-4.0070892,1.8252025
1.1300000,0.3800000,0.3653474,-3.8851522,1.8312144
1.1350000,0.3850000,0.3703474,-3.7607951,1.8340545
1.1400000,0.3900000,0.3753474,-3.6353560,1.8339644
1.1450000,0.3950000,0.3803474,-3.5099407,1.8312275
1.1500000,0.4000000,0.3853474,-3.3854995,1.8261967
1.1550000,0.4050000,0.3903474,-3.2628919,1.8193144
1.1600000,0.4100000,0.3953474,-3.1429216,1.8111101
1.1650000,0.4150000,0.4003474,-3.0263287,1.8021600
1.1700000,0.4200000,0.4053474,-2.9137473,1.7930145
1.1750000,0.4250000,0.4103474,-2.8056499,1.7841125
1.1800000,0.4300000,0.4153474,-2.7023023,1.7757097
1.1850000,0.4350000,0.4203474,-2.6037523,1.7678505
1.1900000,0.4400000,0.4253474,-2.5098633,1.7603998
1.1950000,0.4450000,0.4303474,-2.4203891,1.7531296
1.2000000,0.4500000,0.4353474,-2.3350936,1.7458564
1.2050000,0.4550000,0.4403474,-2.2538776,1.7385758
1.2100000,0.4600000,0.4453474,-2.1768205,1.7314861
1.2150000,0.4650000,0.4503474,-2.1040818,1.7248623
1.2200000,0.4700000,0.4553474,-2.0357298,1.7188701
1.2250000,0.4750000,0.4603474,-1.9716074,1.7134406
1.2300000,0.4800000,0.4653474,-1.9112875,1.7082494
1.2350000,0.4850000,0.4703474,-1.8541164,1.7027832
1.2400000,0.4900000,0.4753474,-1.7993198,1.6964575
1.2450000,0.4950000,0.4803474,-1.7461364,1.6887475
1.2500000,0.5000000,0.4853474,-1.6939352,1.6792874
1.2550000,0.5050000,0.4903474,-1.6422845,1.6679138
1.2600000,0.5100000,0.4953474,-1.5909626,1.6546532
1.2650000,0.5150000,0.5003474,-1.5399272,1.6396766
1.2700000,0.5200000,0.5053474,-1.4892635,1.6232424
1.2750000,0.5250000,0.5103474,-1.4391318,1.6056462
1.2800000,0.5300000,0.5153474,-1.3897232,1.5871833
1.2850000,0.5350000,0.5203474,-1.3412284,1.5681248
1.2900000,0.5400000,0.5253474,-1.2938188,1.5487062
1.2950000,0.5450000,0.5303474,-1.2476366,1.5291230
1.3000000,0.5500000,0.5353474,-1.2027916,1.5095320
1.3050000,0.5550000,0.5403474,-1.1593621,1.4900553
1.3100000,0.5600000,0.5453474,-1.1173983,1.4707847
1.3150000,0.5650000,0.5503474,-1.0769259,1.4517875
1.3200000,0.5700000,0.5553474,-1.0379507,1.4331106
1.3250000,0.5750000,0.5603474,-1.0004625,1.4147854
1.3300000,0.5800000,0.5653474,-0.9644387,1.3968309
1.3350000,0.5850000,0.5703474,-0.9298475,1.3792567
1.3400000,0.5900000,0.5753474,-0.8966500,1.3620655
1.3450000,0.5950000,0.5803474,-0.8648030,1.3452546
1.3500000,0.6000000,0.5853474,-0.8342598,1.3288178
1.3550000,0.6050000,0.5903474,-0.8049721,1.3127464
1.3600000,0.6100000,0.5953474,-0.7768907,1.2970296
1.3650000,0.6150000,0.6003474,-0.7499662,1.2816558
1.3700000,0.6200000,0.6053474,-0.7241500,1.2666127
1.3750000,0.6250000,0.6103474,-0.6993942,1.2518878
1.3800000,0.6300000,0.6153474,-0.6756522,1.2374687
1.3850000,0.6350000,0.6203474,-0.6528790,1.2233430
1.3900000,0.6400000,0.6253474,-0.6310309,1.2094988
1.3950000,0.6450000,0.6303474,-0.6100661,1.1959245
1.4000000,0.6500000,0.6353474,-0.5899444,1.1826092
1.4050000,0.6550000,0.6403474,-0.5706274,1.1695423
1.4100000,0.6600000,0.6453474,-0.5520784,1.1567137
1.4150000,0.6650000,0.6503474,-0.5342624,1.1441142
1.4200000,0.6700000,0.6553474,-0.5171459,1.1317346
1.4250000,0.6750000,0.6603474,-0.5006972,1.1195665
1.4300000,0.6800000,0.6653474,-0.4848861,1.1076020
1.4350000,0.6850000,0.6703474,-0.4696838,1.0958336
1.4400000,0.6900000,0.6753474,-0.4550629,1.0842542
1.4450000,0.6950000,0.6803474,-0.4409974,1.0728573
1.4500000,0.7000000,0.6853474,-0.4274625,1.0616364
1.4550000,0.7050000,0.6903474,-0.4144349,1.0505858
1.4600000,0.7100000,0.6953474,-0.4018921,1.0396999
1.4650000,0.7150000,0.7003474,-0.3898128,1.0289734
1.4700000,0.7200000,0.7053474,-0.3781771,1.0184015
1.4750000,0.7250000,0.7103474,-0.3669655,1.0079796
1.4800000,0.7300000,0.7153474,-0.3561600,0.9977031
1.4850000,0.7350000,0.7203474,-0.3457431,0.9875681
1.4900000,0.7400000,0.7253474,-0.3356983,0.9775705
1.4950000,0.7450000,0.7303474,-0.3260099,0.9677067
1.5000000,0.7500000,0.7353474,-0.3166630,0.9579732
1.5050000,0.7550000,0.7403474,-0.3076433,0.9483666
1.5100000,0.7600000,0.7453474,-0.2989373,0.9388838
1.5150000,0.7650000,0.7503474,-0.2905321,0.9295218
1.5200000,0.7700000,0.7553474,-0.2824154,0.9202778
1.5250000,0.7750000,0.7603474,-0.2745755,0.9111490
1.5300000,0.7800000,0.7653474,-0.2670011,0.9021328
1.5350000,0.7850000,0.7703474,-0.2596817,0.8932268
1.5400000,0.7900000,0.7753474,-0.2526071,0.8844287
1.5450000,0.7950000,0.7803474,-0.2457676,0.8757361
1.5500000,0.8000000,0.7853474,-0.2391540,0.8671470
1.5550000,0.8050000,0.7903474,-0.2327573,0.8586592
1.5600000,0.8100000,0.7953474,-0.2265693,0.8502709
1.5650000,0.8150000,0.8003474,-0.2205818,0.8419800
1.5700000,0.8200000,0.8053474,-0.2147871,0.8337848
1.5750000,0.8250000,0.8103474,-0.2091780,0.8256836
1.5800000,0.8300000,0.8153474,-0.2037473,0.8176746
1.5850000,0.8350000,0.8203474,-0.1984883,0.8097563
1.5900000,0.8400000,0.8253474,-0.1933947,0.8019270
1.5950000,0.8450000,0.8303474,-0.1884602,0.7941853
1.6000000,0.8500000,0.8353474,-0.1836791,0.7865297
1.6050000,0.8550000,0.8403474,-0.1790455,0.7789588
1.6100000,0.8600000,0.8453474,-0.1745542,0.7714712
1.6150000,0.8650000,0.8503474,-0.1702001,0.7640656
1.6200000,0.8700000,0.8553474,-0.1659780,0.7567408
1.6250000,0.8750000,0.8603474,-0.1618834,0.7494955
1.6300000,0.8800000,0.8653474,-0.1579116,0.7423285
1.6350000,0.8850000,0.8703474,-0.1540583,0.7352386
1.6400000,0.8900000,0.8753474,-0.1503193,0.7282248
1.6450000,0.8950000,0.8803474,-0.1466906,0.7212858
1.6500000,0.9000000,0.8853474,-0.1431683,0.7144206
1.6550000,0.9050000,0.8903474,-0.1397489,0.7076283
1.6600000,0.9100000,0.8953474,-0.1364286,0.7009077
1.6650000,0.9150000,0.9003474,-0.1332042,0.6942579
1.6700000,0.9200000,0.9053474,-0.1300723,0.6876778
1.6750000,0.9250000,0.9103474,-0.1270298,0.6811667
1.6800000,0.9300000,0.9153474,-0.1240738,0.6747235
1.6850000,0.9350000,0.9203474,-0.1212012,0.6683473
1.6900000,0.9400000,0.9253474,-0.1184093,0.6620373
1.6950000,0.9450000,0.9303474,-0.1156955,0.6557926
1.7000000,0.9500000,0.9353474,-0.1130571,0.6496124
1.7050000,0.9550000,0.9403474,-0.1104917,0.6434957
1.7100000,0.9600000,0.9453474,-0.1079970,0.6374420
1.7150000,0.9650000,0.9503474,-0.1055705,0.6314502
1.7200000,0.9700000,0.9553474,-0.1032101,0.6255197
1.7250000,0.9750000,0.9603474,-0.1009137,0.6196498
1.7300000,0.9800000,0.9653474,-0.0986792,0.6138396
1.7350000,0.9850000,0.9703474,-0.0965047,0.6080884
1.7400000,0.9900000,0.9753474,-0.0943882,0.6023955
1.7450000,0.9950000,0.9803474,-0.0923279,0.5967603
1.7500000,1.0000000,0.9853474,-0.0903222,0.5911820
1.7550000,1.0050000,0.9903474,-0.0883692,0.5856599
1.7600000,1.0100000,0.9953474,-0.0864673,0.5801934
1.7650000,1.0150000,1.0003474,-0.0846150,0.5747819
1.7700000,1.0200000,1.0053474,-0.0828107,0.5694246
1.7750000,1.0250000,1.0103474,-0.0810530,0.5641209
1.7800000,1.0300000,1.0153474,-0.0793404,0.5588703
1.7850000,1.0350000,1.0203474,-0.0776716,0.5536722
1.7900000,1.0400000,1.0253474,-0.0760452,0.5485258
1.7950000,1.0450000,1.0303474,-0.0744601,0.5434306
1.8000000,1.0500000,1.0353474,-0.0729149,0.5383861
1.8050000,1.0550000,1.0403474,-0.0714084,0.5333917
1.8100000,1.0600000,1.0453474,-0.0699396,0.5284468
1.8150000,1.0650000,1.0503474,-0.0685074,0.5235508
1.8200000,1.0700000,1.0553474,-0.0671105,0.5187032
1.8250000,1.0750000,1.0603474,-0.0657481,0.5139034
1.8300000,1.0800000,1.0653474,-0.0644191,0.5091510
1.8350000,1.0850000,1.0703474,-0.0631226,0.5044454
