# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol],UMinmethane(d)[kj/mol]
-0.0069147,-0.0069147,-0.0000000,26644.0223268,26644.0223268
0.0030853,0.0030853,0.0100000,24149.7961542,24149.7961542
0.0130853,0.0130853,0.0200000,22814.7909691,22814.7909691
0.0230853,0.0230853,0.0300000,21690.3950108,21690.3950108
0.0330853,0.0330853,0.0400000,19506.9767831,19506.9767831
0.0430853,0.0430853,0.0500000,17841.3848971,17841.3848971
0.0530853,0.0530853,0.0600000,16301.4383220,16301.4383220
0.0630853,0.0630853,0.0700000,11257.8538797,11257.8538797
0.0730853,0.0730853,0.0800000,7635.4796394,7635.4796394
0.0830853,0.0830853,0.0900000,5340.5031321,5340.5031321
0.0930853,0.0930853,0.1000000,3801.8657529,3801.8657529
0.1030853,0.1030853,0.1100000,2743.4373904,2743.4373904
0.1130853,0.1130853,0.1200000,1970.7893405,1970.7893405
0.1230853,0.1230853,0.1300000,1459.5400700,1435.5099107
0.1330853,0.1330853,0.1400000,1081.3139309,1057.2559613
0.1430853,0.1430853,0.1500000,803.6560987,780.7185291
0.1530853,0.1530853,0.1600000,581.8772217,557.9582023
0.1630853,0.1630853,0.1700000,418.8958847,395.6553212
0.1730853,0.1730853,0.1800000,297.9329707,275.4695946
0.1830853,0.1830853,0.1900000,207.5375908,185.7496682
0.1930853,0.1930853,0.2000000,140.0494937,118.7692583
0.2030853,0.2030853,0.2100000,90.0442845,69.1317305
0.2130853,0.2130853,0.2200000,53.3080682,32.8653346
0.2230853,0.2230853,0.2300000,25.9777413,6.9124910
0.2330853,0.2330853,0.2400000,4.2153586,-12.2826966
0.2430853,0.2430853,0.2500000,-11.6279556,-27.0353723
0.2530853,0.2530853,0.2600000,-21.6726330,-35.2790087
0.2630853,0.2630853,0.2700000,-27.5740173,-39.5219234
0.2730853,0.2730853,0.2800000,-30.7573025,-40.7157122
0.2830853,0.2830853,0.2900000,-32.1737260,-40.0825327
0.2930853,0.2930853,0.3000000,-32.4032075,-38.4043974
0.3030853,0.3030853,0.3100000,-31.8192800,-36.1797365
0.3130853,0.3130853,0.3200000,-30.6889586,-33.7117194
0.3230853,0.3230853,0.3300000,-29.2079240,-31.3532953
0.3330853,0.3330853,0.3400000,-27.5239415,-28.9989119
0.3430853,0.3430853,0.3500000,-25.7453121,-26.8065273
0.3530853,0.3530853,0.3600000,-23.9444413,-24.7048063
0.3630853,0.3630853,0.3700000,-22.1692946,-22.7462555
0.3730853,0.3730853,0.3800000,-20.4555848,-20.9113355
0.3830853,0.3830853,0.3900000,-18.8308151,-19.2090475
0.3930853,0.3930853,0.4000000,-17.3131049,-17.6652047
0.4030853,0.4030853,0.4100000,-15.9110714,-16.2622575
0.4130853,0.4130853,0.4200000,-14.6257899,-14.9633337
0.4230853,0.4230853,0.4300000,-13.4533466,-13.7802154
0.4330853,0.4330853,0.4400000,-12.3869834,-12.7113862
0.4430853,0.4430853,0.4500000,-11.4185941,-11.7249496
0.4530853,0.4530853,0.4600000,-10.5396676,-10.8206061
0.4630853,0.4630853,0.4700000,-9.7418413,-9.9952777
0.4730853,0.4730853,0.4800000,-9.0172024,-9.2437876
0.4830853,0.4830853,0.4900000,-8.3584331,-8.5601261
0.4930853,0.4930853,0.5000000,-7.7588637,-7.9381429
0.5030853,0.5030853,0.5100000,-7.2124715,-7.3719118
0.5130853,0.5130853,0.5200000,-6.7138505,-6.8559085
0.5230853,0.5230853,0.5300000,-6.2581674,-6.3850824
0.5330853,0.5330853,0.5400000,-5.8411103,-5.9548706
0.5430853,0.5430853,0.5500000,-5.4588374,-5.5611801
0.5530853,0.5530853,0.5600000,-5.1079273,-5.2003551
0.5630853,0.5630853,0.5700000,-4.7853329,-4.8691379
0.5730853,0.5730853,0.5800000,-4.4883388,-4.5647624
0.5830853,0.5830853,0.5900000,-4.2145238,-4.2846709
0.5930853,0.5930853,0.6000000,-3.9617264,-4.0263377
0.6030853,0.6030853,0.6100000,-3.7280151,-3.7877303
0.6130853,0.6130853,0.6200000,-3.5116616,-3.5670341
0.6230853,0.6230853,0.6300000,-3.3111174,-3.3626712
0.6330853,0.6330853,0.6400000,-3.1249929,-3.1731868
0.6430853,0.6430853,0.6500000,-2.9520397,-2.9972133
0.6530853,0.6530853,0.6600000,-2.7911346,-2.8335859
0.6630853,0.6630853,0.6700000,-2.6412651,-2.6812561
0.6730853,0.6730853,0.6800000,-2.5015178,-2.5392791
0.6830853,0.6830853,0.6900000,-2.3710670,-2.4068021
0.6930853,0.6930853,0.7000000,-2.2491656,-2.2830542
0.7030853,0.7030853,0.7100000,-2.1351363,-2.1673376
0.7130853,0.7130853,0.7200000,-2.0283646,-2.0590198
0.7230853,0.7230853,0.7300000,-1.9282918,-1.9575264
