# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
-1.0973057,-1.0973057,-0.9860080,42197.6744171
-1.0873057,-1.0873057,-0.9760080,46458.2019777
-1.0773057,-1.0773057,-0.9660080,39127.9608256
-1.0673057,-1.0673057,-0.9560080,39447.0926041
-1.0573057,-1.0573057,-0.9460080,49811.4953359
-1.0473057,-1.0473057,-0.9360080,69718.5813132
-1.0373057,-1.0373057,-0.9260080,72922.8794481
-1.0273057,-1.0273057,-0.9160080,90656.5204859
-1.0173057,-1.0173057,-0.9060080,99863.1148753
-1.0073057,-1.0073057,-0.8960080,124733.1246263
-0.9973057,-0.9973057,-0.8860080,174807.9846236
-0.9873057,-0.9873057,-0.8760080,251397.0469544
-0.9773057,-0.9773057,-0.8660080,215020.1175755
-0.9673057,-0.9673057,-0.8560080,180447.2292646
-0.9573057,-0.9573057,-0.8460080,120215.5288492
-0.9473057,-0.9473057,-0.8360080,86744.2538758
-0.9373057,-0.9373057,-0.8260080,75304.2171854
-0.9273057,-0.9273057,-0.8160080,66495.2263852
-0.9173057,-0.9173057,-0.8060080,49393.1151086
-0.9073057,-0.9073057,-0.7960080,40749.1952237
-0.8973057,-0.8973057,-0.7860080,40841.4421811
-0.8873057,-0.8873057,-0.7760080,42665.7998647
-0.8773057,-0.8773057,-0.7660080,49334.0744978
-0.8673057,-0.8673057,-0.7560080,70248.3095334
-0.8573057,-0.8573057,-0.7460080,93816.1670869
-0.8473057,-0.8473057,-0.7360080,119021.3577913
-0.8373057,-0.8373057,-0.7260080,148549.9586527
-0.8273057,-0.8273057,-0.7160080,180232.7305473
-0.8173057,-0.8173057,-0.7060080,170665.3536570
-0.8073057,-0.8073057,-0.6960080,129465.0028391
-0.7973057,-0.7973057,-0.6860080,114829.6421727
-0.7873057,-0.7873057,-0.6760080,111335.5143494
-0.7773057,-0.7773057,-0.6660080,76944.2460589
-0.7673057,-0.7673057,-0.6560080,67787.6488939
-0.7573057,-0.7573057,-0.6460080,62480.4278467
-0.7473057,-0.7473057,-0.6360080,47782.0972029
-0.7373057,-0.7373057,-0.6260080,43074.2934074
-0.7273057,-0.7273057,-0.6160080,43138.3121950
-0.7173057,-0.7173057,-0.6060080,51709.2714036
-0.7073057,-0.7073057,-0.5960080,62326.5532481
-0.6973057,-0.6973057,-0.5860080,48875.6401032
