# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol]
0.1141474,0.1141474,0.3212702,-17.0665724,-15.5911661,-25.6159037
0.1191474,0.1191474,0.3262702,-16.8539560,-15.3126959,-26.7896363
0.1241474,0.1241474,0.3312702,-16.6355980,-15.0343734,-27.6816239
0.1291474,0.1291474,0.3362702,-16.4156621,-14.7576200,-28.3393527
0.1341474,0.1341474,0.3412702,-16.1960949,-14.4834986,-28.8024019
0.1391474,0.1391474,0.3462702,-15.9773525,-14.2126626,-29.1038191
0.1441474,0.1441474,0.3512702,-15.7591416,-13.9452900,-29.2712124
0.1491474,0.1491474,0.3562702,-15.5409883,-13.6811441,-29.3276560
0.1541474,0.1541474,0.3612702,-15.3224949,-13.4198317,-29.2924955
0.1591474,0.1591474,0.3662702,-15.1032960,-13.1612133,-29.1821528
0.1641474,0.1641474,0.3712702,-14.8828924,-12.9057976,-29.0110325
0.1691474,0.1691474,0.3762702,-14.6606046,-12.6549037,-28.7925344
0.1741474,0.1741474,0.3812702,-14.4357961,-12.4104824,-28.5399514
0.1791474,0.1791474,0.3862702,-14.2083101,-12.1747427,-28.2667650
0.1841474,0.1841474,0.3912702,-13.9788688,-11.9498897,-27.9858694
0.1891474,0.1891474,0.3962702,-13.7491550,-11.7381728,-27.7077687
0.1941474,0.1941474,0.4012702,-13.5215173,-11.5421665,-27.4386291
0.1991474,0.1991474,0.4062702,-13.2985679,-11.3650186,-27.1794492
0.2041474,0.2041474,0.4112702,-13.0830147,-11.2104818,-26.9269400
0.2091474,0.2091474,0.4162702,-12.8778185,-11.0827366,-26.6754522
0.2141474,0.2141474,0.4212702,-12.6864347,-10.9858825,-26.4187403
0.2191474,0.2191474,0.4262702,-12.5128751,-10.9228571,-26.1509692
0.2241474,0.2241474,0.4312702,-12.3616156,-10.8941957,-25.8672671
0.2291474,0.2291474,0.4362702,-12.2374129,-10.8974545,-25.5643205
0.2341474,0.2341474,0.4412702,-12.1447619,-10.9273789,-25.2409940
0.2391474,0.2391474,0.4462702,-12.0868061,-10.9767879,-24.8985323
0.2441474,0.2441474,0.4512702,-12.0639951,-11.0380974,-24.5401260
0.2491474,0.2491474,0.4562702,-12.0731954,-11.1040463,-24.1702118
0.2541474,0.2541474,0.4612702,-12.1081154,-11.1666906,-23.7940569
0.2591474,0.2591474,0.4662702,-12.1606579,-11.2165046,-23.4177249
0.2641474,0.2641474,0.4712702,-12.2214595,-11.2435390,-23.0481555
0.2691474,0.2691474,0.4762702,-12.2794675,-11.2394894,-22.6933745
0.2741474,0.2741474,0.4812702,-12.3224733,-11.1984049,-22.3630796
0.2791474,0.2791474,0.4862702,-12.3390384,-11.1160724,-22.0689991
0.2841474,0.2841474,0.4912702,-12.3200153,-10.9897553,-21.8233126
0.2891474,0.2891474,0.4962702,-12.2587511,-10.8188246,-21.6343949
0.2941474,0.2941474,0.5012702,-12.1509572,-10.6053795,-21.5021853
0.2991474,0.2991474,0.5062702,-11.9950233,-10.3541065,-21.4163708
0.3041474,0.3041474,0.5112702,-11.7923664,-10.0714687,-21.3579763
0.3091474,0.3091474,0.5162702,-11.5472181,-9.7646955,-21.3032618
0.3141474,0.3141474,0.5212702,-11.2658340,-9.4409372,-21.2285657
0.3191474,0.3191474,0.5262702,-10.9554907,-9.1067126,-21.1142108
0.3241474,0.3241474,0.5312702,-10.6236042,-8.7676311,-20.9463432
0.3291474,0.3291474,0.5362702,-10.2771163,-8.4283112,-20.7171948
0.3341474,0.3341474,0.5412702,-9.9221509,-8.0924197,-20.4246158
0.3391474,0.3391474,0.5462702,-9.5638777,-7.7627722,-20.0711901
0.3441474,0.3441474,0.5512702,-9.2065097,-7.4414576,-19.6630189
0.3491474,0.3491474,0.5562702,-8.8533775,-7.1299640,-19.2083753
0.3541474,0.3541474,0.5612702,-8.5070382,-6.8292946,-18.7164817
0.3591474,0.3591474,0.5662702,-8.1693941,-6.5400694,-18.1965716
0.3641474,0.3641474,0.5712702,-7.8418075,-6.2626097,-17.6572712
0.3691474,0.3691474,0.5762702,-7.5252035,-5.9970085,-17.1062564
0.3741474,0.3741474,0.5812702,-7.2201600,-5.7431872,-16.5501124
0.3791474,0.3791474,0.5862702,-6.9269818,-5.5009402,-15.9943262
0.3841474,0.3841474,0.5912702,-6.6457631,-5.2699705,-15.4433552
0.3891474,0.3891474,0.5962702,-6.3764378,-5.0499178,-14.9007352
0.3941474,0.3941474,0.6012702,-6.1188196,-4.8403796,-14.3692030
0.3991474,0.3991474,0.6062702,-5.8726342,-4.6409276,-13.8508171
0.4041474,0.4041474,0.6112702,-5.6375448,-4.4511205,-13.3470720
0.4091474,0.4091474,0.6162702,-5.4131720,-4.2705130,-12.8589984
0.4141474,0.4141474,0.6212702,-5.1991091,-4.0986632,-12.3872516
0.4191474,0.4191474,0.6262702,-4.9949340,-3.9351373,-11.9321855
0.4241474,0.4241474,0.6312702,-4.8002184,-3.7795135,-11.4939161
0.4291474,0.4291474,0.6362702,-4.6145346,-3.6313841,-11.0723728
0.4341474,0.4341474,0.6412702,-4.4374604,-3.4903577,-10.6673415
0.4391474,0.4391474,0.6462702,-4.2685832,-3.3560597,-10.2784993
0.4441474,0.4441474,0.6512702,-4.1075026,-3.2281329,-9.9054427
0.4491474,0.4491474,0.6562702,-3.9538318,-3.1062376,-9.5477103
0.4541474,0.4541474,0.6612702,-3.8071995,-2.9900515,-9.2048009
0.4591474,0.4591474,0.6662702,-3.6672496,-2.8792695,-8.8761880
0.4641474,0.4641474,0.6712702,-3.5336427,-2.7736028,-8.5613308
0.4691474,0.4691474,0.6762702,-3.4060551,-2.6727784,-8.2596835
0.4741474,0.4741474,0.6812702,-3.2841792,-2.5765388,-7.9707018
0.4791474,0.4791474,0.6862702,-3.1677229,-2.4846409,-7.6938482
0.4841474,0.4841474,0.6912702,-3.0564092,-2.3968554,-7.4285962
0.4891474,0.4891474,0.6962702,-2.9499759,-2.3129661,-7.1744326
0.4941474,0.4941474,0.7012702,-2.8481744,-2.2327695,-6.9308602
0.4991474,0.4991474,0.7062702,-2.7507700,-2.1560734,-6.6973986
0.5041474,0.5041474,0.7112702,-2.6575403,-2.0826969,-6.4735859
0.5091474,0.5091474,0.7162702,-2.5682754,-2.0124695,-6.2589782
0.5141474,0.5141474,0.7212702,-2.4827768,-1.9452304,-6.0531504
0.5191474,0.5191474,0.7262702,-2.4008569,-1.8808282,-5.8556962
0.5241474,0.5241474,0.7312702,-2.3223384,-1.8191199,-5.6662275
0.5291474,0.5291474,0.7362702,-2.2470539,-1.7599710,-5.4843740
0.5341474,0.5341474,0.7412702,-2.1748450,-1.7032543,-5.3097831
0.5391474,0.5391474,0.7462702,-2.1055622,-1.6488499,-5.1421190
0.5441474,0.5441474,0.7512702,-2.0390640,-1.5966448,-4.9810622
0.5491474,0.5491474,0.7562702,-1.9752168,-1.5465322,-4.8263087
0.5541474,0.5541474,0.7612702,-1.9138942,-1.4984112,-4.6775698
0.5591474,0.5591474,0.7662702,-1.8549767,-1.4521865,-4.5345708
0.5641474,0.5641474,0.7712702,-1.7983511,-1.4077681,-4.3970509
0.5691474,0.5691474,0.7762702,-1.7439104,-1.3650709,-4.2647621
0.5741474,0.5741474,0.7812702,-1.6915534,-1.3240145,-4.1374690
0.5791474,0.5791474,0.7862702,-1.6411841,-1.2845228,-4.0149480
0.5841474,0.5841474,0.7912702,-1.5927118,-1.2465236,-3.8969864
0.5891474,0.5891474,0.7962702,-1.5460502,-1.2099489,-3.7833823
0.5941474,0.5941474,0.8012702,-1.5011180,-1.1747341,-3.6739439
0.5991474,0.5991474,0.8062702,-1.4578378,-1.1408179,-3.5684888
0.6041474,0.6041474,0.8112702,-1.4161362,-1.1081424,-3.4668439
0.6091474,0.6091474,0.8162702,-1.3759438,-1.0766527,-3.3688442
0.6141474,0.6141474,0.8212702,-1.3371945,-1.0462965,-3.2743333
0.6191474,0.6191474,0.8262702,-1.2998257,-1.0170246,-3.1831622
0.6241474,0.6241474,0.8312702,-1.2637779,-0.9887898,-3.0951893
0.6291474,0.6291474,0.8362702,-1.2289945,-0.9615477,-3.0102797
0.6341474,0.6341474,0.8412702,-1.1954220,-0.9352559,-2.9283052
0.6391474,0.6391474,0.8462702,-1.1630092,-0.9098741,-2.8491438
0.6441474,0.6441474,0.8512702,-1.1317076,-0.8853643,-2.7726791
0.6491474,0.6491474,0.8562702,-1.1014711,-0.8616899,-2.6988006
0.6541474,0.6541474,0.8612702,-1.0722556,-0.8388164,-2.6274028
0.6591474,0.6591474,0.8662702,-1.0440195,-0.8167109,-2.5583851
0.6641474,0.6641474,0.8712702,-1.0167229,-0.7953421,-2.4916520
0.6691474,0.6691474,0.8762702,-0.9903279,-0.7746802,-2.4271120
0.6741474,0.6741474,0.8812702,-0.9647983,-0.7546967,-2.3646781
0.6791474,0.6791474,0.8862702,-0.9400997,-0.7353647,-2.3042673
0.6841474,0.6841474,0.8912702,-0.9161993,-0.7166582,-2.2458003
0.6891474,0.6891474,0.8962702,-0.8930658,-0.6985526,-2.1892014
0.6941474,0.6941474,0.9012702,-0.8706693,-0.6810246,-2.1343986
0.6991474,0.6991474,0.9062702,-0.8489812,-0.6640518,-2.0813229
0.7041474,0.7041474,0.9112702,-0.8279745,-0.6476126,-2.0299083
0.7091474,0.7091474,0.9162702,-0.8076230,-0.6316868,-1.9800919
0.7141474,0.7141474,0.9212702,-0.7879020,-0.6162549,-1.9318137
0.7191474,0.7191474,0.9262702,-0.7687877,-0.6012982,-1.8850160
0.7241474,0.7241474,0.9312702,-0.7502575,-0.5867990,-1.8396440
0.7291474,0.7291474,0.9362702,-0.7322897,-0.5727402,-1.7956449
0.7341474,0.7341474,0.9412702,-0.7148635,-0.5591056,-1.7529685
0.7391474,0.7391474,0.9462702,-0.6979591,-0.5458796,-1.7115666
0.7441474,0.7441474,0.9512702,-0.6815576,-0.5330473,-1.6713930
0.7491474,0.7491474,0.9562702,-0.6656408,-0.5205945,-1.6324036
0.7541474,0.7541474,0.9612702,-0.6501912,-0.5085076,-1.5945561
0.7591474,0.7591474,0.9662702,-0.6351923,-0.4967734,-1.5578100
0.7641474,0.7641474,0.9712702,-0.6206279,-0.4853795,-1.5221263
0.7691474,0.7691474,0.9762702,-0.6064830,-0.4743139,-1.4874679
0.7741474,0.7741474,0.9812702,-0.5927427,-0.4635650,-1.4537991
0.7791474,0.7791474,0.9862702,-0.5793931,-0.4531220,-1.4210856
0.7841474,0.7841474,0.9912702,-0.5664206,-0.4429741,-1.3892945
0.7891474,0.7891474,0.9962702,-0.5538123,-0.4331113,-1.3583944
0.7941474,0.7941474,1.0012702,-0.5415558,-0.4235238,-1.3283549
0.7991474,0.7991474,1.0062702,-0.5296391,-0.4142023,-1.2991470
0.8041474,0.8041474,1.0112702,-0.5180509,-0.4051378,-1.2707429
0.8091474,0.8091474,1.0162702,-0.5067801,-0.3963217,-1.2431156
0.8141474,0.8141474,1.0212702,-0.4958163,-0.3877459,-1.2162394
0.8191474,0.8191474,1.0262702,-0.4851491,-0.3794022,-1.1900896
0.8241474,0.8241474,1.0312702,-0.4747690,-0.3712831,-1.1646425
0.8291474,0.8291474,1.0362702,-0.4646665,-0.3633813,-1.1398750
0.8341474,0.8341474,1.0412702,-0.4548327,-0.3556896,-1.1157653
0.8391474,0.8391474,1.0462702,-0.4452588,-0.3482014,-1.0922921
0.8441474,0.8441474,1.0512702,-0.4359365,-0.3409100,-1.0694352
0.8491474,0.8491474,1.0562702,-0.4268578,-0.3338092,-1.0471748
0.8541474,0.8541474,1.0612702,-0.4180151,-0.3268931,-1.0254922
0.8591474,0.8591474,1.0662702,-0.4094008,-0.3201556,-1.0043692
0.8641474,0.8641474,1.0712702,-0.4010078,-0.3135913,-0.9837884
0.8691474,0.8691474,1.0762702,-0.3928292,-0.3071947,-0.9637327
0.8741474,0.8741474,1.0812702,-0.3848584,-0.3009607,-0.9441861
0.8791474,0.8791474,1.0862702,-0.3770890,-0.2948843,-0.9251329
0.8841474,0.8841474,1.0912702,-0.3695148,-0.2889605,-0.9065580
0.8891474,0.8891474,1.0962702,-0.3621298,-0.2831849,-0.8884469
0.8941474,0.8941474,1.1012702,-0.3549285,-0.2775528,-0.8707856
0.8991474,0.8991474,1.1062702,-0.3479052,-0.2720600,-0.8535606
0.9041474,0.9041474,1.1112702,-0.3410545,-0.2667023,-0.8367588
0.9091474,0.9091474,1.1162702,-0.3343715,-0.2614757,-0.8203677
0.9141474,0.9141474,1.1212702,-0.3278510,-0.2563762,-0.8043750
0.9191474,0.9191474,1.1262702,-0.3214884,-0.2514003,-0.7887692
0.9241474,0.9241474,1.1312702,-0.3152790,-0.2465441,-0.7735389
0.9291474,0.9291474,1.1362702,-0.3092183,-0.2418043,-0.7586732
0.9341474,0.9341474,1.1412702,-0.3033020,-0.2371775,-0.7441616
0.9391474,0.9391474,1.1462702,-0.2975260,-0.2326604,-0.7299938
0.9441474,0.9441474,1.1512702,-0.2918863,-0.2282499,-0.7161600
0.9491474,0.9491474,1.1562702,-0.2863789,-0.2239429,-0.7026507
0.9541474,0.9541474,1.1612702,-0.2810002,-0.2197365,-0.6894567
0.9591474,0.9591474,1.1662702,-0.2757464,-0.2156279,-0.6765692
0.9641474,0.9641474,1.1712702,-0.2706141,-0.2116143,-0.6639795
0.9691474,0.9691474,1.1762702,-0.2656000,-0.2076931,-0.6516794
0.9741474,0.9741474,1.1812702,-0.2607006,-0.2038616,-0.6396608
0.9791474,0.9791474,1.1862702,-0.2559129,-0.2001175,-0.6279159
0.9841474,0.9841474,1.1912702,-0.2512337,-0.1964583,-0.6164372
0.9891474,0.9891474,1.1962702,-0.2466602,-0.1928817,-0.6052175
0.9941474,0.9941474,1.2012702,-0.2421893,-0.1893855,-0.5942497
0.9991474,0.9991474,1.2062702,-0.2378185,-0.1859674,-0.5835269
1.0041474,1.0041474,1.2112702,-0.2335448,-0.1826253,-0.5730427
1.0091474,1.0091474,1.2162702,-0.2293659,-0.1793573,-0.5627905
1.0141474,1.0141474,1.2212702,-0.2252790,-0.1761614,-0.5527643
1.0191474,1.0191474,1.2262702,-0.2212818,-0.1730356,-0.5429580
1.0241474,1.0241474,1.2312702,-0.2173720,-0.1699780,-0.5333658
1.0291474,1.0291474,1.2362702,-0.2135471,-0.1669870,-0.5239821
1.0341474,1.0341474,1.2412702,-0.2098050,-0.1640606,-0.5148015
1.0391474,1.0391474,1.2462702,-0.2061436,-0.1611974,-0.5058186
1.0441474,1.0441474,1.2512702,-0.2025607,-0.1583956,-0.4970283
1.0491474,1.0491474,1.2562702,-0.1990543,-0.1556536,-0.4884257
1.0541474,1.0541474,1.2612702,-0.1956224,-0.1529699,-0.4800059
1.0591474,1.0591474,1.2662702,-0.1922632,-0.1503430,-0.4717643
1.0641474,1.0641474,1.2712702,-0.1889748,-0.1477715,-0.4636963
1.0691474,1.0691474,1.2762702,-0.1857554,-0.1452540,-0.4557976
1.0741474,1.0741474,1.2812702,-0.1826033,-0.1427890,-0.4480639
1.0791474,1.0791474,1.2862702,-0.1795167,-0.1403754,-0.4404911
1.0841474,1.0841474,1.2912702,-0.1764941,-0.1380117,-0.4330751
1.0891474,1.0891474,1.2962702,-0.1735338,-0.1356968,-0.4258120
1.0941474,1.0941474,1.3012702,-0.1706344,-0.1334295,-0.4186980
1.0991474,1.0991474,1.3062702,-0.1677942,-0.1312085,-0.4117296
1.1041474,1.1041474,1.3112702,-0.1650119,-0.1290328,-0.4049031
1.1091474,1.1091474,1.3162702,-0.1622860,-0.1269012,-0.3982150
1.1141474,1.1141474,1.3212702,-0.1596152,-0.1248127,-0.3916620
1.1191474,1.1191474,1.3262702,-0.1569982,-0.1227662,-0.3852408
1.1241474,1.1241474,1.3312702,-0.1544335,-0.1207607,-0.3789482
1.1291474,1.1291474,1.3362702,-0.1519201,-0.1187953,-0.3727812
1.1341474,1.1341474,1.3412702,-0.1494566,-0.1168689,-0.3667367
1.1391474,1.1391474,1.3462702,-0.1470419,-0.1149806,-0.3608119
1.1441474,1.1441474,1.3512702,-0.1446747,-0.1131296,-0.3550039
1.1491474,1.1491474,1.3562702,-0.1423541,-0.1113149,-0.3493099
1.1541474,1.1541474,1.3612702,-0.1400789,-0.1095357,-0.3437273
1.1591474,1.1591474,1.3662702,-0.1378480,-0.1077912,-0.3382534
1.1641474,1.1641474,1.3712702,-0.1356604,-0.1060806,-0.3328858
1.1691474,1.1691474,1.3762702,-0.1335151,-0.1044030,-0.3276219
1.1741474,1.1741474,1.3812702,-0.1314111,-0.1027578,-0.3224594
1.1791474,1.1791474,1.3862702,-0.1293475,-0.1011441,-0.3173960
1.1841474,1.1841474,1.3912702,-0.1273233,-0.0995612,-0.3124293
1.1891474,1.1891474,1.3962702,-0.1253376,-0.0980085,-0.3075571
1.1941474,1.1941474,1.4012702,-0.1233897,-0.0964853,-0.3027774
1.1991474,1.1991474,1.4062702,-0.1214785,-0.0949908,-0.2980880
1.2041474,1.2041474,1.4112702,-0.1196033,-0.0935245,-0.2934868
1.2091474,1.2091474,1.4162702,-0.1177633,-0.0920856,-0.2889720
1.2141474,1.2141474,1.4212702,-0.1159577,-0.0906737,-0.2845415
1.2191474,1.2191474,1.4262702,-0.1141857,-0.0892881,-0.2801935
1.2241474,1.2241474,1.4312702,-0.1124466,-0.0879281,-0.2759262
1.2291474,1.2291474,1.4362702,-0.1107396,-0.0865933,-0.2717377
1.2341474,1.2341474,1.4412702,-0.1090641,-0.0852831,-0.2676264
1.2391474,1.2391474,1.4462702,-0.1074193,-0.0839969,-0.2635905
1.2441474,1.2441474,1.4512702,-0.1058046,-0.0827343,-0.2596284
1.2491474,1.2491474,1.4562702,-0.1042193,-0.0814947,-0.2557385
1.2541474,1.2541474,1.4612702,-0.1026628,-0.0802775,-0.2519192
1.2591474,1.2591474,1.4662702,-0.1011344,-0.0790824,-0.2481690
1.2641474,1.2641474,1.4712702,-0.0996336,-0.0779089,-0.2444864
1.2691474,1.2691474,1.4762702,-0.0981598,-0.0767564,-0.2408700
1.2741474,1.2741474,1.4812702,-0.0967124,-0.0756245,-0.2373183
1.2791474,1.2791474,1.4862702,-0.0952908,-0.0745129,-0.2338300
1.2841474,1.2841474,1.4912702,-0.0938944,-0.0734210,-0.2304037
1.2891474,1.2891474,1.4962702,-0.0925228,-0.0723485,-0.2270381
1.2941474,1.2941474,1.5012702,-0.0911755,-0.0712949,-0.2237320
1.2991474,1.2991474,1.5062702,-0.0898518,-0.0702599,-0.2204840
1.3041474,1.3041474,1.5112702,-0.0885514,-0.0692430,-0.2172930
1.3091474,1.3091474,1.5162702,-0.0872737,-0.0682439,-0.2141578
1.3141474,1.3141474,1.5212702,-0.0860183,-0.0672622,-0.2110772
1.3191474,1.3191474,1.5262702,-0.0847846,-0.0662975,-0.2080501
1.3241474,1.3241474,1.5312702,-0.0835724,-0.0653496,-0.2050755
1.3291474,1.3291474,1.5362702,-0.0823810,-0.0644180,-0.2021521
1.3341474,1.3341474,1.5412702,-0.0812101,-0.0635024,-0.1992790
1.3391474,1.3391474,1.5462702,-0.0800593,-0.0626025,-0.1964551
1.3441474,1.3441474,1.5512702,-0.0789282,-0.0617180,-0.1936795
1.3491474,1.3491474,1.5562702,-0.0778163,-0.0608486,-0.1909512
1.3541474,1.3541474,1.5612702,-0.0767233,-0.0599939,-0.1882691
1.3591474,1.3591474,1.5662702,-0.0756488,-0.0591537,-0.1856325
1.3641474,1.3641474,1.5712702,-0.0745924,-0.0583276,-0.1830403
1.3691474,1.3691474,1.5762702,-0.0735538,-0.0575155,-0.1804917
1.3741474,1.3741474,1.5812702,-0.0725326,-0.0567169,-0.1779858
1.3791474,1.3791474,1.5862702,-0.0715284,-0.0559317,-0.1755218
1.3841474,1.3841474,1.5912702,-0.0705410,-0.0551596,-0.1730989
1.3891474,1.3891474,1.5962702,-0.0695700,-0.0544003,-0.1707161
1.3941474,1.3941474,1.6012702,-0.0686150,-0.0536536,-0.1683728
1.3991474,1.3991474,1.6062702,-0.0676758,-0.0529192,-0.1660682
1.4041474,1.4041474,1.6112702,-0.0667521,-0.0521968,-0.1638015
1.4091474,1.4091474,1.6162702,-0.0658435,-0.0514864,-0.1615720
1.4141474,1.4141474,1.6212702,-0.0649498,-0.0507875,-0.1593789
1.4191474,1.4191474,1.6262702,-0.0640706,-0.0501000,-0.1572216
1.4241474,1.4241474,1.6312702,-0.0632057,-0.0494237,-0.1550993
1.4291474,1.4291474,1.6362702,-0.0623549,-0.0487584,-0.1530115
1.4341474,1.4341474,1.6412702,-0.0615178,-0.0481038,-0.1509574
1.4391474,1.4391474,1.6462702,-0.0606942,-0.0474598,-0.1489363
1.4441474,1.4441474,1.6512702,-0.0598838,-0.0468261,-0.1469478
1.4491474,1.4491474,1.6562702,-0.0590864,-0.0462026,-0.1449910
1.4541474,1.4541474,1.6612702,-0.0583017,-0.0455890,-0.1430656
1.4591474,1.4591474,1.6662702,-0.0575295,-0.0449852,-0.1411707
1.4641474,1.4641474,1.6712702,-0.0567696,-0.0443910,-0.1393060
1.4691474,1.4691474,1.6762702,-0.0560217,-0.0438061,-0.1374708
1.4741474,1.4741474,1.6812702,-0.0552856,-0.0432306,-0.1356645
1.4791474,1.4791474,1.6862702,-0.0545611,-0.0426640,-0.1338867
1.4841474,1.4841474,1.6912702,-0.0538479,-0.0421064,-0.1321367
1.4891474,1.4891474,1.6962702,-0.0531460,-0.0415575,-0.1304142
1.4941474,1.4941474,1.7012702,-0.0524550,-0.0410171,-0.1287185
1.4991474,1.4991474,1.7062702,-0.0517747,-0.0404852,-0.1270493
1.5041474,1.5041474,1.7112702,-0.0511050,-0.0399615,-0.1254059
1.5091474,1.5091474,1.7162702,-0.0504456,-0.0394459,-0.1237879
1.5141474,1.5141474,1.7212702,-0.0497965,-0.0389383,-0.1221950
1.5191474,1.5191474,1.7262702,-0.0491573,-0.0384385,-0.1206265
1.5241474,1.5241474,1.7312702,-0.0485279,-0.0379464,-0.1190821
1.5291474,1.5291474,1.7362702,-0.0479082,-0.0374618,-0.1175614
1.5341474,1.5341474,1.7412702,-0.0472979,-0.0369846,-0.1160638
1.5391474,1.5391474,1.7462702,-0.0466969,-0.0365146,-0.1145891
1.5441474,1.5441474,1.7512702,-0.0461050,-0.0360518,-0.1131367
1.5491474,1.5491474,1.7562702,-0.0455221,-0.0355960,-0.1117063
1.5541474,1.5541474,1.7612702,-0.0449480,-0.0351471,-0.1102975
1.5591474,1.5591474,1.7662702,-0.0443826,-0.0347049,-0.1089100
1.5641474,1.5641474,1.7712702,-0.0438256,-0.0342694,-0.1075432
1.5691474,1.5691474,1.7762702,-0.0432770,-0.0338404,-0.1061970
1.5741474,1.5741474,1.7812702,-0.0427365,-0.0334178,-0.1048708
1.5791474,1.5791474,1.7862702,-0.0422041,-0.0330015,-0.1035644
1.5841474,1.5841474,1.7912702,-0.0416797,-0.0325914,-0.1022774
1.5891474,1.5891474,1.7962702,-0.0411630,-0.0321874,-0.1010095
1.5941474,1.5941474,1.8012702,-0.0406539,-0.0317893,-0.0997603
1.5991474,1.5991474,1.8062702,-0.0401524,-0.0313971,-0.0985296
1.6041474,1.6041474,1.8112702,-0.0396582,-0.0310107,-0.0973169
1.6091474,1.6091474,1.8162702,-0.0391712,-0.0306299,-0.0961221
1.6141474,1.6141474,1.8212702,-0.0386914,-0.0302547,-0.0949447
1.6191474,1.6191474,1.8262702,-0.0382186,-0.0298850,-0.0937845
1.6241474,1.6241474,1.8312702,-0.0377527,-0.0295207,-0.0926411
1.6291474,1.6291474,1.8362702,-0.0372936,-0.0291617,-0.0915144
1.6341474,1.6341474,1.8412702,-0.0368410,-0.0288078,-0.0904040
1.6391474,1.6391474,1.8462702,-0.0363951,-0.0284591,-0.0893096
1.6441474,1.6441474,1.8512702,-0.0359555,-0.0281154,-0.0882310
1.6491474,1.6491474,1.8562702,-0.0355223,-0.0277766,-0.0871679
1.6541474,1.6541474,1.8612702,-0.0350953,-0.0274427,-0.0861201
1.6591474,1.6591474,1.8662702,-0.0346744,-0.0271136,-0.0850872
