# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol]
-0.9218813,-0.9218813,-0.9143947,26319.0266705,15789.0189954,122540.7678966,940.4925950,85512.3863116,26319.0266705,26319.0266705,31025.8898883,19622.4956961
-0.9168813,-0.9168813,-0.9093947,25970.2422411,15577.5721711,120943.5445627,926.2184725,84396.9233046,25970.2422411,25970.2422411,30614.7292692,19362.4548880
-0.9118813,-0.9118813,-0.9043947,26570.8434946,15941.6800885,123693.9397281,951.0971706,86317.7341855,26570.8434946,26570.8434946,31322.7413317,19810.2410337
-0.9068813,-0.9068813,-0.8993947,28126.1966479,16884.6185919,130816.2536646,1015.3814627,91291.7988163,28126.1966479,28126.1966479,33156.2519807,20969.8549867
-0.9018813,-0.9018813,-0.8943947,30649.0362736,18414.1648033,142368.1144779,1119.6567855,99359.3862590,30649.0362736,30649.0362736,36130.2732244,22850.7911747
-0.8968813,-0.8968813,-0.8893947,34156.3125247,20540.6816661,158426.0901374,1264.7064605,110574.0048954,34156.3125247,34156.3125247,40264.7865610,25465.6870067
-0.8918813,-0.8918813,-0.8843947,38034.7141625,22890.1469133,176208.3037285,1423.6796840,122991.9668910,38034.7141625,38034.7141625,44836.7969041,28357.2802407
-0.8868813,-0.8868813,-0.8793947,40314.2276777,24272.5215263,186641.7369098,1518.7209654,130278.6089416,40314.2276777,40314.2276777,47523.9758871,30056.8014540
-0.8818813,-0.8818813,-0.8743947,41451.0895184,24964.8607070,191810.0327109,1570.3575825,133889.2862901,41451.0895184,41451.0895184,48864.1527381,30904.4037174
-0.8768813,-0.8768813,-0.8693947,38436.6249375,23137.4398604,178004.7957337,1441.5820010,124248.0618595,38436.6249375,38436.6249375,45310.5849209,28656.9300929
-0.8718813,-0.8718813,-0.8643947,36274.8528666,21828.0090410,168091.6247379,1357.7159679,117325.3894523,36274.8528666,36274.8528666,42762.2041211,27045.1925583
-0.8668813,-0.8668813,-0.8593947,31474.0100542,18929.6524171,145960.2407502,1170.6838333,101874.2349441,31474.0100542,31474.0100542,37102.7843282,23465.8612022
-0.8618813,-0.8618813,-0.8543947,26013.3158515,15620.8365476,120933.3193343,944.4483395,84396.6989019,26013.3158515,26013.3158515,30665.5061125,19394.5689835
-0.8568813,-0.8568813,-0.8493947,20907.9718413,12537.7757836,97408.7552545,743.5264404,67972.5386033,20907.9718413,20907.9718413,24647.1284922,15588.2127636
-0.8518813,-0.8518813,-0.8443947,16053.8075585,9597.7210316,75146.5681887,545.2158174,52426.2546553,16053.8075585,16053.8075585,18924.8512809,11969.1268855
-0.8468813,-0.8468813,-0.8393947,12772.3207863,7610.5203878,60093.1322205,413.8833556,41914.1642476,12772.3207863,12772.3207863,15056.5073433,9522.5713624
-0.8418813,-0.8418813,-0.8343947,10598.3970720,6294.7591475,50111.7771551,327.2083436,34944.2916396,10598.3970720,10598.3970720,12493.8017148,7901.7740107
-0.8368813,-0.8368813,-0.8293947,9164.8115547,5427.5799073,43523.6311015,270.4035731,30344.0591406,9164.8115547,9164.8115547,10803.8354801,6832.9455166
-0.8318813,-0.8318813,-0.8243947,8233.2582530,4864.3995489,39238.7586361,233.7559834,27352.2361885,8233.2582530,8233.2582530,9705.6843012,6138.4137285
-0.8268813,-0.8268813,-0.8193947,7650.0745449,4512.0128187,36554.0691377,210.9758946,25477.7811853,7650.0745449,7650.0745449,9018.2047170,5703.6134623
-0.8218813,-0.8218813,-0.8143947,7319.1831778,4312.1566789,35029.7949170,198.1275647,24413.5638265,7319.1831778,7319.1831778,8628.1371340,5456.9130616
-0.8168813,-0.8168813,-0.8093947,7185.9444840,4231.7025941,34415.7653248,192.9736791,23984.8693052,7185.9444840,7185.9444840,8471.0701917,5357.5752050
-0.8118813,-0.8118813,-0.8043947,7228.2972405,4257.2761031,34610.9541839,194.6113968,24121.1432957,7228.2972405,7228.2972405,8520.9972645,5389.1518584
-0.8068813,-0.8068813,-0.7993947,7453.2580991,4393.1309042,35647.4944158,203.3278255,24844.8266414,7453.2580991,7453.2580991,8786.1898538,5556.8743785
-0.8018813,-0.8018813,-0.7943947,7898.0298915,4661.8219283,37695.7391961,220.6458181,26274.8904206,7898.0298915,7898.0298915,9310.5041009,5888.4798247
-0.7968813,-0.7968813,-0.7893947,8635.9553183,5107.8211069,41091.4487748,249.5693342,28645.8251626,8635.9553183,8635.9553183,10180.3992275,6438.6498098
-0.7918813,-0.7918813,-0.7843947,9788.5997004,5804.8558216,46390.9599834,295.0775317,32346.1753350,9788.5997004,9788.5997004,11539.1811509,7298.0189540
-0.7868813,-0.7868813,-0.7793947,11546.6290687,6868.5901750,54466.5031930,364.9635362,37985.1161939,11546.6290687,11546.6290687,13611.6143865,8608.7408186
-0.7818813,-0.7818813,-0.7743947,14204.2499856,8477.5454544,66663.4117032,471.1645582,46502.2619151,14204.2499856,14204.2499856,16744.5210461,10590.1649669
-0.7768813,-0.7768813,-0.7693947,18215.4145074,10907.2037504,85056.6458642,631.7662642,59346.8446749,18215.4145074,18215.4145074,21473.0374285,13580.7413112
-0.7718813,-0.7718813,-0.7643947,23888.9524689,14333.5480998,111197.9444850,859.4829550,77597.9788679,23888.9524689,23888.9524689,28161.2241261,17810.7219874
-0.7668813,-0.7668813,-0.7593947,28453.1468199,17098.3531522,132125.6933532,1043.5928331,92212.5410904,28453.1468199,28453.1468199,33541.6735301,21213.6169778
-0.7618813,-0.7618813,-0.7543947,35065.5943436,21107.4132471,162402.6862789,1319.8297880,113357.4119297,35065.5943436,35065.5943436,41336.6832517,26143.6139985
-0.7568813,-0.7568813,-0.7493947,37163.5244315,22366.5324542,172163.9192292,1392.5315082,120169.2932129,37163.5244315,37163.5244315,43809.8046446,27707.7533048
-0.7518813,-0.7518813,-0.7443947,39681.9433301,23892.0004708,183712.4491222,1495.9795416,128233.9905783,39681.9433301,39681.9433301,46778.6145638,29585.3935617
-0.7468813,-0.7468813,-0.7393947,41849.5103877,25203.7357788,193666.7785052,1583.7973705,135184.9196147,41849.5103877,41849.5103877,49333.8267187,31201.4516246
-0.7418813,-0.7418813,-0.7343947,39087.9974984,23528.8657951,181029.5663574,1467.3064542,126359.0941385,39087.9974984,39087.9974984,46078.4481707,29142.5694531
-0.7368813,-0.7368813,-0.7293947,36339.3077894,21864.3503410,168419.8597024,1355.1309284,117553.5185299,36339.3077894,36339.3077894,42838.1860852,27093.2477719
-0.7318813,-0.7318813,-0.7243947,32322.6298022,19428.8911068,150030.6180565,1188.8759781,104710.7492436,32322.6298022,32322.6298022,38103.1702159,24098.5607911
-0.7268813,-0.7268813,-0.7193947,29297.4512049,17594.7356417,136179.2127963,1063.8068138,95037.1854491,29297.4512049,29297.4512049,34536.9723004,21843.0991911
-0.7218813,-0.7218813,-0.7143947,27248.1939786,16352.3426970,126795.4822525,979.1171320,88483.7886810,27248.1939786,27248.1939786,32121.2283653,20315.2485754
-0.7168813,-0.7168813,-0.7093947,26159.4487933,15692.2974678,121809.7447722,934.0981339,85001.8654566,26159.4487933,26159.4487933,30837.7732946,19503.5203158
-0.7118813,-0.7118813,-0.7043947,26021.7979674,15608.8500226,121179.3637075,928.3147626,84561.6229912,26021.7979674,26021.7979674,30675.5051599,19400.8929363
-0.7068813,-0.7068813,-0.6993947,26834.0317237,16101.2617605,124898.8617400,961.7007486,87159.2339637,26834.0317237,26834.0317237,31632.9978286,20006.4644715
-0.7018813,-0.7018813,-0.6943947,28603.4314174,17173.9774819,133001.2134726,1034.5715228,92817.7393798,28603.4314174,28603.4314174,33718.8348451,21325.6636315
-0.6968813,-0.6968813,-0.6893947,31343.6114027,18835.3209698,145547.9149609,1147.5544141,101580.1149505,31343.6114027,31343.6114027,36949.0653381,23368.6407765
-0.6918813,-0.6918813,-0.6843947,35069.8243018,21094.5891023,162608.2075385,1301.4368412,113494.7374057,35069.8243018,35069.8243018,41341.6696906,26146.7676993
-0.6868813,-0.6868813,-0.6793947,38425.4780011,23127.2702268,177995.0225473,1439.6507431,124239.8605741,38425.4780011,38425.4780011,45297.4444797,28648.6193482
-0.6818813,-0.6818813,-0.6743947,40755.1623848,24539.9427560,188659.6311938,1538.5744788,131687.9026644,40755.1623848,40755.1623848,48043.7668293,30385.5461109
-0.6768813,-0.6768813,-0.6693947,40436.8909941,24349.6110902,187170.4826699,1528.0717198,130648.9718866,40436.8909941,40436.8909941,47668.5761641,30148.2546992
-0.6718813,-0.6718813,-0.6643947,37866.8464955,22792.8102877,175385.9657595,1418.9552369,122419.4525256,37866.8464955,37866.8464955,44638.9079845,28232.1242987
-0.6668813,-0.6668813,-0.6593947,35767.6440223,21520.8733644,165764.6273831,1337.3837539,115700.4123851,35767.6440223,35767.6440223,42164.2866544,26667.0363488
-0.6618813,-0.6618813,-0.6543947,30027.2732146,18052.2544751,139339.0370064,1110.3285938,97250.0100527,30027.2732146,30027.2732146,35397.3148045,22387.2275672
-0.6568813,-0.6568813,-0.6493947,24978.7820417,14994.2447558,116188.7200437,903.9619774,81083.4181591,24978.7820417,24978.7820417,29445.9575147,18623.2587262
-0.6518813,-0.6518813,-0.6443947,19684.3963875,11796.1885522,91803.1881354,692.6083845,64057.8206230,19684.3963875,19684.3963875,23204.7302692,14675.9600281
-0.6468813,-0.6468813,-0.6393947,15192.2969565,9076.0699672,71193.7396327,511.2617615,49665.9469294,15192.2969565,15192.2969565,17909.2691543,11326.8163513
-0.6418813,-0.6418813,-0.6343947,12175.5355139,7249.3891334,57352.1886195,390.6745887,40000.2215904,12175.5355139,12175.5355139,14352.9937074,9077.6302715
-0.6368813,-0.6368813,-0.6293947,10177.0956716,6039.9829521,48174.8091783,311.0454779,33591.8143846,10177.0956716,10177.0956716,11997.1552764,7587.6672232
-0.6318813,-0.6318813,-0.6243947,8861.3276519,5244.1667028,42126.9538615,258.9353455,29368.8829133,8861.3276519,8861.3276519,10446.0768795,6606.6791105
-0.6268813,-0.6268813,-0.6193947,8010.5500267,4729.8774386,38212.9326164,225.4776762,26636.0221102,8010.5500267,8010.5500267,9443.1472024,5972.3706880
-0.6218813,-0.6218813,-0.6143947,7485.0081700,4412.3500901,35793.2409358,204.9506486,24946.6008881,7485.0081700,7485.0081700,8823.6180692,5580.5460604
-0.6168813,-0.6168813,-0.6093947,7198.4744728,4239.2967513,34473.1695191,193.8205139,24024.9582248,7198.4744728,7198.4744728,8485.8410288,5366.9171026
-0.6118813,-0.6118813,-0.6043947,7103.8475043,4182.1601546,34037.0526830,190.1576478,23720.4772869,7103.8475043,7103.8475043,8374.2910865,5296.3667245
-0.6068813,-0.6068813,-0.5993947,7185.5403864,4231.4909496,34413.5115522,193.3237807,23983.3087668,7185.5403864,7185.5403864,8470.5938259,5357.2739248
-0.6018813,-0.6018813,-0.5943947,7457.0066631,4395.4451569,35664.1558403,203.8698358,24856.4794131,7457.0066631,7457.0066631,8790.6088064,5559.6691695
-0.5968813,-0.5968813,-0.5893947,7962.8744283,4701.0802281,37993.3294525,223.6240677,26482.6990429,7962.8744283,7962.8744283,9386.9453570,5936.8255199
-0.5918813,-0.5918813,-0.5843947,8786.1449854,5198.7269473,41780.9817681,255.9880341,29127.3202110,8786.1449854,8786.1449854,10357.4486348,6550.6256869
-0.5868813,-0.5868813,-0.5793947,10062.0158308,5970.3849441,47645.7813868,306.4979085,33222.4215990,10062.0158308,10062.0158308,11861.4946947,7501.8679378
-0.5818813,-0.5818813,-0.5743947,12001.4017856,7144.0096130,56552.4963131,383.7500513,39441.8108806,12001.4017856,12001.4017856,14147.7181116,8947.8025853
-0.5768813,-0.5768813,-0.5693947,14929.5777778,8916.9861505,69988.3829578,500.7940400,48824.2296901,14929.5777778,14929.5777778,17599.5655923,11130.9426203
-0.5718813,-0.5718813,-0.5643947,19310.0731984,11569.4122273,90087.1606137,676.9036750,62859.4493208,19310.0731984,19310.0731984,22763.4635691,14396.8784625
-0.5668813,-0.5668813,-0.5593947,24670.8226051,14807.6708590,114776.9601989,891.6401134,80097.5281553,24670.8226051,24670.8226051,29082.9229812,18393.6555272
-0.5618813,-0.5618813,-0.5543947,29611.8681394,17800.4789735,137436.0128502,1092.9518519,95921.0069271,29611.8681394,29611.8681394,34907.6191829,22077.5168624
-0.5568813,-0.5568813,-0.5493947,35680.3460877,21468.0594388,165363.5305032,1333.9010270,115420.3399717,35680.3460877,35680.3460877,42061.3764617,26601.9502282
-0.5518813,-0.5518813,-0.5443947,37659.3683400,22667.3745212,174431.6591954,1411.5891973,121753.1267748,37659.3683400,37659.3683400,44394.3246841,28077.4362373
-0.5468813,-0.5468813,-0.5393947,40205.1311812,24209.1292099,186108.9196146,1518.4618110,129907.6094264,40205.1311812,40205.1311812,47395.3687037,29975.4631294
-0.5418813,-0.5418813,-0.5343947,40961.4448272,24665.1275637,189602.7291160,1547.2671727,132346.5916858,40961.4448272,40961.4448272,48286.9405767,30539.3426927
-0.5368813,-0.5368813,-0.5293947,38601.8467819,23234.3008923,178801.3673846,1446.2109731,124803.0366896,38601.8467819,38601.8467819,45505.3548422,28780.1134071
-0.5318813,-0.5318813,-0.5243947,35377.5760344,21281.2708864,164016.1879415,1314.3029334,114478.0822233,35377.5760344,35377.5760344,41704.4593746,26376.2160419
-0.5268813,-0.5268813,-0.5193947,31580.9497670,18979.3030681,146633.5936208,1157.4300107,102338.3668777,31580.9497670,31580.9497670,37228.8490113,23545.5915084
-0.5218813,-0.5218813,-0.5143947,28769.8250139,17274.9430805,133762.0922848,1041.5143381,93349.1559533,28769.8250139,28769.8250139,33914.9860730,21449.7205607
-0.5168813,-0.5168813,-0.5093947,26930.5500870,16159.8671147,125339.7434352,965.7649985,87467.1724675,26930.5500870,26930.5500870,31746.7774204,20078.4250038
-0.5118813,-0.5118813,-0.5043947,26049.2676231,15625.5998634,121303.9890170,929.5370188,84648.6973389,26049.2676231,26049.2676231,30707.8874558,19421.3732985
