# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm]
0.0843889,0.0843889,0.0912187,1734.7571218,0.0000000
0.0893889,0.0893889,0.0962187,1538.2872311,0.0000000
0.0943889,0.0943889,0.1012187,1357.1609324,0.0000000
0.0993889,0.0993889,0.1062187,1191.4648020,0.0000000
0.1043889,0.1043889,0.1112187,1040.9794322,0.0000000
0.1093889,0.1093889,0.1162187,905.2355618,0.0000000
0.1143889,0.1143889,0.1212187,783.5691510,0.0000000
0.1193889,0.1193889,0.1262187,675.1725359,0.0000000
0.1243889,0.1243889,0.1312187,579.1397571,0.0000000
0.1293889,0.1293889,0.1362187,494.5054351,0.0000000
0.1343889,0.1343889,0.1412187,420.2779202,0.0000000
0.1393889,0.1393889,0.1462187,355.4679629,0.0000000
0.1443889,0.1443889,0.1512187,299.1133139,0.0000000
0.1493889,0.1493889,0.1562187,250.2985168,0.0000000
0.1543889,0.1543889,0.1612187,208.1691785,0.0000000
0.1593889,0.1593889,0.1662187,171.9408185,0.0000000
0.1643889,0.1643889,0.1712187,140.9026065,0.0000000
0.1693889,0.1693889,0.1762187,114.4162146,0.0000000
0.1743889,0.1743889,0.1812187,91.9107969,0.0000000
0.1793889,0.1793889,0.1862187,72.8762058,0.0000000
0.1843889,0.1843889,0.1912187,56.8565154,0.0000000
0.1893889,0.1893889,0.1962187,43.4447459,0.0000000
0.1943889,0.1943889,0.2012187,32.2783773,0.0000000
0.1993889,0.1993889,0.2062187,23.0346538,0.0000000
0.2043889,0.2043889,0.2112187,15.4254066,0.0000000
0.2093889,0.2093889,0.2162187,9.1929057,0.0000000
0.2143889,0.2143889,0.2212187,4.1089325,0.0000000
0.2193889,0.2193889,0.2262187,-0.0230628,0.0000000
0.2243889,0.2243889,0.2312187,-3.3666260,0.0000000
0.2293889,0.2293889,0.2362187,-6.0558803,0.0000000
0.2343889,0.2343889,0.2412187,-8.2028195,0.0000000
0.2393889,0.2393889,0.2462187,-9.9037538,0.0000000
0.2443889,0.2443889,0.2512187,-11.2438252,0.0000000
0.2493889,0.2493889,0.2562187,-12.3002143,0.0000000
0.2543889,0.2543889,0.2612187,-13.1412396,0.0000000
0.2593889,0.2593889,0.2662187,-13.8200492,0.0000000
0.2643889,0.2643889,0.2712187,-14.3688645,0.0000000
0.2693889,0.2693889,0.2762187,-14.8009307,0.0000000
0.2743889,0.2743889,0.2812187,-15.1193240,0.0000000
0.2793889,0.2793889,0.2862187,-15.3256889,0.0000000
0.2843889,0.2843889,0.2912187,-15.4243275,0.0000000
0.2893889,0.2893889,0.2962187,-15.4223257,0.0000000
0.2943889,0.2943889,0.3012187,-15.3285325,0.0000000
