# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
-1.6372000,-1.6372000,-1.6541773,28859.9339718
-1.6272000,-1.6272000,-1.6441773,27680.7524107
-1.6172000,-1.6172000,-1.6341773,25478.5886498
-1.6072000,-1.6072000,-1.6241773,22445.4977005
-1.5972000,-1.5972000,-1.6141773,19028.6945323
-1.5872000,-1.5872000,-1.6041773,15575.4143805
-1.5772000,-1.5772000,-1.5941773,12378.3288416
-1.5672000,-1.5672000,-1.5841773,9643.2949894
-1.5572000,-1.5572000,-1.5741773,7482.5401869
-1.5472000,-1.5472000,-1.5641773,5932.5303686
-1.5372000,-1.5372000,-1.5541773,4985.2484902
-1.5272000,-1.5272000,-1.5441773,4618.8129260
-1.5172000,-1.5172000,-1.5341773,4616.9981958
-1.5072000,-1.5072000,-1.5241773,4754.2735206
-1.4972000,-1.4972000,-1.5141773,5444.5758955
-1.4872000,-1.4872000,-1.5041773,6728.7855555
-1.4772000,-1.4772000,-1.4941773,8624.5464109
-1.4672000,-1.4672000,-1.4841773,11119.0008996
-1.4572000,-1.4572000,-1.4741773,14136.0669146
-1.4472000,-1.4472000,-1.4641773,17510.9114952
-1.4372000,-1.4372000,-1.4541773,20985.5607253
-1.4272000,-1.4272000,-1.4441773,24231.1978822
-1.4172000,-1.4172000,-1.4341773,26892.0659372
-1.4072000,-1.4072000,-1.4241773,28643.6614578
-1.3972000,-1.3972000,-1.4141773,28571.6701796
-1.3872000,-1.3872000,-1.4041773,26786.2214926
-1.3772000,-1.3772000,-1.3941773,24339.9450594
-1.3672000,-1.3672000,-1.3841773,21277.7328635
-1.3572000,-1.3572000,-1.3741773,17705.5859290
-1.3472000,-1.3472000,-1.3641773,14281.0095271
-1.3372000,-1.3372000,-1.3541773,11249.8012545
-1.3272000,-1.3272000,-1.3441773,8726.7918337
-1.3172000,-1.3172000,-1.3341773,6831.2887645
-1.3072000,-1.3072000,-1.3241773,5514.7222216
-1.2972000,-1.2972000,-1.3141773,4855.8473211
-1.2872000,-1.2872000,-1.3041773,4711.9603148
-1.2772000,-1.2772000,-1.2941773,4814.5110646
-1.2672000,-1.2672000,-1.2841773,5394.0733903
-1.2572000,-1.2572000,-1.2741773,6539.6083889
-1.2472000,-1.2472000,-1.2641773,8305.1422216
-1.2372000,-1.2372000,-1.2541773,10721.6374440
-1.2272000,-1.2272000,-1.2441773,13748.4048712
-1.2172000,-1.2172000,-1.2341773,17104.2560112
-1.2072000,-1.2072000,-1.2241773,20643.8782768
-1.1972000,-1.1972000,-1.2141773,23762.8180095
-1.1872000,-1.1872000,-1.2041773,26244.8712347
-1.1772000,-1.1772000,-1.1941773,28138.8042290
-1.1672000,-1.1672000,-1.1841773,28832.0855557
-1.1572000,-1.1572000,-1.1741773,27381.2562232
-1.1472000,-1.1472000,-1.1641773,24921.6386688
-1.1372000,-1.1372000,-1.1541773,21737.3012843
-1.1272000,-1.1272000,-1.1441773,18229.7673621
-1.1172000,-1.1172000,-1.1341773,14774.0119247
-1.1072000,-1.1072000,-1.1241773,11646.7625470
-1.0972000,-1.0972000,-1.1141773,9031.9990019
-1.0872000,-1.0872000,-1.1041773,7019.8086199
-1.0772000,-1.0772000,-1.0941773,5629.8973645
-1.0672000,-1.0672000,-1.0841773,4845.5540472
-1.0572000,-1.0572000,-1.0741773,4597.3661808
-1.0472000,-1.0472000,-1.0641773,4589.6005199
-1.0372000,-1.0372000,-1.0541773,4929.8594088
-1.0272000,-1.0272000,-1.0441773,5807.0949466
-1.0172000,-1.0172000,-1.0341773,7292.1761651
