# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol],UMinmethane(d)[kj/mol]
-0.1354785,-0.1354785,-0.0000001,6095.7184291,6095.7184291
-0.1254785,-0.1254785,0.0099999,4029.7861996,4029.7861996
-0.1154785,-0.1154785,0.0199999,2758.4042622,2758.4042622
-0.1054785,-0.1054785,0.0299999,1976.9575714,1976.9575714
-0.0954785,-0.0954785,0.0399999,1524.0681073,1500.2162586
-0.0854785,-0.0854785,0.0499999,1237.2350787,1213.2477268
-0.0754785,-0.0754785,0.0599999,1069.5032855,1045.4558035
-0.0654785,-0.0654785,0.0699999,977.0830208,953.0083655
-0.0554785,-0.0554785,0.0799999,932.1337794,908.0604821
-0.0454785,-0.0454785,0.0899999,915.8190251,891.8968771
-0.0354785,-0.0354785,0.0999999,717.8009079,692.8413803
-0.0254785,-0.0254785,0.1099999,565.3157433,540.8784187
-0.0154785,-0.0154785,0.1199999,453.4878487,429.6834723
-0.0054785,-0.0054785,0.1299999,369.8215791,346.6854834
0.0045215,0.0045215,0.1399999,305.6073855,283.1381140
0.0145215,0.0145215,0.1499999,239.7171880,218.6165335
0.0245215,0.0245215,0.1599999,179.0064469,158.0862034
0.0345215,0.0345215,0.1699999,136.2908421,115.4273093
0.0445215,0.0445215,0.1799999,105.3271879,84.5874373
0.0545215,0.0545215,0.1899999,82.2715815,61.6762762
0.0645215,0.0645215,0.1999999,64.7380383,44.2876420
0.0745215,0.0745215,0.2099999,51.2139692,30.8989372
0.0845215,0.0845215,0.2199999,40.7067113,20.5142566
0.0945215,0.0945215,0.2299999,32.4831180,12.4535028
0.1045215,0.1045215,0.2399999,25.7494001,6.2285816
0.1145215,0.1145215,0.2499999,19.9437109,1.4715230
0.1245215,0.1245215,0.2599999,15.1320858,-2.1066420
0.1345215,0.1345215,0.2699999,11.3176757,-5.0299036
0.1445215,0.1445215,0.2799999,8.2280007,-7.2706181
0.1545215,0.1545215,0.2899999,5.5070127,-8.6583524
0.1645215,0.1645215,0.2999999,3.0306387,-9.4545619
0.1745215,0.1745215,0.3099999,0.9003877,-9.8249701
0.1845215,0.1845215,0.3199999,-0.8342709,-9.8867572
0.1945215,0.1945215,0.3299999,-2.2092212,-9.7390222
0.2045215,0.2045215,0.3399999,-3.2817882,-9.4465694
0.2145215,0.2145215,0.3499999,-4.1031069,-9.0598524
0.2245215,0.2245215,0.3599999,-4.7095022,-8.6127020
0.2345215,0.2345215,0.3699999,-5.1288464,-8.1558080
0.2445215,0.2445215,0.3799999,-5.3887456,-7.6745284
0.2545215,0.2545215,0.3899999,-5.5143932,-7.1780622
0.2645215,0.2645215,0.3999999,-5.5263022,-6.7099930
0.2745215,0.2745215,0.4099999,-5.4435683,-6.2626998
0.2845215,0.2845215,0.4199999,-5.2863852,-5.8346906
0.2945215,0.2945215,0.4299999,-5.0739226,-5.4334444
0.3045215,0.3045215,0.4399999,-4.8224416,-5.0716720
0.3145215,0.3145215,0.4499999,-4.5463015,-4.7234445
0.3245215,0.3245215,0.4599999,-4.2589324,-4.3882627
0.3345215,0.3345215,0.4699999,-3.9718993,-4.0941640
0.3445215,0.3445215,0.4799999,-3.6936695,-3.8062953
0.3545215,0.3545215,0.4899999,-3.4295022,-3.5349555
0.3645215,0.3645215,0.4999999,-3.1821230,-3.2888544
0.3745215,0.3745215,0.5099999,-2.9525334,-3.0624718
0.3845215,0.3845215,0.5199999,-2.7406648,-2.8515528
0.3945215,0.3945215,0.5299999,-2.5458314,-2.6529247
0.4045215,0.4045215,0.5399999,-2.3670213,-2.4670800
0.4145215,0.4145215,0.5499999,-2.2030771,-2.2945885
0.4245215,0.4245215,0.5599999,-2.0528035,-2.1347563
0.4345215,0.4345215,0.5699999,-1.9150302,-1.9874427
0.4445215,0.4445215,0.5799999,-1.7886460,-1.8521027
0.4545215,0.4545215,0.5899999,-1.6726158,-1.7280381
0.4645215,0.4645215,0.5999999,-1.5659875,-1.6144901
0.4745215,0.4745215,0.6099999,-1.4678927,-1.5103575
0.4845215,0.4845215,0.6199999,-1.3775430,-1.4147807
0.4945215,0.4945215,0.6299999,-1.2942259,-1.3269607
0.5045215,0.5045215,0.6399999,-1.2172985,-1.2461656
