# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol],UMinmethane(d)[kj/mol]
-0.1112976,-0.1112976,0.0000001,2631.2182914,2631.2182914
-0.1012976,-0.1012976,0.0100001,2521.9755115,2521.9755115
-0.0912976,-0.0912976,0.0200001,2460.7545419,2460.7545419
-0.0812976,-0.0812976,0.0300001,2447.8422735,2447.8422735
-0.0712976,-0.0712976,0.0400001,2205.1105968,2205.1105968
-0.0612976,-0.0612976,0.0500001,2008.1120170,2008.1120170
-0.0512976,-0.0512976,0.0600001,1832.5514575,1806.7102006
-0.0412976,-0.0412976,0.0700001,1575.2554121,1549.4142664
-0.0312976,-0.0312976,0.0800001,1369.2037190,1343.3628822
-0.0212976,-0.0212976,0.0900001,1202.2918425,1176.4584382
-0.0112976,-0.0112976,0.1000001,928.5540030,904.0842312
-0.0012976,-0.0012976,0.1100001,715.9981943,691.5287134
0.0087024,0.0087024,0.1200001,558.5271682,534.0581136
0.0187024,0.0187024,0.1300001,440.6141708,416.1466061
0.0287024,0.0287024,0.1400001,350.8109749,326.5264109
0.0387024,0.0387024,0.1500001,278.8236502,256.5956379
0.0487024,0.0487024,0.1600001,220.7723548,198.0855908
0.0587024,0.0587024,0.1700001,175.5911578,152.8860123
0.0687024,0.0687024,0.1800001,140.1753329,117.4267737
0.0787024,0.0787024,0.1900001,112.0488609,89.2908660
0.0887024,0.0887024,0.2000001,89.1506440,66.8131132
0.0987024,0.0987024,0.2100001,69.8037997,48.8144503
0.1087024,0.1087024,0.2200001,53.8821489,32.6019949
0.1187024,0.1187024,0.2300001,41.2194074,20.3059976
0.1287024,0.1287024,0.2400001,31.2466013,11.2085533
0.1387024,0.1387024,0.2500001,23.3176740,4.5038994
0.1487024,0.1487024,0.2600001,16.8697731,-0.3937969
0.1587024,0.1587024,0.2700001,11.6250007,-3.9175370
0.1687024,0.1687024,0.2800001,7.4563589,-6.3924848
0.1787024,0.1787024,0.2900001,4.2036395,-8.1240163
0.1887024,0.1887024,0.3000001,1.6919631,-9.2506854
0.1987024,0.1987024,0.3100001,-0.2222255,-10.0039591
0.2087024,0.2087024,0.3200001,-1.6636025,-10.4387608
0.2187024,0.2187024,0.3300001,-2.7472175,-10.5145635
0.2287024,0.2287024,0.3400001,-3.5749923,-10.3447405
0.2387024,0.2387024,0.3500001,-4.2254750,-10.0356302
0.2487024,0.2487024,0.3600001,-4.7491201,-9.6309562
0.2587024,0.2587024,0.3700001,-5.1742295,-9.1545936
0.2687024,0.2687024,0.3800001,-5.5099721,-8.7000370
0.2787024,0.2787024,0.3900001,-5.7488728,-8.3529791
0.2887024,0.2887024,0.4000001,-5.8806438,-7.9722276
0.2987024,0.2987024,0.4100001,-5.9043019,-7.5264928
0.3087024,0.3087024,0.4200001,-5.8284466,-7.0667590
0.3187024,0.3187024,0.4300001,-5.6678860,-6.6035083
0.3287024,0.3287024,0.4400001,-5.4413723,-6.1533971
0.3387024,0.3387024,0.4500001,-5.1692164,-5.7280455
0.3487024,0.3487024,0.4600001,-4.8706542,-5.3355436
0.3587024,0.3587024,0.4700001,-4.5619204,-4.9894038
0.3687024,0.3687024,0.4800001,-4.2552623,-4.6455511
0.3787024,0.3787024,0.4900001,-3.9589170,-4.3103233
0.3887024,0.3887024,0.5000001,-3.6777941,-3.9913915
0.3987024,0.3987024,0.5100001,-3.4143860,-3.7036582
0.4087024,0.4087024,0.5200001,-3.1695782,-3.4364800
0.4187024,0.4187024,0.5300001,-2.9432555,-3.1910839
0.4287024,0.4287024,0.5400001,-2.7347164,-2.9702813
0.4387024,0.4387024,0.5500001,-2.5429426,-2.7608903
0.4487024,0.4487024,0.5600001,-2.3667691,-2.5645950
0.4587024,0.4587024,0.5700001,-2.2049879,-2.3824233
0.4687024,0.4687024,0.5800001,-2.0564100,-2.2143809
0.4787024,0.4787024,0.5900001,-1.9199005,-2.0599161
0.4887024,0.4887024,0.6000001,-1.7943967,-1.9181965
0.4987024,0.4987024,0.6100001,-1.6789161,-1.7882696
0.5087024,0.5087024,0.6200001,-1.5725581,-1.6691570
0.5187024,0.5187024,0.6300001,-1.4745021,-1.5599062
0.5287024,0.5287024,0.6400001,-1.3840025,-1.4596190
0.5387024,0.5387024,0.6500001,-1.3003845,-1.3674638
0.5487024,0.5487024,0.6600001,-1.2230377,-1.2829531
0.5587024,0.5587024,0.6700001,-1.1514105,-1.2053435
0.5687024,0.5687024,0.6800001,-1.0850048,-1.1337219
0.5787024,0.5787024,0.6900001,-1.0233709,-1.0675365
0.5887024,0.5887024,0.7000001,-0.9661021,-1.0062916
0.5987024,0.5987024,0.7100001,-0.9128310,-0.9495423
0.6087024,0.6087024,0.7200001,-0.8632253,-0.8968889
0.6187024,0.6187024,0.7300001,-0.8169839,-0.8479724
0.6287024,0.6287024,0.7400001,-0.7738342,-0.8024769
0.6387024,0.6387024,0.7500001,-0.7335287,-0.7601372
0.6487024,0.6487024,0.7600001,-0.6958427,-0.7206493
0.6587024,0.6587024,0.7700001,-0.6605722,-0.6837794
0.6687024,0.6687024,0.7800001,-0.6275312,-0.6493155
0.6787024,0.6787024,0.7900001,-0.5965505,-0.6171072
0.6887024,0.6887024,0.8000001,-0.5674756,-0.5869418
0.6987024,0.6987024,0.8100001,-0.5401655,-0.5586525
0.7087024,0.7087024,0.8200001,-0.5144914,-0.5320969
0.7187024,0.7187024,0.8300001,-0.4903353,-0.5071583
0.7287024,0.7287024,0.8400001,-0.4675892,-0.4837275
0.7387024,0.7387024,0.8500001,-0.4461539,-0.4616686
0.7487024,0.7487024,0.8600001,-0.4259386,-0.4409042
0.7587024,0.7587024,0.8700001,-0.4068596,-0.4213259
0.7687024,0.7687024,0.8800001,-0.3888399,-0.4028594
0.7787024,0.7787024,0.8900001,-0.3718089,-0.3854155
0.7887024,0.7887024,0.9000001,-0.3557010,-0.3689242
0.7987024,0.7987024,0.9100001,-0.3404561,-0.3533223
0.8087024,0.8087024,0.9200001,-0.3260186,-0.3385553
0.8187024,0.8187024,0.9300001,-0.3123369,-0.3245656
0.8287024,0.8287024,0.9400001,-0.2993634,-0.3113031
0.8387024,0.8387024,0.9500001,-0.2870541,-0.2987235
0.8487024,0.8487024,0.9600001,-0.2753679,-0.2867842
0.8587024,0.8587024,0.9700001,-0.2642671,-0.2754444
0.8687024,0.8687024,0.9800001,-0.2537162,-0.2646676
0.8787024,0.8787024,0.9900001,-0.2436826,-0.2544199
0.8887024,0.8887024,1.0000001,-0.2341359,-0.2446698
0.8987024,0.8987024,1.0100001,-0.2250475,-0.2353879
0.9087024,0.9087024,1.0200001,-0.2163912,-0.2265469
0.9187024,0.9187024,1.0300001,-0.2081422,-0.2181214
0.9287024,0.9287024,1.0400001,-0.2002776,-0.2100877
0.9387024,0.9387024,1.0500001,-0.1927758,-0.2024237
0.9487024,0.9487024,1.0600001,-0.1856169,-0.1951089
0.9587024,0.9587024,1.0700001,-0.1787819,-0.1881361
0.9687024,0.9687024,1.0800001,-0.1722535,-0.1814977
0.9787024,0.9787024,1.0900001,-0.1660150,-0.1751522
0.9887024,0.9887024,1.1000001,-0.1600512,-0.1690838
0.9987024,0.9987024,1.1100001,-0.1543475,-0.1632779
1.0087024,1.0087024,1.1200001,-0.1488904,-0.1577208
1.0187024,1.0187024,1.1300001,-0.1436671,-0.1523995
1.0287024,1.0287024,1.1400001,-0.1386656,-0.1473021
1.0387024,1.0387024,1.1500001,-0.1338748,-0.1424172
1.0487024,1.0487024,1.1600001,-0.1292840,-0.1377341
1.0587024,1.0587024,1.1700001,-0.1248833,-0.1332427
1.0687024,1.0687024,1.1800001,-0.1206633,-0.1289336
1.0787024,1.0787024,1.1900001,-0.1166152,-0.1247979
1.0887024,1.0887024,1.2000001,-0.1127306,-0.1208275
1.0987024,1.0987024,1.2100001,-0.1090016,-0.1170171
1.1087024,1.1087024,1.2200001,-0.1054209,-0.1133560
1.1187024,1.1187024,1.2300001,-0.1019814,-0.1098373
1.1287024,1.1287024,1.2400001,-0.0986765,-0.1064542
1.1387024,1.1387024,1.2500001,-0.0955000,-0.1032005
1.1487024,1.1487024,1.2600001,-0.0924460,-0.1000702
1.1587024,1.1587024,1.2700001,-0.0895088,-0.0970577
1.1687024,1.1687024,1.2800001,-0.0866831,-0.0941577
1.1787024,1.1787024,1.2900001,-0.0839640,-0.0913651
1.1887024,1.1887024,1.3000001,-0.0813466,-0.0886752
1.1987024,1.1987024,1.3100001,-0.0788265,-0.0860834
1.2087024,1.2087024,1.3200001,-0.0763994,-0.0835855
1.2187024,1.2187024,1.3300001,-0.0740613,-0.0811773
1.2287024,1.2287024,1.3400001,-0.0718082,-0.0788551
1.2387024,1.2387024,1.3500001,-0.0696365,-0.0766151
1.2487024,1.2487024,1.3600001,-0.0675428,-0.0744538
1.2587024,1.2587024,1.3700001,-0.0655238,-0.0723679
1.2687024,1.2687024,1.3800001,-0.0635763,-0.0703543
1.2787024,1.2787024,1.3900001,-0.0616973,-0.0684100
1.2887024,1.2887024,1.4000001,-0.0598839,-0.0665336
1.2987024,1.2987024,1.4100001,-0.0581336,-0.0647211
1.3087024,1.3087024,1.4200001,-0.0564437,-0.0629695
1.3187024,1.3187024,1.4300001,-0.0548118,-0.0612766
1.3287024,1.3287024,1.4400001,-0.0532355,-0.0596399
1.3387024,1.3387024,1.4500001,-0.0517126,-0.0580573
1.3487024,1.3487024,1.4600001,-0.0502410,-0.0565265
1.3587024,1.3587024,1.4700001,-0.0488186,-0.0550456
1.3687024,1.3687024,1.4800001,-0.0474435,-0.0536126
1.3787024,1.3787024,1.4900001,-0.0461140,-0.0522259
1.3887024,1.3887024,1.5000001,-0.0448281,-0.0508839
1.3987024,1.3987024,1.5100001,-0.0435843,-0.0495844
1.4087024,1.4087024,1.5200001,-0.0423809,-0.0483260
1.4187024,1.4187024,1.5300001,-0.0412164,-0.0471070
1.4287024,1.4287024,1.5400001,-0.0400893,-0.0459260
1.4387024,1.4387024,1.5500001,-0.0389982,-0.0447815
1.4487024,1.4487024,1.5600001,-0.0379419,-0.0436722
1.4587024,1.4587024,1.5700001,-0.0369189,-0.0425969
1.4687024,1.4687024,1.5800001,-0.0359280,-0.0415542
1.4787024,1.4787024,1.5900001,-0.0349682,-0.0405430
1.4887024,1.4887024,1.6000001,-0.0340382,-0.0395622
1.4987024,1.4987024,1.6100001,-0.0331369,-0.0386106
1.5087024,1.5087024,1.6200001,-0.0322634,-0.0376873
1.5187024,1.5187024,1.6300001,-0.0314167,-0.0367915
1.5287024,1.5287024,1.6400001,-0.0305957,-0.0359228
1.5387024,1.5387024,1.6500001,-0.0297997,-0.0350794
1.5487024,1.5487024,1.6600001,-0.0290276,-0.0342604
1.5587024,1.5587024,1.6700001,-0.0282787,-0.0334651
1.5687024,1.5687024,1.6800001,-0.0275521,-0.0326925
1.5787024,1.5787024,1.6900001,-0.0268472,-0.0319420
1.5887024,1.5887024,1.7000001,-0.0261630,-0.0312127
1.5987024,1.5987024,1.7100001,-0.0254990,-0.0305040
