# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol]
-0.9410872,-0.9410872,-0.7392143,36620.8349415,22035.0259469,169709.0513809,1369.1221725,118453.8606360,36620.8349415,36620.8349415,43170.0612160,27303.1440343,36620.8349415,22035.0259469,169709.0513809,1354.0884370,118453.8606360,36620.8349415,36620.8349415,43170.0612160,27303.1440343
-0.9360872,-0.9360872,-0.7342143,32571.4395083,19579.7097051,151170.2545146,1201.4135770,105506.6364845,32571.4395083,32571.4395083,38396.4767520,24284.0641324,32571.4395083,19579.7097051,151170.2545146,1186.6664219,105506.6364845,32571.4395083,32571.4395083,38396.4767520,24284.0641324
-0.9310872,-0.9310872,-0.7292143,29520.6220106,17730.0002770,137201.5673623,1074.9369440,95751.1614933,29520.6220106,29520.6220106,34800.0547057,22009.4871137,29520.6220106,17730.0002770,137201.5673623,1060.6508871,95751.1614933,29520.6220106,29520.6220106,34800.0547057,22009.4871137
-0.9260872,-0.9260872,-0.7242143,27453.0954017,16476.5306785,127734.1865473,988.8075570,89139.3449361,27453.0954017,27453.0954017,32362.7741135,20468.0155201,27453.0954017,16476.5306785,127734.1865473,975.3175707,89139.3449361,27453.0954017,27453.0954017,32362.7741135,20468.0155201
-0.9210872,-0.9210872,-0.7192143,26321.6057643,15790.5871445,122552.5229406,942.1794527,85520.5976118,26321.6057643,26321.6057643,31028.9302242,19624.4185734,26321.6057643,15790.5871445,122552.5229406,928.6545372,85520.5976118,26321.6057643,26321.6057643,31028.9302242,19624.4185734
-0.9160872,-0.9160872,-0.7142143,26131.9665676,15675.6297823,121683.9759065,934.5296421,84914.0286801,26131.9665676,26131.9665676,30805.3761805,19483.0305818,26131.9665676,15675.6297823,121683.9759065,920.8410127,84914.0286801,26131.9665676,26131.9665676,30805.3761805,19483.0305818
-0.9110872,-0.9110872,-0.7092143,26870.0218073,16123.0677448,125063.8273611,965.8526441,87274.4369640,26870.0218073,26870.0218073,31675.4243356,20033.2973506,26870.0218073,16123.0677448,125063.8273611,951.2846704,87274.4369640,26870.0218073,26870.0218073,31675.4243356,20033.2973506
-0.9060872,-0.9060872,-0.7042143,28572.6179351,17155.2852040,132860.2505847,1036.6173110,92719.2894195,28572.6179351,28572.6179351,33682.5107164,21302.6902354,28572.6179351,17155.2852040,132860.2505847,1021.5491273,92719.2894195,28572.6179351,28572.6179351,33682.5107164,21302.6902354
-0.9010872,-0.9010872,-0.6992143,31252.9094888,18780.3185509,145132.7403835,1147.5857461,101290.1606511,31252.9094888,31252.9094888,36842.1424025,23301.0167744,31252.9094888,18780.3185509,145132.7403835,1132.2350611,101290.1606511,31252.9094888,31252.9094888,36842.1424025,23301.0167744
-0.8960872,-0.8960872,-0.6942143,34927.8737004,21008.5513651,161957.9376853,1299.6360390,113040.6116947,34927.8737004,34927.8737004,41174.3328136,26040.9345658,34927.8737004,21008.5513651,161957.9376853,1284.1288511,113040.6116947,34927.8737004,34927.8737004,41174.3328136,26040.9345658
