# r[nm],ssd(r)[nm]
-1.1902449,-1.1902449
-1.1852449,-1.1852449
-1.1802449,-1.1802449
-1.1752449,-1.1752449
-1.1702449,-1.1702449
-1.1652449,-1.1652449
-1.1602449,-1.1602449
-1.1552449,-1.1552449
-1.1502449,-1.1502449
-1.1452449,-1.1452449
-1.1402449,-1.1402449
-1.1352449,-1.1352449
-1.1302449,-1.1302449
-1.1252449,-1.1252449
-1.1202449,-1.1202449
-1.1152449,-1.1152449
-1.1102449,-1.1102449
-1.1052449,-1.1052449
-1.1002449,-1.1002449
-1.0952449,-1.0952449
-1.0902449,-1.0902449
-1.0852449,-1.0852449
-1.0802449,-1.0802449
-1.0752449,-1.0752449
-1.0702449,-1.0702449
-1.0652449,-1.0652449
-1.0602449,-1.0602449
-1.0552449,-1.0552449
-1.0502449,-1.0502449
-1.0452449,-1.0452449
-1.0402449,-1.0402449
-1.0352449,-1.0352449
-1.0302449,-1.0302449
-1.0252449,-1.0252449
-1.0202449,-1.0202449
-1.0152449,-1.0152449
-1.0102449,-1.0102449
-1.0052449,-1.0052449
-1.0002449,-1.0002449
-0.9952449,-0.9952449
-0.9902449,-0.9902449
-0.9852449,-0.9852449
-0.9802449,-0.9802449
-0.9752449,-0.9752449
-0.9702449,-0.9702449
-0.9652449,-0.9652449
-0.9602449,-0.9602449
-0.9552449,-0.9552449
-0.9502449,-0.9502449
-0.9452449,-0.9452449
-0.9402449,-0.9402449
-0.9352449,-0.9352449
-0.9302449,-0.9302449
-0.9252449,-0.9252449
-0.9202449,-0.9202449
-0.9152449,-0.9152449
-0.9102449,-0.9102449
-0.9052449,-0.9052449
-0.9002449,-0.9002449
-0.8952449,-0.8952449
-0.8902449,-0.8902449
-0.8852449,-0.8852449
-0.8802449,-0.8802449
-0.8752449,-0.8752449
-0.8702449,-0.8702449
-0.8652449,-0.8652449
-0.8602449,-0.8602449
-0.8552449,-0.8552449
-0.8502449,-0.8502449
-0.8452449,-0.8452449
-0.8402449,-0.8402449
-0.8352449,-0.8352449
-0.8302449,-0.8302449
-0.8252449,-0.8252449
-0.8202449,-0.8202449
-0.8152449,-0.8152449
-0.8102449,-0.8102449
-0.8052449,-0.8052449
-0.8002449,-0.8002449
-0.7952449,-0.7952449
-0.7902449,-0.7902449
-0.7852449,-0.7852449
-0.7802449,-0.7802449
-0.7752449,-0.7752449
-0.7702449,-0.7702449
-0.7652449,-0.7652449
-0.7602449,-0.7602449
-0.7552449,-0.7552449
-0.7502449,-0.7502449
-0.7452449,-0.7452449
-0.7402449,-0.7402449
-0.7352449,-0.7352449
-0.7302449,-0.7302449
-0.7252449,-0.7252449
-0.7202449,-0.7202449
-0.7152449,-0.7152449
-0.7102449,-0.7102449
-0.7052449,-0.7052449
-0.7002449,-0.7002449
-0.6952449,-0.6952449
-0.6902449,-0.6902449
-0.6852449,-0.6852449
-0.6802449,-0.6802449
-0.6752449,-0.6752449
-0.6702449,-0.6702449
-0.6652449,-0.6652449
-0.6602449,-0.6602449
-0.6552449,-0.6552449
-0.6502449,-0.6502449
-0.6452449,-0.6452449
-0.6402449,-0.6402449
-0.6352449,-0.6352449
-0.6302449,-0.6302449
-0.6252449,-0.6252449
-0.6202449,-0.6202449
-0.6152449,-0.6152449
-0.6102449,-0.6102449
-0.6052449,-0.6052449
-0.6002449,-0.6002449
-0.5952449,-0.5952449
-0.5902449,-0.5902449
-0.5852449,-0.5852449
-0.5802449,-0.5802449
-0.5752449,-0.5752449
-0.5702449,-0.5702449
-0.5652449,-0.5652449
-0.5602449,-0.5602449
-0.5552449,-0.5552449
-0.5502449,-0.5502449
-0.5452449,-0.5452449
-0.5402449,-0.5402449
-0.5352449,-0.5352449
-0.5302449,-0.5302449
-0.5252449,-0.5252449
-0.5202449,-0.5202449
-0.5152449,-0.5152449
-0.5102449,-0.5102449
-0.5052449,-0.5052449
-0.5002449,-0.5002449
-0.4952449,-0.4952449
-0.4902449,-0.4902449
-0.4852449,-0.4852449
-0.4802449,-0.4802449
-0.4752449,-0.4752449
-0.4702449,-0.4702449
-0.4652449,-0.4652449
-0.4602449,-0.4602449
-0.4552449,-0.4552449
-0.4502449,-0.4502449
-0.4452449,-0.4452449
-0.4402449,-0.4402449
-0.4352449,-0.4352449
-0.4302449,-0.4302449
-0.4252449,-0.4252449
-0.4202449,-0.4202449
-0.4152449,-0.4152449
-0.4102449,-0.4102449
-0.4052449,-0.4052449
-0.4002449,-0.4002449
-0.3952449,-0.3952449
-0.3902449,-0.3902449
-0.3852449,-0.3852449
-0.3802449,-0.3802449
-0.3752449,-0.3752449
-0.3702449,-0.3702449
-0.3652449,-0.3652449
-0.3602449,-0.3602449
-0.3552449,-0.3552449
-0.3502449,-0.3502449
-0.3452449,-0.3452449
-0.3402449,-0.3402449
-0.3352449,-0.3352449
-0.3302449,-0.3302449
-0.3252449,-0.3252449
-0.3202449,-0.3202449
-0.3152449,-0.3152449
-0.3102449,-0.3102449
-0.3052449,-0.3052449
-0.3002449,-0.3002449
-0.2952449,-0.2952449
-0.2902449,-0.2902449
-0.2852449,-0.2852449
-0.2802449,-0.2802449
-0.2752449,-0.2752449
-0.2702449,-0.2702449
-0.2652449,-0.2652449
-0.2602449,-0.2602449
-0.2552449,-0.2552449
-0.2502449,-0.2502449
-0.2452449,-0.2452449
-0.2402449,-0.2402449
-0.2352449,-0.2352449
-0.2302449,-0.2302449
-0.2252449,-0.2252449
-0.2202449,-0.2202449
-0.2152449,-0.2152449
-0.2102449,-0.2102449
-0.2052449,-0.2052449
-0.2002449,-0.2002449
-0.1952449,-0.1952449
-0.1902449,-0.1902449
-0.1852449,-0.1852449
-0.1802449,-0.1802449
-0.1752449,-0.1752449
-0.1702449,-0.1702449
-0.1652449,-0.1652449
-0.1602449,-0.1602449
-0.1552449,-0.1552449
-0.1502449,-0.1502449
-0.1452449,-0.1452449
-0.1402449,-0.1402449
-0.1352449,-0.1352449
-0.1302449,-0.1302449
-0.1252449,-0.1252449
-0.1202449,-0.1202449
-0.1152449,-0.1152449
-0.1102449,-0.1102449
-0.1052449,-0.1052449
-0.1002449,-0.1002449
-0.0952449,-0.0952449
-0.0902449,-0.0902449
-0.0852449,-0.0852449
-0.0802449,-0.0802449
-0.0752449,-0.0752449
-0.0702449,-0.0702449
-0.0652449,-0.0652449
-0.0602449,-0.0602449
-0.0552449,-0.0552449
-0.0502449,-0.0502449
-0.0452449,-0.0452449
-0.0402449,-0.0402449
-0.0352449,-0.0352449
-0.0302449,-0.0302449
-0.0252449,-0.0252449
-0.0202449,-0.0202449
-0.0152449,-0.0152449
-0.0102449,-0.0102449
-0.0052449,-0.0052449
-0.0002449,-0.0002449
0.0047551,0.0047551
0.0097551,0.0097551
0.0147551,0.0147551
0.0197551,0.0197551
0.0247551,0.0247551
0.0297551,0.0297551
0.0347551,0.0347551
0.0397551,0.0397551
0.0447551,0.0447551
0.0497551,0.0497551
0.0547551,0.0547551
0.0597551,0.0597551
0.0647551,0.0647551
0.0697551,0.0697551
0.0747551,0.0747551
0.0797551,0.0797551
0.0847551,0.0847551
0.0897551,0.0897551
0.0947551,0.0947551
0.0997551,0.0997551
0.1047551,0.1047551
0.1097551,0.1097551
0.1147551,0.1147551
0.1197551,0.1197551
0.1247551,0.1247551
0.1297551,0.1297551
0.1347551,0.1347551
0.1397551,0.1397551
0.1447551,0.1447551
0.1497551,0.1497551
0.1547551,0.1547551
0.1597551,0.1597551
0.1647551,0.1647551
0.1697551,0.1697551
0.1747551,0.1747551
0.1797551,0.1797551
0.1847551,0.1847551
0.1897551,0.1897551
0.1947551,0.1947551
0.1997551,0.1997551
0.2047551,0.2047551
0.2097551,0.2097551
0.2147551,0.2147551
0.2197551,0.2197551
0.2247551,0.2247551
0.2297551,0.2297551
0.2347551,0.2347551
0.2397551,0.2397551
0.2447551,0.2447551
0.2497551,0.2497551
0.2547551,0.2547551
0.2597551,0.2597551
0.2647551,0.2647551
0.2697551,0.2697551
0.2747551,0.2747551
0.2797551,0.2797551
0.2847551,0.2847551
0.2897551,0.2897551
0.2947551,0.2947551
0.2997551,0.2997551
0.3047551,0.3047551
0.3097551,0.3097551
0.3147551,0.3147551
0.3197551,0.3197551
0.3247551,0.3247551
0.3297551,0.3297551
0.3347551,0.3347551
0.3397551,0.3397551
0.3447551,0.3447551
0.3497551,0.3497551
0.3547551,0.3547551
0.3597551,0.3597551
0.3647551,0.3647551
0.3697551,0.3697551
0.3747551,0.3747551
0.3797551,0.3797551
0.3847551,0.3847551
0.3897551,0.3897551
0.3947551,0.3947551
0.3997551,0.3997551
0.4047551,0.4047551
0.4097551,0.4097551
0.4147551,0.4147551
0.4197551,0.4197551
0.4247551,0.4247551
0.4297551,0.4297551
0.4347551,0.4347551
0.4397551,0.4397551
0.4447551,0.4447551
0.4497551,0.4497551
0.4547551,0.4547551
0.4597551,0.4597551
0.4647551,0.4647551
0.4697551,0.4697551
0.4747551,0.4747551
0.4797551,0.4797551
0.4847551,0.4847551
0.4897551,0.4897551
0.4947551,0.4947551
0.4997551,0.4997551
0.5047551,0.5047551
0.5097551,0.5097551
0.5147551,0.5147551
0.5197551,0.5197551
0.5247551,0.5247551
0.5297551,0.5297551
0.5347551,0.5347551
0.5397551,0.5397551
0.5447551,0.5447551
0.5497551,0.5497551
0.5547551,0.5547551
0.5597551,0.5597551
0.5647551,0.5647551
0.5697551,0.5697551
0.5747551,0.5747551
0.5797551,0.5797551
0.5847551,0.5847551
0.5897551,0.5897551
0.5947551,0.5947551
0.5997551,0.5997551
0.6047551,0.6047551
0.6097551,0.6097551
0.6147551,0.6147551
0.6197551,0.6197551
0.6247551,0.6247551
0.6297551,0.6297551
0.6347551,0.6347551
0.6397551,0.6397551
0.6447551,0.6447551
0.6497551,0.6497551
0.6547551,0.6547551
0.6597551,0.6597551
0.6647551,0.6647551
0.6697551,0.6697551
0.6747551,0.6747551
0.6797551,0.6797551
0.6847551,0.6847551
0.6897551,0.6897551
0.6947551,0.6947551
0.6997551,0.6997551
0.7047551,0.7047551
0.7097551,0.7097551
0.7147551,0.7147551
0.7197551,0.7197551
0.7247551,0.7247551
0.7297551,0.7297551
0.7347551,0.7347551
0.7397551,0.7397551
0.7447551,0.7447551
0.7497551,0.7497551
0.7547551,0.7547551
0.7597551,0.7597551
0.7647551,0.7647551
0.7697551,0.7697551
0.7747551,0.7747551
0.7797551,0.7797551
0.7847551,0.7847551
0.7897551,0.7897551
0.7947551,0.7947551
0.7997551,0.7997551
0.8047551,0.8047551
0.8097551,0.8097551
0.8147551,0.8147551
0.8197551,0.8197551
0.8247551,0.8247551
0.8297551,0.8297551
0.8347551,0.8347551
0.8397551,0.8397551
0.8447551,0.8447551
0.8497551,0.8497551
0.8547551,0.8547551
0.8597551,0.8597551
0.8647551,0.8647551
0.8697551,0.8697551
0.8747551,0.8747551
0.8797551,0.8797551
0.8847551,0.8847551
0.8897551,0.8897551
0.8947551,0.8947551
0.8997551,0.8997551
0.9047551,0.9047551
0.9097551,0.9097551
0.9147551,0.9147551
0.9197551,0.9197551
0.9247551,0.9247551
0.9297551,0.9297551
0.9347551,0.9347551
0.9397551,0.9397551
0.9447551,0.9447551
0.9497551,0.9497551
0.9547551,0.9547551
0.9597551,0.9597551
0.9647551,0.9647551
0.9697551,0.9697551
0.9747551,0.9747551
0.9797551,0.9797551
0.9847551,0.9847551
0.9897551,0.9897551
0.9947551,0.9947551
0.9997551,0.9997551
1.0047551,1.0047551
1.0097551,1.0097551
1.0147551,1.0147551
1.0197551,1.0197551
1.0247551,1.0247551
1.0297551,1.0297551
1.0347551,1.0347551
1.0397551,1.0397551
1.0447551,1.0447551
1.0497551,1.0497551
1.0547551,1.0547551
1.0597551,1.0597551
1.0647551,1.0647551
1.0697551,1.0697551
1.0747551,1.0747551
1.0797551,1.0797551
1.0847551,1.0847551
1.0897551,1.0897551
1.0947551,1.0947551
1.0997551,1.0997551
1.1047551,1.1047551
1.1097551,1.1097551
1.1147551,1.1147551
1.1197551,1.1197551
1.1247551,1.1247551
1.1297551,1.1297551
1.1347551,1.1347551
1.1397551,1.1397551
1.1447551,1.1447551
1.1497551,1.1497551
1.1547551,1.1547551
1.1597551,1.1597551
1.1647551,1.1647551
1.1697551,1.1697551
1.1747551,1.1747551
1.1797551,1.1797551
1.1847551,1.1847551
1.1897551,1.1897551
1.1947551,1.1947551
1.1997551,1.1997551
1.2047551,1.2047551
1.2097551,1.2097551
1.2147551,1.2147551
1.2197551,1.2197551
1.2247551,1.2247551
1.2297551,1.2297551
1.2347551,1.2347551
1.2397551,1.2397551
1.2447551,1.2447551
1.2497551,1.2497551
1.2547551,1.2547551
1.2597551,1.2597551
1.2647551,1.2647551
1.2697551,1.2697551
1.2747551,1.2747551
1.2797551,1.2797551
1.2847551,1.2847551
1.2897551,1.2897551
1.2947551,1.2947551
1.2997551,1.2997551
1.3047551,1.3047551
1.3097551,1.3097551
1.3147551,1.3147551
1.3197551,1.3197551
1.3247551,1.3247551
1.3297551,1.3297551
1.3347551,1.3347551
1.3397551,1.3397551
1.3447551,1.3447551
1.3497551,1.3497551
1.3547551,1.3547551
1.3597551,1.3597551
1.3647551,1.3647551
1.3697551,1.3697551
1.3747551,1.3747551
1.3797551,1.3797551
1.3847551,1.3847551
1.3897551,1.3897551
1.3947551,1.3947551
1.3997551,1.3997551
1.4047551,1.4047551
1.4097551,1.4097551
1.4147551,1.4147551
1.4197551,1.4197551
1.4247551,1.4247551
1.4297551,1.4297551
1.4347551,1.4347551
1.4397551,1.4397551
1.4447551,1.4447551
1.4497551,1.4497551
1.4547551,1.4547551
1.4597551,1.4597551
1.4647551,1.4647551
1.4697551,1.4697551
1.4747551,1.4747551
1.4797551,1.4797551
1.4847551,1.4847551
1.4897551,1.4897551
1.4947551,1.4947551
1.4997551,1.4997551
1.5047551,1.5047551
1.5097551,1.5097551
1.5147551,1.5147551
1.5197551,1.5197551
1.5247551,1.5247551
1.5297551,1.5297551
1.5347551,1.5347551
1.5397551,1.5397551
1.5447551,1.5447551
1.5497551,1.5497551
1.5547551,1.5547551
1.5597551,1.5597551
1.5647551,1.5647551
1.5697551,1.5697551
1.5747551,1.5747551
1.5797551,1.5797551
1.5847551,1.5847551
1.5897551,1.5897551
1.5947551,1.5947551
1.5997551,1.5997551
1.6047551,1.6047551
1.6097551,1.6097551
1.6147551,1.6147551
1.6197551,1.6197551
1.6247551,1.6247551
1.6297551,1.6297551
1.6347551,1.6347551
1.6397551,1.6397551
1.6447551,1.6447551
1.6497551,1.6497551
1.6547551,1.6547551
1.6597551,1.6597551
1.6647551,1.6647551
1.6697551,1.6697551
1.6747551,1.6747551
1.6797551,1.6797551
1.6847551,1.6847551
1.6897551,1.6897551
1.6947551,1.6947551
1.6997551,1.6997551
1.7047551,1.7047551
1.7097551,1.7097551
1.7147551,1.7147551
1.7197551,1.7197551
1.7247551,1.7247551
1.7297551,1.7297551
1.7347551,1.7347551
1.7397551,1.7397551
1.7447551,1.7447551
1.7497551,1.7497551
1.7547551,1.7547551
1.7597551,1.7597551
1.7647551,1.7647551
1.7697551,1.7697551
1.7747551,1.7747551
1.7797551,1.7797551
1.7847551,1.7847551
1.7897551,1.7897551
1.7947551,1.7947551
1.7997551,1.7997551
1.8047551,1.8047551
1.8097551,1.8097551
1.8147551,1.8147551
1.8197551,1.8197551
1.8247551,1.8247551
1.8297551,1.8297551
1.8347551,1.8347551
1.8397551,1.8397551
1.8447551,1.8447551
1.8497551,1.8497551
1.8547551,1.8547551
1.8597551,1.8597551
1.8647551,1.8647551
1.8697551,1.8697551
1.8747551,1.8747551
1.8797551,1.8797551
1.8847551,1.8847551
1.8897551,1.8897551
1.8947551,1.8947551
1.8997551,1.8997551
1.9047551,1.9047551
1.9097551,1.9097551
1.9147551,1.9147551
1.9197551,1.9197551
1.9247551,1.9247551
1.9297551,1.9297551
1.9347551,1.9347551
1.9397551,1.9397551
1.9447551,1.9447551
1.9497551,1.9497551
1.9547551,1.9547551
1.9597551,1.9597551
1.9647551,1.9647551
1.9697551,1.9697551
1.9747551,1.9747551
1.9797551,1.9797551
1.9847551,1.9847551
1.9897551,1.9897551
1.9947551,1.9947551
1.9997551,1.9997551
