# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol],UMinmethane(d)[kj/mol]
0.0147994,0.0147994,-0.0000001,52111.1118541,52111.1118541
0.0247994,0.0247994,0.0099999,37126.1249241,37126.1249241
0.0347994,0.0347994,0.0199999,27893.7693759,27893.7693759
0.0447994,0.0447994,0.0299999,21079.3449529,21079.3449529
0.0547994,0.0547994,0.0399999,15990.5217392,15990.5217392
0.0647994,0.0647994,0.0499999,12276.0697936,12276.0697936
0.0747994,0.0747994,0.0599999,9525.0459446,9525.0459446
0.0847994,0.0847994,0.0699999,7475.3804378,7475.3804378
0.0947994,0.0947994,0.0799999,5938.1420379,5938.1420379
0.1047994,0.1047994,0.0899999,4768.8313380,4768.8313380
0.1147994,0.1147994,0.0999999,3857.6067820,3857.6067820
0.1247994,0.1247994,0.1099999,3124.4266051,3124.4266051
0.1347994,0.1347994,0.1199999,2278.9703925,2278.9703925
0.1447994,0.1447994,0.1299999,1628.3058093,1602.4645628
0.1547994,0.1547994,0.1399999,1150.1774306,1124.3361841
0.1647994,0.1647994,0.1499999,800.3478107,774.7598229
0.1747994,0.1747994,0.1599999,534.3718683,509.0456930
0.1847994,0.1847994,0.1699999,355.8401457,330.8837724
0.1947994,0.1947994,0.1799999,236.6662287,212.0348808
0.2047994,0.2047994,0.1899999,157.4783311,133.1413796
0.2147994,0.2147994,0.1999999,104.9715124,81.0406987
0.2247994,0.2247994,0.2099999,70.1404957,46.8420450
0.2347994,0.2347994,0.2199999,46.9148159,24.5704985
0.2447994,0.2447994,0.2299999,30.8646524,10.2253047
0.2547994,0.2547994,0.2399999,19.0360309,1.1341277
0.2647994,0.2647994,0.2499999,10.2557055,-4.4853000
0.2747994,0.2747994,0.2599999,3.8839339,-7.8205074
0.2847994,0.2847994,0.2699999,-0.6310564,-9.6622098
0.2947994,0.2947994,0.2799999,-3.7340662,-10.5365069
0.3047994,0.3047994,0.2899999,-5.7758302,-10.7930166
0.3147994,0.3147994,0.2999999,-7.0335523,-10.6635956
0.3247994,0.3247994,0.3099999,-7.7272846,-10.3014712
0.3347994,0.3347994,0.3199999,-8.0256619,-9.8073443
0.3447994,0.3447994,0.3299999,-8.0504264,-9.2468815
0.3547994,0.3547994,0.3399999,-7.8873789,-8.7191806
0.3647994,0.3647994,0.3499999,-7.5994034,-8.1750859
0.3747994,0.3747994,0.3599999,-7.2348317,-7.6388858
0.3847994,0.3847994,0.3699999,-6.8303538,-7.1202874
0.3947994,0.3947994,0.3799999,-6.4121782,-6.6422570
0.4047994,0.4047994,0.3899999,-5.9977177,-6.1905086
0.4147994,0.4147994,0.3999999,-5.5977242,-5.7679071
0.4247994,0.4247994,0.4099999,-5.2182848,-5.3736191
0.4347994,0.4347994,0.4199999,-4.8623896,-5.0053755
0.4447994,0.4447994,0.4299999,-4.5310525,-4.6639222
0.4547994,0.4547994,0.4399999,-4.2240722,-4.3499751
0.4647994,0.4647994,0.4499999,-3.9405329,-4.0595046
0.4747994,0.4747994,0.4599999,-3.6791275,-3.7914743
0.4847994,0.4847994,0.4699999,-3.4383627,-3.5445381
0.4947994,0.4947994,0.4799999,-3.2166861,-3.3172112
0.5047994,0.5047994,0.4899999,-3.0125646,-3.1079763
0.5147994,0.5147994,0.4999999,-2.8245288,-2.9153492
0.5247994,0.5247994,0.5099999,-2.6511978,-2.7379166
0.5347994,0.5347994,0.5199999,-2.4912902,-2.5743559
0.5447994,0.5447994,0.5299999,-2.3436279,-2.4234441
0.5547994,0.5547994,0.5399999,-2.2071334,-2.2840596
0.5647994,0.5647994,0.5499999,-2.0808261,-2.1551796
0.5747994,0.5747994,0.5599999,-1.9638154,-2.0358745
0.5847994,0.5847994,0.5699999,-1.8552941,-1.9253022
0.5947994,0.5947994,0.5799999,-1.7545313,-1.8227571
0.6047994,0.6047994,0.5899999,-1.6608656,-1.7275056
0.6147994,0.6147994,0.5999999,-1.5736983,-1.6388990
0.6247994,0.6247994,0.6099999,-1.4924877,-1.5563771
0.6347994,0.6347994,0.6199999,-1.4167429,-1.4794332
0.6447994,0.6447994,0.6299999,-1.3460194,-1.4076231
0.6547994,0.6547994,0.6399999,-1.2799139,-1.3405449
0.6647994,0.6647994,0.6499999,-1.2180602,-1.2777862
0.6747994,0.6747994,0.6599999,-1.1601259,-1.2190063
0.6847994,0.6847994,0.6699999,-1.1058085,-1.1638965
0.6947994,0.6947994,0.6799999,-1.0548325,-1.1121958
0.7047994,0.7047994,0.6899999,-1.0069468,-1.0636230
0.7147994,0.7147994,0.6999999,-0.9619226,-1.0179448
0.7247994,0.7247994,0.7099999,-0.9195504,-0.9749486
0.7347994,0.7347994,0.7199999,-0.8796390,-0.9344610
0.7447994,0.7447994,0.7299999,-0.8420132,-0.8966731
0.7547994,0.7547994,0.7399999,-0.8065124,-0.8610054
0.7647994,0.7647994,0.7499999,-0.7729893,-0.8273147
0.7747994,0.7747994,0.7599999,-0.7413085,-0.7954620
0.7847994,0.7847994,0.7699999,-0.7113457,-0.7653225
0.7947994,0.7947994,0.7799999,-0.6829863,-0.7367819
0.8047994,0.8047994,0.7899999,-0.6561247,-0.7097351
0.8147994,0.8147994,0.7999999,-0.6306636,-0.6840849
0.8247994,0.8247994,0.8099999,-0.6065130,-0.6597418
0.8347994,0.8347994,0.8199999,-0.5835900,-0.6366229
0.8447994,0.8447994,0.8299999,-0.5618175,-0.6146515
0.8547994,0.8547994,0.8399999,-0.5411245,-0.5937567
0.8647994,0.8647994,0.8499999,-0.5214450,-0.5738728
0.8747994,0.8747994,0.8599999,-0.5027178,-0.5549386
0.8847994,0.8847994,0.8699999,-0.4848859,-0.5368975
0.8947994,0.8947994,0.8799999,-0.4678967,-0.5196969
0.9047994,0.9047994,0.8899999,-0.4517010,-0.5032877
0.9147994,0.9147994,0.8999999,-0.4362529,-0.4876244
0.9247994,0.9247994,0.9099999,-0.4215100,-0.4726645
0.9347994,0.9347994,0.9199999,-0.4074324,-0.4583683
0.9447994,0.9447994,0.9299999,-0.3939831,-0.4446989
0.9547994,0.9547994,0.9399999,-0.3811274,-0.4316217
0.9647994,0.9647994,0.9499999,-0.3688330,-0.4191052
0.9747994,0.9747994,0.9599999,-0.3570696,-0.4071193
0.9847994,0.9847994,0.9699999,-0.3458088,-0.3956347
0.9947994,0.9947994,0.9799999,-0.3350240,-0.3846251
1.0047994,1.0047994,0.9899999,-0.3246905,-0.3740657
1.0147994,1.0147994,0.9999999,-0.3147848,-0.3639331
1.0247994,1.0247994,1.0099999,-0.3052851,-0.3542056
1.0347994,1.0347994,1.0199999,-0.2961707,-0.3448626
1.0447994,1.0447994,1.0299999,-0.2874223,-0.3358849
1.0547994,1.0547994,1.0399999,-0.2790217,-0.3272544
1.0647994,1.0647994,1.0499999,-0.2709519,-0.3189539
1.0747994,1.0747994,1.0599999,-0.2631966,-0.3109675
1.0847994,1.0847994,1.0699999,-0.2557408,-0.3032800
1.0947994,1.0947994,1.0799999,-0.2485701,-0.2958771
1.1047994,1.1047994,1.0899999,-0.2416709,-0.2887455
1.1147994,1.1147994,1.0999999,-0.2350306,-0.2818723
1.1247994,1.1247994,1.1099999,-0.2286371,-0.2752457
1.1347994,1.1347994,1.1199999,-0.2224791,-0.2688543
1.1447994,1.1447994,1.1299999,-0.2165458,-0.2626874
1.1547994,1.1547994,1.1399999,-0.2108270,-0.2567349
1.1647994,1.1647994,1.1499999,-0.2053131,-0.2509872
1.1747994,1.1747994,1.1599999,-0.1999950,-0.2454352
1.1847994,1.1847994,1.1699999,-0.1948642,-0.2400704
1.1947994,1.1947994,1.1799999,-0.1899123,-0.2348846
1.2047994,1.2047994,1.1899999,-0.1851317,-0.2298701
1.2147994,1.2147994,1.1999999,-0.1805151,-0.2250197
1.2247994,1.2247994,1.2099999,-0.1760553,-0.2203270
1.2347994,1.2347994,1.2199999,-0.1717459,-0.2157851
1.2447994,1.2447994,1.2299999,-0.1675805,-0.2113873
1.2547994,1.2547994,1.2399999,-0.1635532,-0.2071279
1.2647994,1.2647994,1.2499999,-0.1596582,-0.2030010
1.2747994,1.2747994,1.2599999,-0.1558902,-0.1990014
1.2847994,1.2847994,1.2699999,-0.1522439,-0.1951240
1.2947994,1.2947994,1.2799999,-0.1487146,-0.1913637
1.3047994,1.3047994,1.2899999,-0.1452976,-0.1877161
1.3147994,1.3147994,1.2999999,-0.1419883,-0.1841766
1.3247994,1.3247994,1.3099999,-0.1387827,-0.1807412
1.3347994,1.3347994,1.3199999,-0.1356766,-0.1774057
1.3447994,1.3447994,1.3299999,-0.1326662,-0.1741664
1.3547994,1.3547994,1.3399999,-0.1297478,-0.1710196
1.3647994,1.3647994,1.3499999,-0.1269179,-0.1679618
1.3747994,1.3747994,1.3599999,-0.1241732,-0.1649897
1.3847994,1.3847994,1.3699999,-0.1215106,-0.1621001
1.3947994,1.3947994,1.3799999,-0.1189268,-0.1592900
1.4047994,1.4047994,1.3899999,-0.1164190,-0.1565565
1.4147994,1.4147994,1.3999999,-0.1139845,-0.1538968
1.4247994,1.4247994,1.4099999,-0.1116205,-0.1513083
1.4347994,1.4347994,1.4199999,-0.1093246,-0.1487885
1.4447994,1.4447994,1.4299999,-0.1070942,-0.1463348
1.4547994,1.4547994,1.4399999,-0.1049270,-0.1439450
1.4647994,1.4647994,1.4499999,-0.1028208,-0.1416169
1.4747994,1.4747994,1.4599999,-0.1007735,-0.1393483
1.4847994,1.4847994,1.4699999,-0.0987829,-0.1371372
1.4947994,1.4947994,1.4799999,-0.0968472,-0.1349817
1.5047994,1.5047994,1.4899999,-0.0949644,-0.1328798
1.5147994,1.5147994,1.4999999,-0.0931327,-0.1308298
1.5247994,1.5247994,1.5099999,-0.0913504,-0.1288299
1.5347994,1.5347994,1.5199999,-0.0896158,-0.1268786
1.5447994,1.5447994,1.5299999,-0.0879273,-0.1249742
1.5547994,1.5547994,1.5399999,-0.0862834,-0.1231158
1.5647994,1.5647994,1.5499999,-0.0846826,-0.1213012
1.5747994,1.5747994,1.5599999,-0.0831235,-0.1195291
1.5847994,1.5847994,1.5699999,-0.0816047,-0.1177981
1.5947994,1.5947994,1.5799999,-0.0801249,-0.1161070
