# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
-0.1734220,-0.1734220,-0.0000001,2652.0589015,2652.0589015
-0.1634220,-0.1634220,0.0099999,2420.5562040,2420.5562040
-0.1534220,-0.1534220,0.0199999,2300.9134765,2300.9134765
-0.1434220,-0.1434220,0.0299999,1851.0393196,1825.2276704
-0.1334220,-0.1334220,0.0399999,1469.9309276,1444.0896909
-0.1234220,-0.1234220,0.0499999,1179.1344438,1153.2932226
-0.1134220,-0.1134220,0.0599999,953.0910098,927.2498374
-0.1034220,-0.1034220,0.0699999,774.4475102,748.6074872
-0.0934220,-0.0934220,0.0799999,631.0575481,605.2724693
-0.0834220,-0.0834220,0.0899999,513.9812061,488.7444929
-0.0734220,-0.0734220,0.0999999,417.0712644,392.9036580
-0.0634220,-0.0634220,0.1099999,334.9809495,312.3019524
-0.0534220,-0.0534220,0.1199999,250.1672139,226.8099117
-0.0434220,-0.0434220,0.1299999,185.2360086,163.2308811
-0.0334220,-0.0334220,0.1399999,136.6251861,114.7472542
-0.0234220,-0.0234220,0.1499999,100.4530488,78.6873028
-0.0134220,-0.0134220,0.1599999,73.5841004,52.0665903
-0.0034220,-0.0034220,0.1699999,53.6216999,32.3016408
0.0065780,0.0065780,0.1799999,38.7206239,17.8114932
0.0165780,0.0165780,0.1899999,27.2829753,7.2398565
0.0265780,0.0265780,0.1999999,18.3028580,-0.4042147
0.0365780,0.0365780,0.2099999,11.4150929,-5.8513941
0.0465780,0.0465780,0.2199999,6.2445472,-10.1300722
0.0565780,0.0565780,0.2299999,2.4559417,-12.8562202
0.0665780,0.0665780,0.2399999,-0.2368866,-14.4521268
0.0765780,0.0765780,0.2499999,-2.1152826,-15.2668478
0.0865780,0.0865780,0.2599999,-3.4387768,-15.5485865
0.0965780,0.0965780,0.2699999,-4.4228683,-15.4645447
0.1065780,0.1065780,0.2799999,-5.2130166,-15.1252703
0.1165780,0.1165780,0.2899999,-5.8599331,-14.6168977
0.1265780,0.1265780,0.2999999,-6.3534965,-14.3095627
0.1365780,0.1365780,0.3099999,-6.6906790,-13.9731439
0.1465780,0.1465780,0.3199999,-6.9004852,-13.4603054
0.1565780,0.1565780,0.3299999,-7.0274974,-12.8393487
