# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.8450000,0.0950000,0.0575516,24611.8150205,15783.6741425,98893.3261210,1487.2633185,69632.1970551,1239674.0412762,12573343.8926741,87517807.0254958
0.8500000,0.1000000,0.0625516,19747.4062506,12656.5737734,79426.8125749,1184.4552237,55922.7842485,996651.3521274,10110750.1441425,70381172.4861732
0.8550000,0.1050000,0.0675516,15567.2761120,9975.9256794,62629.5914431,931.9598032,44095.6547709,786078.4968570,7974996.7505684,55515030.3765139
0.8600000,0.1100000,0.0725516,12095.9625974,7744.9999810,48731.4852907,716.5994918,34308.0554622,612490.1340952,6215807.0645597,43272856.6462328
0.8650000,0.1150000,0.0775516,9410.0545503,6019.4960986,37970.9453783,550.7436919,26730.2987520,478002.1322996,4852671.2139610,33786421.0399183
0.8700000,0.1200000,0.0825516,7330.7305265,4684.2629392,29634.4139976,423.0312979,20859.7852929,373732.3327285,3795643.5326113,26429928.4254328
0.8750000,0.1250000,0.0875516,5719.5913208,3650.1885797,23169.5318776,324.6805198,16307.4604870,292803.8602765,2975082.0888843,20718840.7884111
0.8800000,0.1300000,0.0925516,4469.7776273,2848.4772046,18149.7296918,248.9206458,12772.8730381,229904.8133719,2337190.8712319,16278864.0781450
0.8850000,0.1350000,0.0975516,3498.9136824,2226.1027363,14246.0967942,204.1837426,10024.3595875,180938.4237911,1840477.8612474,12821306.8054761
0.8900000,0.1400000,0.1025516,2743.3832528,1742.2325364,11199.9667399,158.7807428,7879.8956842,142623.7688697,1451579.7634748,10113769.7049098
0.8950000,0.1450000,0.1075516,2146.0843765,1360.1909356,8792.7438999,123.7933829,6185.1869095,112357.3473341,1144399.0563197,7975208.2087172
0.9000000,0.1500000,0.1125516,1681.9938943,1063.3773527,6919.4458337,96.8491761,4866.4682820,88767.2486380,904895.0686529,6307641.8212247
0.9050000,0.1550000,0.1175516,1320.6072506,832.4945561,5458.1263519,76.0983017,3837.8539719,70332.6954004,717661.1432585,5003866.3296809
0.9100000,0.1600000,0.1225516,1038.5634522,652.5193096,4315.3572526,60.1018018,3033.5445446,55888.0559024,570887.3930532,3981702.7046259
0.9150000,0.1650000,0.1275516,817.9456951,511.9327150,3419.4494091,47.7321687,2403.0521106,44538.4895497,455506.5424693,3178054.4319386
0.9200000,0.1700000,0.1325516,644.9890683,401.8879571,2715.2969884,38.0929849,1907.5687830,35595.7808487,364544.1731586,2544386.9129731
0.9250000,0.1750000,0.1375516,509.0983030,315.5777820,2160.4580222,30.4692850,1517.2059969,28529.5524846,292624.6828188,2043290.1876610
0.9300000,0.1800000,0.1425516,402.1011449,247.7537546,1722.1746385,24.3147789,1208.8957059,22930.1680694,235595.6042911,1645865.1155108
0.9350000,0.1850000,0.1475516,317.6805387,208.8488339,1375.1064784,19.2525488,964.7939267,18480.5081121,190241.7700520,1329734.6347356
0.9400000,0.1900000,0.1525516,250.9424195,166.6562459,1099.6050384,15.0504740,771.0652948,14934.4768139,154067.6312378,1077529.1941804
0.9450000,0.1950000,0.1575516,212.6515996,133.3008935,880.3982331,11.5635957,616.9565659,12100.6140492,125131.2719952,875731.8492802
0.9500000,0.2000000,0.1625516,170.6360800,106.8896488,705.5861732,8.6770095,494.0893240,9829.5809670,101917.6496552,713796.2696469
0.9550000,0.2050000,0.1675516,137.2166572,85.9429078,565.8732201,6.2788876,395.9191120,8004.5870145,83241.6220590,583471.9915172
0.9600000,0.2100000,0.1725516,110.5899602,69.2932278,453.9796217,4.2649016,317.3210493,6534.0529778,68173.6195220,478287.2227596
0.9650000,0.2150000,0.1775516,89.3384081,56.0087549,364.1898190,2.5581322,254.2717131,5345.9761374,55982.5553312,393151.5885162
0.9700000,0.2200000,0.1825516,72.3370704,45.3384692,292.0049334,1.1183255,203.6043962,4383.5931962,46091.8804019,324050.3314196
0.9750000,0.2250000,0.1875516,58.6835901,36.6765530,233.8748067,-0.0714862,177.4077109,3602.0344614,38045.6781909,267808.3711850
0.9800000,0.2300000,0.1925516,47.6480685,29.5485204,201.6381231,-1.0251110,144.4444548,2965.7366295,31482.4438978,221907.8319245
0.9850000,0.2350000,0.1975516,38.6418205,23.6076589,163.7080414,-1.7633597,117.7941399,2446.4373338,26114.7570515,184346.5768070
0.9900000,0.2400000,0.2025516,31.2047550,18.6154786,133.0000599,-2.3138402,96.2030748,2021.6168046,21713.4838288,153528.2622269
0.9950000,0.2450000,0.2075516,24.9971012,14.4039080,108.0970673,-2.7069049,78.6614363,1673.2839365,18095.4688768,128176.6737861
1.0000000,0.2500000,0.2125516,19.7771991,10.8420927,87.8590871,-2.9720040,64.3495235,1387.0282630,15113.9215550,107268.8120007
1.0050000,0.2550000,0.2175516,15.3685484,7.8222029,71.3615594,-3.1355688,52.6025114,1151.2777187,12650.8876307,89982.4905322
1.0100000,0.2600000,0.2225516,11.6330204,5.2598007,57.8523601,-3.2201726,42.8902762,956.7160464,10611.3389972,75655.1944984
1.0150000,0.2650000,0.2275516,8.4590725,3.0948846,46.7255902,-3.2444688,34.8014532,795.8243535,8918.5218236,63751.6967320
1.0200000,0.2700000,0.2325516,5.7606809,1.2852662,37.5034711,-3.2235233,28.0219845,662.5194506,7510.2858740,53838.5026629
1.0250000,0.2750000,0.2375516,3.4761638,-0.2038236,29.8155886,-3.1693048,22.3101102,551.8678249,6336.1807108,45563.6327056
1.0300000,0.2800000,0.2425516,1.5609363,-1.4067208,23.3741710,-3.0912021,17.4752500,459.8588659,5355.1527817,38640.5869819
1.0350000,0.2850000,0.2475516,-0.0221651,-2.3590828,17.9519356,-2.9965060,13.3646386,383.2246244,4533.7144876,32835.5953366
1.0400000,0.2900000,0.2525516,-1.3092152,-3.0966635,13.3666759,-2.8908277,9.8573342,319.2962056,3844.4848928,27957.4543776
1.0450000,0.2950000,0.2575516,-2.3368887,-3.6534843,9.4726669,-2.7784499,6.8617672,265.8890724,3265.0237899,23849.4066905
1.0500000,0.3000000,0.2625516,-3.1414959,-4.0604999,6.1569003,-2.6626121,4.3113952,221.2112199,2776.8978874,20382.6360694
1.0550000,0.3050000,0.2675516,-3.7574252,-4.3449444,3.3359344,-2.5457405,2.1565753,198.3977362,2364.9311127,17451.0446332
1.0600000,0.3100000,0.2725516,-4.2159773,-4.5302041,0.9493703,-2.4296296,0.3558863,166.8807944,2016.6013037,14967.0492303
1.0650000,0.3150000,0.2775516,-4.5447860,-4.6360093,-1.0494214,-2.3155856,-1.1294332,140.3153408,1721.5535674,12858.1902572
1.0700000,0.3200000,0.2825516,-4.7677054,-4.6787902,-2.7012741,-2.2045387,-2.3373396,117.8651279,1471.2068387,11064.3895322
1.0750000,0.3250000,0.2875516,-4.9049897,-4.6720940,-4.0453733,-2.0971306,-3.3046332,98.8561451,1258.4350663,9535.7279208
1.0800000,0.3300000,0.2925516,-4.9736272,-4.6270047,-5.1201055,-1.9937824,-4.0659553,82.7423387,1077.3082881,8230.6401308
1.0850000,0.3350000,0.2975516,-4.9877336,-4.5525341,-5.9623326,-1.8947482,-4.6529485,69.0721438,922.8818822,7114.4451030
1.0900000,0.3400000,0.3025516,-4.9589527,-4.4559704,-6.6063943,-1.8001558,-5.0938076,57.4643490,791.0246555,6158.1469827
1.0950000,0.3450000,0.3075516,-4.8968326,-4.3431796,-7.0834008,-1.7100386,-5.4131811,47.5935200,678.2783102,5337.4547365
1.1000000,0.3500000,0.3125516,-4.8091641,-4.2188613,-7.4209159,-1.6243603,-5.6323095,39.1811330,581.7423192,4631.9788362
1.1050000,0.3550000,0.3175516,-4.7022761,-4.0867629,-7.6429479,-1.5430341,-5.7692978,31.9895870,498.9794195,4024.5716461
1.1100000,0.3600000,0.3225516,-4.5812889,-3.9498573,-7.7701402,-1.4659371,-5.8394501,25.8179670,427.9378715,3500.7846880
1.1150000,0.3650000,0.3275516,-4.4503278,-3.8104890,-7.8200671,-1.3929218,-5.8556182,20.4990385,366.8873811,3048.4211635
1.1200000,0.3700000,0.3325516,-4.3127019,-3.6704940,-7.8075736,-1.3238243,-5.8285376,15.8968077,314.3661789,2657.1662754
1.1250000,0.3750000,0.3375516,-4.1710528,-3.5312978,-7.7451214,-1.2584714,-5.7671370,11.9036976,269.1372274,2318.2812180
1.1300000,0.3800000,0.3425516,-4.0274771,-3.3939944,-7.6431167,-1.1966853,-5.6788143,8.4364484,230.1519134,2024.3493797
1.1350000,0.3850000,0.3475516,-3.8836276,-3.2594120,-7.5102104,-1.1382871,-5.5696782,5.4306380,210.1176531,1769.0654445
1.1400000,0.3900000,0.3525516,-3.7407959,-3.1281649,-7.3535654,-1.0831000,-5.4447569,2.8347918,180.7350349,1547.0598127
1.1450000,0.3950000,0.3575516,-3.5999809,-3.0006963,-7.1790899,-1.0309509,-5.3081753,0.6054205,155.2903740,1353.7521548
1.1500000,0.4000000,0.3625516,-3.4619439,-2.8773132,-6.9916388,-0.9816718,-5.1633064,-1.2962548,133.2438879,1185.2290406
1.1550000,0.4050000,0.3675516,-3.3272544,-2.7582139,-6.7951859,-0.9351010,-5.0128978,-2.9059691,114.1311529,1038.1415034
1.1600000,0.4100000,0.3725516,-3.1963269,-2.6435108,-6.5929697,-0.8910839,-4.8591779,-4.2570022,97.5515929,909.6191392
1.1650000,0.4150000,0.3775516,-3.0694517,-2.5332492,-6.3876170,-0.8494726,-4.7039454,-5.3802384,83.1590670,797.1979477
1.1700000,0.4200000,0.3825516,-2.9468191,-2.4274215,-6.1812463,-0.8101269,-4.5486430,-6.3040631,70.6538751,698.7596115
1.1750000,0.4250000,0.3875516,-2.8285399,-2.3259795,-5.9755546,-0.7729139,-4.3944196,-7.0542763,59.7759754,612.4803166
1.1800000,0.4300000,0.3925516,-2.7146620,-2.2288439,-5.7718898,-0.7377079,-4.2421813,-7.6540864,50.2994052,536.7875408
1.1850000,0.4350000,0.3975516,-2.6051831,-2.1359122,-5.5713116,-0.7043904,-4.0926345,-8.1241846,42.0279169,470.3235132
1.1900000,0.4400000,0.4025516,-2.5000627,-2.0470650,-5.3746420,-0.6728495,-3.9463211,-8.4828819,34.7917422,411.9142623
1.1950000,0.4450000,0.4075516,-2.3992298,-1.9621708,-5.1825069,-0.6429804,-3.8036481,-8.7462847,28.4452453,360.5433590
1.2000000,0.4500000,0.4125516,-2.3025909,-1.8810900,-4.9953714,-0.6146841,-3.6649120,-8.9284900,22.8650676,315.3296067
1.2050000,0.4550000,0.4175516,-2.2100354,-1.8036783,-4.8135689,-0.5878679,-3.5303189,-9.0417859,17.9482879,275.5080563
1.2100000,0.4600000,0.4225516,-2.1214408,-1.7297890,-4.6373253,-0.5624448,-3.4000018,-9.0968474,13.6102046,240.4138270
1.2150000,0.4650000,0.4275516,-2.0366756,-1.6592750,-4.4667788,-0.5383329,-3.2740338,-9.1029215,9.7815971,209.4682965
1.2200000,0.4700000,0.4325516,-1.9556034,-1.5919904,-4.3019968,-0.5154559,-3.1524403,-9.0679989,6.4056446,194.2924598
1.2250000,0.4750000,0.4375516,-1.8780845,-1.5277917,-4.1429897,-0.4937417,-3.0352080,-8.9989689,3.4348937,169.9528274
1.2300000,0.4800000,0.4425516,-1.8039784,-1.4665384,-3.9897221,-0.4731230,-2.9222934,-8.9017602,0.8286587,148.4341882
1.2350000,0.4850000,0.4475516,-1.7331447,-1.4080942,-3.8421227,-0.4535368,-2.8136287,-8.7814654,-1.4489301,129.4002168
1.2400000,0.4900000,0.4525516,-1.6654452,-1.3523269,-3.7000919,-0.4349239,-2.7091278,-8.6424505,-3.4302209,112.5557776
1.2450000,0.4950000,0.4575516,-1.6007436,-1.2991090,-3.5635081,-0.4172287,-2.6086901,-8.4884525,-5.1448078,97.6412221
1.2500000,0.5000000,0.4625516,-1.5389075,-1.2483181,-3.4322333,-0.4003994,-2.5122048,-8.3226639,-6.6199403,84.4275332
1.2550000,0.5050000,0.4675516,-1.4798079,-1.1998365,-3.3061175,-0.3843870,-2.4195532,-8.1478066,-7.8807283,72.7122658
1.2600000,0.5100000,0.4725516,-1.4233200,-1.1535517,-3.1850020,-0.3691459,-2.3306120,-7.9661961,-8.9502504,62.3162330
1.2650000,0.5150000,0.4775516,-1.3693233,-1.1093561,-3.0687228,-0.3546333,-2.2452543,-7.7797979,-9.8496286,53.0808745
1.2700000,0.5200000,0.4825516,-1.3177021,-1.0671472,-2.9571125,-0.3408087,-2.1633521,-7.5902752,-10.5981026,44.8662098
1.2750000,0.5250000,0.4875516,-1.2683452,-1.0268272,-2.8500024,-0.3276346,-2.0847771,-7.3990316,-11.2131157,37.5492417
1.2800000,0.5300000,0.4925516,-1.2211458,-0.9883029,-2.7472244,-0.3150753,-2.0094019,-7.2072467,-11.7104149,31.0226346
1.2850000,0.5350000,0.4975516,-1.1760020,-0.9514860,-2.6486116,-0.3030977,-1.9371005,-7.0159080,-12.1041610,25.1934787
1.2900000,0.5400000,0.5025516,-1.1328163,-0.9162923,-2.5540000,-0.2916704,-1.8677498,-6.8258376,-12.4070466,19.9819858
1.2950000,0.5450000,0.5075516,-1.0914957,-0.8826419,-2.4632287,-0.2807640,-1.8012290,-6.6377158,-12.6304148,15.3200350
1.3000000,0.5500000,0.5125516,-1.0519514,-0.8504589,-2.3761407,-0.2703509,-1.7374207,-6.4521009,-12.7843777,11.1495798
1.3050000,0.5550000,0.5175516,-1.0140990,-0.8196715,-2.2925832,-0.2604052,-1.6762111,-6.2694474,-12.8779303,7.4210028
1.3100000,0.5600000,0.5225516,-0.9778581,-0.7902113,-2.2124084,-0.2509024,-1.6174899,-6.0901202,-12.9190588,4.0915355
1.3150000,0.5650000,0.5275516,-0.9431519,-0.7620136,-2.1354729,-0.2418194,-1.5611506,-5.9144080,-12.9148422,1.1238529
1.3200000,0.5700000,0.5325516,-0.9099078,-0.7350171,-2.0616388,-0.2331347,-1.5070908,-5.7425343,-12.8715454,-1.5150903
1.3250000,0.5750000,0.5375516,-0.8780565,-0.7091636,-1.9907727,-0.2248279,-1.4552116,-5.5746674,-12.7947059,-3.8549602
1.3300000,0.5800000,0.5425516,-0.8475322,-0.6843979,-1.9227469,-0.2168797,-1.4054182,-5.4109282,-12.6892116,-5.9226989
1.3350000,0.5850000,0.5475516,-0.8182725,-0.6606679,-1.8574381,-0.2092721,-1.3576197,-5.2513976,-12.5593720,-7.7429793
1.3400000,0.5900000,0.5525516,-0.7902179,-0.6379238,-1.7947286,-0.2019880,-1.3117289,-5.0961230,-12.4089824,-9.3385082
1.3450000,0.5950000,0.5575516,-0.7633120,-0.6161189,-1.7345051,-0.1950114,-1.2676621,-4.9451230,-12.2413809,-10.7302298
1.3500000,0.6000000,0.5625516,-0.7375014,-0.5952085,-1.6766594,-0.1883269,-1.2253395,-4.7983925,-12.0595006,-11.9374646
1.3550000,0.6050000,0.5675516,-0.7127350,-0.5751506,-1.6210877,-0.1819203,-1.1846847,-4.6559063,-11.8659149,-12.9780137
1.3600000,0.6100000,0.5725516,-0.6889647,-0.5559050,-1.5676911,-0.1757782,-1.1456245,-4.5176227,-11.6628790,-13.8682460
1.3650000,0.6150000,0.5775516,-0.6661446,-0.5374339,-1.5163747,-0.1698876,-1.1080892,-4.3834866,-11.4523665,-14.6231780
1.3700000,0.6200000,0.5825516,-0.6442310,-0.5197012,-1.4670481,-0.1642365,-1.0720121,-4.2534314,-11.2361015,-15.2565516
1.3750000,0.6250000,0.5875516,-0.6231827,-0.5026730,-1.4196247,-0.1588135,-1.0373295,-4.1273819,-11.0155879,-15.7809123
1.3800000,0.6300000,0.5925516,-0.6029603,-0.4863167,-1.3740219,-0.1536078,-1.0039809,-4.0052554,-10.7921347,-16.2076880
1.3850000,0.6350000,0.5975516,-0.5835264,-0.4706018,-1.3301611,-0.1486092,-0.9719082,-3.8869639,-10.5668791,-16.5472667
1.3900000,0.6400000,0.6025516,-0.5648457,-0.4554990,-1.2879671,-0.1438080,-0.9410561,-3.7724151,-10.3408060,-16.8090743
1.3950000,0.6450000,0.6075516,-0.5468845,-0.4409808,-1.2473679,-0.1391951,-0.9113720,-3.6615138,-10.1147666,-17.0016489
1.4000000,0.6500000,0.6125516,-0.5296106,-0.4270207,-1.2082953,-0.1347618,-0.8828056,-3.5541624,-9.8894936,-17.1327134
1.4050000,0.6550000,0.6175516,-0.5129937,-0.4135940,-1.1706840,-0.1304998,-0.8553090,-3.4502623,-9.6656157,-17.2092438
1.4100000,0.6600000,0.6225516,-0.4970049,-0.4006769,-1.1344715,-0.1264015,-0.8288363,-3.3497143,-9.4436693,-17.2375339
1.4150000,0.6650000,0.6275516,-0.4816165,-0.3882469,-1.0995986,-0.1224595,-0.8033441,-3.2524192,-9.2241104,-17.2232560
1.4200000,0.6700000,0.6325516,-0.4668025,-0.3762827,-1.0660085,-0.1186666,-0.7787907,-3.1582783,-9.0073233,-17.1715171
1.4250000,0.6750000,0.6375516,-0.4525380,-0.3647639,-1.0336473,-0.1150164,-0.7551365,-3.0671938,-8.7936301,-17.0869110
1.4300000,0.6800000,0.6425516,-0.4387993,-0.3536711,-1.0024632,-0.1115025,-0.7323437,-2.9790694,-8.5832977,-16.9735660
1.4350000,0.6850000,0.6475516,-0.4255639,-0.3429860,-0.9724072,-0.1081189,-0.7103761,-2.8938099,-8.3765447,-16.8351895
1.4400000,0.6900000,0.6525516,-0.4128103,-0.3326912,-0.9434322,-0.1048600,-0.6891995,-2.8113223,-8.1735473,-16.6751078
1.4450000,0.6950000,0.6575516,-0.4005181,-0.3227700,-0.9154936,-0.1017203,-0.6687810,-2.7315154,-7.9744449,-16.4963027
1.4500000,0.7000000,0.6625516,-0.3886678,-0.3132065,-0.8885486,-0.0986947,-0.6490892,-2.6543000,-7.7793441,-16.3014455
1.4550000,0.7050000,0.6675516,-0.3772410,-0.3039857,-0.8625564,-0.0957783,-0.6300944,-2.5795892,-7.5883235,-16.0929268
1.4600000,0.7100000,0.6725516,-0.3662200,-0.2950933,-0.8374781,-0.0929666,-0.6117679,-2.5072984,-7.4014370,-15.8728843
1.4650000,0.7150000,0.6775516,-0.3555880,-0.2865155,-0.8132765,-0.0902550,-0.5940826,-2.4373451,-7.2187170,-15.6432277
1.4700000,0.7200000,0.6825516,-0.3453290,-0.2782394,-0.7899162,-0.0876395,-0.5770125,-2.3696494,-7.0401772,-15.4056614
1.4750000,0.7250000,0.6875516,-0.3354276,-0.2702525,-0.7673633,-0.0851159,-0.5605328,-2.3041338,-6.8658155,-15.1617046
1.4800000,0.7300000,0.6925516,-0.3258695,-0.2625431,-0.7455855,-0.0826805,-0.5446198,-2.2407230,-6.6956157,-14.9127104
1.4850000,0.7350000,0.6975516,-0.3166405,-0.2550997,-0.7245519,-0.0803297,-0.5292509,-2.1793441,-6.5295499,-14.6598816
1.4900000,0.7400000,0.7025516,-0.3077276,-0.2479118,-0.7042328,-0.0780600,-0.5144046,-2.1199266,-6.3675799,-14.4042865
1.4950000,0.7450000,0.7075516,-0.2991180,-0.2409690,-0.6846003,-0.0758681,-0.5000600,-2.0624023,-6.2096589,-14.1468720
1.5000000,0.7500000,0.7125516,-0.2907996,-0.2342615,-0.6656272,-0.0737509,-0.4861976,-2.0067053,-6.0557331,-13.8884760
1.5050000,0.7550000,0.7175516,-0.2827610,-0.2277800,-0.6472879,-0.0717054,-0.4727985,-1.9527719,-5.9057421,-13.6298384
1.5100000,0.7600000,0.7225516,-0.2749911,-0.2215155,-0.6295577,-0.0697287,-0.4598446,-1.9005405,-5.7596209,-13.3716112
1.5150000,0.7650000,0.7275516,-0.2674795,-0.2154596,-0.6124131,-0.0678181,-0.4473188,-1.8499519,-5.6173001,-13.1143672
1.5200000,0.7700000,0.7325516,-0.2602160,-0.2096041,-0.5958315,-0.0659710,-0.4352045,-1.8009487,-5.4787072,-12.8586082
1.5250000,0.7750000,0.7375516,-0.2531911,-0.2039412,-0.5797914,-0.0641849,-0.4234860,-1.7534757,-5.3437669,-12.6047723
1.5300000,0.7800000,0.7425516,-0.2463956,-0.1984635,-0.5642722,-0.0624575,-0.4121483,-1.7074795,-5.2124020,-12.3532404
1.5350000,0.7850000,0.7475516,-0.2398207,-0.1931639,-0.5492542,-0.0607865,-0.4011768,-1.6629088,-5.0845337,-12.1043423
1.5400000,0.7900000,0.7525516,-0.2334581,-0.1880356,-0.5347184,-0.0591697,-0.3905578,-1.6197141,-4.9600825,-11.8583615
1.5450000,0.7950000,0.7575516,-0.2272996,-0.1830721,-0.5206469,-0.0576050,-0.3802780,-1.5778476,-4.8389681,-11.6155409
1.5500000,0.8000000,0.7625516,-0.2213377,-0.1782672,-0.5070223,-0.0560905,-0.3703249,-1.5372634,-4.7211101,-11.3760860
1.5550000,0.8050000,0.7675516,-0.2155649,-0.1736150,-0.4938280,-0.0546243,-0.3606862,-1.4979171,-4.6064281,-11.1401697
1.5600000,0.8100000,0.7725516,-0.2099743,-0.1691097,-0.4810482,-0.0532045,-0.3513504,-1.4597661,-4.4948421,-10.9079355
1.5650000,0.8150000,0.7775516,-0.2045590,-0.1647458,-0.4686676,-0.0518295,-0.3423063,-1.4227692,-4.3862728,-10.6795004
1.5700000,0.8200000,0.7825516,-0.1993127,-0.1605183,-0.4566717,-0.0504975,-0.3335434,-1.3868868,-4.2806416,-10.4549581
1.5750000,0.8250000,0.7875516,-0.1942292,-0.1564221,-0.4450465,-0.0492070,-0.3250513,-1.3520808,-4.1778708,-10.2343815
1.5800000,0.8300000,0.7925516,-0.1893024,-0.1524524,-0.4337786,-0.0479565,-0.3168203,-1.3183144,-4.0778839,-10.0178247
1.5850000,0.8350000,0.7975516,-0.1845269,-0.1486046,-0.4228551,-0.0467445,-0.3088410,-1.2855523,-3.9806054,-9.8053256
1.5900000,0.8400000,0.8025516,-0.1798970,-0.1448743,-0.4122638,-0.0455696,-0.3011044,-1.2537603,-3.8859615,-9.5969073
1.5950000,0.8450000,0.8075516,-0.1754077,-0.1412573,-0.4019929,-0.0444305,-0.2936019,-1.2229057,-3.7938794,-9.3925800
1.6000000,0.8500000,0.8125516,-0.1710539,-0.1377496,-0.3920309,-0.0433259,-0.2863251,-1.1929568,-3.7042880,-9.1923423
1.6050000,0.8550000,0.8175516,-0.1668307,-0.1343473,-0.3823670,-0.0422545,-0.2792661,-1.1638832,-3.6171175,-8.9961831
1.6100000,0.8600000,0.8225516,-0.1627336,-0.1310466,-0.3729908,-0.0412152,-0.2724173,-1.1356556,-3.5322998,-8.8040821
1.6150000,0.8650000,0.8275516,-0.1587583,-0.1278440,-0.3638922,-0.0402069,-0.2657713,-1.1082456,-3.4497683,-8.6160114
1.6200000,0.8700000,0.8325516,-0.1549003,-0.1247361,-0.3550617,-0.0392285,-0.2593211,-1.0816262,-3.3694579,-8.4319365
1.6250000,0.8750000,0.8375516,-0.1511557,-0.1217196,-0.3464899,-0.0382789,-0.2530600,-1.0557711,-3.2913054,-8.2518168
1.6300000,0.8800000,0.8425516,-0.1475206,-0.1187914,-0.3381680,-0.0373571,-0.2469815,-1.0306550,-3.2152488,-8.0756067
1.6350000,0.8850000,0.8475516,-0.1439911,-0.1159483,-0.3300874,-0.0364622,-0.2410792,-1.0062537,-3.1412278,-7.9032562
1.6400000,0.8900000,0.8525516,-0.1405638,-0.1131875,-0.3222400,-0.0355932,-0.2353474,-0.9825436,-3.0691840,-7.7347118
1.6450000,0.8950000,0.8575516,-0.1372350,-0.1105062,-0.3146179,-0.0347493,-0.2297800,-0.9595022,-2.9990601,-7.5699167
1.6500000,0.9000000,0.8625516,-0.1340015,-0.1079017,-0.3072134,-0.0339296,-0.2243717,-0.9371078,-2.9308006,-7.4088115
1.6550000,0.9050000,0.8675516,-0.1308602,-0.1053714,-0.3000194,-0.0331333,-0.2191171,-0.9153392,-2.8643517,-7.2513347
1.6600000,0.9100000,0.8725516,-0.1278078,-0.1029129,-0.2930287,-0.0323596,-0.2140111,-0.8941765,-2.7996606,-7.0974230
1.6650000,0.9150000,0.8775516,-0.1248415,-0.1005237,-0.2862347,-0.0316078,-0.2090488,-0.8735999,-2.7366766,-6.9470116
1.6700000,0.9200000,0.8825516,-0.1219583,-0.0982015,-0.2796308,-0.0308771,-0.2042254,-0.8535908,-2.6753500,-6.8000350
1.6750000,0.9250000,0.8875516,-0.1191557,-0.0959442,-0.2732109,-0.0301668,-0.1995363,-0.8341310,-2.6156328,-6.6564266
