# r[nm],d[nm],daligned[nm],Ucarbring(d)[kj/mol]
-0.5897124,-0.5897124,-0.4162905,1759335.4234811
-0.5797124,-0.5797124,-0.4062905,2091031.0201395
-0.5697124,-0.5697124,-0.3962905,2366114.4693733
-0.5597124,-0.5597124,-0.3862905,2502588.5120889
-0.5497124,-0.5497124,-0.3762905,3083397.7675709
-0.5397124,-0.5397124,-0.3662905,2781651.5437325
-0.5297124,-0.5297124,-0.3562905,2093255.1646120
-0.5197124,-0.5197124,-0.3462905,2105491.9109955
-0.5097124,-0.5097124,-0.3362905,2630938.3373382
-0.4997124,-0.4997124,-0.3262905,2282014.2875873
-0.4897124,-0.4897124,-0.3162905,2098026.3494056
-0.4797124,-0.4797124,-0.3062905,2140468.3117033
-0.4697124,-0.4697124,-0.2962905,1397336.2824986
-0.4597124,-0.4597124,-0.2862905,967974.7023337
-0.4497124,-0.4497124,-0.2762905,741602.1691944
-0.4397124,-0.4397124,-0.2662905,656588.2952823
-0.4297124,-0.4297124,-0.2562905,684078.1135037
-0.4197124,-0.4197124,-0.2462905,848963.4615362
-0.4097124,-0.4097124,-0.2362905,1221412.3876121
-0.3997124,-0.3997124,-0.2262905,1171002.3818048
-0.3897124,-0.3897124,-0.2162905,833887.5135027
-0.3797124,-0.3797124,-0.2062905,706403.9103173
-0.3697124,-0.3697124,-0.1962905,523642.4297843
-0.3597124,-0.3597124,-0.1862905,440049.5691466
-0.3497124,-0.3497124,-0.1762905,442504.6457944
-0.3397124,-0.3397124,-0.1662905,523113.8927166
-0.3297124,-0.3297124,-0.1562905,702442.3611081
-0.3197124,-0.3197124,-0.1462905,562121.1384744
-0.3097124,-0.3097124,-0.1362905,492397.6542200
-0.2997124,-0.2997124,-0.1262905,438760.9881804
-0.2897124,-0.2897124,-0.1162905,452799.7303954
-0.2797124,-0.2797124,-0.1062905,529140.9540321
-0.2697124,-0.2697124,-0.0962905,680845.5422838
-0.2597124,-0.2597124,-0.0862905,931307.2006621
-0.2497124,-0.2497124,-0.0762905,651420.0279399
-0.2397124,-0.2397124,-0.0662905,563304.4546250
-0.2297124,-0.2297124,-0.0562905,529315.8540685
-0.2197124,-0.2197124,-0.0462905,496852.8126708
-0.2097124,-0.2097124,-0.0362905,615935.0258771
-0.1997124,-0.1997124,-0.0262905,762578.9870996
-0.1897124,-0.1897124,-0.0162905,587738.6659827
-0.1797124,-0.1797124,-0.0062905,626704.0645881
-0.1697124,-0.1697124,0.0037095,558190.7367424
-0.1597124,-0.1597124,0.0137095,479660.9633178
-0.1497124,-0.1497124,0.0237095,484496.0275566
-0.1397124,-0.1397124,0.0337095,421856.0306483
-0.1297124,-0.1297124,0.0437095,434092.7745094
-0.1197124,-0.1197124,0.0537095,440633.9468790
-0.1097124,-0.1097124,0.0637095,323107.0347726
-0.0997124,-0.0997124,0.0737095,277497.4193028
-0.0897124,-0.0897124,0.0837095,211628.3034844
-0.0797124,-0.0797124,0.0937095,188272.3763688
-0.0697124,-0.0697124,0.1037095,181911.6053359
-0.0597124,-0.0597124,0.1137095,149923.1002324
-0.0497124,-0.0497124,0.1237095,97396.7209334
-0.0397124,-0.0397124,0.1337095,71948.3736236
-0.0297124,-0.0297124,0.1437095,44367.4009572
-0.0197124,-0.0197124,0.1537095,27253.0661342
-0.0097124,-0.0097124,0.1637095,18122.3899931
0.0002876,0.0002876,0.1737095,12875.0147775
0.0102876,0.0102876,0.1837095,9007.8734758
0.0202876,0.0202876,0.1937095,6407.6875895
0.0302876,0.0302876,0.2037095,4533.1551856
0.0402876,0.0402876,0.2137095,3041.9904467
0.0502876,0.0502876,0.2237095,2085.1128307
0.0602876,0.0602876,0.2337095,1481.9329829
0.0702876,0.0702876,0.2437095,1057.5688904
0.0802876,0.0802876,0.2537095,719.3091959
0.0902876,0.0902876,0.2637095,466.0381800
0.1002876,0.1002876,0.2737095,295.2845821
0.1102876,0.1102876,0.2837095,183.4261127
0.1202876,0.1202876,0.2937095,110.5178382
0.1302876,0.1302876,0.3037095,62.3237270
0.1402876,0.1402876,0.3137095,29.5594985
0.1502876,0.1502876,0.3237095,6.0429479
0.1602876,0.1602876,0.3337095,-9.9803664
0.1702876,0.1702876,0.3437095,-20.2877628
0.1802876,0.1802876,0.3537095,-26.7893075
0.1902876,0.1902876,0.3637095,-30.6244968
0.2002876,0.2002876,0.3737095,-32.4922495
0.2102876,0.2102876,0.3837095,-32.9977813
0.2202876,0.2202876,0.3937095,-32.6522420
0.2302876,0.2302876,0.4037095,-31.8827773
0.2402876,0.2402876,0.4137095,-31.0458908
0.2502876,0.2502876,0.4237095,-30.3186180
0.2602876,0.2602876,0.4337095,-29.6710490
0.2702876,0.2702876,0.4437095,-29.0199358
0.2802876,0.2802876,0.4537095,-28.3034204
0.2902876,0.2902876,0.4637095,-27.4990161
0.3002876,0.3002876,0.4737095,-26.6276339
0.3102876,0.3102876,0.4837095,-25.7356692
0.3202876,0.3202876,0.4937095,-24.8654291
0.3302876,0.3302876,0.5037095,-24.0232294
0.3402876,0.3402876,0.5137095,-23.1744116
0.3502876,0.3502876,0.5237095,-22.2849226
0.3602876,0.3602876,0.5337095,-21.3556336
0.3702876,0.3702876,0.5437095,-20.4165998
