# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol]
-2.1622004,-2.1622004,-1.4323446,7672.2740053,4505.6280729,36677.4524856,210.8360337,25550.1506401,7662.4417712,7682.1062394,9044.3743023,5720.1645613
-2.1572004,-2.1572004,-1.4273446,7361.3659437,4317.7510472,35245.5662996,198.6957749,24550.3796077,7351.4991592,7371.2327283,8677.8638153,5488.3629762
-2.1522004,-2.1522004,-1.4223446,7249.8164173,4250.3050605,34731.7932112,194.3473555,24191.6245323,7239.9149164,7259.7179182,8546.3649051,5405.1957630
-2.1472004,-2.1472004,-1.4173446,7318.4097054,4291.6406691,35048.1383890,197.0014972,24412.4318415,7308.4733212,7328.3460896,8627.2253348,5456.3363891
-2.1422004,-2.1422004,-1.4123446,7577.7005242,4448.1569816,36242.9308124,207.0923006,25246.5535304,7567.7290887,7587.6719596,8932.8874131,5649.6540614
-2.1372004,-2.1372004,-1.4073446,8069.7121966,4745.3329624,38508.5780164,226.3478046,26828.3636213,8059.7055410,8079.7188522,9512.8898639,6016.4798201
-2.1322004,-2.1322004,-1.4023446,8874.7288499,5231.8525042,42212.5809709,258.0712178,29414.5212022,8864.6868042,8884.7708956,10461.8747316,6616.6705494
-2.1272004,-2.1272004,-1.3973446,10124.6515656,5987.7164407,47958.5157654,307.6892367,33426.5646469,10114.5739588,10134.7291723,11935.3321292,7548.5668318
-2.1222004,-2.1222004,-1.3923446,12025.8829445,7138.1428475,56690.5069848,383.6734794,39523.8841671,12015.7696047,12035.9962842,14176.5774516,8966.0548345
-2.1172004,-2.1172004,-1.3873446,14897.0028898,8876.4537022,69865.2018639,498.9925138,48723.8431218,14886.8536440,14907.1521356,17561.1650503,11106.6559850
-2.1122004,-2.1122004,-1.3823446,19214.8457596,11494.6505652,89666.5571737,673.2932719,62553.7960021,19206.2708196,19223.4206997,22651.2057692,14325.8803960
-2.1072004,-2.1072004,-1.3773446,24740.3437393,14830.9678346,115124.5753734,894.1991283,80327.4343392,24731.4009297,24749.2865490,29164.8771919,18445.4879211
-2.1022004,-2.1022004,-1.3723446,29621.2432752,17787.5078372,137497.6446996,1093.6781896,95951.0548587,29611.9337056,29630.5528448,34918.6709568,22084.5066179
-2.0972004,-2.0972004,-1.3673446,36367.3679161,21863.2759967,168538.5277033,1361.4896925,117623.0602908,36357.0865769,36377.6492553,42871.2644513,27114.1683675
-2.0922004,-2.0922004,-1.3623446,37970.1769759,22834.2950835,175885.6710211,1425.0667147,122753.8423065,37959.8592600,37980.4946918,44760.7179643,28309.1636943
-2.0872004,-2.0872004,-1.3573446,40694.2209498,24484.7591719,188372.2950086,1538.1586852,131473.8360783,40683.9291444,40704.5127552,47971.9267010,30340.1104243
-2.0822004,-2.0822004,-1.3523446,41915.1416328,25224.4358570,193993.5091982,1586.2846789,135400.0040298,41905.9391456,41924.3441199,49411.1953771,31250.3838606
-2.0772004,-2.0772004,-1.3473446,39349.9469308,23668.4865314,182253.3067947,1477.5290490,127200.5038439,39340.6007333,39359.2931282,46387.2443259,29337.8692897
-2.0722004,-2.0722004,-1.3423446,36288.2306387,21813.1396247,168212.9236523,1352.8923045,117395.0785413,36278.4298344,36298.0314431,42777.9743580,27055.1665319
-2.0672004,-2.0672004,-1.3373446,32353.1578388,19427.0524169,150197.9440879,1190.0019714,104813.6231222,32343.3256021,32362.9900755,38139.1578500,24121.3213693
-2.0622004,-2.0622004,-1.3323446,29413.4183716,17644.5984677,136738.2815197,1068.3928849,95413.5840172,29403.5545933,29423.2821499,34673.6788963,21929.5600339
-2.0572004,-2.0572004,-1.3273446,27453.2043579,16456.0978864,127762.7132467,987.3293103,89145.1820363,27443.3089287,27463.0997872,32362.9025554,20468.0967538
-2.0522004,-2.0522004,-1.3223446,26458.5608671,15853.0214222,123208.1715909,946.1753388,85964.3442785,26448.6336774,26468.4880568,31190.3782136,19726.5272474
-2.0472004,-2.0472004,-1.3173446,26421.3564235,15830.4028286,123037.8624190,944.5620434,85845.3598149,26411.3973637,26431.3154834,31146.5201719,19698.7889863
-2.0422004,-2.0422004,-1.3123446,27341.3198495,16388.0763490,127250.5603283,982.4734353,88787.3723054,27331.3288098,27351.3108892,32231.0087554,20384.6797904
-2.0372004,-2.0372004,-1.3073446,29226.1188565,17530.7244649,135880.9672955,1060.2503631,94814.6305120,29216.0957270,29236.1419860,34452.8829601,21789.9164226
-2.0322004,-2.0322004,-1.3023446,32088.2455195,19266.7352565,148984.5518891,1178.5119486,103966.4818090,32078.6048320,32097.8862071,37826.8689288,23923.8125135
-2.0272004,-2.0272004,-1.2973446,35942.5492247,21603.8021908,166630.0322720,1337.9948104,116289.7929753,35932.8781402,35952.2203093,42370.4716938,26797.4392176
-2.0222004,-2.0222004,-1.2923446,39173.3444354,23561.2746315,181445.0809329,1471.0477555,126635.9636580,39163.9400667,39182.7488041,46179.0584517,29206.2009819
-2.0172004,-2.0172004,-1.2873446,41733.2917718,25114.1766235,193160.4467870,1578.8044732,134818.1941444,41724.0677023,41742.5158413,49196.8237047,31114.8033105
-2.0122004,-2.0122004,-1.2823446,41004.3186007,24676.4187846,189786.3076569,1550.8637748,132463.8464572,40995.7527301,41012.8844713,48337.4818445,30571.3077971
-2.0072004,-2.0072004,-1.2773446,38173.2790654,22961.8344648,176811.7833861,1432.5171791,123403.7096128,38165.1866288,38181.3715019,45000.1425883,28460.5891223
-2.0022004,-2.0022004,-1.2723446,36481.1501330,21936.4970361,169056.3555768,1365.8263241,117987.6885239,36473.0355002,36489.2647659,43005.3953437,27199.0001924
-1.9972004,-1.9972004,-1.2673446,30116.8841539,18087.2676866,139766.2616661,1114.3211898,97534.8541412,30107.1334719,30126.6348358,35502.9516568,22454.0381789
-1.9922004,-1.9922004,-1.2623446,25090.7130762,15042.9431007,116729.9333154,908.3066485,81448.2885944,25081.5742781,25099.8518742,29577.9061614,18706.7103778
-1.9872004,-1.9872004,-1.2573446,19629.5896498,11745.1499714,91569.2284567,690.6241146,63881.9897486,19620.6583946,19638.5209050,23140.1219601,14635.0981456
-1.9822004,-1.9822004,-1.2523446,15187.1561080,9055.4811130,71191.7941008,510.4735796,49653.3133788,15179.2159883,15195.0962277,17903.2089227,11322.9835243
-1.9772004,-1.9772004,-1.2473446,12224.3026986,7262.5419567,57597.1980993,391.2586641,40160.0231935,12216.3412860,12232.2641112,14410.4823570,9113.9892859
-1.9722004,-1.9722004,-1.2423446,10262.0220099,6075.0061026,48585.5687284,312.6730719,33867.3373638,10254.0392558,10270.0047640,12097.2697394,7650.9851692
-1.9672004,-1.9672004,-1.2373446,8970.8968361,5294.0111843,42650.7545534,261.2985167,29723.3158246,8962.8926921,8978.9009800,10575.2412853,6688.3698535
-1.9622004,-1.9622004,-1.2323446,8137.4156049,4785.7225753,38816.1435785,228.3670892,27045.8776738,8129.3900230,8145.4411868,9592.7012687,6066.9569845
-1.9572004,-1.9572004,-1.2273446,7624.2354793,4473.2421202,36456.0883085,208.2511069,25398.0692474,7612.9468304,7632.8971236,8987.7446239,5684.3488079
-1.9522004,-1.9522004,-1.2223446,7346.4161311,4305.3798807,35184.6980636,197.5034297,24505.6744177,7335.0884304,7357.5249952,8660.2403961,5477.2169472
-1.9472004,-1.9472004,-1.2173446,7262.7764568,4254.8090739,34799.1778234,194.2840587,24236.4673675,7251.4095355,7274.1433781,8561.6427026,5414.8582905
-1.9422004,-1.9422004,-1.2123446,7360.2766035,4313.6239069,35248.3460658,198.0605687,24550.0142788,7348.8702920,7371.1851602,8676.5796588,5487.5508043
-1.9372004,-1.9372004,-1.2073446,7655.8086429,4492.0650829,36598.5445016,209.5218443,25497.4351247,7644.3627707,7664.0442225,9024.9642943,5707.8885943
-1.9322004,-1.9322004,-1.2023446,8194.1371087,4820.1403928,39076.2256304,230.6876290,27227.3293874,8185.9819032,8202.2923142,9659.5667784,6109.2464460
-1.9272004,-1.9272004,-1.1973446,9067.1381740,5352.0679592,43091.9125183,265.2361810,30031.1659294,9058.9612012,9075.3151468,10688.6943089,6760.1238459
-1.9222004,-1.9222004,-1.1923446,10419.5047278,6170.0435997,49307.2072574,319.1161296,34371.0099619,10411.3059418,10427.7035138,12282.9164780,7768.3984760
-1.9172004,-1.9172004,-1.1873446,12476.3123882,7414.8177405,58751.5722420,401.5612132,40965.8553939,12468.0917434,12484.5330329,14707.5611577,9301.8784169
-1.9122004,-1.9122004,-1.1823446,15584.6087055,9294.2866365,73011.6957442,526.6747276,50923.8939734,15576.3661567,15592.8512543,18371.7414668,11619.3095238
-1.9072004,-1.9072004,-1.1773446,20224.1460334,12104.9293994,94290.6126475,715.7729621,65782.0240737,20214.7933651,20233.4987017,23841.0080955,15078.3774593
-1.9022004,-1.9022004,-1.1723446,25414.0081620,15238.3094311,118207.0339456,921.5172587,82479.3155952,25404.3742681,25423.6420559,29959.0189533,18947.7472713
-1.8972004,-1.8972004,-1.1673446,30664.0784729,18418.3029745,142266.7580760,1137.7491791,99280.4965350,30653.7091026,30674.4478433,36148.0055527,22862.0060838
-1.8922004,-1.8922004,-1.1623446,36025.7695031,21659.9383587,166965.7787731,1347.3952888,116527.1856469,36017.1534787,36034.3855274,42468.5749871,26859.4851882
-1.8872004,-1.8872004,-1.1573446,37942.8964615,22818.1413148,175756.2688673,1421.7915908,122663.6308723,37932.5868850,37953.2060379,44728.5586353,28288.8243488
-1.8822004,-1.8822004,-1.1523446,40904.7910192,24615.6086620,189321.7325018,1547.7383913,132138.8214695,40895.5710721,40914.0109664,48220.1548695,30497.1037028
-1.8772004,-1.8772004,-1.1473446,40331.6370848,24263.4056612,186736.4106097,1521.4259255,130330.9080616,40321.6106075,40341.6635622,47544.4987718,30069.7812660
-1.8722004,-1.8722004,-1.1423446,37967.6748214,22829.2847014,175916.8997681,1422.8014254,122774.2543593,37957.3764075,37977.9732354,44757.7683275,28307.2981802
-1.8672004,-1.8672004,-1.1373446,34367.6221226,20647.7180679,159410.8015431,1273.6980339,111246.9214103,34356.9250456,34378.3191995,40513.8865144,25623.2316502
-1.8622004,-1.8622004,-1.1323446,30781.3134459,18472.5101725,142991.1142277,1125.3892917,99779.6387559,30770.5530732,30792.0442293,36286.2066879,22949.4121563
-1.8572004,-1.8572004,-1.1273446,28171.4440611,16889.8526382,131041.9069922,1017.6458848,91433.8196076,28160.1919084,28182.6962137,33209.5913871,21003.5897893
-1.8522004,-1.8522004,-1.1223446,26523.5061149,15890.7159034,123495.6686776,949.6887513,86163.6455184,26512.2177720,26534.7944579,31266.9381918,19774.9480291
-1.8472004,-1.8472004,-1.1173446,25824.5816267,15466.9321830,120295.0416909,920.9193379,83928.3538517,25813.2569835,25835.9062699,30443.0188849,19253.8557055
-1.8422004,-1.8422004,-1.1123446,26068.3622487,15614.6507495,121411.4565212,931.0593741,84707.9817023,26057.0011955,26079.7233020,30730.3969415,19435.6095472
-1.8372004,-1.8372004,-1.1073446,27257.0240947,16335.2000989,126854.7665435,980.2099444,88509.4141665,27245.6265218,27268.4216676,32131.6376488,20321.8319843
-1.8322004,-1.8322004,-1.1023446,29400.7290764,17634.7849977,136670.9722339,1068.8299710,95364.7947274,29389.2948743,29412.1632784,34658.7202627,21920.0993633
-1.8272004,-1.8272004,-1.0973446,32515.2121437,19523.0206352,150931.2101662,1197.6345165,105323.8341638,32503.7412033,32526.6830842,38330.1937528,24242.1430829
-1.8222004,-1.8222004,-1.0923446,36617.4793521,22010.3189248,169712.1217116,1367.4130727,118440.0982131,36605.9715642,36628.9871400,43166.1055171,27300.6422306
-1.8172004,-1.8172004,-1.0873446,39071.7389429,23497.5343499,180973.0307310,1468.1460452,126304.5615458,39060.8619660,39082.6159199,46059.2819546,29130.4476737
-1.8122004,-1.8122004,-1.0823446,41895.6730389,25210.2374211,193895.4136321,1586.4825473,135329.5217825,41884.7618520,41906.5842258,49388.2450432,31235.8687950
-1.8072004,-1.8072004,-1.0773446,39130.8390460,23533.0949419,181209.6380219,1473.4861649,126468.7029508,39118.2823165,39143.3957754,46128.9514493,29174.5105310
-1.8022004,-1.8022004,-1.0723446,36717.2823162,22070.7048121,170142.8995001,1375.4538095,118740.1590150,36704.5267189,36730.0379136,43283.7571238,27375.0516401
-1.7972004,-1.7972004,-1.0673446,33992.9463001,20434.7785570,157510.1356694,1275.7718193,109924.9214643,33981.6606346,34004.2319656,40072.2041164,25343.8871742
-1.7922004,-1.7922004,-1.0623446,27707.5498926,16624.1193326,128728.5569227,1014.0927650,89824.4391900,27696.2288007,27718.8709845,32662.7349410,20657.7274048
-1.7872004,-1.7872004,-1.0573446,23184.9736063,13892.5523906,107865.2491554,836.8443031,75257.3268475,23172.3309151,23197.6162976,27331.3465266,17285.8613087
-1.7822004,-1.7822004,-1.0523446,17591.2825522,10503.2558636,82219.4220673,607.7275779,57347.4003852,17578.2730090,17604.2920953,20737.2864616,13115.4115420
-1.7772004,-1.7772004,-1.0473446,13794.7966287,8203.6460813,64808.8977343,455.0500629,45189.0633430,13781.7366047,13807.8566526,16261.8415411,10284.8916438
-1.7722004,-1.7722004,-1.0423446,11279.2333327,6680.7029996,53262.7453085,354.1596267,37126.3145975,11266.1225663,11292.3440991,13296.3979172,8409.3804189
-1.7672004,-1.7672004,-1.0373446,9616.1950113,5674.4212000,45622.7210306,287.8374621,31791.4441606,9603.0332393,9629.3567834,11335.9438136,7169.4803757
-1.7622004,-1.7622004,-1.0323446,8527.7702341,5016.1724878,40617.9430985,244.7361258,28296.8385979,8514.5571917,8540.9832765,10052.8664524,6357.9910006
-1.7572004,-1.7572004,-1.0273446,7833.8951203,4596.7278789,37424.6417266,217.4596408,26067.1693417,7820.6305412,7847.1596993,9234.8995440,5840.6633044
-1.7522004,-1.7522004,-1.0223446,7420.0933224,4346.6614258,35518.8983686,201.2995123,24736.5335422,7406.7769388,7433.4097059,8747.0939280,5532.1479440
-1.7472004,-1.7472004,-1.0173446,7217.9623319,4224.4977704,34587.5568518,193.4433439,24086.2274301,7204.5938745,7231.3307893,8508.8140732,5381.4465317
-1.7422004,-1.7422004,-1.0123446,7193.9770573,4209.9120480,34477.1004293,192.5137435,24009.0382569,7180.5562551,7207.3978596,8480.5393009,5363.5639955
-1.7372004,-1.7372004,-1.0073446,7344.1514459,4300.4878199,35169.2746202,198.3470080,24492.2175461,7330.6780262,7357.6248655,8657.5706972,5475.5284814
-1.7322004,-1.7322004,-1.0023446,7693.4109081,4511.3359465,36778.2213484,211.9670502,25615.4793755,7679.8845969,7706.9372192,9069.2913035,5735.9234565
-1.7272004,-1.7272004,-0.9973446,8299.5418666,4877.4931783,39568.5144320,235.7492949,27563.5976398,8285.9623882,8313.1213449,9783.8219969,6187.8323464
-1.7222004,-1.7222004,-0.9923446,9262.5639401,5459.6142083,43997.9542557,273.8076083,30656.2969859,9248.9310173,9276.1968628,10919.0697850,6905.8260902
-1.7172004,-1.7172004,-0.9873446,10741.5682988,6354.1989096,50794.4453206,332.6810248,35401.9500165,10727.8816526,10755.2549449,12662.5775124,8008.5171975
-1.7122004,-1.7122004,-0.9823446,12982.8053486,7710.6536155,61084.2163559,422.4482045,42587.1366830,12969.0646987,12996.5459985,15304.6347128,9679.5008899
-1.7072004,-1.7072004,-0.9773446,16365.5852430,9759.1749813,76601.3250576,558.4427845,53422.9805292,16351.7903072,16379.3801788,19292.3869132,12201.5768294
-1.7022004,-1.7022004,-0.9723446,21390.0052855,12806.0836354,99632.4378225,763.8404782,69510.4393995,21379.0788830,21400.9316880,25215.3682204,15947.5991232
-1.6972004,-1.6972004,-0.9673446,26313.4864257,15779.6379488,122330.8779852,957.7525934,85356.5602203,26301.9039501,26325.0689013,31019.3588327,19618.3650939
-1.6922004,-1.6922004,-0.9623446,31940.7231003,19188.9210437,148116.0843914,1190.7865714,103363.1934448,31928.6750636,31952.7711371,37652.9637768,23813.8252381
-1.6872004,-1.6872004,-0.9573446,36247.4237164,21783.6815375,167991.5067129,1356.7054788,117236.1062246,36233.4940993,36261.3533336,42729.8695746,27024.7423955
-1.6822004,-1.6822004,-0.9523446,38441.9306399,23113.0405684,178052.5154808,1442.4401002,124263.7343890,38428.1680906,38455.0351213,45316.8394888,28660.8858290
-1.6772004,-1.6772004,-0.9473446,41708.3963391,25093.7564577,193009.0293799,1581.4415462,134707.5906864,41694.5828134,41722.2098648,49167.4760026,31096.2421940
-1.6722004,-1.6722004,-0.9423446,39740.8837187,23901.3481137,184036.8733241,1496.6962481,128442.9260654,39728.9800358,39752.7874016,46848.0957809,29629.3373419
-1.6672004,-1.6672004,-0.9373446,37559.3984366,22578.1917172,174050.8864406,1406.3959098,121468.5762147,37547.3130252,37571.4838480,44276.4762828,28002.9023640
-1.6622004,-1.6622004,-0.9323446,33564.4125917,20156.6706744,155736.9120833,1241.0794796,108678.2984854,33551.6698813,33577.1553022,39567.0319527,25024.3882447
-1.6572004,-1.6572004,-0.9273446,30174.8127027,18101.4447694,140217.5618114,1100.8752823,97839.7969969,30162.0297333,30187.5956721,35571.2400779,22497.2275686
-1.6522004,-1.6522004,-0.9223446,27760.8560274,16637.8455799,129164.2023001,1001.0792444,90120.3004109,27748.0327039,27773.6793508,32725.5742810,20697.4704930
-1.6472004,-1.6472004,-0.9173446,26305.9371290,15755.7222119,122501.8072494,940.9336396,85467.3782368,26293.0733571,26318.8009010,31010.4594289,19612.7366167
-1.6422004,-1.6422004,-0.9123446,25798.0066939,15447.7163672,120175.8457238,919.8940870,83842.9257634,25785.1023797,25810.9110082,30411.6913229,19234.0424157
-1.6372004,-1.6372004,-0.9073446,26232.5175662,15711.0521943,122165.7266454,937.7536110,85232.5549283,26219.5726166,26245.4625158,30923.9095994,19557.9976982
-1.6322004,-1.6322004,-0.9023446,27613.4606012,16548.1656013,128489.5261739,994.6866677,89648.8963493,27600.4749239,27626.4462785,32551.8188333,20587.5778989
-1.6272004,-1.6272004,-0.8973446,29952.4824806,17966.1683034,139199.9616041,1091.2126847,97128.7871297,29939.4559839,29965.4487058,35309.1485851,22331.4663540
-1.6222004,-1.6222004,-0.8923446,33263.0965437,19974.5708224,154356.6041257,1228.0788617,107714.7245641,33250.6434709,33275.5496165,39211.8289035,24799.7381112
-1.6172004,-1.6172004,-0.8873446,37465.5825828,22521.5661649,173620.9786660,1402.0709104,121168.5118233,37453.6200761,37477.5450895,44165.8825141,27932.9567232
-1.6122004,-1.6122004,-0.8823446,39573.7285324,23800.5114581,183270.3377276,1489.7185958,127907.9293102,39562.0489864,39585.4080784,46651.0467612,29504.7125993
-1.6072004,-1.6072004,-0.8773446,42135.0954183,25358.9433642,194953.3154922,1599.1076297,136069.8915914,42124.3889419,42145.8018947,49670.4854343,31414.3732917
-1.6022004,-1.6022004,-0.8723446,38618.1969903,23226.1136858,178856.5010005,1450.7806734,124827.9365054,38607.4628212,38628.9311594,45524.6291022,28792.3035195
-1.5972004,-1.5972004,-0.8673446,36392.2401202,21879.1701785,168647.6315764,1362.1387314,117699.7198544,36382.1873827,36402.2928577,42900.5847706,27132.7121656
-1.5922004,-1.5922004,-0.8623446,32561.8356709,19564.9123615,150958.2340699,1216.6389668,105347.6266765,32549.3894656,32574.2818763,38385.1553758,24276.9038654
-1.5872004,-1.5872004,-0.8573446,26704.6531957,16016.9272063,124122.0508249,973.4083850,86607.5775696,26693.1458173,26716.1605740,31480.4813995,19910.0046122
-1.5822004,-1.5822004,-0.8523446,21869.0317041,13098.2855594,101828.7231717,784.2718261,71043.8284055,21857.8367370,21880.2266712,25780.0631501,16304.7435555
-1.5772004,-1.5772004,-0.8473446,16704.3091241,9963.9068779,78146.3774049,571.9948377,54507.5461826,16693.8987895,16714.0936542,19691.6877676,12454.1168637
-1.5722004,-1.5722004,-0.8423446,13213.2332248,7855.6440181,62133.7025140,431.4174490,43325.4950235,13203.4252290,13223.0412206,15576.2720344,9851.2994166
-1.5672004,-1.5672004,-0.8373446,10900.2799572,6457.9598667,51515.5533067,338.5983516,35910.8724605,10890.4485110,10910.1114033,12849.6729737,8126.8467571
-1.5622004,-1.5622004,-0.8323446,9373.2315833,5532.6627980,44498.9199109,277.6766250,31011.3789116,9363.3767038,9383.0864629,11049.5290971,6988.3358038
-1.5572004,-1.5572004,-0.8273446,8377.4674041,4925.2290308,39919.3292953,238.2247241,27813.7226190,8367.5891101,8387.3456981,9875.6836443,6245.9307534
-1.5522004,-1.5522004,-0.8223446,7748.3112197,4541.5446126,37023.3462412,213.4710479,25791.6994164,7734.0819818,7758.2129076,9134.0099212,5776.8551043
-1.5472004,-1.5472004,-0.8173446,7379.3956327,4318.0823088,35335.3764883,199.1398414,24608.5217121,7364.2593569,7391.7781751,8699.1179122,5501.8052474
-1.5422004,-1.5422004,-0.8123446,7213.4440113,4217.7596916,34574.7545076,192.7352357,24074.5974666,7198.2514751,7227.3540533,8503.4877015,5378.0778384
-1.5372004,-1.5372004,-0.8073446,7223.7747414,4223.8850929,34622.4716126,193.1341570,24107.8331704,7208.5256822,7237.6143676,8515.6659670,5385.7800498
-1.5322004,-1.5322004,-0.8023446,7412.1031104,4337.4983613,35484.8341893,200.4065609,24713.7147301,7396.7972641,7424.2616568,8737.6747561,5526.1907366
-1.5272004,-1.5272004,-0.7973446,7808.2767256,4577.5352400,37299.6552458,215.8265602,25984.4552740,7794.3001153,7818.2950046,9204.6995863,5821.5631741
-1.5222004,-1.5222004,-0.7923446,8474.8937853,4983.8504541,40367.8498211,242.0767047,28126.6628275,8464.8522779,8484.9352927,9990.5336428,6318.5682704
-1.5172004,-1.5172004,-0.7873446,9524.2001472,5623.7499217,45193.2418606,283.6867901,31495.8987051,9514.1354462,9534.2648481,11227.4966981,7100.8923976
-1.5122004,-1.5122004,-0.7823446,11129.8249204,6596.3624373,52570.1899438,347.7948095,36646.9495091,11119.7370630,11139.9127779,13120.2694834,8297.9870165
-1.5072004,-1.5072004,-0.7773446,13559.9022461,8063.2867414,63724.9074421,445.3717189,44436.2297724,13549.7912715,13570.0132207,15984.9389284,10109.7630545
-1.5022004,-1.5022004,-0.7723446,17227.5981319,10278.1249862,80546.0765263,593.0841275,56182.8629688,17214.7446878,17237.7321819,20308.5611551,12844.2618502
-1.4972004,-1.4972004,-0.7673446,22635.9837081,13562.1415462,105343.2226130,816.0925538,73497.5365112,22624.2938948,22647.6735215,26684.1759323,16876.5546861
-1.4922004,-1.4922004,-0.7623446,27310.1700605,16381.5833106,126896.9081303,997.5162875,88544.6308048,27298.0787871,27322.2613339,32194.2881755,20361.4556565
-1.4872004,-1.4872004,-0.7573446,33449.3961858,20101.5842046,155022.8628789,1253.4373025,108185.2554104,33436.1922782,33462.6000933,39431.4461504,24938.6362539
-1.4822004,-1.4822004,-0.7523446,36587.8734124,21996.5923422,169545.1971341,1369.9452348,118325.7491691,36577.2543431,36598.4924817,43131.2048865,27278.5691338
-1.4772004,-1.4772004,-0.7473446,38919.5232341,23407.4468544,180237.3592706,1464.1189727,125791.3480202,38908.1009592,38930.9455089,45879.8441706,29016.9612546
-1.4722004,-1.4722004,-0.7423446,42265.2877983,25431.2148303,195588.3010134,1601.9852681,136509.5566155,42252.7009314,42277.8746652,49823.9612636,31511.4399290
-1.4672004,-1.4672004,-0.7373446,39279.3451558,23620.1137914,181924.7436319,1477.2291013,126966.8648749,39266.7259868,39291.9643249,46304.0162141,29285.2312100
-1.4622004,-1.4622004,-0.7323446,36996.5104063,22235.8890540,171450.6413399,1382.5601323,119651.2594547,36982.8319482,37009.3554115,43612.9220312,27583.2338068
-1.4572004,-1.4572004,-0.7273446,32814.6476953,19700.1650732,152305.6366467,1209.5563926,106280.6075716,32800.9307415,32828.3646491,38683.1799999,24465.3911876
-1.4522004,-1.4522004,-0.7223446,29621.3333061,17762.4672054,137686.2913344,1077.5685699,96069.6144789,29606.8272463,29635.8393658,34918.7770887,22084.5737416
-1.4472004,-1.4472004,-0.7173446,27397.9335600,16414.4038196,127505.3425554,985.8251668,88959.3923371,27383.3840063,27412.4831136,32297.7471941,20426.8888851
-1.4422004,-1.4422004,-0.7123446,26130.8882736,15646.1766016,121703.2275104,933.5974350,84907.2676068,26116.2951733,26145.4813738,30804.1050457,19482.2266455
-1.4372004,-1.4372004,-0.7073446,25809.3582706,15451.1673806,120230.8784104,920.4026947,83878.9535294,25794.7215724,25823.9949689,30425.0730020,19242.5057327
-1.4322004,-1.4322004,-0.7023446,26430.3669994,15827.5594296,123074.8123755,946.1118636,85865.0290491,26415.6866533,26445.0473456,31157.1421883,19705.5069394
-1.4272004,-1.4272004,-0.6973446,27999.4529226,16778.7338100,130260.1088113,1010.9762513,90883.0184823,27984.7288800,28014.1769651,33006.8415593,20875.3595391
