# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.7874484,0.0374484,-0.0000000,140358.1377447,140358.1377447
0.7974484,0.0474484,0.0100000,103104.6288333,103104.6288333
0.8074484,0.0574484,0.0200000,73218.2747283,73218.2747283
0.8174484,0.0674484,0.0300000,50525.8961784,50525.8961784
0.8274484,0.0774484,0.0400000,34021.9292219,34021.9292219
0.8374484,0.0874484,0.0500000,22532.4520365,22532.4520365
0.8474484,0.0974484,0.0600000,14663.5268481,14663.5268481
0.8574484,0.1074484,0.0700000,9321.1136605,9321.1136605
0.8674484,0.1174484,0.0800000,5654.9423346,5654.9423346
0.8774484,0.1274484,0.0900000,3435.2971370,3435.2971370
0.8874484,0.1374484,0.1000000,2099.3978819,2099.3978819
0.8974484,0.1474484,0.1100000,1314.3644987,1290.1848058
0.9074484,0.1574484,0.1200000,817.9177670,793.7545522
0.9174484,0.1674484,0.1300000,513.3376979,488.9512315
0.9274484,0.1774484,0.1400000,325.2996410,301.3151126
0.9374484,0.1874484,0.1500000,207.7807261,184.9553926
0.9474484,0.1974484,0.1600000,133.6705730,112.3519938
0.9574484,0.2074484,0.1700000,86.7042403,66.8470890
0.9674484,0.2174484,0.1800000,56.6469574,38.2622106
0.9774484,0.2274484,0.1900000,36.9506805,20.3198614
0.9874484,0.2374484,0.2000000,23.4971426,9.1135230
0.9974484,0.2474484,0.2100000,13.9703890,2.1914318
1.0074484,0.2574484,0.2200000,7.1003308,-1.9972711
1.0174484,0.2674484,0.2300000,2.1296298,-4.4405110
1.0274484,0.2774484,0.2400000,-1.3731312,-5.7714518
1.0374484,0.2874484,0.2500000,-3.6963399,-6.3978917
1.0474484,0.2974484,0.2600000,-5.1077472,-6.5981713
1.0574484,0.3074484,0.2700000,-5.8580248,-6.6339710
1.0674484,0.3174484,0.2800000,-6.1551732,-6.6511703
1.0774484,0.3274484,0.2900000,-6.1565837,-6.6011680
