# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol]
-1.6600441,-1.6600441,-1.5071885,8153.6084433,4826.1965759,38743.1334320,240.6801194,27010.7577771,8153.6084433,8153.6084433,9611.7900149,6079.0297677,8153.6084433,4826.1965759,38743.1334320,225.3343610,27010.7577771,8153.6084433,8153.6084433,9611.7900149,6079.0297677
-1.6550441,-1.6550441,-1.5021885,9187.6892142,5451.2938944,43499.4009932,281.5393941,30331.7627188,9187.6892142,9187.6892142,10830.8045528,6850.0022558,9187.6892142,5451.2938944,43499.4009932,266.1977929,30331.7627188,9187.6892142,9187.6892142,10830.8045528,6850.0022558
-1.6500441,-1.6500441,-1.4971885,8348.3778633,4944.5721921,39631.2615334,247.8679936,27631.1382274,8348.3778633,8348.3778633,9841.3917648,6224.2426646,8348.3778633,4944.5721921,39631.2615334,233.6335532,27631.1382274,8348.3778633,8348.3778633,9841.3917648,6224.2426646
-1.6450441,-1.6450441,-1.4921885,7645.2127992,4519.1271835,36401.6962663,219.6171798,25375.9799481,7645.2127992,7645.2127992,9012.4735026,5699.9887240,7645.2127992,4519.1271835,36401.6962663,205.4835955,25375.9799481,7645.2127992,7645.2127992,9012.4735026,5699.9887240
-1.6400441,-1.6400441,-1.4871885,7249.5330349,4279.7658108,34583.8737053,203.7174814,24106.6377976,7249.5330349,7249.5330349,8546.0308429,5404.9844836,7249.5330349,4279.7658108,34583.8737053,189.6827634,24106.6377976,7249.5330349,7249.5330349,8546.0308429,5404.9844836
-1.6350441,-1.6350441,-1.4821885,7123.7912466,4203.6997568,34006.1959483,198.5928982,23703.2591216,7123.7912466,7123.7912466,8397.8015437,5311.2360433,7123.7912466,4203.6997568,34006.1959483,184.6612983,23703.2591216,7123.7912466,7123.7912466,8397.8015437,5311.2360433
-1.6300441,-1.6300441,-1.4771885,7240.5104753,4274.2636812,34542.9549288,203.0981814,24078.0475063,7240.5104753,7240.5104753,8535.3946996,5398.2575959,7240.5104753,4274.2636812,34542.9549288,189.0956023,24078.0475063,7240.5104753,7240.5104753,8535.3946996,5398.2575959
-1.6250441,-1.6250441,-1.4721885,7579.9131982,4479.4744220,36103.5189430,216.4177096,25167.7093636,7579.9131982,7579.9131982,8935.4957991,5651.3037496,7579.9131982,4479.4744220,36103.5189430,202.2965103,25167.7093636,7579.9131982,7579.9131982,8935.4957991,5651.3037496
-1.6200441,-1.6200441,-1.4671885,8122.6536769,4807.0791116,38605.6575376,237.9778499,26914.6043405,8122.6536769,8122.6536769,9575.2993351,6055.9510354,8122.6536769,4807.0791116,38605.6575376,223.7284255,26914.6043405,8122.6536769,8122.6536769,9575.2993351,6055.9510354
-1.6150441,-1.6150441,-1.4621885,8861.0888751,5253.5362487,42001.1775085,267.3700342,29285.5147135,8861.0888751,8861.0888751,10445.7954001,6606.5010873,8861.0888751,5253.5362487,42001.1775085,252.9809289,29285.5147135,8861.0888751,8861.0888751,10445.7954001,6606.5010873
-1.6100441,-1.6100441,-1.4571885,8440.5604315,4999.4484052,40065.5038865,252.0123009,27934.0026013,8440.5604315,8440.5604315,9950.0601531,6292.9705879,8440.5604315,4999.4484052,40065.5038865,236.4760949,27934.0026013,8440.5604315,8440.5604315,9950.0601531,6292.9705879
-1.6050441,-1.6050441,-1.4521885,7661.8322724,4528.8351027,36482.2292461,221.2991338,25432.0753633,7661.8322724,7661.8322724,9032.0651824,5712.3795903,7661.8322724,4528.8351027,36482.2292461,205.8208435,25432.0753633,7661.8322724,7661.8322724,9032.0651824,5712.3795903
-1.6000441,-1.6000441,-1.4471885,7057.5275086,4163.6651874,33701.1542971,197.4695098,23490.2762158,7057.5275086,7057.5275086,8319.6872782,5261.8322439,7057.5275086,4163.6651874,33701.1542971,182.0631375,23490.2762158,7057.5275086,7057.5275086,8319.6872782,5261.8322439
-1.5950441,-1.5950441,-1.4421885,6628.7593509,3904.5834224,31727.7397559,180.5458445,22112.4067405,6628.7593509,6628.7593509,7814.2387365,4942.1585175,6628.7593509,3904.5834224,31727.7397559,165.2203791,22112.4067405,6628.7593509,6628.7593509,7814.2387365,4942.1585175
-1.5900441,-1.5900441,-1.4371885,6378.8872078,3753.6037554,30577.6403449,170.6523596,21309.3909158,6378.8872078,6378.8872078,7519.6797586,4755.8630625,6378.8872078,3753.6037554,30577.6403449,155.4094628,21309.3909158,6378.8872078,6378.8872078,7519.6797586,4755.8630625
