# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
-0.2678726,-0.2678726,0.0000001,4014.3496061,4014.3496061
-0.2578726,-0.2578726,0.0100001,3781.5503769,3781.5503769
-0.2478726,-0.2478726,0.0200001,3602.8394678,3602.8394678
-0.2378726,-0.2378726,0.0300001,2967.5698358,2967.5698358
-0.2278726,-0.2278726,0.0400001,2428.9584683,2428.9584683
-0.2178726,-0.2178726,0.0500001,1893.9148446,1893.9148446
-0.2078726,-0.2078726,0.0600001,1413.5979506,1387.7567044
-0.1978726,-0.1978726,0.0700001,980.7457396,954.9045001
-0.1878726,-0.1878726,0.0800001,713.0953056,687.2545916
-0.1778726,-0.1778726,0.0900001,522.9345725,497.0942425
-0.1678726,-0.1678726,0.1000001,384.1374372,358.3031267
-0.1578726,-0.1578726,0.1100001,219.5413687,193.7001232
-0.1478726,-0.1478726,0.1200001,105.3391304,79.4978839
-0.1378726,-0.1378726,0.1300001,34.7996576,8.9584111
-0.1278726,-0.1278726,0.1400001,-9.5521509,-35.3933974
-0.1178726,-0.1178726,0.1500001,-37.5336027,-63.3748492
-0.1078726,-0.1078726,0.1600001,-54.8515739,-80.6928190
-0.0978726,-0.0978726,0.1700001,-64.9662877,-90.8070992
-0.0878726,-0.0878726,0.1800001,-70.1723637,-95.9204979
-0.0778726,-0.0778726,0.1900001,-82.2898828,-105.8435690
-0.0678726,-0.0678726,0.2000001,-94.3329629,-118.4030257
-0.0578726,-0.0578726,0.2100001,-106.8187496,-130.1407393
-0.0478726,-0.0478726,0.2200001,-125.7182460,-149.4032283
-0.0378726,-0.0378726,0.2300001,-135.3945670,-159.1651998
-0.0278726,-0.0278726,0.2400001,-138.8489427,-162.6889450
-0.0178726,-0.0178726,0.2500001,-138.2762691,-162.1477945
-0.0078726,-0.0078726,0.2600001,-135.1916283,-158.9900541
0.0021274,0.0021274,0.2700001,-130.8289974,-154.1840705
0.0121274,0.0121274,0.2800001,-125.8277948,-148.3805188
0.0221274,0.0221274,0.2900001,-120.2040435,-142.0190309
0.0321274,0.0321274,0.3000001,-114.0597728,-135.6658991
0.0421274,0.0421274,0.3100001,-107.6601844,-129.2027875
0.0521274,0.0521274,0.3200001,-101.2512243,-122.5379316
0.0621274,0.0621274,0.3300001,-95.0113879,-115.9004891
0.0721274,0.0721274,0.3400001,-89.2264735,-109.5214040
0.0821274,0.0821274,0.3500001,-84.7601044,-104.5014765
0.0921274,0.0921274,0.3600001,-81.8959826,-102.7049771
0.1021274,0.1021274,0.3700001,-79.5607779,-101.1388686
0.1121274,0.1121274,0.3800001,-77.1092948,-99.8790472
0.1221274,0.1221274,0.3900001,-74.3278396,-97.4844177
0.1321274,0.1321274,0.4000001,-71.2750372,-94.2401911
0.1421274,0.1421274,0.4100001,-68.2498196,-90.3943848
0.1521274,0.1521274,0.4200001,-65.6441361,-86.1573139
0.1621274,0.1621274,0.4300001,-63.4285334,-83.7996397
0.1721274,0.1721274,0.4400001,-61.0541980,-82.2506878
0.1821274,0.1821274,0.4500001,-58.2886345,-79.5135023
0.1921274,0.1921274,0.4600001,-55.3196158,-76.0421100
0.2021274,0.2021274,0.4700001,-52.4581427,-72.1786046
0.2121274,0.2121274,0.4800001,-49.8932928,-68.1707006
0.2221274,0.2221274,0.4900001,-47.6332600,-64.1903248
0.2321274,0.2321274,0.5000001,-45.6214206,-62.2784976
0.2421274,0.2421274,0.5100001,-43.8156049,-60.1649725
0.2521274,0.2521274,0.5200001,-42.1713874,-57.9403132
0.2621274,0.2621274,0.5300001,-40.6510676,-56.0138043
0.2721274,0.2721274,0.5400001,-39.2329437,-54.4362747
0.2821274,0.2821274,0.5500001,-37.9078016,-52.8918704
0.2921274,0.2921274,0.5600001,-36.6715155,-51.3931886
0.3021274,0.3021274,0.5700001,-35.5192129,-49.9481752
0.3121274,0.3121274,0.5800001,-34.4441453,-48.5986246
0.3221274,0.3221274,0.5900001,-33.4387914,-47.3328223
0.3321274,0.3321274,0.6000001,-32.4959599,-46.2023178
0.3421274,0.3421274,0.6100001,-31.6093069,-45.2469386
0.3521274,0.3521274,0.6200001,-30.7734262,-44.3286382
0.3621274,0.3621274,0.6300001,-29.9837510,-43.4820491
