# r[nm],d[nm],daligned[nm],Ucline3(d)[kj/mol],UMincline3(d)[kj/mol]
-0.0074043,-0.0074043,-0.0000000,150215.8478015,150215.8478015
0.0025957,0.0025957,0.0100000,120220.2807119,120220.2807119
0.0125957,0.0125957,0.0200000,100870.3515074,100870.3515074
0.0225957,0.0225957,0.0300000,87222.0862919,87222.0862919
0.0325957,0.0325957,0.0400000,75222.2268371,75222.2268371
0.0425957,0.0425957,0.0500000,64714.6910990,64714.6910990
0.0525957,0.0525957,0.0600000,57437.8444016,57437.8444016
0.0625957,0.0625957,0.0700000,57099.4764614,57099.4764614
0.0725957,0.0725957,0.0800000,71981.1294179,71981.1294179
0.0825957,0.0825957,0.0900000,107732.0243128,107732.0243128
0.0925957,0.0925957,0.1000000,112269.0832769,112269.0832769
0.1025957,0.1025957,0.1100000,126391.8255470,126391.8255470
0.1125957,0.1125957,0.1200000,70033.9494430,70033.9494430
0.1225957,0.1225957,0.1300000,39081.4200650,39081.4200650
0.1325957,0.1325957,0.1400000,21994.0905019,21994.0905019
0.1425957,0.1425957,0.1500000,12483.5751022,12483.5751022
0.1525957,0.1525957,0.1600000,7137.6486801,7137.6486801
0.1625957,0.1625957,0.1700000,4100.8037934,4100.8037934
0.1725957,0.1725957,0.1800000,2357.6572824,2357.6572824
0.1825957,0.1825957,0.1900000,1364.8696519,1347.5416007
0.1925957,0.1925957,0.2000000,773.4354198,757.5625536
0.2025957,0.2025957,0.2100000,425.4065975,411.0811586
0.2125957,0.2125957,0.2200000,220.0423312,207.1924795
0.2225957,0.2225957,0.2300000,98.9030677,87.5744311
0.2325957,0.2325957,0.2400000,27.9708189,18.1342486
0.2425957,0.2425957,0.2500000,-12.7541066,-21.2695392
0.2525957,0.2525957,0.2600000,-35.4008861,-42.6511936
0.2625957,0.2625957,0.2700000,-47.2218774,-53.2373889
0.2725957,0.2725957,0.2800000,-52.4002409,-57.4047297
0.2825957,0.2825957,0.2900000,-53.5066150,-57.8321882
0.2925957,0.2925957,0.3000000,-52.2171812,-56.1274915
0.3025957,0.3025957,0.3100000,-49.6090738,-53.2864747
0.3125957,0.3125957,0.3200000,-46.3521180,-49.8965726
0.3225957,0.3225957,0.3300000,-42.8509802,-46.3186594
0.3325957,0.3325957,0.3400000,-39.3430855,-42.7659236
0.3425957,0.3425957,0.3500000,-35.9640364,-39.3582228
0.3525957,0.3525957,0.3600000,-32.8501339,-36.1579859
0.3625957,0.3625957,0.3700000,-30.6056134,-36.4128588
0.3725957,0.3725957,0.3800000,-29.9790421,-36.8453322
0.3825957,0.3825957,0.3900000,-29.8924755,-36.0766685
0.3925957,0.3925957,0.4000000,-29.4654534,-34.5824259
0.4025957,0.4025957,0.4100000,-28.5750071,-32.6950773
0.4125957,0.4125957,0.4200000,-27.2893853,-30.6233561
0.4225957,0.4225957,0.4300000,-25.7238590,-28.5015322
0.4325957,0.4325957,0.4400000,-24.0074546,-26.4168929
0.4425957,0.4425957,0.4500000,-22.2926798,-24.4212922
0.4525957,0.4525957,0.4600000,-21.0318568,-27.4929208
0.4625957,0.4625957,0.4700000,-20.9295217,-28.9042589
0.4725957,0.4725957,0.4800000,-21.4224208,-28.9654991
0.4825957,0.4825957,0.4900000,-21.6446629,-28.1920170
0.4925957,0.4925957,0.5000000,-21.3750806,-26.9226205
0.5025957,0.5025957,0.5100000,-20.6528437,-25.3818016
0.5125957,0.5125957,0.5200000,-19.5895391,-23.7245431
0.5225957,0.5225957,0.5300000,-18.3186574,-22.0494292
0.5325957,0.5325957,0.5400000,-16.9589703,-20.4171382
0.5425957,0.5425957,0.5500000,-15.5974012,-18.8631041
0.5525957,0.5525957,0.5600000,-14.2896952,-17.4061445
0.5625957,0.5625957,0.5700000,-13.0675638,-16.0543140
0.5725957,0.5725957,0.5800000,-11.9460296,-14.8097252
0.5825957,0.5825957,0.5900000,-10.9291917,-13.6705764
0.5925957,0.5925957,0.6000000,-10.0143765,-12.6301443
0.6025957,0.6025957,0.6100000,-9.1950269,-11.6815455
0.6125957,0.6125957,0.6200000,-8.4626655,-10.8139685
