SurfID,shape,numericShape,source,SurfLJR0,SurfLJC1,SurfLJC2,SurfLJC3,SurfLJC4,SurfLJC5,SurfLJC6,SurfLJC7,SurfLJC8,SurfLJC9,SurfLJC10,SurfLJC11,SurfLJC12,SurfLJC13,SurfLJC14,SurfLJC15,SurfLJC16,SurfLJC17,SurfLJC18,SurfElR0,SurfElC1,SurfElC2,SurfElC3,SurfElC4,SurfElC5,SurfElC6,SurfElC7,SurfElC8,SurfElC9,SurfElC10,SurfElC11,SurfElC12,SurfElC13,SurfElC14,SurfElC15,SurfElC16,SurfElC17,SurfElC18,SurfWaterR0,SurfWaterC1,SurfWaterC2,SurfWaterC3,SurfWaterC4,SurfWaterC5,SurfWaterC6,SurfWaterC7,SurfWaterC8,SurfWaterC9,SurfWaterC10,SurfWaterC11,SurfWaterC12,SurfWaterC13,SurfWaterC14,SurfWaterC15,SurfWaterC16,SurfWaterC17,SurfWaterC18
CNT15-OH-14,cylinder,1,0,0.2,0.2786979968007046,1.9293080237728941,2.9397201715563477,1.7238251057165248,0.3353719808932983,0.02422182978539964,0.011891651506972007,-0.07342489906368421,-0.039116576230823236,0.04911605736111116,0.03358747856112014,-0.02593501521854656,-0.01110080303374467,0.020622382238414054,0.005969173676625385,-0.0048410990885377776,0.008697140537962805,0.018940888729263406,0.2,0.09427359919586667,-0.03782305102774115,-0.09143604060175563,0.005197982672958054,0.0015302064368823282,-0.005610161389881333,0.012989203209282612,-0.00463612142270229,0.001530578385066617,0.0026428223554071572,-0.005945930863645622,0.0033616710816629543,-0.0014037931896202756,-0.0010268591171800597,0.0032656694439539722,-0.002878591411969349,0.0013928824082972812,0.0002551879632331829,0.2,-10.949394746744986,-3.531085738941944,9.245701213435042,8.313097675453788,1.3825146373672306,-1.01727479998667,-0.34460184989813386,-0.01940294740660284,-0.17527464430133594,-0.043276080096351525,0.18913605002138867,0.11420225512991626,0.03378749645243568,0.1144332761155404,0.19098874036011848,0.13093863261492306,-0.06362063290051834,-0.12918771778485677
CNT15-OH-4,cylinder,1,0,0.2,0.19651577779694643,1.7792596697067251,2.909837273864772,1.8788061670536083,0.40617424090591575,-0.08487566147883718,-0.03923948212963087,0.018717567929429933,0.023352368165253806,0.005239852633458093,-0.013849731806326334,-0.01638736354366655,0.007187194324324161,0.01751182430349999,0.004160617102265387,0.0009723044565119196,0.006595891797608335,0.011311734796999949,0.2,0.04434287012188305,0.013430123181432352,-0.006876765581979912,0.00960161179801277,-0.0011420276537485487,-0.005897750627856144,0.0017799869852009175,-0.0004364266354570526,0.0020838812963202636,0.0012367656781606606,-0.0021599048879717216,0.0005567160721817858,-0.0005034238981186274,-0.00012488507199627302,0.0011073183820573536,-0.0007982242315294334,0.00040006280195898063,9.637366058650116e-05,0.2,-8.024518434524076,-2.280370560822937,8.103035305178642,8.000183275481163,1.906855147503964,-1.1669788584012801,-0.9148964654057353,-0.22523149705362933,0.04485973689778297,0.1870768586534378,0.20306757544487503,0.042365842534049805,-0.014753363095313169,0.07832571501586112,0.11711323977985186,0.06814915936541437,0.003606821257480554,-0.025267381765156464
graphene,plane,0,0,0.2,-0.3324584895720684,1.2297866822826617,2.769807867697511,2.117098319569858,0.7299478750212264,0.06931012364642258,-0.060414710583493764,-0.042726284470225376,-0.014906248287177133,-0.004213911773143385,0.005299039292015934,0.003348729011081927,0.004648231066787177,0.0062043552265039145,0.0036696264224871065,0.008164245239809475,0.008076389288316166,0.009671684823350523,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-2.3795973655252567,1.4195793982231268,5.58564640813696,3.7105786229178293,0.5092877336998827,-0.14689836933540157,0.15589342096129283,0.09798603219270594,-0.07216550443365387,-0.008787006093855167,0.1666165996601264,0.1720945376769531,0.08796656539119413,0.04645206761140612,0.04130616554423133,0.031140041862197536,-0.03437824206623025,-0.08089404491535784
bi-graphene,plane,0,0,0.2,-0.25551429127241465,1.6220756979672128,3.1651804436721402,2.0036122970151236,0.3329877048545644,-0.13072781602914726,-0.0007449493485761089,0.06908582395729981,0.007058897847464163,-0.044991727869540005,-0.020593791096171515,0.01042156237690492,0.021021057580388497,0.00806952444644344,-0.005638143081142116,0.002802813658473931,0.009323944277891162,0.014671880264672595,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-3.0314153693645007,1.4285791120745777,5.988635792706343,3.2882250044214207,-0.20913423443307044,-0.2956775802989241,0.2832378911431602,0.021708391192072934,-0.29173588557535,-0.14868383336412877,0.07726636365135071,0.03014114925352851,-0.027182582998814188,0.03944072357300099,0.09773825293873689,0.08931459482910148,0.027693173186030658,0.010223160111097446
tri-graphene,plane,0,0,0.2,-0.2635790916974281,1.6213819176111206,3.199614278827879,2.080921716589161,0.38521256085870187,-0.18210932565928953,-0.1085294583435368,0.016271009821383638,0.03389907061627423,0.006186092718389078,0.0039302000422238095,0.0029566358058880776,0.007810959622482672,0.005603081418826223,-0.000479349814074697,0.007141002112659245,0.008447826540192074,0.012337264353790676,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-3.0493902857149746,1.405304478678318,6.003384138478578,3.381296971800031,-0.13008513588319529,-0.32672350625030017,0.28416823365109833,0.19432533669138424,-0.053948542802158286,0.02621072046692139,0.1918423703540107,0.11065465690436589,0.0030404100815186186,0.001868260716458861,0.018767804593489368,-0.000748155371035529,-0.06881403436746172,-0.07371613954655967
grapheneoxide,plane,0,0,0.2,1.269504698618536,3.2253766488343842,3.1172797396950602,0.6016466529246831,-0.40840602717960683,0.3478722356317141,0.3521292475263978,-0.22775135855294268,-0.1710871839208476,0.14178022863689016,0.06409370801938556,-0.09576444931995005,-0.006045901866306196,0.0715541686806732,-0.006442739311006893,-0.03963058881133022,0.023095931289059037,0.04503121691867752,0.2,-0.2569361042808274,-0.01745261333666148,0.08833514469613751,-0.06786651174325231,0.0034145888831518117,0.04585465997385757,-0.004284015713722869,1.956603906671725e-05,-0.014413501758577828,0.0006556386220331681,0.012777600931620533,-0.007249090346191211,0.0010336830439947528,-0.0012249734179011606,-0.0010014902320777605,0.004301346455894138,-0.0043745412732346875,0.0023679819205023973,0.2,-11.379185534206979,-1.315529368297047,11.076426626726866,5.949911883335666,-0.8903549475721506,-0.22457588501807657,0.7979586524838969,0.1356562802044111,-0.1383877728254598,-0.2558545102807889,-0.28935217123861934,0.21215389113771208,0.3585774635643555,-0.35539481624319846,-0.5074076794512417,0.21340902706545992,0.40177005421960543,-0.021589859700902637
redgrapheneoxide,plane,0,0,0.2,0.31288522171563626,2.3267679154614993,3.257177871140221,1.4005868541245432,-0.09421664988931547,0.02989027719632802,0.19884430097484915,-0.002267563031114547,-0.05555214792150323,0.006068252333090147,-0.001671113876142047,-0.00861371852561354,0.017841128790747906,0.005873382123194713,-0.00753181928103632,0.014053891093588613,0.016413715810176793,0.0010855240545971688,0.2,-0.1041664136519003,0.03633447663101492,0.082662574278968,-0.019002234340293626,0.002013316584573842,0.01648348690077164,-0.005629154346683554,0.003521400441878591,-0.003156798908742653,0.0001063517743041479,0.002265491336087104,-0.005231492304358137,0.0026676725467169576,0.00047449546456818916,-0.0010178950383863431,0.0011946360076790135,-0.0018758276053880453,0.0020335201771154473,0.2,-6.4376851750129855,0.17123620425262046,7.046512729968286,2.5203788119024617,-1.5623385347745717,0.08084937735135228,0.933693424129697,-0.13272487299833513,-0.3418837934791672,0.10293056539450846,0.16627544755433377,0.09987462233455274,0.0747797851036532,-0.023624039218422325,0.07560465559671206,0.19818195943569586,-0.004002725087404475,-0.14796473888387907
C-amorph-2,plane,0,0,0.2,0.33332040759684023,2.904972582955098,3.7234860365377265,1.0190460242874315,-0.46789840402598515,0.16887147130912444,0.26142107828567807,-0.20325804514017848,-0.14395900375917506,0.11070824220356712,0.044707418604970794,-0.06415081443379521,0.021941747747230116,0.051418270218222394,-0.023835481038102662,-0.023635453640420086,0.026766595036075428,0.030306034857147467,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.6702858120527594,7.409407187556892,11.516121076896434,4.225501123136541,-0.630930997973473,0.518665291043275,0.5780582693463083,-0.43092667661623324,-0.07827683909204888,0.3987412904752899,0.11568864053513964,-0.0010096824697927442,0.20848256838033233,0.07971206005918186,-0.10695864083057012,-0.028382126496861254,-0.03240401313593099,-0.11419038941209328
Fe2O3-001O,plane,0,0,0.2,0.41152169889053,1.976411821558467,2.8675791498545546,1.748442420414251,0.3941775910776255,-0.08268512430169846,-0.07898620003181661,0.015133221150910887,0.028552042470011488,-0.0015746864372756094,-0.008266816397476721,-0.010933675046916426,0.004234046853097069,0.010590697892574772,0.004988223028628273,0.009113772723909553,0.005036988109546113,0.008632622686547135,0.2,-8.87548431209564,-1.1476051212707754,2.8623539689671738,-1.6568575697968555,0.24276077756828052,0.5659936864729684,-0.7789019758063225,0.5495940755431021,-0.1565847329903589,-0.19057266995156263,0.3692806468791179,-0.3388455203644982,0.15625759319324256,0.062427010314368425,-0.2226987589629904,0.2442714125023976,-0.15482203375460862,-0.012079388391182222,0.2,-73.93369110207746,18.725603057401507,58.98143509188689,-5.795052023852618,-0.5478330933723417,2.7507642033730075,-10.09086173466287,5.0628959152853374,-0.12945304235107713,-2.1736179838187333,3.905778445421391,-2.935385523423543,0.9335786898305178,0.9621381294707398,-2.236364380495143,2.253341748471752,-1.040769981812534,-0.41252057661065367
CdSeWurtzite2-10,plane,0,0,0.2,2.1844994161438445,3.393578237080088,2.7253731025589274,0.9092464506634381,-0.18816012174568514,-0.18928302454760318,0.029537260721685173,0.05598376550696499,-0.007329215481627981,-0.022260057585436067,0.005668968836427439,0.010499127768741269,0.002869306789793472,-0.0012345325513258149,0.0015958041427818984,0.010929049788595572,0.010057330725911235,0.009121132889049716,0.2,-9.033127453086005,-1.2583489575409212,2.974513661421412,-1.591341075545428,0.1894553792517426,0.6069474411368512,-0.7757070957051959,0.5305878683081343,-0.12642509837271287,-0.21794987882337064,0.37713621996789437,-0.32816601253358,0.13227547142866047,0.08725458739257175,-0.23576684485192628,0.23975608143866745,-0.13486338332888193,-0.036995677590988485,0.2,-73.92954170038509,17.234893767606835,56.9570711426112,-9.49584028389236,-4.094057521265746,4.314655805678038,-7.664401130795964,4.896097300910329,-0.38076442853673065,-2.530584706101354,3.771684062714179,-2.8096951650493835,0.7085342748920702,1.2864579584703755,-2.1959316367802266,1.9814632832148171,-0.9579569801560415,-0.542694293073744
SiO2-Quartz,plane,0,0,0.2,2.022014883833714,3.593133559582547,3.0331867868930886,0.7211620632882179,-0.48125914287079974,-0.09539714653889178,0.20385618365685085,-0.019598217260384382,-0.13342027140657375,0.022685953127021256,0.10025706056898463,-0.002254541578510058,-0.05799343290354851,-0.004037246198322663,0.03790022155152685,0.016154893207775183,-0.010982863036154105,0.00589616990441252,0.2,-0.07361219282455367,-0.01134545625800776,0.01718627867365185,-0.01814201355545232,0.004507154050768542,0.00907765425349105,-0.00362386933341774,0.0029554511498170854,-0.0039420013830393785,-0.0013449124536400766,0.0032215097333257417,-0.002160401147606704,0.00124836297087841,-0.000275555453800111,-0.000657112058821999,0.00171610193647849,-0.001877848590459202,0.0003909452230779092,0.2,4.381424079134954,11.731808991197052,11.711076043544516,3.73613743284013,0.016883034708393252,0.3980874345835847,0.3703790199956003,0.06453198176628228,-0.15696549731004772,0.15420134597441487,0.24442816919688448,-0.11016932822013659,-0.04468418827091705,-0.06118826135659412,-0.13990210261326205,-0.04390153550782544,-0.055053915011030366,0.04268783818689928
SiO2-Amorphous,plane,0,0,0.2,2.6297984090837234,4.019540601332697,2.80472007664579,0.31706937542054586,-0.5274804467409362,0.0810579322320605,0.23836142201597266,-0.11326560541562058,-0.15539479958218888,0.060130635358679706,0.09013099245179049,-0.02776325466797696,-0.03916687696225389,0.019423557831308596,0.025727393247803224,-0.0008914924210315402,-0.003934881293642707,0.01545587172615754,0.2,-5.18411406345123,-0.5208486595579911,1.7077120309309488,-0.9588860720106792,0.14911760386149053,0.25650548636885656,-0.35790968021512404,0.29989154847761507,-0.13650415180108522,-0.02963538091861856,0.12731040201194938,-0.15693022478463958,0.12399148786806224,-0.04522283417895939,-0.04205410711319876,0.08929169579860619,-0.10108495191589822,0.06418120139773542,0.2,-25.67579564714223,27.09845116048094,34.898498193226004,-12.587323232789752,-6.60026327941896,3.815850916449701,-1.4734516831335853,2.485985031624325,-0.6642634915814076,-0.6601265515694887,1.0869088569620218,-1.4869840304131325,0.8635868779164313,0.22364305839167087,-0.6088448106541078,0.6187196328538365,-0.6052720558909384,0.3282875360069637
TiO2-rut-110,plane,0,0,0.2,-0.6794735109597315,1.1341770117419248,2.803462524941768,1.8735909560873805,0.6044131160707877,0.2994573601226637,0.14705877633733147,-0.055472637564783905,-0.055790751334764126,0.050771344521914306,0.044922756771244673,-0.03614090921545601,-0.023401318034307332,0.029544350629654197,0.024552930408587175,-0.005161044828600119,-0.006519194867207926,0.02181134464429641,0.2,0.2852744522308424,0.2816438951941964,0.09997908031815526,-0.02153430580296441,-0.03923306962966405,0.00580085843634945,0.020229961654511207,-0.005955522828361483,-0.009444887185148172,0.0026937893686495205,0.005719425902919185,-0.000344675600456615,-0.005637512445382329,0.0012932268163755836,0.004488927410175932,-0.0008558027933915431,-0.0014814285912417226,0.00033197268029254716,0.2,-22.532830283900754,-18.38405617352234,-0.5038439968496166,5.420071214103027,2.2958694508388873,0.32850696608658736,0.2761578825240419,0.20109540028947998,0.048482101640668074,0.08043320731544817,0.016056181013583797,-0.10429774203332019,-0.054588331754987826,-0.10501675508029779,-0.204131408149822,-0.08779896612096486,0.024577584660062355,-0.007231155135456996
TiO2-rut-100,plane,0,0,0.2,1.182103974974266,3.121311508992081,3.3929837987181655,1.1595276624656647,-0.42495977704323945,-0.26263350488579584,0.10950754796741333,0.06018782804182957,-0.03281887978795765,0.008659945839886291,0.025837442184212283,-0.029003247615451026,-0.021361131065772074,0.02672361352580148,0.026667872353854434,-0.00477627486934221,-0.01257549329075679,0.018697686691233187,0.2,-0.01147532796534053,-0.21276299247157573,-0.24982921152791712,-0.07037624359107879,0.02825421488971714,0.08298665789666579,0.06310449701807339,-0.022414819521754992,-0.034737188420209085,-0.01765862543531061,0.0008636007595213746,0.015912189521410054,0.001160728140909277,0.002247837207238059,0.0030171151380322583,-0.006800301083165986,-0.0025794863018367134,-0.0033771667753249926,0.2,-24.49942979338926,-8.285420446843824,11.550998566648985,5.101542927450344,1.27390992669122,2.442885911362819,-0.830163050633819,-0.6529774517374729,0.5259336637108241,-0.5626728878129533,-0.09858000901919983,0.015474980071497724,-0.362855942370189,0.13619205207114443,0.015155457063383837,0.038548480723462175,0.28705925957982126,0.018156250240134675
Ag111,plane,0,1,0.2,-3.051953251537937,-0.34864111278177057,3.660993884155908,3.199232932681942,1.0013782073669368,-0.00528629371047528,-0.12680367796859227,-0.011002686376861553,0.02686944750241399,-0.0002329105024786414,0.0010878611787971323,-0.008392293154407454,0.007447602702629822,0.012975619614681171,0.0013841189654738642,0.01087791443143863,0.00464546237375834,0.009459367516780864,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-10.985395962038362,-3.48271547857959,8.314481814395572,6.458776370071099,0.543323377367997,-0.4834222569142189,0.49935623332339285,0.5741929258669585,-0.03424885166817927,-0.16215192965885084,0.17587596014032322,0.16644167723221437,-0.05320808837747321,-0.18207373554148598,-0.15513876329709175,-0.043901095856347994,-0.06147820365950523,-0.05244532014625912
