AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma[nm],epsilon[kjmol]
1,c31,c3,0.101,0.007,0.013,-0.024000,12.01000,3.39771e-01,4.51035e-01
2,sh2,sh,0.037,0.128,0.131,-0.362900,32.06000,3.53241e-01,1.18156e+00
3,h13,h1,0.067,0.032,-0.088,0.063700,1.00800,2.42200e-01,8.70272e-02
4,h14,h1,0.065,-0.093,0.039,0.063700,1.00800,2.42200e-01,8.70272e-02
5,h15,h1,0.210,0.007,0.015,0.063700,1.00800,2.42200e-01,8.70272e-02
6,hs6,hs,0.093,0.074,0.240,0.195800,1.00800,1.08903e-01,5.18816e-02
