AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma[nm],epsilon[kjmol]
1,c31,c3,0.096,-0.010,-0.004,0.072100,12.01000,3.39771e-01,4.51035e-01
2,nz2,nz,0.046,0.125,0.031,-0.831600,14.01000,2.76678e-01,4.79068e+00
3,hx3,hx,0.058,-0.035,-0.103,0.119700,1.00800,1.88746e-01,8.70272e-02
4,hx4,hx,0.058,-0.080,0.071,0.119700,1.00800,1.88746e-01,8.70272e-02
5,hx5,hx,0.205,-0.007,-0.003,0.119700,1.00800,1.88746e-01,8.70272e-02
6,hn6,hn,0.079,0.195,-0.036,0.466800,1.00800,1.10650e-01,4.18400e-02
7,hn7,hn,-0.056,0.128,0.032,0.466800,1.00800,1.10650e-01,4.18400e-02
8,hn8,hn,0.079,0.153,0.125,0.466800,1.00800,1.10650e-01,4.18400e-02
