AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma[nm],epsilon[kjmol]
1,c31,c3,0.103,-0.004,0.003,-0.200100,12.01000,3.39771e-01,4.51035e-01
2,c2,c,0.053,0.138,0.026,0.901601,12.01000,3.31521e-01,4.13379e-01
3,o3,o,-0.018,0.185,-0.067,-0.861300,16.00000,3.04812e-01,6.12119e-01
4,o4,o,0.090,0.191,0.134,-0.861300,16.00000,3.04812e-01,6.12119e-01
5,hc5,hc,0.068,-0.044,-0.092,0.007033,1.00800,2.60018e-01,8.70272e-02
6,hc6,hc,0.067,-0.069,0.084,0.007033,1.00800,2.60018e-01,8.70272e-02
7,hc7,hc,0.213,-0.005,0.003,0.007033,1.00800,2.60018e-01,8.70272e-02
