AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma[nm],epsilon[kjmol]
1,c31,c3,0.106,-0.001,0.005,-0.118400,12.01000,3.39771e-01,4.51035e-01
2,c32,c3,0.057,0.105,-0.094,0.162800,12.01000,3.39771e-01,4.51035e-01
3,n83,n8,0.104,0.077,-0.229,-0.920800,14.01000,3.65019e-01,1.35143e-01
4,c34,c3,0.056,-0.141,-0.030,0.129400,12.01000,3.39771e-01,4.51035e-01
5,oh5,oh,0.103,-0.234,0.066,-0.602800,16.00000,3.24287e-01,3.89112e-01
6,hc6,hc,0.071,0.025,0.106,0.046700,1.00800,2.60018e-01,8.70272e-02
7,hc7,hc,0.215,-0.001,0.010,0.046700,1.00800,2.60018e-01,8.70272e-02
8,h18,h1,-0.053,0.108,-0.094,0.027200,1.00800,2.42200e-01,8.70272e-02
9,h19,h1,0.092,0.204,-0.062,0.027200,1.00800,2.42200e-01,8.70272e-02
10,hn10,hn,0.072,0.150,-0.292,0.349800,1.00800,1.10650e-01,4.18400e-02
11,hn11,hn,0.206,0.080,-0.231,0.349800,1.00800,1.10650e-01,4.18400e-02
12,h112,h1,-0.053,-0.144,-0.030,0.054200,1.00800,2.42200e-01,8.70272e-02
13,h113,h1,0.091,-0.173,-0.129,0.054200,1.00800,2.42200e-01,8.70272e-02
14,ho14,ho,0.201,-0.235,0.059,0.394000,1.00800,5.37925e-02,1.96648e-02
