"AtomID","AtomName","AtomType","x[nm]","y[nm]","z[nm]","charge[e]","mass[AMU]","sigma[nm]","epsilon[kJ/mol]"
"1","CG3C311","CG3C31",0.1501,0.,0.,-0.18,12.011,0.358141284692,0.2343
"2","HGA22","HGA2",0.19940000000000002,-0.0482,0.0835,0.09,1.008,0.238760856462,0.14644
"3","HGA23","HGA2",0.19940000000000002,-0.0482,-0.0835,0.09,1.008,0.238760856462,0.14644
"4","CG3C314","CG3C31",0.,0.,0.,-0.18,12.011,0.358141284692,0.2343
"5","HGA25","HGA2",-0.049300000000000004,-0.0482,0.0835,0.09,1.008,0.238760856462,0.14644
"6","HGA26","HGA2",-0.049300000000000004,-0.0482,-0.0835,0.09,1.008,0.238760856462,0.14644
"7","CG3C317","CG3C31",0.20390000000000003,0.1401,0.,-0.18,12.011,0.358141284692,0.2343
"8","HGA28","HGA2",0.21720000000000003,0.20779999999999998,0.0835,0.09,1.008,0.238760856462,0.14644
"9","HGA29","HGA2",0.2666,0.16890000000000002,-0.0835,0.09,1.008,0.238760856462,0.14644
