AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma[nm],epsilon[kjmol]
1,c1,c,0.096,0.011,0.004,0.562700,12.01000,3.31521e-01,4.13379e-01
2,o2,o,0.035,0.065,0.096,-0.515100,16.00000,3.04812e-01,6.12119e-01
3,h43,h4,0.045,-0.038,-0.080,-0.023800,1.00800,2.53639e-01,6.73624e-02
4,h44,h4,0.206,0.009,0.000,-0.023800,1.00800,2.53639e-01,6.73624e-02
