"AtomID","AtomName","AtomType","x[nm]","y[nm]","z[nm]","charge[e]","mass[AMU]","sigma[nm]","epsilon[kJ/mol]"
"1","CT11","CT1",0.20310000000000003,0.14650000000000002,-0.004900000000000001,0.14,12.011,0.356359487256,0.13389
"2","HA12","HA1",0.1655,0.1885,-0.10089999999999999,0.09,1.008,0.238760856462,0.18828
"3","OH13","OH1",0.3447,0.1424,-0.0052,-0.66,15.999,0.315378146222,0.63639
"4","H4","H",0.37400000000000005,0.2336,-0.0085,0.43,1.008,0.040001352445,0.19246
"5","CT35","CT3",0.1585,0.23199999999999998,0.1138,-0.27,12.011,0.363486677001,0.32635
"6","HA36","HA3",0.1958,0.33610000000000007,0.10389999999999999,0.09,1.008,0.238760856462,0.10042
"7","HA37","HA3",0.0477,0.23450000000000004,0.1198,0.09,1.008,0.238760856462,0.10042
"8","HA38","HA3",0.19770000000000001,0.18910000000000002,0.20850000000000002,0.09,1.008,0.238760856462,0.10042
"9","HA39","HA3",0.1645,0.043000000000000003,0.006200000000000001,0.,1.008,0.238760856462,0.10042
