AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma[nm],epsilon[kjmol]
1,O1,OH,0.2531,0.0596,-0.2477,-0.834,16,0.315057422683,0.63639
2,H1,HA,0.2620,0.1540,-0.2609,0.417,1,0.040001352445,0.19246
3,H2,HA,0.1892,0.0321,-0.3135,0.417,1,0.040001352445,0.19246
