AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma[nm],epsilon[kjmol]
1,c31,c3,0.097,-0.007,-0.002,-0.038800,12.01000,3.39771e-01,4.51035e-01
2,cc2,cc,0.059,-0.111,0.097,-0.068600,12.01000,3.31521e-01,4.13379e-01
3,cd3,cd,0.077,-0.248,0.094,-0.358300,12.01000,3.31521e-01,4.13379e-01
4,cd4,cd,0.029,-0.290,0.218,0.514600,12.01000,3.31521e-01,4.13379e-01
5,nc5,nc,-0.020,-0.193,0.293,-0.520800,14.01000,3.38417e-01,3.93714e-01
6,na6,na,-0.003,-0.084,0.216,-0.024600,14.01000,3.20581e-01,8.54373e-01
7,oh7,oh,0.028,-0.414,0.269,-0.583299,16.00000,3.24287e-01,3.89112e-01
8,hc8,hc,0.058,0.091,0.023,0.056033,1.00800,2.60018e-01,8.70272e-02
9,hc9,hc,0.060,-0.035,-0.101,0.056033,1.00800,2.60018e-01,8.70272e-02
10,hc10,hc,0.206,-0.001,-0.007,0.056033,1.00800,2.60018e-01,8.70272e-02
11,ha11,ha,0.122,-0.305,0.014,0.166000,1.00800,2.62548e-01,6.73624e-02
12,hn12,hn,-0.034,0.006,0.253,0.322700,1.00800,1.10650e-01,4.18400e-02
13,ho13,ho,0.069,-0.474,0.205,0.423000,1.00800,5.37925e-02,1.96648e-02
