"AtomID","AtomName","AtomType","x[nm]","y[nm]","z[nm]","charge[e]","mass[AMU]","sigma[nm]","epsilon[kJ/mol]"
"1","CS1","CS",0.20510000000000003,0.1513,-0.0063,-0.38,12.011,0.391995435982,0.46024
"2","HA22","HA2",0.1539,0.19110000000000002,-0.0964,0.09,1.008,0.238760856462,0.14226
"3","HA23","HA2",0.1637,0.2048,0.0817,0.09,1.008,0.238760856462,0.14226
"4","SS4","SS",0.3872,0.17170000000000002,-0.0179,-0.8,32.06,0.391995435982,1.96648
"5","HA35","HA3",0.1767,0.044500000000000005,0.0035000000000000005,0.,1.008,0.238760856462,0.10042
