AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma[nm],epsilon[kjmol]
1,c31,c3,0.100,-0.012,0.007,-0.170100,12.01000,3.39771e-01,4.51035e-01
2,c2,c,0.051,-0.131,-0.072,0.656100,12.01000,3.31521e-01,4.13379e-01
3,nt3,nt,-0.027,-0.220,-0.004,-0.679999,14.01000,3.35904e-01,3.56058e-01
4,o4,o,0.079,-0.149,-0.190,-0.618100,16.00000,3.04812e-01,6.12119e-01
5,hc5,hc,0.064,-0.014,0.110,0.064033,1.00800,2.60018e-01,8.70272e-02
6,hc6,hc,0.063,0.079,-0.041,0.064033,1.00800,2.60018e-01,8.70272e-02
7,hc7,hc,0.209,-0.012,0.007,0.064033,1.00800,2.60018e-01,8.70272e-02
8,hn8,hn,-0.060,-0.300,-0.055,0.310000,1.00800,1.10650e-01,4.18400e-02
9,hn9,hn,-0.052,-0.210,0.093,0.310000,1.00800,1.10650e-01,4.18400e-02
