AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma[nm],epsilon[kjmol]
1,c31,c3,0.105,-0.004,-0.006,-0.091100,12.01000,3.39771e-01,4.51035e-01
2,c32,c3,0.051,0.009,-0.148,-0.138700,12.01000,3.39771e-01,4.51035e-01
3,c33,c3,0.105,-0.104,-0.236,-0.091100,12.01000,3.39771e-01,4.51035e-01
4,c4,c,-0.101,0.012,-0.149,0.658100,12.01000,3.31521e-01,4.13379e-01
5,o5,o,-0.165,0.108,-0.191,-0.615100,16.00000,3.04812e-01,6.12119e-01
6,nt6,nt,-0.165,-0.098,-0.101,-0.678002,14.01000,3.35904e-01,3.56058e-01
7,hc7,hc,0.072,-0.098,0.041,0.041367,1.00800,2.60018e-01,8.70272e-02
8,hc8,hc,0.069,0.078,0.057,0.041367,1.00800,2.60018e-01,8.70272e-02
9,hc9,hc,0.214,-0.002,-0.005,0.041367,1.00800,2.60018e-01,8.70272e-02
10,hc10,hc,0.086,0.104,-0.189,0.086700,1.00800,2.60018e-01,8.70272e-02
11,hc11,hc,0.072,-0.202,-0.199,0.041367,1.00800,2.60018e-01,8.70272e-02
12,hc12,hc,0.069,-0.093,-0.339,0.041367,1.00800,2.60018e-01,8.70272e-02
13,hc13,hc,0.214,-0.103,-0.238,0.041367,1.00800,2.60018e-01,8.70272e-02
14,hn14,hn,-0.117,-0.180,-0.066,0.310500,1.00800,1.10650e-01,4.18400e-02
15,hn15,hn,-0.266,-0.098,-0.102,0.310500,1.00800,1.10650e-01,4.18400e-02
