AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma[nm],epsilon[kjmol]
1,ca1,ca,0.110,-0.128,0.000,-0.206300,12.01000,3.31521e-01,4.13379e-01
2,ca2,ca,-0.029,-0.124,0.003,-0.179000,12.01000,3.31521e-01,4.13379e-01
3,ca3,ca,-0.093,-0.001,0.003,0.006800,12.01000,3.31521e-01,4.13379e-01
4,ca4,ca,-0.015,0.114,0.003,0.375200,12.01000,3.31521e-01,4.13379e-01
5,nb5,nb,0.120,0.114,-0.001,-0.635000,14.01000,3.38417e-01,3.93714e-01
6,ca6,ca,0.180,-0.008,-0.003,0.357200,12.01000,3.31521e-01,4.13379e-01
7,oh7,oh,-0.229,0.010,0.003,-0.487100,16.00000,3.24287e-01,3.89112e-01
8,ha8,ha,0.164,-0.222,0.000,0.144000,1.00800,2.62548e-01,6.73624e-02
9,ha9,ha,-0.085,-0.217,0.004,0.139000,1.00800,2.62548e-01,6.73624e-02
10,h410,h4,-0.061,0.213,0.005,0.039100,1.00800,2.53639e-01,6.73624e-02
11,h411,h4,0.288,-0.006,-0.007,0.025100,1.00800,2.53639e-01,6.73624e-02
12,ho12,ho,-0.267,-0.079,-0.005,0.421000,1.00800,5.37925e-02,1.96648e-02
