AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma[nm],epsilon[kjmol]
1,c31,c3,0.094,0.007,0.001,0.124800,12.01000,3.39771e-01,4.51035e-01
2,c32,c3,0.043,0.044,-0.141,0.063100,12.01000,3.39771e-01,4.51035e-01
3,c33,c3,0.091,-0.050,-0.252,0.089400,12.01000,3.39771e-01,4.51035e-01
4,oh4,oh,0.035,-0.180,-0.236,-0.605800,16.00000,3.24287e-01,3.89112e-01
5,oh5,oh,-0.100,0.048,-0.140,-0.593800,16.00000,3.24287e-01,3.89112e-01
6,n86,n8,0.043,-0.119,0.057,-0.900800,14.01000,3.65019e-01,1.35143e-01
7,h17,h1,0.061,0.086,0.069,0.055200,1.00800,2.42200e-01,8.70272e-02
8,h18,h1,0.203,0.006,0.002,0.055200,1.00800,2.42200e-01,8.70272e-02
9,h19,h1,0.078,0.146,-0.164,0.080700,1.00800,2.42200e-01,8.70272e-02
10,h110,h1,0.057,-0.013,-0.349,0.059200,1.00800,2.42200e-01,8.70272e-02
11,h111,h1,0.200,-0.057,-0.254,0.059200,1.00800,2.42200e-01,8.70272e-02
12,ho12,ho,0.097,-0.232,-0.183,0.405000,1.00800,5.37925e-02,1.96648e-02
13,ho13,ho,-0.129,-0.045,-0.147,0.408000,1.00800,5.37925e-02,1.96648e-02
14,hn14,hn,-0.057,-0.125,0.040,0.350300,1.00800,1.10650e-01,4.18400e-02
15,hn15,hn,0.086,-0.199,0.011,0.350300,1.00800,1.10650e-01,4.18400e-02
