AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma[nm],epsilon[kjmol]
1,c31,c3,0.102,-0.007,-0.004,0.089200,12.01000,3.39771e-01,4.51035e-01
2,s2,s,0.041,-0.053,0.162,-0.998300,32.06000,3.53241e-01,1.18156e+00
3,h13,h1,0.068,0.093,-0.035,-0.030300,1.00800,2.42200e-01,8.70272e-02
4,h14,h1,0.068,-0.076,-0.082,-0.030300,1.00800,2.42200e-01,8.70272e-02
5,h15,h1,0.211,-0.005,-0.010,-0.030300,1.00800,2.42200e-01,8.70272e-02
