AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma[nm],epsilon[kjmol]
1,c31,c3,0.092,-0.002,0.001,-0.150100,12.01000,3.39771e-01,4.51035e-01
2,c2,c,0.041,0.114,0.079,0.636100,12.01000,3.31521e-01,4.13379e-01
3,o3,o,-0.030,0.204,0.036,-0.552000,16.00000,3.04812e-01,6.12119e-01
4,oh4,oh,0.080,0.112,0.208,-0.611100,16.00000,3.24287e-01,3.89112e-01
5,hc5,hc,0.057,0.005,-0.102,0.077700,1.00800,2.60018e-01,8.70272e-02
6,hc6,hc,0.055,-0.096,0.044,0.077700,1.00800,2.60018e-01,8.70272e-02
7,hc7,hc,0.202,-0.002,0.001,0.077700,1.00800,2.60018e-01,8.70272e-02
8,ho8,ho,0.041,0.193,0.247,0.444000,1.00800,5.37925e-02,1.96648e-02
