"AtomID","AtomName","AtomType","x[nm]","y[nm]","z[nm]","charge[e]","mass[AMU]","sigma[nm]","epsilon[kJ/mol]"
"1","CG3341","CG334",0.,0.,0.,0.16,12.011,0.394668132136,0.32217
"2","NG3P32","NG3P3",0.148,0.,0.,-0.3,14.007,0.329632525712,0.8368
"3","HGA33","HGA3",-0.033400000000000006,-0.10600000000000001,0.,0.05,1.008,0.238760856462,0.10042
"4","HGA34","HGA3",-0.039700000000000006,0.054400000000000004,-0.0883,0.05,1.008,0.238760856462,0.10042
"5","HGA35","HGA3",-0.033400000000000006,0.053000000000000005,0.0918,0.05,1.008,0.238760856462,0.10042
"6","HGP26","HGP2",0.1827,0.098,0.,0.33,1.008,0.040001352445,0.19246
"7","HGP27","HGP2",0.1827,-0.049,0.0849,0.33,1.008,0.040001352445,0.19246
"8","HGP28","HGP2",0.1827,-0.049,-0.0849,0.33,1.008,0.040001352445,0.19246
