AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma[nm],epsilon[kjmol]
1,ICU1,ICU,-1.536277777777755,-1.4698333333333056,-1.4060000000000001,0.00000,63.5460,2.33059104666e-01,1.974848e+01
2,ICU2,ICU,-1.355277777777755,-1.3418333333333057,-1.2780000000000002,0.00000,63.5460,2.33059104666e-01,1.974848e+01
3,ICU3,ICU,-1.536277777777755,-1.2138333333333056,-1.4060000000000001,0.00000,63.5460,2.33059104666e-01,1.974848e+01
4,ICU4,ICU,-1.355277777777755,-1.0868333333333056,-1.2780000000000002,0.00000,63.5460,2.33059104666e-01,1.974848e+01
5,ICU5,ICU,-1.536277777777755,-0.9588333333333056,-1.4060000000000001,0.00000,63.5460,2.33059104666e-01,1.974848e+01
6,ICU6,ICU,-1.355277777777755,-0.8308333333333056,-1.2780000000000002,0.00000,63.5460,2.33059104666e-01,1.974848e+01
7,ICU7,ICU,-1.536277777777755,-0.7028333333333056,-1.4060000000000001,0.00000,63.5460,2.33059104666e-01,1.974848e+01
8,ICU8,ICU,-1.355277777777755,-0.5748333333333056,-1.2780000000000002,0.00000,63.5460,2.33059104666e-01,1.974848e+01
9,ICU9,ICU,-1.536277777777755,-0.44783333333330555,-1.4060000000000001,0.00000,63.5460,2.33059104666e-01,1.974848e+01
10,ICU10,ICU,-1.355277777777755,-0.31983333333330566,-1.2780000000000002,0.00000,63.5460,2.33059104666e-01,1.974848e+01
11,ICU11,ICU,-1.536277777777755,-0.19183333333330554,-1.4060000000000001,0.00000,63.5460,2.33059104666e-01,1.974848e+01
12,ICU12,ICU,-1.355277777777755,-0.06383333333330565,-1.2780000000000002,0.00000,63.5460,2.33059104666e-01,1.974848e+01
13,ICU13,ICU,-1.536277777777755,0.06416666666669446,-1.4060000000000001,0.00000,63.5460,2.33059104666e-01,1.974848e+01
14,ICU14,ICU,-1.355277777777755,0.19216666666669435,-1.2780000000000002,0.00000,63.5460,2.33059104666e-01,1.974848e+01
15,ICU15,ICU,-1.536277777777755,0.31916666666669435,-1.4060000000000001,0.00000,63.5460,2.33059104666e-01,1.974848e+01
16,ICU16,ICU,-1.355277777777755,0.44716666666669447,-1.2780000000000002,0.00000,63.5460,2.33059104666e-01,1.974848e+01
17,ICU17,ICU,-1.536277777777755,0.5751666666666944,-1.4060000000000001,0.00000,63.5460,2.33059104666e-01,1.974848e+01
18,ICU18,ICU,-1.355277777777755,0.7031666666666945,-1.2780000000000002,0.00000,63.5460,2.33059104666e-01,1.974848e+01
19,ICU19,ICU,-1.536277777777755,0.8311666666666946,-1.4060000000000001,0.00000,63.5460,2.33059104666e-01,1.974848e+01
20,ICU20,ICU,-1.355277777777755,0.9581666666666944,-1.2780000000000002,0.00000,63.5460,2.33059104666e-01,1.974848e+01
21,ICU21,ICU,-1.536277777777755,1.0861666666666945,-1.4060000000000001,0.00000,63.5460,2.33059104666e-01,1.974848e+01
22,ICU22,ICU,-1.355277777777755,1.2141666666666946,-1.2780000000000002,0.00000,63.5460,2.33059104666e-01,1.974848e+01
23,ICU23,ICU,-1.536277777777755,1.3421666666666943,-1.4060000000000001,0.00000,63.5460,2.33059104666e-01,1.974848e+01
24,ICU24,ICU,-1.355277777777755,1.4701666666666944,-1.2780000000000002,0.00000,63.5460,2.33059104666e-01,1.974848e+01
