AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma[nm],epsilon[kjmol]
1,IFE1,IFE,-1.5156111111111266,-1.5156111111111321,-1.605,0.00000,55.8470,2.30742767998e-01,2.510400e+01
2,IFE2,IFE,-1.5156111111111266,-1.3376111111111322,-1.427,0.00000,55.8470,2.30742767998e-01,2.510400e+01
3,IFE3,IFE,-1.3376111111111266,-1.5156111111111321,-1.427,0.00000,55.8470,2.30742767998e-01,2.510400e+01
4,IFE4,IFE,-1.3376111111111266,-1.3376111111111322,-1.605,0.00000,55.8470,2.30742767998e-01,2.510400e+01
5,IFE5,IFE,-1.5156111111111266,-1.1586111111111321,-1.605,0.00000,55.8470,2.30742767998e-01,2.510400e+01
6,IFE6,IFE,-1.5156111111111266,-0.9806111111111321,-1.427,0.00000,55.8470,2.30742767998e-01,2.510400e+01
7,IFE7,IFE,-1.3376111111111266,-1.1586111111111321,-1.427,0.00000,55.8470,2.30742767998e-01,2.510400e+01
8,IFE8,IFE,-1.3376111111111266,-0.9806111111111321,-1.605,0.00000,55.8470,2.30742767998e-01,2.510400e+01
9,IFE9,IFE,-1.5156111111111266,-0.8026111111111321,-1.605,0.00000,55.8470,2.30742767998e-01,2.510400e+01
10,IFE10,IFE,-1.5156111111111266,-0.6236111111111321,-1.427,0.00000,55.8470,2.30742767998e-01,2.510400e+01
11,IFE11,IFE,-1.3376111111111266,-0.8026111111111321,-1.427,0.00000,55.8470,2.30742767998e-01,2.510400e+01
12,IFE12,IFE,-1.3376111111111266,-0.6236111111111321,-1.605,0.00000,55.8470,2.30742767998e-01,2.510400e+01
13,IFE13,IFE,-1.5156111111111266,-0.44561111111113205,-1.605,0.00000,55.8470,2.30742767998e-01,2.510400e+01
14,IFE14,IFE,-1.5156111111111266,-0.2676111111111321,-1.427,0.00000,55.8470,2.30742767998e-01,2.510400e+01
15,IFE15,IFE,-1.3376111111111266,-0.44561111111113205,-1.427,0.00000,55.8470,2.30742767998e-01,2.510400e+01
16,IFE16,IFE,-1.3376111111111266,-0.2676111111111321,-1.605,0.00000,55.8470,2.30742767998e-01,2.510400e+01
17,IFE17,IFE,-1.5156111111111266,-0.08961111111113218,-1.605,0.00000,55.8470,2.30742767998e-01,2.510400e+01
18,IFE18,IFE,-1.5156111111111266,0.08938888888886787,-1.427,0.00000,55.8470,2.30742767998e-01,2.510400e+01
19,IFE19,IFE,-1.3376111111111266,-0.08961111111113218,-1.427,0.00000,55.8470,2.30742767998e-01,2.510400e+01
20,IFE20,IFE,-1.3376111111111266,0.08938888888886787,-1.605,0.00000,55.8470,2.30742767998e-01,2.510400e+01
21,IFE21,IFE,-1.5156111111111266,0.2673888888888678,-1.605,0.00000,55.8470,2.30742767998e-01,2.510400e+01
22,IFE22,IFE,-1.5156111111111266,0.44538888888886796,-1.427,0.00000,55.8470,2.30742767998e-01,2.510400e+01
23,IFE23,IFE,-1.3376111111111266,0.2673888888888678,-1.427,0.00000,55.8470,2.30742767998e-01,2.510400e+01
24,IFE24,IFE,-1.3376111111111266,0.44538888888886796,-1.605,0.00000,55.8470,2.30742767998e-01,2.510400e+01
25,IFE25,IFE,-1.5156111111111266,0.624388888888868,-1.605,0.00000,55.8470,2.30742767998e-01,2.510400e+01
26,IFE26,IFE,-1.5156111111111266,0.802388888888868,-1.427,0.00000,55.8470,2.30742767998e-01,2.510400e+01
27,IFE27,IFE,-1.3376111111111266,0.624388888888868,-1.427,0.00000,55.8470,2.30742767998e-01,2.510400e+01
28,IFE28,IFE,-1.3376111111111266,0.802388888888868,-1.605,0.00000,55.8470,2.30742767998e-01,2.510400e+01
29,IFE29,IFE,-1.5156111111111266,0.9803888888888679,-1.605,0.00000,55.8470,2.30742767998e-01,2.510400e+01
30,IFE30,IFE,-1.5156111111111266,1.1593888888888677,-1.427,0.00000,55.8470,2.30742767998e-01,2.510400e+01
31,IFE31,IFE,-1.3376111111111266,0.9803888888888679,-1.427,0.00000,55.8470,2.30742767998e-01,2.510400e+01
32,IFE32,IFE,-1.3376111111111266,1.1593888888888677,-1.605,0.00000,55.8470,2.30742767998e-01,2.510400e+01
33,IFE33,IFE,-1.5156111111111266,1.337388888888868,-1.605,0.00000,55.8470,2.30742767998e-01,2.510400e+01
34,IFE34,IFE,-1.5156111111111266,1.515388888888868,-1.427,0.00000,55.8470,2.30742767998e-01,2.510400e+01
35,IFE35,IFE,-1.3376111111111266,1.337388888888868,-1.427,0.00000,55.8470,2.30742767998e-01,2.510400e+01
