AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma,epsilon
4801,OA,OA,-1.860157609,-2.176384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4803,OA,OA,-1.860157609,-1.286384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4805,OA,OA,-1.860157609,-0.396384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4807,OA,OA,-1.860157609,0.493615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4809,OA,OA,-1.860157609,1.383615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4811,OA,OA,-1.346157609,-2.176384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4813,OA,OA,-1.346157609,-1.286384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4815,OA,OA,-1.346157609,-0.396384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4817,OA,OA,-1.346157609,0.493615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4819,OA,OA,-1.346157609,1.383615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4821,OA,OA,-0.833157609,-2.176384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4823,OA,OA,-0.833157609,-1.286384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4825,OA,OA,-0.833157609,-0.396384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4827,OA,OA,-0.833157609,0.493615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4829,OA,OA,-0.833157609,1.383615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4831,OA,OA,-0.319157609,-2.176384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4833,OA,OA,-0.319157609,-1.286384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4835,OA,OA,-0.319157609,-0.396384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4837,OA,OA,-0.319157609,0.493615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4839,OA,OA,-0.319157609,1.383615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4841,OA,OA,0.194842391,-2.176384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4843,OA,OA,0.194842391,-1.286384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4845,OA,OA,0.194842391,-0.396384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4847,OA,OA,0.194842391,0.493615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4849,OA,OA,0.194842391,1.383615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4851,OA,OA,0.708842391,-2.176384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4853,OA,OA,0.708842391,-1.286384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4855,OA,OA,0.708842391,-0.396384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4857,OA,OA,0.708842391,0.493615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4859,OA,OA,0.708842391,1.383615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4861,OA,OA,1.222842391,-2.176384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4863,OA,OA,1.222842391,-1.286384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4865,OA,OA,1.222842391,-0.396384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4867,OA,OA,1.222842391,0.493615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4869,OA,OA,1.222842391,1.383615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4871,OA,OA,1.735842391,-2.176384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4873,OA,OA,1.735842391,-1.286384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4875,OA,OA,1.735842391,-0.396384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4877,OA,OA,1.735842391,0.493615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4879,OA,OA,1.735842391,1.383615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4881,OA,OA,-1.837157609,-1.866384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4883,OA,OA,-1.837157609,-0.976384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4885,OA,OA,-1.837157609,-0.086384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4887,OA,OA,-1.837157609,0.803615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4889,OA,OA,-1.837157609,1.693615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4891,OA,OA,-1.323157609,-1.866384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4893,OA,OA,-1.323157609,-0.976384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4895,OA,OA,-1.323157609,-0.086384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4897,OA,OA,-1.323157609,0.803615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4899,OA,OA,-1.323157609,1.693615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4901,OA,OA,-0.809157609,-1.866384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4903,OA,OA,-0.809157609,-0.976384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4905,OA,OA,-0.809157609,-0.086384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4907,OA,OA,-0.809157609,0.803615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4909,OA,OA,-0.809157609,1.693615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4911,OA,OA,-0.296157609,-1.866384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4913,OA,OA,-0.296157609,-0.976384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4915,OA,OA,-0.296157609,-0.086384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4917,OA,OA,-0.296157609,0.803615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4919,OA,OA,-0.296157609,1.693615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4921,OA,OA,0.217842391,-1.866384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4923,OA,OA,0.217842391,-0.976384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4925,OA,OA,0.217842391,-0.086384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4927,OA,OA,0.217842391,0.803615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4929,OA,OA,0.217842391,1.693615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4931,OA,OA,0.731842391,-1.866384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4933,OA,OA,0.731842391,-0.976384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4935,OA,OA,0.731842391,-0.086384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4937,OA,OA,0.731842391,0.803615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4939,OA,OA,0.731842391,1.693615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4941,OA,OA,1.245842391,-1.866384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4943,OA,OA,1.245842391,-0.976384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4945,OA,OA,1.245842391,-0.086384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4947,OA,OA,1.245842391,0.803615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4949,OA,OA,1.245842391,1.693615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4951,OA,OA,1.759842391,-1.866384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4953,OA,OA,1.759842391,-0.976384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4955,OA,OA,1.759842391,-0.086384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4957,OA,OA,1.759842391,0.803615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4959,OA,OA,1.759842391,1.693615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4961,OA,OA,-1.837157609,-1.596384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4963,OA,OA,-1.837157609,-0.706384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4965,OA,OA,-1.837157609,0.183615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4967,OA,OA,-1.837157609,1.073615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4969,OA,OA,-1.837157609,1.963615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4971,OA,OA,-1.323157609,-1.596384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4973,OA,OA,-1.323157609,-0.706384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4975,OA,OA,-1.323157609,0.183615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4977,OA,OA,-1.323157609,1.073615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4979,OA,OA,-1.323157609,1.963615942,-0.1,-0.904697667,15.999,0.341518,0.326499
4981,OA,OA,-0.809157609,-1.596384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4983,OA,OA,-0.809157609,-0.706384058,-0.1,-0.904697667,15.999,0.341518,0.326499
4985,OA,OA,-0.809157609,0.183615942,-0.1,-0.904697667,15.999,0.341518,0.326499
