AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma[nm],epsilon[kjmol]
1,IAG1,IAG,-1.7693627450981202,-1.5168181818182573,-3.3200000000000003,0.00000,107.868,2.63260571210e-01,1.907904e+01
2,IAG2,IAG,-0.7883627450981202,-1.5168181818182573,-3.1220000000000003,0.00000,107.868,2.63260571210e-01,1.907904e+01
3,IAG3,IAG,-1.7343627450981203,-1.3728181818182574,-3.072,0.00000,107.868,2.63260571210e-01,1.907904e+01
4,IAG4,IAG,-0.9283627450981202,-1.5168181818182573,-2.4280000000000004,0.00000,107.868,2.63260571210e-01,1.907904e+01
5,IAG5,IAG,-1.41936274509812,-1.5168181818182573,-2.527,0.00000,107.868,2.63260571210e-01,1.907904e+01
6,IAG6,IAG,-1.2083627450981203,-1.5168181818182573,-2.725,0.00000,107.868,2.63260571210e-01,1.907904e+01
7,IAG7,IAG,-1.1383627450981202,-1.5168181818182573,-2.2300000000000004,0.00000,107.868,2.63260571210e-01,1.907904e+01
8,IAG8,IAG,-1.62936274509812,-1.5168181818182573,-2.329,0.00000,107.868,2.63260571210e-01,1.907904e+01
9,IAG9,IAG,-1.3493627450981203,-1.5168181818182573,-2.0320000000000005,0.00000,107.868,2.63260571210e-01,1.907904e+01
10,IAG10,IAG,-0.8933627450981202,-1.3728181818182574,-2.18,0.00000,107.868,2.63260571210e-01,1.907904e+01
11,IAG11,IAG,-1.3843627450981202,-1.3728181818182574,-2.2790000000000004,0.00000,107.868,2.63260571210e-01,1.907904e+01
12,IAG12,IAG,-1.17336274509812,-1.3728181818182574,-2.478,0.00000,107.868,2.63260571210e-01,1.907904e+01
13,IAG13,IAG,-1.1033627450981203,-1.3728181818182574,-1.9820000000000002,0.00000,107.868,2.63260571210e-01,1.907904e+01
14,IAG14,IAG,-0.7183627450981203,-1.5168181818182573,-2.6260000000000003,0.00000,107.868,2.63260571210e-01,1.907904e+01
15,IAG15,IAG,-1.4543627450981202,-1.3728181818182574,-2.7750000000000004,0.00000,107.868,2.63260571210e-01,1.907904e+01
16,IAG16,IAG,-0.9633627450981201,-1.3728181818182574,-2.676,0.00000,107.868,2.63260571210e-01,1.907904e+01
17,IAG17,IAG,-1.2433627450981202,-1.3728181818182574,-2.9730000000000003,0.00000,107.868,2.63260571210e-01,1.907904e+01
18,IAG18,IAG,-0.6483627450981202,-1.5168181818182573,-2.1310000000000002,0.00000,107.868,2.63260571210e-01,1.907904e+01
19,IAG19,IAG,-1.6643627450981202,-1.3728181818182574,-2.5770000000000004,0.00000,107.868,2.63260571210e-01,1.907904e+01
20,IAG20,IAG,-1.5943627450981201,-1.3728181818182574,-2.0810000000000004,0.00000,107.868,2.63260571210e-01,1.907904e+01
21,IAG21,IAG,-1.3143627450981201,-1.3728181818182574,-1.7840000000000003,0.00000,107.868,2.63260571210e-01,1.907904e+01
22,IAG22,IAG,-0.6833627450981201,-1.3728181818182574,-2.3790000000000004,0.00000,107.868,2.63260571210e-01,1.907904e+01
23,IAG23,IAG,-0.8583627450981202,-1.5168181818182573,-1.9330000000000003,0.00000,107.868,2.63260571210e-01,1.907904e+01
24,IAG24,IAG,-1.0683627450981201,-1.5168181818182573,-1.7340000000000004,0.00000,107.868,2.63260571210e-01,1.907904e+01
25,IAG25,IAG,-0.9983627450981202,-1.5168181818182573,-2.9240000000000004,0.00000,107.868,2.63260571210e-01,1.907904e+01
26,IAG26,IAG,-1.6993627450981201,-1.5168181818182573,-2.8240000000000003,0.00000,107.868,2.63260571210e-01,1.907904e+01
27,IAG27,IAG,-1.27836274509812,-1.5168181818182573,-3.221,0.00000,107.868,2.63260571210e-01,1.907904e+01
28,IAG28,IAG,-1.5593627450981202,-1.5168181818182573,-1.8330000000000002,0.00000,107.868,2.63260571210e-01,1.907904e+01
29,IAG29,IAG,-1.4893627450981202,-1.5168181818182573,-3.0230000000000006,0.00000,107.868,2.63260571210e-01,1.907904e+01
30,IAG30,IAG,-0.6133627450981203,-1.3728181818182574,-1.8830000000000005,0.00000,107.868,2.63260571210e-01,1.907904e+01
31,IAG31,IAG,-1.0333627450981202,-1.3728181818182574,-3.1710000000000003,0.00000,107.868,2.63260571210e-01,1.907904e+01
32,IAG32,IAG,-0.7533627450981202,-1.3728181818182574,-2.8740000000000006,0.00000,107.868,2.63260571210e-01,1.907904e+01
33,IAG33,IAG,-1.52436274509812,-1.3728181818182574,-3.2700000000000005,0.00000,107.868,2.63260571210e-01,1.907904e+01
34,IAG34,IAG,-0.8233627450981202,-1.3728181818182574,-1.6850000000000005,0.00000,107.868,2.63260571210e-01,1.907904e+01
35,IAG35,IAG,-1.7693627450981202,-1.2278181818182574,-3.3200000000000003,0.00000,107.868,2.63260571210e-01,1.907904e+01
36,IAG36,IAG,-0.7883627450981202,-1.2278181818182574,-3.1220000000000003,0.00000,107.868,2.63260571210e-01,1.907904e+01
37,IAG37,IAG,-1.7343627450981203,-1.0838181818182573,-3.072,0.00000,107.868,2.63260571210e-01,1.907904e+01
38,IAG38,IAG,-0.9283627450981202,-1.2278181818182574,-2.4280000000000004,0.00000,107.868,2.63260571210e-01,1.907904e+01
39,IAG39,IAG,-1.41936274509812,-1.2278181818182574,-2.527,0.00000,107.868,2.63260571210e-01,1.907904e+01
40,IAG40,IAG,-1.2083627450981203,-1.2278181818182574,-2.725,0.00000,107.868,2.63260571210e-01,1.907904e+01
41,IAG41,IAG,-1.1383627450981202,-1.2278181818182574,-2.2300000000000004,0.00000,107.868,2.63260571210e-01,1.907904e+01
42,IAG42,IAG,-1.62936274509812,-1.2278181818182574,-2.329,0.00000,107.868,2.63260571210e-01,1.907904e+01
43,IAG43,IAG,-1.3493627450981203,-1.2278181818182574,-2.0320000000000005,0.00000,107.868,2.63260571210e-01,1.907904e+01
44,IAG44,IAG,-0.8933627450981202,-1.0838181818182573,-2.18,0.00000,107.868,2.63260571210e-01,1.907904e+01
45,IAG45,IAG,-1.3843627450981202,-1.0838181818182573,-2.2790000000000004,0.00000,107.868,2.63260571210e-01,1.907904e+01
