AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma[nm],epsilon[kjmol]
1,IAU1,IAU,-1.5292500000000238,-1.513909090909089,-3.0279999999999996,0.00000,196.966,2.62904211723e-01,2.213336e+01
2,IAU2,IAU,-1.3252500000000238,-1.3699090909090892,-2.8839999999999995,0.00000,196.966,2.62904211723e-01,2.213336e+01
3,IAU3,IAU,-1.5292500000000238,-1.225909090909089,-3.0279999999999996,0.00000,196.966,2.62904211723e-01,2.213336e+01
4,IAU4,IAU,-1.3252500000000238,-1.080909090909089,-2.8839999999999995,0.00000,196.966,2.62904211723e-01,2.213336e+01
5,IAU5,IAU,-1.5292500000000238,-0.9369090909090891,-3.0279999999999996,0.00000,196.966,2.62904211723e-01,2.213336e+01
6,IAU6,IAU,-1.3252500000000238,-0.7929090909090891,-2.8839999999999995,0.00000,196.966,2.62904211723e-01,2.213336e+01
7,IAU7,IAU,-1.5292500000000238,-0.6489090909090891,-3.0279999999999996,0.00000,196.966,2.62904211723e-01,2.213336e+01
8,IAU8,IAU,-1.3252500000000238,-0.5049090909090892,-2.8839999999999995,0.00000,196.966,2.62904211723e-01,2.213336e+01
9,IAU9,IAU,-1.5292500000000238,-0.36090909090908907,-3.0279999999999996,0.00000,196.966,2.62904211723e-01,2.213336e+01
10,IAU10,IAU,-1.3252500000000238,-0.21590909090908905,-2.8839999999999995,0.00000,196.966,2.62904211723e-01,2.213336e+01
11,IAU11,IAU,-1.5292500000000238,-0.07190909090908915,-3.0279999999999996,0.00000,196.966,2.62904211723e-01,2.213336e+01
12,IAU12,IAU,-1.3252500000000238,0.07209090909091098,-2.8839999999999995,0.00000,196.966,2.62904211723e-01,2.213336e+01
13,IAU13,IAU,-1.5292500000000238,0.2160909090909109,-3.0279999999999996,0.00000,196.966,2.62904211723e-01,2.213336e+01
14,IAU14,IAU,-1.3252500000000238,0.360090909090911,-2.8839999999999995,0.00000,196.966,2.62904211723e-01,2.213336e+01
15,IAU15,IAU,-1.5292500000000238,0.505090909090911,-3.0279999999999996,0.00000,196.966,2.62904211723e-01,2.213336e+01
16,IAU16,IAU,-1.3252500000000238,0.6490909090909107,-2.8839999999999995,0.00000,196.966,2.62904211723e-01,2.213336e+01
17,IAU17,IAU,-1.5292500000000238,0.7930909090909108,-3.0279999999999996,0.00000,196.966,2.62904211723e-01,2.213336e+01
18,IAU18,IAU,-1.3252500000000238,0.937090909090911,-2.8839999999999995,0.00000,196.966,2.62904211723e-01,2.213336e+01
19,IAU19,IAU,-1.5292500000000238,1.081090909090911,-3.0279999999999996,0.00000,196.966,2.62904211723e-01,2.213336e+01
