AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma[nm],epsilon[kjmol]
1,ZnA1,ZnA,1.05686796321624,-1.07066792531648,-0.24,0.919515,65.38,0.318336679599065,1.24113506908341
2,ZnA2,ZnA,-1.06913203678376,0.864332074683519,-0.225,0.919515,65.38,0.318336679599065,1.24113506908341
3,ZnA3,ZnA,1.07286796321624,0.869332074683519,-0.237999999999999,0.919515,65.38,0.318336679599065,1.24113506908341
4,ZnA4,ZnA,-1.06113203678376,-1.07066792531648,-0.225,0.919515,65.38,0.318336679599065,1.24113506908341
5,ZnA5,ZnA,0.0108679632162401,0.877332074683519,-0.23,0.919515,65.38,0.318336679599065,1.24113506908341
6,ZnA6,ZnA,-1.08013203678376,-0.0966679253164804,-0.213,0.919515,65.38,0.318336679599065,1.24113506908341
7,ZnA7,ZnA,0.0178679632162401,-1.06266792531648,-0.226999999999999,0.919515,65.38,0.318336679599065,1.24113506908341
8,ZnA8,ZnA,1.05586796321624,-0.0946679253164806,-0.240999999999999,0.919515,65.38,0.318336679599065,1.24113506908341
9,ZnA9,ZnA,0.0138679632162403,-0.0956679253164805,-0.222,0.919515,65.38,0.318336679599065,1.24113506908341
10,ZnA10,ZnA,-1.59113203678376,0.87133207468352,-0.246999999999999,0.919515,65.38,0.318336679599065,1.24113506908341
11,ZnA11,ZnA,-0.52413203678376,0.902332074683519,-0.23,0.919515,65.38,0.318336679599065,1.24113506908341
12,ZnA12,ZnA,-0.52913203678376,-1.05766792531648,-0.217999999999999,0.919515,65.38,0.318336679599065,1.24113506908341
13,ZnA13,ZnA,1.59086796321624,-0.0736679253164804,-0.238999999999999,0.919515,65.38,0.318336679599065,1.24113506908341
14,ZnA14,ZnA,-0.52913203678376,-0.0786679253164804,-0.206999999999999,0.919515,65.38,0.318336679599065,1.24113506908341
15,ZnA15,ZnA,-1.58813203678376,-1.04666792531648,-0.232,0.919515,65.38,0.318336679599065,1.24113506908341
16,ZnA16,ZnA,0.56086796321624,0.89933207468352,-0.235,0.919515,65.38,0.318336679599065,1.24113506908341
17,ZnA17,ZnA,0.54086796321624,-1.02466792531648,-0.23,0.919515,65.38,0.318336679599065,1.24113506908341
18,ZnA18,ZnA,0.54286796321624,-0.0696679253164803,-0.245999999999999,0.919515,65.38,0.318336679599065,1.24113506908341
19,ZnA19,ZnA,-1.58013203678376,-0.41766792531648,-0.243999999999999,0.919515,65.38,0.318336679599065,1.24113506908341
20,ZnA20,ZnA,-1.57913203678376,-1.38366792531648,-0.230999999999999,0.919515,65.38,0.318336679599065,1.24113506908341
21,ZnA21,ZnA,-0.51813203678376,0.55333207468352,-0.240999999999999,0.919515,65.38,0.318336679599065,1.24113506908341
22,ZnA22,ZnA,1.59586796321624,0.54933207468352,-0.238999999999999,0.919515,65.38,0.318336679599065,1.24113506908341
23,ZnA23,ZnA,-0.51313203678376,-1.37466792531648,-0.228999999999999,0.919515,65.38,0.318336679599065,1.24113506908341
24,ZnA24,ZnA,0.53486796321624,0.55633207468352,-0.243,0.919515,65.38,0.318336679599065,1.24113506908341
25,ZnA25,ZnA,-0.52513203678376,-0.415667925316481,-0.257999999999999,0.919515,65.38,0.318336679599065,1.24113506908341
26,ZnA26,ZnA,0.55186796321624,-1.36466792531648,-0.216,0.919515,65.38,0.318336679599065,1.24113506908341
27,ZnA27,ZnA,0.53986796321624,-0.396667925316481,-0.246999999999999,0.919515,65.38,0.318336679599065,1.24113506908341
28,ZnA28,ZnA,1.37686796321624,0.576332074683519,-2.349,0.919515,65.38,0.318336679599065,1.24113506908341
29,ZnA29,ZnA,0.29686796321624,0.583332074683519,-2.367,0.919515,65.38,0.318336679599065,1.24113506908341
30,ZnA30,ZnA,-0.77313203678376,0.57733207468352,-2.361,0.919515,65.38,0.318336679599065,1.24113506908341
31,ZnA31,ZnA,-0.77413203678376,-0.374667925316481,-2.37,0.919515,65.38,0.318336679599065,1.24113506908341
32,ZnA32,ZnA,0.30386796321624,-0.40166792531648,-2.353,0.919515,65.38,0.318336679599065,1.24113506908341
33,ZnA33,ZnA,0.28386796321624,-1.37066792531648,-2.362,0.919515,65.38,0.318336679599065,1.24113506908341
34,ZnA34,ZnA,1.34986796321624,-0.398667925316481,-2.359,0.919515,65.38,0.318336679599065,1.24113506908341
35,ZnA35,ZnA,-0.77013203678376,-1.35666792531648,-2.351,0.919515,65.38,0.318336679599065,1.24113506908341
36,ZnA36,ZnA,1.35486796321624,-1.35666792531648,-2.38,0.919515,65.38,0.318336679599065,1.24113506908341
37,OB37,OB,-1.26413203678376,0.88033207468352,-0.262999999999999,-0.826885,15.999,0.323057211504495,0.436576331896077
38,OB38,OB,-1.25813203678376,-1.02666792531648,-0.264999999999999,-0.826885,15.999,0.323057211504495,0.436576331896077
39,OB39,OB,0.86286796321624,-1.02966792531648,-0.267999999999999,-0.826885,15.999,0.323057211504495,0.436576331896077
40,OB40,OB,-0.19113203678376,0.90733207468352,-0.259999999999999,-0.826885,15.999,0.323057211504495,0.436576331896077
41,OB41,OB,0.87186796321624,0.897332074683519,-0.269999999999999,-0.826885,15.999,0.323057211504495,0.436576331896077
42,OB42,OB,-1.27213203678376,-0.0536679253164807,-0.255,-0.826885,15.999,0.323057211504495,0.436576331896077
43,OB43,OB,-0.18113203678376,-1.05866792531648,-0.256999999999999,-0.826885,15.999,0.323057211504495,0.436576331896077
44,OB44,OB,-0.19013203678376,-0.0606679253164805,-0.256,-0.826885,15.999,0.323057211504495,0.436576331896077
45,OB45,OB,0.85986796321624,-0.0576679253164805,-0.277999999999999,-0.826885,15.999,0.323057211504495,0.436576331896077
46,OB46,OB,-0.72613203678376,0.902332074683519,-0.251,-0.826885,15.999,0.323057211504495,0.436576331896077
47,OB47,OB,-0.72513203678376,-1.05066792531648,-0.259,-0.826885,15.999,0.323057211504495,0.436576331896077
48,OB48,OB,1.39486796321624,0.89333207468352,-0.283,-0.826885,15.999,0.323057211504495,0.436576331896077
49,OB49,OB,-0.72813203678376,-0.0616679253164804,-0.226999999999999,-0.826885,15.999,0.323057211504495,0.436576331896077
50,OB50,OB,0.34186796321624,-1.03766792531648,-0.259999999999999,-0.826885,15.999,0.323057211504495,0.436576331896077
51,OB51,OB,1.40086796321624,-1.03166792531648,-0.256,-0.826885,15.999,0.323057211504495,0.436576331896077
52,OB52,OB,0.35586796321624,0.90333207468352,-0.261999999999999,-0.826885,15.999,0.323057211504495,0.436576331896077
53,OB53,OB,1.39386796321624,-0.0826679253164805,-0.272999999999999,-0.826885,15.999,0.323057211504495,0.436576331896077
54,OB54,OB,0.33686796321624,-0.0626679253164805,-0.267,-0.826885,15.999,0.323057211504495,0.436576331896077
55,OB55,OB,-0.72113203678376,-1.39166792531648,-0.255,-0.826885,15.999,0.323057211504495,0.436576331896077
56,OB56,OB,-0.72913203678376,-0.39966792531648,-0.262999999999999,-0.826885,15.999,0.323057211504495,0.436576331896077
57,OB57,OB,1.39586796321624,-1.38466792531648,-0.257999999999999,-0.826885,15.999,0.323057211504495,0.436576331896077
58,OB58,OB,1.38986796321624,0.53533207468352,-0.267,-0.826885,15.999,0.323057211504495,0.436576331896077
59,OB59,OB,-0.71513203678376,0.55333207468352,-0.261,-0.826885,15.999,0.323057211504495,0.436576331896077
60,OB60,OB,0.35486796321624,-1.37966792531648,-0.246999999999999,-0.826885,15.999,0.323057211504495,0.436576331896077
61,OB61,OB,0.33386796321624,0.55833207468352,-0.259999999999999,-0.826885,15.999,0.323057211504495,0.436576331896077
62,OB62,OB,0.34286796321624,-0.414667925316481,-0.236999999999999,-0.826885,15.999,0.323057211504495,0.436576331896077
63,OB63,OB,1.40886796321624,-0.42766792531648,-0.266,-0.826885,15.999,0.323057211504495,0.436576331896077
64,ZnA64,ZnA,-0.26013203678376,0.53833207468352,-2.373,0.919515,65.38,0.318336679599065,1.24113506908341
65,ZnA65,ZnA,-1.31213203678376,0.55633207468352,-2.354,0.919515,65.38,0.318336679599065,1.24113506908341
66,ZnA66,ZnA,-0.25813203678376,-0.400667925316481,-2.358,0.919515,65.38,0.318336679599065,1.24113506908341
67,ZnA67,ZnA,0.79286796321624,0.54333207468352,-2.362,0.919515,65.38,0.318336679599065,1.24113506908341
68,ZnA68,ZnA,-0.24213203678376,-1.39966792531648,-2.36,0.919515,65.38,0.318336679599065,1.24113506908341
69,ZnA69,ZnA,0.81886796321624,-0.432667925316481,-2.353,0.919515,65.38,0.318336679599065,1.24113506908341
70,ZnA70,ZnA,-1.31213203678376,-0.43366792531648,-2.357,0.919515,65.38,0.318336679599065,1.24113506908341
71,ZnA71,ZnA,0.80986796321624,-1.37966792531648,-2.365,0.919515,65.38,0.318336679599065,1.24113506908341
72,ZnA72,ZnA,-1.30213203678376,-1.37666792531648,-2.379,0.919515,65.38,0.318336679599065,1.24113506908341
73,OB73,OB,-1.51313203678376,0.59033207468352,-2.308,-0.826885,15.999,0.323057211504495,0.436576331896077
74,OB74,OB,-0.45113203678376,0.583332074683519,-2.336,-0.826885,15.999,0.323057211504495,0.436576331896077
75,OB75,OB,-0.45713203678376,-0.37666792531648,-2.303,-0.826885,15.999,0.323057211504495,0.436576331896077
76,OB76,OB,0.60386796321624,0.58633207468352,-2.331,-0.826885,15.999,0.323057211504495,0.436576331896077
77,OB77,OB,-0.43613203678376,-1.36566792531648,-2.331,-0.826885,15.999,0.323057211504495,0.436576331896077
78,OB78,OB,-1.51013203678376,-0.39366792531648,-2.325,-0.826885,15.999,0.323057211504495,0.436576331896077
79,OB79,OB,0.62886796321624,-0.37866792531648,-2.33,-0.826885,15.999,0.323057211504495,0.436576331896077
80,OB80,OB,0.61886796321624,-1.35066792531648,-2.34,-0.826885,15.999,0.323057211504495,0.436576331896077
81,OB81,OB,-1.50113203678376,-1.34966792531648,-2.336,-0.826885,15.999,0.323057211504495,0.436576331896077
82,ZnA82,ZnA,-1.08413203678376,0.55533207468352,-0.246999999999999,0.919515,65.38,0.318336679599065,1.24113506908341
83,ZnA83,ZnA,1.04986796321624,0.55933207468352,-0.251999999999999,0.919515,65.38,0.318336679599065,1.24113506908341
84,ZnA84,ZnA,-1.06113203678376,-1.38866792531648,-0.240999999999999,0.919515,65.38,0.318336679599065,1.24113506908341
85,ZnA85,ZnA,-0.0131320367837598,-1.38866792531648,-0.261999999999999,0.919515,65.38,0.318336679599065,1.24113506908341
86,ZnA86,ZnA,1.06186796321624,-1.37666792531648,-0.253,0.919515,65.38,0.318336679599065,1.24113506908341
87,ZnA87,ZnA,-0.00513203678375984,0.57133207468352,-0.272,0.919515,65.38,0.318336679599065,1.24113506908341
88,ZnA88,ZnA,-0.0121320367837599,-0.402667925316481,-0.253,0.919515,65.38,0.318336679599065,1.24113506908341
89,ZnA89,ZnA,-1.06413203678376,-0.40966792531648,-0.236999999999999,0.919515,65.38,0.318336679599065,1.24113506908341
90,ZnA90,ZnA,1.05686796321624,-0.414667925316481,-0.25,0.919515,65.38,0.318336679599065,1.24113506908341
91,OB91,OB,-0.96613203678376,0.56433207468352,-2.34,-0.826885,15.999,0.323057211504495,0.436576331896077
92,OB92,OB,1.18486796321624,0.54733207468352,-2.331,-0.826885,15.999,0.323057211504495,0.436576331896077
93,OB93,OB,0.10786796321624,-0.37966792531648,-2.344,-0.826885,15.999,0.323057211504495,0.436576331896077
94,OB94,OB,-0.96913203678376,-0.41366792531648,-2.336,-0.826885,15.999,0.323057211504495,0.436576331896077
95,OB95,OB,0.10586796321624,0.54033207468352,-2.345,-0.826885,15.999,0.323057211504495,0.436576331896077
96,OB96,OB,0.0908679632162401,-1.35366792531648,-2.323,-0.826885,15.999,0.323057211504495,0.436576331896077
97,OB97,OB,1.15886796321624,-0.408667925316481,-2.335,-0.826885,15.999,0.323057211504495,0.436576331896077
98,OB98,OB,-0.94913203678376,-1.38366792531648,-2.316,-0.826885,15.999,0.323057211504495,0.436576331896077
99,OB99,OB,1.15786796321624,-1.38266792531648,-2.342,-0.826885,15.999,0.323057211504495,0.436576331896077
100,ZnA100,ZnA,0.25886796321624,0.88833207468352,-2.348,0.919515,65.38,0.318336679599065,1.24113506908341
101,ZnA101,ZnA,-0.81613203678376,-0.0826679253164805,-2.344,0.919515,65.38,0.318336679599065,1.24113506908341
102,ZnA102,ZnA,1.31686796321624,0.89133207468352,-2.334,0.919515,65.38,0.318336679599065,1.24113506908341
