AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma,epsilon
1,C,CZ,-0.522597356,0.676055689,-0.722,0,12.011,0.339967,0.359824
2,C,CZ,-0.249597356,0.674055689,-0.711,0,12.011,0.339967,0.359824
3,C,CZ,-0.102597356,0.676055689,-0.717,0,12.011,0.339967,0.359824
4,C,CZ,0.188402644,0.680055689,-0.722,0,12.011,0.339967,0.359824
5,C,CZ,0.332402644,0.679055689,-0.727,0,12.011,0.339967,0.359824
6,C,CZ,0.613402644,0.670055689,-0.737,0,12.011,0.339967,0.359824
7,C,CZ,0.757402644,0.669055689,-0.734,0,12.011,0.339967,0.359824
8,C,CZ,1.040402644,0.671055689,-0.72,0,12.011,0.339967,0.359824
9,C,CZ,1.185402644,0.676055689,-0.714,0,12.011,0.339967,0.359824
10,C,CZ,1.473402644,0.672055689,-0.717,0,12.011,0.339967,0.359824
11,C,CZ,1.615402644,0.671055689,-0.718,0,12.011,0.339967,0.359824
12,C,CZ,-1.524597356,0.668055689,-0.703,0,12.011,0.339967,0.359824
13,C,CZ,-1.380597356,0.674055689,-0.712,0,12.011,0.339967,0.359824
14,C,CZ,-1.089597356,0.676055689,-0.728,0,12.011,0.339967,0.359824
15,C,CZ,-0.945597356,0.672055689,-0.736,0,12.011,0.339967,0.359824
16,C,CZ,-0.660597356,0.676055689,-0.726,0,12.011,0.339967,0.359824
17,C,CZ,-0.454597356,0.548055689,-0.713,0,12.011,0.339967,0.359824
18,C,CZ,-0.316597356,0.545055689,-0.712,0,12.011,0.339967,0.359824
19,C,CZ,-0.028597356,0.553055689,-0.709,0,12.011,0.339967,0.359824
20,C,CZ,0.111402644,0.554055689,-0.723,0,12.011,0.339967,0.359824
21,C,CZ,0.401402644,0.557055689,-0.725,0,12.011,0.339967,0.359824
22,C,CZ,0.542402644,0.549055689,-0.731,0,12.011,0.339967,0.359824
23,C,CZ,0.828402644,0.548055689,-0.733,0,12.011,0.339967,0.359824
24,C,CZ,0.970402644,0.548055689,-0.728,0,12.011,0.339967,0.359824
25,C,CZ,1.256402644,0.549055689,-0.721,0,12.011,0.339967,0.359824
26,C,CZ,1.400402644,0.549055689,-0.718,0,12.011,0.339967,0.359824
27,C,CZ,1.682402644,0.549055689,-0.709,0,12.011,0.339967,0.359824
28,C,CZ,-1.598597356,0.547055689,-0.692,0,12.011,0.339967,0.359824
29,C,CZ,-1.303597356,0.551055689,-0.707,0,12.011,0.339967,0.359824
30,C,CZ,-1.159597356,0.552055689,-0.719,0,12.011,0.339967,0.359824
31,C,CZ,-0.874597356,0.549055689,-0.73,0,12.011,0.339967,0.359824
32,C,CZ,-0.732597356,0.553055689,-0.723,0,12.011,0.339967,0.359824
33,C,CZ,-0.523597356,0.427055689,-0.718,0,12.011,0.339967,0.359824
34,C,CZ,-0.237597356,0.425055689,-0.712,0,12.011,0.339967,0.359824
35,C,CZ,-0.097597356,0.427055689,-0.71,0,12.011,0.339967,0.359824
36,C,CZ,0.184402644,0.428055689,-0.715,0,12.011,0.339967,0.359824
37,C,CZ,0.333402644,0.432055689,-0.724,0,12.011,0.339967,0.359824
38,C,CZ,0.616402644,0.429055689,-0.734,0,12.011,0.339967,0.359824
39,C,CZ,0.762402644,0.426055689,-0.736,0,12.011,0.339967,0.359824
40,C,CZ,1.044402644,0.426055689,-0.739,0,12.011,0.339967,0.359824
41,C,CZ,1.186402644,0.428055689,-0.731,0,12.011,0.339967,0.359824
42,C,CZ,1.474402644,0.426055689,-0.717,0,12.011,0.339967,0.359824
43,C,CZ,1.616402644,0.429055689,-0.706,0,12.011,0.339967,0.359824
44,C,CZ,-1.523597356,0.424055689,-0.695,0,12.011,0.339967,0.359824
45,C,CZ,-1.381597356,0.427055689,-0.695,0,12.011,0.339967,0.359824
46,C,CZ,-1.089597356,0.431055689,-0.711,0,12.011,0.339967,0.359824
47,C,CZ,-0.949597356,0.426055689,-0.716,0,12.011,0.339967,0.359824
48,C,CZ,-0.664597356,0.425055689,-0.72,0,12.011,0.339967,0.359824
49,C,CZ,-0.453597356,0.302055689,-0.72,0,12.011,0.339967,0.359824
50,C,CZ,-0.310597356,0.303055689,-0.719,0,12.011,0.339967,0.359824
51,C,CZ,-0.022597356,0.304055689,-0.705,0,12.011,0.339967,0.359824
52,C,CZ,0.117402644,0.307055689,-0.711,0,12.011,0.339967,0.359824
53,C,CZ,0.405402644,0.306055689,-0.723,0,12.011,0.339967,0.359824
54,C,CZ,0.548402644,0.301055689,-0.73,0,12.011,0.339967,0.359824
55,C,CZ,0.832402644,0.299055689,-0.736,0,12.011,0.339967,0.359824
56,C,CZ,0.972402644,0.305055689,-0.735,0,12.011,0.339967,0.359824
57,C,CZ,1.258402644,0.303055689,-0.735,0,12.011,0.339967,0.359824
58,C,CZ,1.403402644,0.299055689,-0.724,0,12.011,0.339967,0.359824
59,C,CZ,1.688402644,0.303055689,-0.7,0,12.011,0.339967,0.359824
60,C,CZ,-1.591597356,0.304055689,-0.697,0,12.011,0.339967,0.359824
61,C,CZ,-1.307597356,0.308055689,-0.694,0,12.011,0.339967,0.359824
62,C,CZ,-1.162597356,0.305055689,-0.697,0,12.011,0.339967,0.359824
63,C,CZ,-0.879597356,0.303055689,-0.714,0,12.011,0.339967,0.359824
64,C,CZ,-0.740597356,0.303055689,-0.723,0,12.011,0.339967,0.359824
65,C,CZ,-0.528597356,0.180055689,-0.719,0,12.011,0.339967,0.359824
66,C,CZ,-0.236597356,0.180055689,-0.719,0,12.011,0.339967,0.359824
67,C,CZ,-0.093597356,0.179055689,-0.716,0,12.011,0.339967,0.359824
68,C,CZ,0.189402644,0.182055689,-0.717,0,12.011,0.339967,0.359824
69,C,CZ,0.330402644,0.182055689,-0.721,0,12.011,0.339967,0.359824
70,C,CZ,0.619402644,0.178055689,-0.728,0,12.011,0.339967,0.359824
71,C,CZ,0.764402644,0.180055689,-0.738,0,12.011,0.339967,0.359824
72,C,CZ,1.042402644,0.179055689,-0.73,0,12.011,0.339967,0.359824
73,C,CZ,1.183402644,0.179055689,-0.722,0,12.011,0.339967,0.359824
74,C,CZ,1.473402644,0.180055689,-0.712,0,12.011,0.339967,0.359824
75,C,CZ,1.617402644,0.181055689,-0.7,0,12.011,0.339967,0.359824
76,C,CZ,-1.520597356,0.184055689,-0.693,0,12.011,0.339967,0.359824
77,C,CZ,-1.378597356,0.183055689,-0.694,0,12.011,0.339967,0.359824
78,C,CZ,-1.095597356,0.177055689,-0.706,0,12.011,0.339967,0.359824
79,C,CZ,-0.952597356,0.177055689,-0.712,0,12.011,0.339967,0.359824
80,C,CZ,-0.667597356,0.180055689,-0.712,0,12.011,0.339967,0.359824
81,C,CZ,-0.455597356,0.059055689,-0.71,0,12.011,0.339967,0.359824
82,C,CZ,-0.311597356,0.057055689,-0.72,0,12.011,0.339967,0.359824
83,C,CZ,-0.020597356,0.057055689,-0.721,0,12.011,0.339967,0.359824
84,C,CZ,0.120402644,0.058055689,-0.721,0,12.011,0.339967,0.359824
85,C,CZ,0.402402644,0.060055689,-0.723,0,12.011,0.339967,0.359824
86,C,CZ,0.544402644,0.054055689,-0.736,0,12.011,0.339967,0.359824
87,C,CZ,0.832402644,0.052055689,-0.731,0,12.011,0.339967,0.359824
88,C,CZ,0.976402644,0.055055689,-0.726,0,12.011,0.339967,0.359824
89,C,CZ,1.264402644,0.059055689,-0.715,0,12.011,0.339967,0.359824
90,C,CZ,1.406402644,0.059055689,-0.714,0,12.011,0.339967,0.359824
91,C,CZ,1.690402644,0.061055689,-0.696,0,12.011,0.339967,0.359824
92,C,CZ,-1.587597356,0.061055689,-0.698,0,12.011,0.339967,0.359824
93,C,CZ,-1.308597356,0.055055689,-0.69,0,12.011,0.339967,0.359824
94,C,CZ,-1.166597356,0.054055689,-0.701,0,12.011,0.339967,0.359824
95,C,CZ,-0.881597356,0.053055689,-0.706,0,12.011,0.339967,0.359824
96,C,CZ,-0.739597356,0.058055689,-0.707,0,12.011,0.339967,0.359824
97,C,CZ,-0.519597356,-0.066944311,-0.709,0,12.011,0.339967,0.359824
98,C,CZ,-0.237597356,-0.062944311,-0.716,0,12.011,0.339967,0.359824
99,C,CZ,-0.095597356,-0.062944311,-0.722,0,12.011,0.339967,0.359824
100,C,CZ,0.191402644,-0.069944311,-0.73,0,12.011,0.339967,0.359824
101,C,CZ,0.335402644,-0.065944311,-0.722,0,12.011,0.339967,0.359824
102,C,CZ,0.614402644,-0.071944311,-0.729,0,12.011,0.339967,0.359824
103,C,CZ,0.757402644,-0.068944311,-0.732,0,12.011,0.339967,0.359824
