AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma[nm],epsilon[kjmol]
1,ICAO1,ICAO,-1.5644999999998712,-1.5647551465293537,-3.13,1.30000,40.0800,2.58360628261e-01,1.255200e+00
2,IOCA2,IOCA,-1.3244999999998712,-1.3237551465293536,-2.8889999999999993,-1.30000,15.9994,3.17159943658e-01,6.276000e-01
3,IOCA3,IOCA,-1.3244999999998712,-1.5647551465293537,-3.13,-1.30000,15.9994,3.17159943658e-01,6.276000e-01
4,IOCA4,IOCA,-1.5644999999998712,-1.3237551465293536,-3.13,-1.30000,15.9994,3.17159943658e-01,6.276000e-01
5,IOCA5,IOCA,-1.5644999999998712,-1.5647551465293537,-2.8889999999999993,-1.30000,15.9994,3.17159943658e-01,6.276000e-01
6,ICAO6,ICAO,-1.5644999999998712,-1.3237551465293536,-2.8889999999999993,1.30000,40.0800,2.58360628261e-01,1.255200e+00
7,ICAO7,ICAO,-1.3244999999998712,-1.5647551465293537,-2.8889999999999993,1.30000,40.0800,2.58360628261e-01,1.255200e+00
8,ICAO8,ICAO,-1.3244999999998712,-1.3237551465293536,-3.13,1.30000,40.0800,2.58360628261e-01,1.255200e+00
9,ICAO9,ICAO,-1.5644999999998712,-1.0837551465293536,-3.13,1.30000,40.0800,2.58360628261e-01,1.255200e+00
10,IOCA10,IOCA,-1.3244999999998712,-0.8427551465293535,-2.8889999999999993,-1.30000,15.9994,3.17159943658e-01,6.276000e-01
11,IOCA11,IOCA,-1.3244999999998712,-1.0837551465293536,-3.13,-1.30000,15.9994,3.17159943658e-01,6.276000e-01
12,IOCA12,IOCA,-1.5644999999998712,-0.8427551465293535,-3.13,-1.30000,15.9994,3.17159943658e-01,6.276000e-01
13,IOCA13,IOCA,-1.5644999999998712,-1.0837551465293536,-2.8889999999999993,-1.30000,15.9994,3.17159943658e-01,6.276000e-01
14,ICAO14,ICAO,-1.5644999999998712,-0.8427551465293535,-2.8889999999999993,1.30000,40.0800,2.58360628261e-01,1.255200e+00
15,ICAO15,ICAO,-1.3244999999998712,-1.0837551465293536,-2.8889999999999993,1.30000,40.0800,2.58360628261e-01,1.255200e+00
