"AtomID","AtomName","AtomType","x[nm]","y[nm]","z[nm]","charge[e]","mass[AMU]","sigma","epsilon"
1,"O21","O2",-1.3631979166666666,-1.6766463293650793,-1.2469999999999999,-0.55,16.,0.309142,0.226087
2,"O22","O2",-0.7841979166666665,-1.6376463293650791,-2.003,-0.55,16.,0.309142,0.226087
3,"O23","O2",-1.0441979166666666,-1.7526463293650791,-1.702,-0.55,16.,0.309142,0.226087
4,"O24","O2",-1.4911979166666665,-1.2996463293650793,-1.6139999999999999,-0.55,16.,0.309142,0.226087
5,"O25","O2",-0.9201979166666665,-1.2966463293650792,-1.317,-0.55,16.,0.309142,0.226087
6,"O26","O2",-1.2561979166666666,-1.2706463293650792,-2.1769999999999996,-0.55,16.,0.309142,0.226087
7,"O27","O2",-1.1621979166666665,-1.3486463293650792,-1.236,-0.55,16.,0.309142,0.226087
8,"O28","O2",-1.4381979166666665,-1.337646329365079,-2.003,-0.55,16.,0.309142,0.226087
9,"O29","O2",-0.8841979166666665,-1.4396463293650792,-1.6189999999999998,-0.55,16.,0.309142,0.226087
10,"O210","O2",-1.3621979166666665,-1.6096463293650791,-1.503,-0.55,16.,0.309142,0.226087
11,"O211","O2",-1.1171979166666666,-1.6866463293650793,-1.95,-0.55,16.,0.309142,0.226087
12,"O212","O2",-1.3921979166666665,-1.4256463293650792,-1.325,-0.55,16.,0.309142,0.226087
13,"O213","O2",-1.1121979166666667,-1.5036463293650792,-1.742,-0.55,16.,0.309142,0.226087
14,"O214","O2",-1.5001979166666666,-1.5466463293650792,-1.7159999999999997,-0.55,16.,0.309142,0.226087
15,"O215","O2",-1.0021979166666666,-1.5456463293650793,-1.2999999999999998,-0.55,16.,0.309142,0.226087
16,"O216","O2",-1.2551979166666665,-1.5176463293650793,-2.075,-0.55,16.,0.309142,0.226087
17,"O217","O2",-0.9911979166666666,-1.589646329365079,-2.1719999999999997,-0.55,16.,0.309142,0.226087
18,"O218","O2",-1.5841979166666664,-1.597646329365079,-1.3659999999999999,-0.55,16.,0.309142,0.226087
19,"O219","O2",-1.2881979166666664,-1.696646329365079,-1.7439999999999998,-0.55,16.,0.309142,0.226087
20,"O220","O2",-1.6211979166666666,-1.3276463293650793,-1.817,-0.55,16.,0.309142,0.226087
21,"O221","O2",-1.0981979166666664,-1.3956463293650792,-1.4889999999999999,-0.55,16.,0.309142,0.226087
22,"O222","O2",-1.5121979166666666,-1.4756463293650792,-2.194,-0.55,16.,0.309142,0.226087
23,"Si423","Si4",-0.8301979166666665,-1.5326463293650792,-2.117,1.1,28.085,0.369723,0.389372
24,"Si424","Si4",-1.4251979166666664,-1.5786463293650792,-1.359,1.1,28.085,0.369723,0.389372
25,"Si425","Si4",-1.1391979166666664,-1.6576463293650792,-1.7879999999999998,1.1,28.085,0.369723,0.389372
26,"Si426","Si4",-1.5791979166666665,-1.4076463293650792,-1.688,1.1,28.085,0.369723,0.389372
27,"Si427","Si4",-1.0461979166666664,-1.3956463293650792,-1.3359999999999999,1.1,28.085,0.369723,0.389372
28,"Si428","Si4",-1.3611979166666666,-1.4036463293650792,-2.127,1.1,28.085,0.369723,0.389372
29,"Si429","Si4",-1.3211979166666665,-1.3326463293650792,-1.2189999999999999,1.1,28.085,0.369723,0.389372
30,"Si430","Si4",-1.5901979166666664,-1.2956463293650793,-1.966,1.1,28.085,0.369723,0.389372
31,"Si431","Si4",-1.0371979166666665,-1.4016463293650792,-1.638,1.1,28.085,0.369723,0.389372
32,"Si432","Si4",-1.4101979166666665,-1.6616463293650792,-1.645,1.1,28.085,0.369723,0.389372
33,"Si433","Si4",-0.8771979166666666,-1.6436463293650792,-1.277,1.1,28.085,0.369723,0.389372
34,"Si434","Si4",-1.1521979166666665,-1.6426463293650793,-2.105,1.1,28.085,0.369723,0.389372
35,"O235","O2",-1.3511979166666666,-1.6456463293650792,-0.1509999999999998,-0.55,16.,0.309142,0.226087
36,"O236","O2",-0.8071979166666665,-1.6776463293650792,-0.871,-0.55,16.,0.309142,0.226087
37,"O237","O2",-1.0911979166666665,-1.7536463293650792,-0.45299999999999985,-0.55,16.,0.309142,0.226087
38,"O238","O2",-1.5361979166666666,-1.3006463293650792,-0.48,-0.55,16.,0.309142,0.226087
