AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma[nm],epsilon[kjmol]
1,ICRO1,ICRO,-1.6468793860831776,-1.612037594999028,-2.7199999999999998,1.68000,51.9960,1.82634237219e-01,6.276000e-01
2,ICRO2,ICRO,-1.6468793860831776,-1.612037594999028,-3.122,1.68000,51.9960,1.82634237219e-01,6.276000e-01
3,ICRO3,ICRO,-1.6468793860831776,-1.612037594999028,-3.4,1.68000,51.9960,1.82634237219e-01,6.276000e-01
4,ICRO4,ICRO,-1.6468793860831776,-1.612037594999028,-3.8019999999999996,1.68000,51.9960,1.82634237219e-01,6.276000e-01
5,IOCR5,IOCR,-1.6588793860831776,-1.440037594999028,-2.808,-1.12000,15.9994,3.12794539939e-01,8.368000e-01
6,IOCR6,IOCR,-1.6468793860831776,-1.460037594999028,-3.2609999999999997,-1.12000,15.9994,3.12794539939e-01,8.368000e-01
7,IOCR7,IOCR,-1.6348793860831776,-1.440037594999028,-3.714,-1.12000,15.9994,3.12794539939e-01,8.368000e-01
8,IOCR8,IOCR,-1.5158793860831776,-1.536037594999028,-3.941,-1.12000,15.9994,3.12794539939e-01,8.368000e-01
9,IOCR9,IOCR,-1.6588793860831776,-1.288037594999028,-3.488,-1.12000,15.9994,3.12794539939e-01,8.368000e-01
10,ICRO10,ICRO,-1.3608793860831776,-1.612037594999028,-4.029,1.68000,51.9960,1.82634237219e-01,6.276000e-01
11,ICRO11,ICRO,-1.3608793860831776,-1.612037594999028,-2.947,1.68000,51.9960,1.82634237219e-01,6.276000e-01
12,ICRO12,ICRO,-1.3608793860831776,-1.612037594999028,-3.627,1.68000,51.9960,1.82634237219e-01,6.276000e-01
13,ICRO13,ICRO,-1.3608793860831776,-1.612037594999028,-3.3489999999999998,1.68000,51.9960,1.82634237219e-01,6.276000e-01
14,IOCR14,IOCR,-1.3608793860831776,-1.460037594999028,-2.808,-1.12000,15.9994,3.12794539939e-01,8.368000e-01
15,IOCR15,IOCR,-1.4918793860831776,-1.536037594999028,-3.488,-1.12000,15.9994,3.12794539939e-01,8.368000e-01
16,IOCR16,IOCR,-1.5038793860831776,-1.516037594999028,-3.034,-1.12000,15.9994,3.12794539939e-01,8.368000e-01
