AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma[nm],epsilon[kjmol]
1,IAU1,IAU,-1.5293969583508553,-1.5328483474866035,-3.042,0.00000,196.966,2.62904211723e-01,2.213336e+01
2,IAU2,IAU,-1.5293969583508553,-1.3288483474866035,-2.838,0.00000,196.966,2.62904211723e-01,2.213336e+01
3,IAU3,IAU,-1.3253969583508551,-1.5328483474866035,-2.838,0.00000,196.966,2.62904211723e-01,2.213336e+01
4,IAU4,IAU,-1.3253969583508551,-1.3288483474866035,-3.042,0.00000,196.966,2.62904211723e-01,2.213336e+01
5,IAU5,IAU,-1.5293969583508553,-1.1248483474866036,-3.042,0.00000,196.966,2.62904211723e-01,2.213336e+01
6,IAU6,IAU,-1.5293969583508553,-0.9218483474866035,-2.838,0.00000,196.966,2.62904211723e-01,2.213336e+01
7,IAU7,IAU,-1.3253969583508551,-1.1248483474866036,-2.838,0.00000,196.966,2.62904211723e-01,2.213336e+01
8,IAU8,IAU,-1.3253969583508551,-0.9218483474866035,-3.042,0.00000,196.966,2.62904211723e-01,2.213336e+01
9,IAU9,IAU,-1.5293969583508553,-0.7178483474866034,-3.042,0.00000,196.966,2.62904211723e-01,2.213336e+01
10,IAU10,IAU,-1.5293969583508553,-0.5138483474866035,-2.838,0.00000,196.966,2.62904211723e-01,2.213336e+01
11,IAU11,IAU,-1.3253969583508551,-0.7178483474866034,-2.838,0.00000,196.966,2.62904211723e-01,2.213336e+01
12,IAU12,IAU,-1.3253969583508551,-0.5138483474866035,-3.042,0.00000,196.966,2.62904211723e-01,2.213336e+01
13,IAU13,IAU,-1.5293969583508553,-0.3098483474866034,-3.042,0.00000,196.966,2.62904211723e-01,2.213336e+01
14,IAU14,IAU,-1.5293969583508553,-0.10584834748660343,-2.838,0.00000,196.966,2.62904211723e-01,2.213336e+01
15,IAU15,IAU,-1.3253969583508551,-0.3098483474866034,-2.838,0.00000,196.966,2.62904211723e-01,2.213336e+01
16,IAU16,IAU,-1.3253969583508551,-0.10584834748660343,-3.042,0.00000,196.966,2.62904211723e-01,2.213336e+01
17,IAU17,IAU,-1.5293969583508553,0.09815165251339653,-3.042,0.00000,196.966,2.62904211723e-01,2.213336e+01
18,IAU18,IAU,-1.5293969583508553,0.3021516525133965,-2.838,0.00000,196.966,2.62904211723e-01,2.213336e+01
19,IAU19,IAU,-1.3253969583508551,0.09815165251339653,-2.838,0.00000,196.966,2.62904211723e-01,2.213336e+01
20,IAU20,IAU,-1.3253969583508551,0.3021516525133965,-3.042,0.00000,196.966,2.62904211723e-01,2.213336e+01
21,IAU21,IAU,-1.5293969583508553,0.5061516525133967,-3.042,0.00000,196.966,2.62904211723e-01,2.213336e+01
22,IAU22,IAU,-1.5293969583508553,0.7101516525133966,-2.838,0.00000,196.966,2.62904211723e-01,2.213336e+01
23,IAU23,IAU,-1.3253969583508551,0.5061516525133967,-2.838,0.00000,196.966,2.62904211723e-01,2.213336e+01
24,IAU24,IAU,-1.3253969583508551,0.7101516525133966,-3.042,0.00000,196.966,2.62904211723e-01,2.213336e+01
25,IAU25,IAU,-1.5293969583508553,0.9141516525133964,-3.042,0.00000,196.966,2.62904211723e-01,2.213336e+01
26,IAU26,IAU,-1.5293969583508553,1.1171516525133967,-2.838,0.00000,196.966,2.62904211723e-01,2.213336e+01
27,IAU27,IAU,-1.3253969583508551,0.9141516525133964,-2.838,0.00000,196.966,2.62904211723e-01,2.213336e+01
28,IAU28,IAU,-1.3253969583508551,1.1171516525133967,-3.042,0.00000,196.966,2.62904211723e-01,2.213336e+01
29,IAU29,IAU,-1.5293969583508553,1.3211516525133964,-3.042,0.00000,196.966,2.62904211723e-01,2.213336e+01
30,IAU30,IAU,-1.5293969583508553,1.5251516525133966,-2.838,0.00000,196.966,2.62904211723e-01,2.213336e+01
31,IAU31,IAU,-1.3253969583508551,1.3211516525133964,-2.838,0.00000,196.966,2.62904211723e-01,2.213336e+01
32,IAU32,IAU,-1.3253969583508551,1.5251516525133966,-3.042,0.00000,196.966,2.62904211723e-01,2.213336e+01
