AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma[nm],epsilon[kjmol]
1,ZnA1,ZnA,0.8082815159203425,-0.4186506760009121,-0.24900000000000055,0.919097,65.380,0.31833667959906464,1.2411350690834144
2,ZnA2,ZnA,-1.5107184840796577,-1.5276506760009123,-0.2890000000000006,0.919097,65.380,0.31833667959906464,1.2411350690834144
3,ZnA3,ZnA,-0.3757184840796577,-1.5306506760009122,-0.28500000000000014,0.919097,65.380,0.31833667959906464,1.2411350690834144
4,ZnA4,ZnA,-1.5097184840796576,-0.4346506760009121,-0.2549999999999999,0.919097,65.380,0.31833667959906464,1.2411350690834144
5,ZnA5,ZnA,-0.36171848407965745,-0.4386506760009121,-0.26400000000000023,0.919097,65.380,0.31833667959906464,1.2411350690834144
6,ZnA6,ZnA,0.7622815159203422,0.667349323999088,-0.25400000000000045,0.919097,65.380,0.31833667959906464,1.2411350690834144
7,ZnA7,ZnA,-0.32671848407965753,0.6463493239990876,-0.24399999999999977,0.919097,65.380,0.31833667959906464,1.2411350690834144
8,ZnA8,ZnA,-1.5137184840796576,0.6483493239990878,-0.24800000000000022,0.919097,65.380,0.31833667959906464,1.2411350690834144
9,ZnA9,ZnA,0.7822815159203427,-1.5286506760009122,-0.2370000000000001,0.919097,65.380,0.31833667959906464,1.2411350690834144
10,OD10,OD,1.5722815159203427,-0.1526506760009121,-0.10900000000000087,-0.833903,15.999,0.31562807122078534,0.3961549707459559
11,OD11,OD,1.6202815159203423,0.953349323999088,-0.10300000000000065,-0.833903,15.999,0.31562807122078534,0.3961549707459559
12,OD12,OD,-0.6587184840796576,-0.1436506760009122,-0.07899999999999974,-0.833903,15.999,0.31562807122078534,0.3961549707459559
13,OD13,OD,-0.5847184840796575,-1.1476506760009122,-0.08199999999999985,-0.833903,15.999,0.31562807122078534,0.3961549707459559
14,OD14,OD,-0.6187184840796576,1.018349323999088,-0.07599999999999962,-0.833903,15.999,0.31562807122078534,0.3961549707459559
15,OD15,OD,0.4962815159203422,-1.1666506760009123,-0.07599999999999962,-0.833903,15.999,0.31562807122078534,0.3961549707459559
16,OD16,OD,1.5922815159203427,-1.2516506760009123,-0.08699999999999974,-0.833903,15.999,0.31562807122078534,0.3961549707459559
17,OD17,OD,0.4462815159203424,-0.1746506760009121,-0.09500000000000064,-0.833903,15.999,0.31562807122078534,0.3961549707459559
18,OD18,OD,0.4432815159203427,1.001349323999088,-0.10600000000000076,-0.833903,15.999,0.31562807122078534,0.3961549707459559
19,OD19,OD,0.8662815159203427,-0.2786506760009122,-0.10799999999999965,-0.833903,15.999,0.31562807122078534,0.3961549707459559
20,OD20,OD,-0.32471848407965753,-0.3116506760009121,-0.11600000000000055,-0.833903,15.999,0.31562807122078534,0.3961549707459559
21,OD21,OD,-1.4447184840796576,-1.4056506760009122,-0.14500000000000046,-0.833903,15.999,0.31562807122078534,0.3961549707459559
22,OD22,OD,-1.4617184840796575,-0.2976506760009121,-0.1280000000000001,-0.833903,15.999,0.31562807122078534,0.3961549707459559
23,OD23,OD,-0.33371848407965765,-1.3886506760009123,-0.13999999999999968,-0.833903,15.999,0.31562807122078534,0.3961549707459559
24,OD24,OD,-0.2587184840796577,0.7993493239990876,-0.14800000000000058,-0.833903,15.999,0.31562807122078534,0.3961549707459559
25,OD25,OD,0.8052815159203424,0.8073493239990881,-0.1200000000000001,-0.833903,15.999,0.31562807122078534,0.3961549707459559
26,OD26,OD,-1.4717184840796576,0.7973493239990879,-0.12100000000000044,-0.833903,15.999,0.31562807122078534,0.3961549707459559
27,OD27,OD,0.8382815159203427,-1.3816506760009122,-0.11600000000000055,-0.833903,15.999,0.31562807122078534,0.3961549707459559
28,OB28,OB,0.7732815159203428,-0.6186506760009122,-0.2400000000000002,-0.827903,15.999,0.3230572115044949,0.4365763318960767
29,OB29,OB,-1.5187184840796577,-0.6236506760009123,-0.25900000000000034,-0.827903,15.999,0.3230572115044949,0.4365763318960767
30,OB30,OB,0.7522815159203424,0.48134932399908803,-0.2450000000000001,-0.827903,15.999,0.3230572115044949,0.4365763318960767
31,OB31,OB,-0.3827184840796576,-0.6296506760009122,-0.2549999999999999,-0.827903,15.999,0.3230572115044949,0.4365763318960767
32,OB32,OB,-1.5197184840796576,1.5773493239990881,-0.2610000000000001,-0.827903,15.999,0.3230572115044949,0.4365763318960767
33,OB33,OB,-0.36271848407965757,1.578349323999088,-0.24900000000000055,-0.827903,15.999,0.3230572115044949,0.4365763318960767
34,OB34,OB,-0.3847184840796576,0.4583493239990879,-0.24100000000000055,-0.827903,15.999,0.3230572115044949,0.4365763318960767
35,OB35,OB,-1.5197184840796576,0.4523493239990881,-0.24800000000000022,-0.827903,15.999,0.3230572115044949,0.4365763318960767
36,OB36,OB,0.7632815159203425,1.5773493239990881,-0.22500000000000053,-0.827903,15.999,0.3230572115044949,0.4365763318960767
37,ZnA37,ZnA,0.6172815159203422,-0.7526506760009122,-0.25900000000000034,0.919097,65.380,0.31833667959906464,1.2411350690834144
38,ZnA38,ZnA,-1.6667184840796576,-0.7636506760009121,-0.28000000000000025,0.919097,65.380,0.31833667959906464,1.2411350690834144
39,ZnA39,ZnA,-0.5297184840796576,-0.7646506760009123,-0.2679999999999998,0.919097,65.380,0.31833667959906464,1.2411350690834144
40,ZnA40,ZnA,0.5932815159203426,0.3463493239990878,-0.2649999999999997,0.919097,65.380,0.31833667959906464,1.2411350690834144
41,ZnA41,ZnA,-0.5037184840796576,1.437349323999088,-0.2530000000000001,0.919097,65.380,0.31833667959906464,1.2411350690834144
42,ZnA42,ZnA,-1.6777184840796577,1.4393493239990878,-0.27500000000000036,0.919097,65.380,0.31833667959906464,1.2411350690834144
43,ZnA43,ZnA,-0.5387184840796575,0.332349323999088,-0.24900000000000055,0.919097,65.380,0.31833667959906464,1.2411350690834144
44,ZnA44,ZnA,-1.6817184840796577,0.3313493239990879,-0.25400000000000045,0.919097,65.380,0.31833667959906464,1.2411350690834144
45,ZnA45,ZnA,0.6092815159203426,1.4383493239990879,-0.2530000000000001,0.919097,65.380,0.31833667959906464,1.2411350690834144
46,ZnA46,ZnA,-0.8417184840796577,-0.1806506760009121,-2.7490000000000006,0.919097,65.380,0.31833667959906464,1.2411350690834144
47,ZnA47,ZnA,1.4582815159203424,-0.20165067600091224,-2.734,0.919097,65.380,0.31833667959906464,1.2411350690834144
48,ZnA48,ZnA,0.31028151592034225,-1.2746506760009122,-2.7350000000000003,0.919097,65.380,0.31833667959906464,1.2411350690834144
49,ZnA49,ZnA,0.30628151592034225,0.9273493239990882,-2.7410000000000005,0.919097,65.380,0.31833667959906464,1.2411350690834144
50,ZnA50,ZnA,0.28528151592034234,-0.15565067600091198,-2.742,0.919097,65.380,0.31833667959906464,1.2411350690834144
51,ZnA51,ZnA,-0.8567184840796576,0.9283493239990876,-2.7650000000000006,0.919097,65.380,0.31833667959906464,1.2411350690834144
52,ZnA52,ZnA,1.4312815159203427,0.9163493239990881,-2.7510000000000003,0.919097,65.380,0.31833667959906464,1.2411350690834144
53,ZnA53,ZnA,1.4422815159203424,-1.3026506760009122,-2.732,0.919097,65.380,0.31833667959906464,1.2411350690834144
54,ZnA54,ZnA,-0.8357184840796577,-1.277650676000912,-2.7520000000000007,0.919097,65.380,0.31833667959906464,1.2411350690834144
