AtomID,AtomName,AtomType,x[nm],y[nm],z[nm],charge[e],mass[AMU],sigma[nm],epsilon[kjmol]
1,ZnA1,ZnA,1.51349753790392,0.918614561107395,-0.248999999999999,0.916853,65.38,0.318336679599065,1.24113506908341
2,ZnA2,ZnA,-0.761502462096078,-1.21038543889261,-0.248999999999999,0.916853,65.38,0.318336679599065,1.24113506908341
3,ZnA3,ZnA,0.375497537903922,0.918614561107395,-0.248999999999999,0.916853,65.38,0.318336679599065,1.24113506908341
4,ZnA4,ZnA,-0.761502462096078,0.918614561107395,-0.248999999999999,0.916853,65.38,0.318336679599065,1.24113506908341
5,ZnA5,ZnA,0.375497537903922,-0.145385438892606,-0.248999999999999,0.916853,65.38,0.318336679599065,1.24113506908341
6,ZnA6,ZnA,1.51349753790392,-1.21038543889261,-0.248999999999999,0.916853,65.38,0.318336679599065,1.24113506908341
7,ZnA7,ZnA,0.375497537903922,-1.21038543889261,-0.248999999999999,0.916853,65.38,0.318336679599065,1.24113506908341
8,ZnA8,ZnA,1.51349753790392,-0.145385438892606,-0.248999999999999,0.916853,65.38,0.318336679599065,1.24113506908341
9,ZnA9,ZnA,-0.761502462096078,-0.145385438892606,-0.248999999999999,0.916853,65.38,0.318336679599065,1.24113506908341
10,ZnA10,ZnA,-1.23150246209608,0.119614561107395,-2.707,0.916853,65.38,0.318336679599065,1.24113506908341
11,ZnA11,ZnA,1.04249753790392,0.119614561107395,-2.707,0.916853,65.38,0.318336679599065,1.24113506908341
12,ZnA12,ZnA,1.04249753790392,-0.945385438892605,-2.707,0.916853,65.38,0.318336679599065,1.24113506908341
13,ZnA13,ZnA,1.04249753790392,1.18461456110739,-2.707,0.916853,65.38,0.318336679599065,1.24113506908341
14,ZnA14,ZnA,-0.094502462096078,0.119614561107395,-2.707,0.916853,65.38,0.318336679599065,1.24113506908341
15,ZnA15,ZnA,-0.094502462096078,1.18461456110739,-2.707,0.916853,65.38,0.318336679599065,1.24113506908341
16,ZnA16,ZnA,-0.094502462096078,-0.945385438892605,-2.707,0.916853,65.38,0.318336679599065,1.24113506908341
17,ZnA17,ZnA,-1.23150246209608,1.18461456110739,-2.707,0.916853,65.38,0.318336679599065,1.24113506908341
18,ZnA18,ZnA,-1.23150246209608,-0.945385438892605,-2.707,0.916853,65.38,0.318336679599065,1.24113506908341
19,ZnA19,ZnA,1.23149753790392,-0.684385438892605,-2.707,0.916853,65.38,0.318336679599065,1.24113506908341
20,ZnA20,ZnA,1.23149753790392,0.380614561107394,-2.707,0.916853,65.38,0.318336679599065,1.24113506908341
21,ZnA21,ZnA,-1.04350246209608,0.380614561107394,-2.707,0.916853,65.38,0.318336679599065,1.24113506908341
22,ZnA22,ZnA,1.23149753790392,1.44461456110739,-2.707,0.916853,65.38,0.318336679599065,1.24113506908341
