"AtomID","AtomName","AtomType","x[nm]","y[nm]","z[nm]","charge[e]","mass[AMU]","sigma","epsilon"
1,"Al1","Al",-1.5185000000000017,-1.5186250000000014,-3.037,0,26.9815,0.260587875056,16.81968
2,"Al2","Al",-1.5185000000000017,-1.3166250000000015,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
3,"Al3","Al",-1.3165000000000018,-1.5186250000000014,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
4,"Al4","Al",-1.3165000000000018,-1.3166250000000015,-3.037,0,26.9815,0.260587875056,16.81968
5,"Al5","Al",-1.5185000000000017,-1.1136250000000014,-3.037,0,26.9815,0.260587875056,16.81968
6,"Al6","Al",-1.5185000000000017,-0.9116250000000015,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
7,"Al7","Al",-1.3165000000000018,-1.1136250000000014,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
8,"Al8","Al",-1.3165000000000018,-0.9116250000000015,-3.037,0,26.9815,0.260587875056,16.81968
9,"Al9","Al",-1.5185000000000017,-0.7086250000000014,-3.037,0,26.9815,0.260587875056,16.81968
10,"Al10","Al",-1.5185000000000017,-0.5066250000000014,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
11,"Al11","Al",-1.3165000000000018,-0.7086250000000014,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
12,"Al12","Al",-1.3165000000000018,-0.5066250000000014,-3.037,0,26.9815,0.260587875056,16.81968
13,"Al13","Al",-1.5185000000000017,-0.30362500000000137,-3.037,0,26.9815,0.260587875056,16.81968
14,"Al14","Al",-1.5185000000000017,-0.10162500000000141,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
15,"Al15","Al",-1.3165000000000018,-0.30362500000000137,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
16,"Al16","Al",-1.3165000000000018,-0.10162500000000141,-3.037,0,26.9815,0.260587875056,16.81968
17,"Al17","Al",-1.5185000000000017,0.10137499999999866,-3.037,0,26.9815,0.260587875056,16.81968
18,"Al18","Al",-1.5185000000000017,0.3033749999999986,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
19,"Al19","Al",-1.3165000000000018,0.10137499999999866,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
20,"Al20","Al",-1.3165000000000018,0.3033749999999986,-3.037,0,26.9815,0.260587875056,16.81968
21,"Al21","Al",-1.5185000000000017,0.5063749999999985,-3.037,0,26.9815,0.260587875056,16.81968
22,"Al22","Al",-1.5185000000000017,0.7093749999999988,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
23,"Al23","Al",-1.3165000000000018,0.5063749999999985,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
24,"Al24","Al",-1.3165000000000018,0.7093749999999988,-3.037,0,26.9815,0.260587875056,16.81968
25,"Al25","Al",-1.5185000000000017,0.9113749999999987,-3.037,0,26.9815,0.260587875056,16.81968
26,"Al26","Al",-1.5185000000000017,1.1133749999999987,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
27,"Al27","Al",-1.3165000000000018,0.9113749999999987,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
28,"Al28","Al",-1.3165000000000018,1.1133749999999987,-3.037,0,26.9815,0.260587875056,16.81968
29,"Al29","Al",-1.5185000000000017,1.3163749999999985,-3.037,0,26.9815,0.260587875056,16.81968
30,"Al30","Al",-1.5185000000000017,1.5193749999999984,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
31,"Al31","Al",-1.3165000000000018,1.3163749999999985,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
32,"Al32","Al",-1.3165000000000018,1.5193749999999984,-3.037,0,26.9815,0.260587875056,16.81968
33,"Al33","Al",-1.1135000000000017,-1.5186250000000014,-3.037,0,26.9815,0.260587875056,16.81968
34,"Al34","Al",-1.1135000000000017,-1.3166250000000015,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
35,"Al35","Al",-0.9115000000000018,-1.5186250000000014,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
36,"Al36","Al",-0.9115000000000018,-1.3166250000000015,-3.037,0,26.9815,0.260587875056,16.81968
37,"Al37","Al",-1.1135000000000017,-1.1136250000000014,-3.037,0,26.9815,0.260587875056,16.81968
38,"Al38","Al",-1.1135000000000017,-0.9116250000000015,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
39,"Al39","Al",-0.9115000000000018,-1.1136250000000014,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
40,"Al40","Al",-0.9115000000000018,-0.9116250000000015,-3.037,0,26.9815,0.260587875056,16.81968
41,"Al41","Al",-1.1135000000000017,-0.7086250000000014,-3.037,0,26.9815,0.260587875056,16.81968
42,"Al42","Al",-1.1135000000000017,-0.5066250000000014,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
43,"Al43","Al",-0.9115000000000018,-0.7086250000000014,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
44,"Al44","Al",-0.9115000000000018,-0.5066250000000014,-3.037,0,26.9815,0.260587875056,16.81968
45,"Al45","Al",-1.1135000000000017,-0.30362500000000137,-3.037,0,26.9815,0.260587875056,16.81968
46,"Al46","Al",-1.1135000000000017,-0.10162500000000141,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
47,"Al47","Al",-0.9115000000000018,-0.30362500000000137,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
48,"Al48","Al",-0.9115000000000018,-0.10162500000000141,-3.037,0,26.9815,0.260587875056,16.81968
49,"Al49","Al",-1.1135000000000017,0.10137499999999866,-3.037,0,26.9815,0.260587875056,16.81968
50,"Al50","Al",-1.1135000000000017,0.3033749999999986,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
51,"Al51","Al",-0.9115000000000018,0.10137499999999866,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
52,"Al52","Al",-0.9115000000000018,0.3033749999999986,-3.037,0,26.9815,0.260587875056,16.81968
53,"Al53","Al",-1.1135000000000017,0.5063749999999985,-3.037,0,26.9815,0.260587875056,16.81968
54,"Al54","Al",-1.1135000000000017,0.7093749999999988,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
55,"Al55","Al",-0.9115000000000018,0.5063749999999985,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
56,"Al56","Al",-0.9115000000000018,0.7093749999999988,-3.037,0,26.9815,0.260587875056,16.81968
57,"Al57","Al",-1.1135000000000017,0.9113749999999987,-3.037,0,26.9815,0.260587875056,16.81968
58,"Al58","Al",-1.1135000000000017,1.1133749999999987,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
59,"Al59","Al",-0.9115000000000018,0.9113749999999987,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
60,"Al60","Al",-0.9115000000000018,1.1133749999999987,-3.037,0,26.9815,0.260587875056,16.81968
61,"Al61","Al",-1.1135000000000017,1.3163749999999985,-3.037,0,26.9815,0.260587875056,16.81968
62,"Al62","Al",-1.1135000000000017,1.5193749999999984,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
63,"Al63","Al",-0.9115000000000018,1.3163749999999985,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
64,"Al64","Al",-0.9115000000000018,1.5193749999999984,-3.037,0,26.9815,0.260587875056,16.81968
65,"Al65","Al",-0.7085000000000017,-1.5186250000000014,-3.037,0,26.9815,0.260587875056,16.81968
66,"Al66","Al",-0.7085000000000017,-1.3166250000000015,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
67,"Al67","Al",-0.5065000000000017,-1.5186250000000014,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
68,"Al68","Al",-0.5065000000000017,-1.3166250000000015,-3.037,0,26.9815,0.260587875056,16.81968
69,"Al69","Al",-0.7085000000000017,-1.1136250000000014,-3.037,0,26.9815,0.260587875056,16.81968
70,"Al70","Al",-0.7085000000000017,-0.9116250000000015,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
71,"Al71","Al",-0.5065000000000017,-1.1136250000000014,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
72,"Al72","Al",-0.5065000000000017,-0.9116250000000015,-3.037,0,26.9815,0.260587875056,16.81968
73,"Al73","Al",-0.7085000000000017,-0.7086250000000014,-3.037,0,26.9815,0.260587875056,16.81968
74,"Al74","Al",-0.7085000000000017,-0.5066250000000014,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
75,"Al75","Al",-0.5065000000000017,-0.7086250000000014,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
76,"Al76","Al",-0.5065000000000017,-0.5066250000000014,-3.037,0,26.9815,0.260587875056,16.81968
77,"Al77","Al",-0.7085000000000017,-0.30362500000000137,-3.037,0,26.9815,0.260587875056,16.81968
78,"Al78","Al",-0.7085000000000017,-0.10162500000000141,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
79,"Al79","Al",-0.5065000000000017,-0.30362500000000137,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
80,"Al80","Al",-0.5065000000000017,-0.10162500000000141,-3.037,0,26.9815,0.260587875056,16.81968
81,"Al81","Al",-0.7085000000000017,0.10137499999999866,-3.037,0,26.9815,0.260587875056,16.81968
82,"Al82","Al",-0.7085000000000017,0.3033749999999986,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
83,"Al83","Al",-0.5065000000000017,0.10137499999999866,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
84,"Al84","Al",-0.5065000000000017,0.3033749999999986,-3.037,0,26.9815,0.260587875056,16.81968
85,"Al85","Al",-0.7085000000000017,0.5063749999999985,-3.037,0,26.9815,0.260587875056,16.81968
86,"Al86","Al",-0.7085000000000017,0.7093749999999988,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
87,"Al87","Al",-0.5065000000000017,0.5063749999999985,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
88,"Al88","Al",-0.5065000000000017,0.7093749999999988,-3.037,0,26.9815,0.260587875056,16.81968
89,"Al89","Al",-0.7085000000000017,0.9113749999999987,-3.037,0,26.9815,0.260587875056,16.81968
90,"Al90","Al",-0.7085000000000017,1.1133749999999987,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
91,"Al91","Al",-0.5065000000000017,0.9113749999999987,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
92,"Al92","Al",-0.5065000000000017,1.1133749999999987,-3.037,0,26.9815,0.260587875056,16.81968
93,"Al93","Al",-0.7085000000000017,1.3163749999999985,-3.037,0,26.9815,0.260587875056,16.81968
94,"Al94","Al",-0.7085000000000017,1.5193749999999984,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
95,"Al95","Al",-0.5065000000000017,1.3163749999999985,-2.8339999999999996,0,26.9815,0.260587875056,16.81968
96,"Al96","Al",-0.5065000000000017,1.5193749999999984,-3.037,0,26.9815,0.260587875056,16.81968
