# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
-1.5180625,-1.5180625,-1.5088005,18723.4988517
-1.5080625,-1.5080625,-1.4988005,18883.6029845
-1.4980625,-1.4980625,-1.4888005,21240.5774865
-1.4880625,-1.4880625,-1.4788005,26420.1303634
-1.4780625,-1.4780625,-1.4688005,25330.4975393
-1.4680625,-1.4680625,-1.4588005,18531.8072720
-1.4580625,-1.4580625,-1.4488005,10999.5284111
-1.4480625,-1.4480625,-1.4388005,7137.9041369
-1.4380625,-1.4380625,-1.4288005,5470.3790229
-1.4280625,-1.4280625,-1.4188005,4780.9611894
-1.4180625,-1.4180625,-1.4088005,4646.7686265
-1.4080625,-1.4080625,-1.3988005,4676.0156669
-1.3980625,-1.3980625,-1.3888005,5206.1290902
-1.3880625,-1.3880625,-1.3788005,6458.5605892
-1.3780625,-1.3780625,-1.3688005,9424.4407526
-1.3680625,-1.3680625,-1.3588005,15896.9155713
-1.3580625,-1.3580625,-1.3488005,24101.8365204
-1.3480625,-1.3480625,-1.3388005,27703.6128239
-1.3380625,-1.3380625,-1.3288005,21896.5920248
-1.3280625,-1.3280625,-1.3188005,18845.6467396
-1.3180625,-1.3180625,-1.3088005,18344.8526542
-1.3080625,-1.3080625,-1.2988005,18351.0430777
-1.2980625,-1.2980625,-1.2888005,19982.0602853
-1.2880625,-1.2880625,-1.2788005,24405.1972246
-1.2780625,-1.2780625,-1.2688005,25813.0223343
-1.2680625,-1.2680625,-1.2588005,19948.9060522
-1.2580625,-1.2580625,-1.2488005,12203.9659063
-1.2480625,-1.2480625,-1.2388005,7665.7955945
-1.2380625,-1.2380625,-1.2288005,5698.4674739
-1.2280625,-1.2280625,-1.2188005,4870.0752751
-1.2180625,-1.2180625,-1.2088005,4608.4261232
-1.2080625,-1.2080625,-1.1988005,4643.5957824
-1.1980625,-1.1980625,-1.1888005,5041.0026044
-1.1880625,-1.1880625,-1.1788005,6142.7627532
-1.1780625,-1.1780625,-1.1688005,8656.8665702
-1.1680625,-1.1680625,-1.1588005,14291.3110552
-1.1580625,-1.1580625,-1.1488005,22332.0383814
-1.1480625,-1.1480625,-1.1388005,27441.0192454
-1.1380625,-1.1380625,-1.1288005,23555.8154450
-1.1280625,-1.1280625,-1.1188005,19745.5714548
-1.1180625,-1.1180625,-1.1088005,18722.5504962
-1.1080625,-1.1080625,-1.0988005,18718.5994746
-1.0980625,-1.0980625,-1.0888005,19711.1491877
-1.0880625,-1.0880625,-1.0788005,23482.8591646
-1.0780625,-1.0780625,-1.0688005,27487.0269689
-1.0680625,-1.0680625,-1.0588005,22432.6250234
-1.0580625,-1.0580625,-1.0488005,14384.8974603
-1.0480625,-1.0480625,-1.0388005,8675.8902171
-1.0380625,-1.0380625,-1.0288005,6125.4621741
-1.0280625,-1.0280625,-1.0188005,5065.1757873
-1.0180625,-1.0180625,-1.0088005,4645.1758448
-1.0080625,-1.0080625,-0.9988005,4635.2144566
-0.9980625,-0.9980625,-0.9888005,4864.7997305
-0.9880625,-0.9880625,-0.9788005,5691.3159920
-0.9780625,-0.9780625,-0.9688005,7637.1696041
-0.9680625,-0.9680625,-0.9588005,12122.6158055
-0.9580625,-0.9580625,-0.9488005,19848.3004083
-0.9480625,-0.9480625,-0.9388005,25759.4667613
-0.9380625,-0.9380625,-0.9288005,24480.7524516
-0.9280625,-0.9280625,-0.9188005,20022.2536024
-0.9180625,-0.9180625,-0.9088005,18357.6366442
-0.9080625,-0.9080625,-0.8988005,18345.6383092
-0.8980625,-0.8980625,-0.8888005,18822.6672384
-0.8880625,-0.8880625,-0.8788005,21839.1956284
-0.8780625,-0.8780625,-0.8688005,27616.1221826
-0.8680625,-0.8680625,-0.8588005,24173.0711687
-0.8580625,-0.8580625,-0.8488005,16004.1521424
-0.8480625,-0.8480625,-0.8388005,9473.1305700
-0.8380625,-0.8380625,-0.8288005,6474.4140535
-0.8280625,-0.8280625,-0.8188005,5205.1138944
-0.8180625,-0.8180625,-0.8088005,4679.0381560
-0.8080625,-0.8080625,-0.7988005,4600.1407276
-0.7980625,-0.7980625,-0.7888005,4775.8999948
-0.7880625,-0.7880625,-0.7788005,5478.8425875
-0.7780625,-0.7780625,-0.7688005,7142.5557916
-0.7680625,-0.7680625,-0.7588005,10941.2429913
-0.7580625,-0.7580625,-0.7488005,18449.8267288
-0.7480625,-0.7480625,-0.7388005,25307.6855936
-0.7380625,-0.7380625,-0.7288005,26509.8555916
-0.7280625,-0.7280625,-0.7188005,21294.2468221
-0.7180625,-0.7180625,-0.7088005,18899.9270051
-0.7080625,-0.7080625,-0.6988005,18723.8084439
-0.6980625,-0.6980625,-0.6888005,18883.9245761
-0.6880625,-0.6880625,-0.6788005,21240.9144131
-0.6780625,-0.6780625,-0.6688005,26420.4752372
-0.6680625,-0.6680625,-0.6588005,25330.8828911
-0.6580625,-0.6580625,-0.6488005,18532.2189732
-0.6480625,-0.6480625,-0.6388005,10999.9494355
-0.6380625,-0.6380625,-0.6288005,7138.3458660
-0.6280625,-0.6280625,-0.6188005,5470.8425804
-0.6180625,-0.6180625,-0.6088005,4781.4384396
-0.6080625,-0.6080625,-0.5988005,4647.2717294
-0.5980625,-0.5980625,-0.5888005,4676.5197490
-0.5880625,-0.5880625,-0.5788005,5206.6690204
-0.5780625,-0.5780625,-0.5688005,6459.1192989
-0.5680625,-0.5680625,-0.5588005,9425.0195282
-0.5580625,-0.5580625,-0.5488005,15897.5353018
-0.5480625,-0.5480625,-0.5388005,24102.4934919
-0.5380625,-0.5380625,-0.5288005,27704.3394498
-0.5280625,-0.5280625,-0.5188005,21897.3764090
-0.5180625,-0.5180625,-0.5088005,18846.4726748
-0.5080625,-0.5080625,-0.4988005,18345.6875149
-0.4980625,-0.4980625,-0.4888005,18351.9050239
-0.4880625,-0.4880625,-0.4788005,19982.9687530
-0.4780625,-0.4780625,-0.4688005,24406.1412403
-0.4680625,-0.4680625,-0.4588005,25814.0729796
-0.4580625,-0.4580625,-0.4488005,19950.0297171
-0.4480625,-0.4480625,-0.4388005,12205.1365363
-0.4380625,-0.4380625,-0.4288005,7667.0454715
