# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
-0.5111667,-0.5111667,-0.5032887,19121.2313961
-0.5011667,-0.5011667,-0.4932887,18845.7124379
-0.4911667,-0.4911667,-0.4832887,21128.5711659
-0.4811667,-0.4811667,-0.4732887,26205.1855796
-0.4711667,-0.4711667,-0.4632887,26333.7888337
-0.4611667,-0.4611667,-0.4532887,18675.8979886
-0.4511667,-0.4511667,-0.4432887,11521.8462837
-0.4411667,-0.4411667,-0.4332887,7668.1284122
-0.4311667,-0.4311667,-0.4232887,5941.0260206
-0.4211667,-0.4211667,-0.4132887,5123.6512867
-0.4111667,-0.4111667,-0.4032887,4877.4396835
-0.4011667,-0.4011667,-0.3932887,4977.0769284
-0.3911667,-0.3911667,-0.3832887,5492.2527928
-0.3811667,-0.3811667,-0.3732887,6772.8200418
-0.3711667,-0.3711667,-0.3632887,9485.5036235
-0.3611667,-0.3611667,-0.3532887,15585.7197712
-0.3511667,-0.3511667,-0.3432887,23193.4103772
-0.3411667,-0.3411667,-0.3332887,27910.4142360
-0.3311667,-0.3311667,-0.3232887,22993.1267918
-0.3211667,-0.3211667,-0.3132887,19511.0549404
-0.3111667,-0.3111667,-0.3032887,18783.7362842
-0.3011667,-0.3011667,-0.2932887,18704.1265571
-0.2911667,-0.2911667,-0.2832887,19888.3879414
-0.2811667,-0.2811667,-0.2732887,23835.6559288
-0.2711667,-0.2711667,-0.2632887,27337.3208529
-0.2611667,-0.2611667,-0.2532887,21651.6578817
-0.2511667,-0.2511667,-0.2432887,14187.7139984
-0.2411667,-0.2411667,-0.2332887,8846.4402043
-0.2311667,-0.2311667,-0.2232887,6502.1875616
-0.2211667,-0.2211667,-0.2132887,5373.5569340
-0.2111667,-0.2111667,-0.2032887,4939.4202098
-0.2011667,-0.2011667,-0.1932887,4880.6442809
-0.1911667,-0.1911667,-0.1832887,5157.7112551
-0.1811667,-0.1811667,-0.1732887,6024.1948837
-0.1711667,-0.1711667,-0.1632887,7840.1288143
-0.1611667,-0.1611667,-0.1532887,11883.2405632
-0.1511667,-0.1511667,-0.1432887,18980.3342714
-0.1411667,-0.1411667,-0.1332887,26164.1104083
-0.1311667,-0.1311667,-0.1232887,25038.9421961
-0.1211667,-0.1211667,-0.1132887,20348.0365434
-0.1111667,-0.1111667,-0.1032887,18410.1491378
-0.1011667,-0.1011667,-0.0932887,18686.2702193
-0.0911667,-0.0911667,-0.0832887,18651.2891174
-0.0811667,-0.0811667,-0.0732887,21311.1741776
-0.0711667,-0.0711667,-0.0632887,26688.7922235
-0.0611667,-0.0611667,-0.0532887,25369.4350459
-0.0511667,-0.0511667,-0.0432887,17371.3199691
-0.0411667,-0.0411667,-0.0332887,10363.7382555
-0.0311667,-0.0311667,-0.0232887,7022.5963135
-0.0211667,-0.0211667,-0.0132887,5412.5990874
-0.0111667,-0.0111667,-0.0032887,4510.2250461
-0.0011667,-0.0011667,0.0067113,3999.2586245
0.0088333,0.0088333,0.0167113,3626.4414933
0.0188333,0.0188333,0.0267113,3295.6335487
0.0288333,0.0288333,0.0367113,2956.5647266
0.0388333,0.0388333,0.0467113,2593.3919998
0.0488333,0.0488333,0.0567113,2221.5676566
0.0588333,0.0588333,0.0667113,1856.8089891
0.0688333,0.0688333,0.0767113,1559.6178732
0.0788333,0.0788333,0.0867113,1245.4087017
0.0888333,0.0888333,0.0967113,963.0982140
0.0988333,0.0988333,0.1067113,730.1518844
0.1088333,0.1088333,0.1167113,542.6645358
0.1188333,0.1188333,0.1267113,394.8801799
