# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol]
0.0025104,0.0025104,-0.0087174,141166.3961151
0.0125104,0.0125104,0.0012826,105594.7122152
0.0225104,0.0225104,0.0112826,76134.6269512
0.0325104,0.0325104,0.0212826,53249.1676850
0.0425104,0.0425104,0.0312826,36343.7120879
0.0525104,0.0525104,0.0412826,24327.8489925
0.0625104,0.0625104,0.0512826,16032.0262750
0.0725104,0.0725104,0.0612826,10456.2764529
0.0825104,0.0825104,0.0712826,6716.3631335
0.0925104,0.0925104,0.0812826,4164.4454463
0.1025104,0.1025104,0.0912826,2594.8481400
0.1125104,0.1125104,0.1012826,1648.1709201
0.1225104,0.1225104,0.1112826,1044.3541011
0.1325104,0.1325104,0.1212826,666.3142498
0.1425104,0.1425104,0.1312826,428.1517053
0.1525104,0.1525104,0.1412826,277.2087532
0.1625104,0.1625104,0.1512826,180.9619172
0.1725104,0.1725104,0.1612826,119.1246054
0.1825104,0.1825104,0.1712826,78.7862118
0.1925104,0.1925104,0.1812826,51.6617464
0.2025104,0.2025104,0.1912826,32.9656347
0.2125104,0.2125104,0.2012826,20.0017033
0.2225104,0.2225104,0.2112826,10.9043328
0.2325104,0.2325104,0.2212826,4.4012952
0.2425104,0.2425104,0.2312826,-0.2392806
0.2525104,0.2525104,0.2412826,-3.4622721
0.2625104,0.2625104,0.2512826,-5.6032801
0.2725104,0.2725104,0.2612826,-6.9289963
0.2825104,0.2825104,0.2712826,-7.6477696
0.2925104,0.2925104,0.2812826,-7.9263181
0.3025104,0.3025104,0.2912826,-7.8998292
0.3125104,0.3125104,0.3012826,-7.6742786
0.3225104,0.3225104,0.3112826,-7.3282686
0.3325104,0.3325104,0.3212826,-6.9170966
0.3425104,0.3425104,0.3312826,-6.4779706
0.3525104,0.3525104,0.3412826,-6.0349518
0.3625104,0.3625104,0.3512826,-5.6029567
0.3725104,0.3725104,0.3612826,-5.1907296
0.3825104,0.3825104,0.3712826,-4.8029422
0.3925104,0.3925104,0.3812826,-4.4416341
0.4025104,0.4025104,0.3912826,-4.1071829
0.4125104,0.4125104,0.4012826,-3.7989487
0.4225104,0.4225104,0.4112826,-3.5156985
0.4325104,0.4325104,0.4212826,-3.2558828
0.4425104,0.4425104,0.4312826,-3.0178126
0.4525104,0.4525104,0.4412826,-2.7997716
0.4625104,0.4625104,0.4512826,-2.6000845
0.4725104,0.4725104,0.4612826,-2.4171573
0.4825104,0.4825104,0.4712826,-2.2494984
0.4925104,0.4925104,0.4812826,-2.0957284
0.5025104,0.5025104,0.4912826,-1.9545816
0.5125104,0.5125104,0.5012826,-1.8249035
0.5225104,0.5225104,0.5112826,-1.7056450
0.5325104,0.5325104,0.5212826,-1.5958557
0.5425104,0.5425104,0.5312826,-1.4946761
