# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
-1.0973057,-1.0973057,-0.9860080,1022.2696484
-1.0873057,-1.0873057,-0.9760080,1284.0914269
-1.0773057,-1.0773057,-0.9660080,1099.6438446
-1.0673057,-1.0673057,-0.9560080,1009.5258667
-1.0573057,-1.0573057,-0.9460080,926.6647693
-1.0473057,-1.0473057,-0.9360080,747.0267896
-1.0373057,-1.0373057,-0.9260080,662.9956068
-1.0273057,-1.0273057,-0.9160080,644.6547587
-1.0173057,-1.0173057,-0.9060080,678.4029854
-1.0073057,-1.0073057,-0.8960080,766.4574805
-0.9973057,-0.9973057,-0.8860080,925.5931932
-0.9873057,-0.9873057,-0.8760080,1084.9528993
-0.9773057,-0.9773057,-0.8660080,1244.8385801
-0.9673057,-0.9673057,-0.8560080,1448.5371431
-0.9573057,-0.9573057,-0.8460080,1703.2075538
-0.9473057,-0.9473057,-0.8360080,740.2458787
-0.9373057,-0.9373057,-0.8260080,891.9148253
-0.9273057,-0.9273057,-0.8160080,1068.7720647
-0.9173057,-0.9173057,-0.8060080,1269.3561689
-0.9073057,-0.9073057,-0.7960080,1405.3839467
-0.8973057,-0.8973057,-0.7860080,1365.1611971
-0.8873057,-0.8873057,-0.7760080,1304.1040893
-0.8773057,-0.8773057,-0.7660080,1227.1306843
-0.8673057,-0.8673057,-0.7560080,1093.2400549
-0.8573057,-0.8573057,-0.7460080,921.7781109
-0.8473057,-0.8473057,-0.7360080,780.7744392
-0.8373057,-0.8373057,-0.7260080,670.4459842
-0.8273057,-0.8273057,-0.7160080,590.1355462
-0.8173057,-0.8173057,-0.7060080,539.0845555
-0.8073057,-0.8073057,-0.6960080,1739.2004426
-0.7973057,-0.7973057,-0.6860080,1645.4556835
-0.7873057,-0.7873057,-0.6760080,1435.9816860
-0.7773057,-0.7773057,-0.6660080,1271.2585786
-0.7673057,-0.7673057,-0.6560080,1138.0406585
-0.7573057,-0.7573057,-0.6460080,1024.5392320
-0.7473057,-0.7473057,-0.6360080,843.2958523
-0.7373057,-0.7373057,-0.6260080,737.1976718
-0.7273057,-0.7273057,-0.6160080,711.3979320
-0.7173057,-0.7173057,-0.6060080,761.2231153
-0.7073057,-0.7073057,-0.5960080,832.1619532
-0.6973057,-0.6973057,-0.5860080,848.5627836
-0.6873057,-0.6873057,-0.5760080,819.0222906
-0.6773057,-0.6773057,-0.5660080,834.8521012
-0.6673057,-0.6673057,-0.5560080,921.6579266
-0.6573057,-0.6573057,-0.5460080,951.5430280
-0.6473057,-0.6473057,-0.5360080,836.8589145
-0.6373057,-0.6373057,-0.5260080,829.7816859
-0.6273057,-0.6273057,-0.5160080,794.1972037
-0.6173057,-0.6173057,-0.5060080,705.3739139
-0.6073057,-0.6073057,-0.4960080,720.9018607
-0.5973057,-0.5973057,-0.4860080,797.0948318
-0.5873057,-0.5873057,-0.4760080,915.3823971
-0.5773057,-0.5773057,-0.4660080,1069.6794562
-0.5673057,-0.5673057,-0.4560080,1261.8146608
-0.5573057,-0.5573057,-0.4460080,1448.0432239
-0.5473057,-0.5473057,-0.4360080,1600.9465999
-0.5373057,-0.5373057,-0.4260080,1783.2659380
-0.5273057,-0.5273057,-0.4160080,535.5443521
-0.5173057,-0.5173057,-0.4060080,567.4802194
-0.5073057,-0.5073057,-0.3960080,583.5232214
-0.4973057,-0.4973057,-0.3860080,572.6389291
-0.4873057,-0.4873057,-0.3760080,558.0014517
-0.4773057,-0.4773057,-0.3660080,538.8031328
-0.4673057,-0.4673057,-0.3560080,514.5643198
-0.4573057,-0.4573057,-0.3460080,485.3026097
-0.4473057,-0.4473057,-0.3360080,1719.9213827
-0.4373057,-0.4373057,-0.3260080,1454.5619200
-0.4273057,-0.4273057,-0.3160080,1240.0086870
-0.4173057,-0.4173057,-0.3060080,1064.9475969
-0.4073057,-0.4073057,-0.2960080,926.2748802
-0.3973057,-0.3973057,-0.2860080,827.1906304
-0.3873057,-0.3873057,-0.2760080,778.6975802
-0.3773057,-0.3773057,-0.2660080,772.7368809
-0.3673057,-0.3673057,-0.2560080,807.1055054
-0.3573057,-0.3573057,-0.2460080,943.8345682
-0.3473057,-0.3473057,-0.2360080,917.2788632
-0.3373057,-0.3373057,-0.2260080,954.3691308
-0.3273057,-0.3273057,-0.2160080,966.9323211
-0.3173057,-0.3173057,-0.2060080,1125.0770015
-0.3073057,-0.3073057,-0.1960080,1491.6362776
-0.2973057,-0.2973057,-0.1860080,1741.0057029
-0.2873057,-0.2873057,-0.1760080,1482.4829609
-0.2773057,-0.2773057,-0.1660080,1316.4934408
-0.2673057,-0.2673057,-0.1560080,1061.9079565
-0.2573057,-0.2573057,-0.1460080,936.3942851
-0.2473057,-0.2473057,-0.1360080,892.0874768
-0.2373057,-0.2373057,-0.1260080,921.9349724
-0.2273057,-0.2273057,-0.1160080,1014.6849274
-0.2173057,-0.2173057,-0.1060080,1173.6350770
-0.2073057,-0.2073057,-0.0960080,1366.8696573
-0.1973057,-0.1973057,-0.0860080,1437.6297612
-0.1873057,-0.1873057,-0.0760080,1548.4458017
-0.1773057,-0.1773057,-0.0660080,1618.4074282
-0.1673057,-0.1673057,-0.0560080,1652.9434972
-0.1573057,-0.1573057,-0.0460080,1753.4284299
-0.1473057,-0.1473057,-0.0360080,612.4531422
-0.1373057,-0.1373057,-0.0260080,600.6414094
-0.1273057,-0.1273057,-0.0160080,583.7881619
-0.1173057,-0.1173057,-0.0060080,562.8923265
-0.1073057,-0.1073057,0.0039920,539.3489043
-0.0973057,-0.0973057,0.0139920,514.6347988
-0.0873057,-0.0873057,0.0239920,490.0035298
-0.0773057,-0.0773057,0.0339920,466.2299112
-0.0673057,-0.0673057,0.0439920,443.5743224
-0.0573057,-0.0573057,0.0539920,421.8576308
-0.0473057,-0.0473057,0.0639920,1751.0463451
-0.0373057,-0.0373057,0.0739920,1392.5404779
-0.0273057,-0.0273057,0.0839920,1130.6380914
-0.0173057,-0.0173057,0.0939920,940.5004388
-0.0073057,-0.0073057,0.1039920,800.8230306
0.0026943,0.0026943,0.1139920,637.3022133
0.0126943,0.0126943,0.1239920,512.0324607
0.0226943,0.0226943,0.1339920,416.9853301
0.0326943,0.0326943,0.1439920,343.5220997
0.0426943,0.0426943,0.1539920,282.3270437
0.0526943,0.0526943,0.1639920,226.1415065
0.0626943,0.0626943,0.1739920,180.3342361
0.0726943,0.0726943,0.1839920,140.3597707
0.0826943,0.0826943,0.1939920,108.3807074
0.0926943,0.0926943,0.2039920,83.7946748
0.1026943,0.1026943,0.2139920,64.6693720
0.1126943,0.1126943,0.2239920,49.4193060
