# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
-1.5652449,-1.5652449,-1.5776404,1907.5364283
-1.5552449,-1.5552449,-1.5676404,1901.2951808
-1.5452449,-1.5452449,-1.5576404,2085.4330324
-1.5352449,-1.5352449,-1.5476404,2483.8096332
-1.5252449,-1.5252449,-1.5376404,3102.6798088
-1.5152449,-1.5152449,-1.5276404,3943.7838259
-1.5052449,-1.5052449,-1.5176404,4995.1979628
-1.4952449,-1.4952449,-1.5076404,6221.0783348
-1.4852449,-1.4852449,-1.4976404,7553.2459114
-1.4752449,-1.4752449,-1.4876404,8888.6475255
-1.4652449,-1.4652449,-1.4776404,10096.5488443
-1.4552449,-1.4552449,-1.4676404,11036.9878521
-1.4452449,-1.4452449,-1.4576404,11587.6682370
-1.4352449,-1.4352449,-1.4476404,11077.2547212
-1.4252449,-1.4252449,-1.4376404,10153.0607992
-1.4152449,-1.4152449,-1.4276404,8954.6748567
-1.4052449,-1.4052449,-1.4176404,7621.9295545
-1.3952449,-1.3952449,-1.4076404,6286.5842043
-1.3852449,-1.3852449,-1.3976404,5053.3433376
-1.3752449,-1.3752449,-1.3876404,3992.1185154
-1.3652449,-1.3652449,-1.3776404,3140.1758502
-1.3552449,-1.3552449,-1.3676404,2510.3695361
-1.3452449,-1.3452449,-1.3576404,2101.3944413
-1.3352449,-1.3352449,-1.3476404,1907.0424475
-1.3252449,-1.3252449,-1.3376404,1908.1594629
-1.3152449,-1.3152449,-1.3276404,1895.6663079
-1.3052449,-1.3052449,-1.3176404,2058.6446980
-1.2952449,-1.2952449,-1.3076404,2435.2525166
-1.2852449,-1.2852449,-1.2976404,3031.7811301
-1.2752449,-1.2752449,-1.2876404,3850.7901481
-1.2652449,-1.2652449,-1.2776404,4882.1787075
-1.2552449,-1.2552449,-1.2676404,6092.9324871
-1.2452449,-1.2452449,-1.2576404,7418.3572972
-1.2352449,-1.2352449,-1.2476404,8758.7630842
-1.2252449,-1.2252449,-1.2376404,9985.5578316
-1.2152449,-1.2152449,-1.2276404,10958.6165493
-1.2052449,-1.2052449,-1.2176404,11552.5940082
-1.1952449,-1.1952449,-1.2076404,11156.4568496
-1.1852449,-1.1852449,-1.1976404,10266.4530791
-1.1752449,-1.1752449,-1.1876404,9088.7364507
-1.1652449,-1.1652449,-1.1776404,7762.6568479
-1.1552449,-1.1552449,-1.1676404,6421.9303277
-1.1452449,-1.1452449,-1.1576404,5174.6083218
-1.1352449,-1.1352449,-1.1476404,4094.2164365
-1.1252449,-1.1252449,-1.1376404,3221.0716242
-1.1152449,-1.1152449,-1.1276404,2570.1104348
-1.1052449,-1.1052449,-1.1176404,2141.1044790
-1.0952449,-1.0952449,-1.1076404,1928.1087524
-1.0852449,-1.0852449,-1.0976404,1907.0495691
-1.0752449,-1.0752449,-1.0876404,1903.9228130
-1.0652449,-1.0652449,-1.0776404,2049.9744299
-1.0552449,-1.0552449,-1.0676404,2409.9887746
-1.0452449,-1.0452449,-1.0576404,2990.1025973
-1.0352449,-1.0352449,-1.0476404,3793.2279383
-1.0252449,-1.0252449,-1.0376404,4810.2897283
-1.0152449,-1.0152449,-1.0276404,6009.9948856
-1.0052449,-1.0052449,-1.0176404,7329.8560965
-0.9952449,-0.9952449,-1.0076404,8672.3826775
-0.9852449,-0.9852449,-0.9976404,9910.4551833
-0.9752449,-0.9752449,-0.9876404,10903.9598021
-0.9652449,-0.9652449,-0.9776404,11525.6726017
-0.9552449,-0.9552449,-0.9676404,11191.6639779
-0.9452449,-0.9452449,-0.9576404,10324.8880397
-0.9352449,-0.9352449,-0.9476404,9162.1593802
-0.9252449,-0.9252449,-0.9376404,7842.1800095
-0.9152449,-0.9152449,-0.9276404,6499.6576165
-0.9052449,-0.9052449,-0.9176404,5244.6486980
-0.8952449,-0.8952449,-0.9076404,4152.9753569
-0.8852449,-0.8852449,-0.8976404,3266.9771232
-0.8752449,-0.8752449,-0.8876404,2603.0382421
-0.8652449,-0.8652449,-0.8776404,2161.7458872
-0.8552449,-0.8552449,-0.8676404,1937.4411353
-0.8452449,-0.8452449,-0.8576404,1925.2752045
-0.8352449,-0.8352449,-0.8476404,1906.7285765
-0.8252449,-0.8252449,-0.8376404,2042.6866288
-0.8152449,-0.8152449,-0.8276404,2393.1778913
-0.8052449,-0.8052449,-0.8176404,2964.1907227
-0.7952449,-0.7952449,-0.8076404,3758.7503183
-0.7852449,-0.7852449,-0.7976404,4768.2474806
-0.7752449,-0.7752449,-0.7876404,5962.2211502
-0.7652449,-0.7652449,-0.7776404,7279.2757421
-0.7552449,-0.7552449,-0.7676404,8623.0209339
-0.7452449,-0.7452449,-0.7576404,9867.0796104
-0.7352449,-0.7352449,-0.7476404,10871.3457919
-0.7252449,-0.7252449,-0.7376404,11507.6442233
-0.7152449,-0.7152449,-0.7276404,11219.0022745
-0.7052449,-0.7052449,-0.7176404,10364.6887987
-0.6952449,-0.6952449,-0.7076404,9209.4173031
-0.6852449,-0.6852449,-0.6976404,7891.6193514
-0.6752449,-0.6752449,-0.6876404,6546.6084822
-0.6652449,-0.6652449,-0.6776404,5285.5408880
-0.6552449,-0.6552449,-0.6676404,4185.4132822
-0.6452449,-0.6452449,-0.6576404,3289.4976436
-0.6352449,-0.6352449,-0.6476404,2614.7083482
-0.6252449,-0.6252449,-0.6376404,2161.7436980
-0.6152449,-0.6152449,-0.6276404,1924.7212908
-0.6052449,-0.6052449,-0.6176404,1891.4950663
-0.5952449,-0.5952449,-0.6076404,1883.8502886
-0.5852449,-0.5852449,-0.5976404,2004.7665415
-0.5752449,-0.5752449,-0.5876404,2338.2119890
-0.5652449,-0.5652449,-0.5776404,2890.3951561
-0.5552449,-0.5552449,-0.5676404,3665.2681793
-0.5452449,-0.5452449,-0.5576404,4656.0776059
-0.5352449,-0.5352449,-0.5476404,5835.1942923
-0.5252449,-0.5252449,-0.5376404,7144.7573278
-0.5152449,-0.5152449,-0.5276404,8491.9232748
-0.5052449,-0.5052449,-0.5176404,9752.8269683
-0.4952449,-0.4952449,-0.5076404,10787.7275028
-0.4852449,-0.4852449,-0.4976404,11465.9643171
-0.4752449,-0.4752449,-0.4876404,11278.8902316
-0.4652449,-0.4652449,-0.4776404,10462.1484366
-0.4552449,-0.4552449,-0.4676404,9331.6531562
-0.4452449,-0.4452449,-0.4576404,8024.5678246
-0.4352449,-0.4352449,-0.4476404,6677.5435441
-0.4252449,-0.4252449,-0.4376404,5404.7326018
-0.4152449,-0.4152449,-0.4276404,4286.6475149
-0.4052449,-0.4052449,-0.4176404,3369.6769310
-0.3952449,-0.3952449,-0.4076404,2672.9435725
-0.3852449,-0.3852449,-0.3976404,2198.3294294
-0.3752449,-0.3752449,-0.3876404,1940.2644514
-0.3652449,-0.3652449,-0.3776404,1893.2223083
-0.3552449,-0.3552449,-0.3676404,1884.8430734
-0.3452449,-0.3452449,-0.3576404,1984.7391825
-0.3352449,-0.3352449,-0.3476404,2296.6530784
-0.3252449,-0.3252449,-0.3376404,2826.6552403
-0.3152449,-0.3152449,-0.3276404,3579.2530886
-0.3052449,-0.3052449,-0.3176404,4549.2023569
-0.2952449,-0.2952449,-0.3076404,5711.4202175
-0.2852449,-0.2852449,-0.2976404,7011.3967142
