# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
-0.5891667,-0.5891667,-0.6075881,6821.9759167
-0.5791667,-0.5791667,-0.5975881,7198.0015638
-0.5691667,-0.5691667,-0.5875881,8377.6381924
-0.5591667,-0.5591667,-0.5775881,10388.0716686
-0.5491667,-0.5491667,-0.5675881,13249.1756771
-0.5391667,-0.5391667,-0.5575881,16939.1341633
-0.5291667,-0.5291667,-0.5475881,21355.0521426
-0.5191667,-0.5191667,-0.5375881,26272.7733307
-0.5091667,-0.5091667,-0.5275881,31327.1750002
-0.4991667,-0.4991667,-0.5175881,36028.1959709
-0.4891667,-0.4891667,-0.5075881,39826.3647108
-0.4791667,-0.4791667,-0.4975881,42223.3000935
-0.4691667,-0.4691667,-0.4875881,42887.8107709
-0.4591667,-0.4591667,-0.4775881,41758.4806153
-0.4491667,-0.4491667,-0.4675881,39082.8690515
-0.4391667,-0.4391667,-0.4575881,35391.2955217
-0.4291667,-0.4291667,-0.4475881,31453.0012299
-0.4191667,-0.4191667,-0.4375881,26774.8388687
-0.4091667,-0.4091667,-0.4275881,21407.6947699
-0.3991667,-0.3991667,-0.4175881,16751.5752789
-0.3891667,-0.3891667,-0.4075881,12991.6990781
-0.3791667,-0.3791667,-0.3975881,10189.9065087
-0.3691667,-0.3691667,-0.3875881,8336.0764509
-0.3591667,-0.3591667,-0.3775881,7363.0694729
-0.3491667,-0.3491667,-0.3675881,7258.6784405
-0.3391667,-0.3391667,-0.3575881,8027.7796585
-0.3291667,-0.3291667,-0.3475881,9699.1495168
-0.3191667,-0.3191667,-0.3375881,12313.9577453
-0.3091667,-0.3091667,-0.3275881,15895.7928510
-0.2991667,-0.2991667,-0.3175881,20406.9709609
-0.2891667,-0.2891667,-0.3075881,25696.0920438
-0.2791667,-0.2791667,-0.2975881,30675.7437588
-0.2691667,-0.2691667,-0.2875881,34555.3960163
-0.2591667,-0.2591667,-0.2775881,38399.7494211
-0.2491667,-0.2491667,-0.2675881,41384.4581424
-0.2391667,-0.2391667,-0.2575881,42921.1513257
-0.2291667,-0.2291667,-0.2475881,42679.0556221
-0.2191667,-0.2191667,-0.2375881,40654.4664487
-0.2091667,-0.2091667,-0.2275881,37130.1037610
-0.1991667,-0.1991667,-0.2175881,32574.5883314
-0.1891667,-0.1891667,-0.2075881,27540.1867555
-0.1791667,-0.1791667,-0.1975881,22540.3894810
-0.1691667,-0.1691667,-0.1875881,17973.9881728
-0.1591667,-0.1591667,-0.1775881,14098.3013543
-0.1491667,-0.1491667,-0.1675881,11043.7327266
-0.1391667,-0.1391667,-0.1575881,8847.1548398
-0.1291667,-0.1291667,-0.1475881,7495.8714403
-0.1191667,-0.1191667,-0.1375881,6962.4905240
-0.1091667,-0.1091667,-0.1275881,7224.3613040
-0.0991667,-0.0991667,-0.1175881,8293.7095840
-0.0891667,-0.0891667,-0.1075881,10197.4771209
-0.0791667,-0.0791667,-0.0975881,12955.1510506
-0.0691667,-0.0691667,-0.0875881,16549.8706495
-0.0591667,-0.0591667,-0.0775881,20887.2470784
-0.0491667,-0.0491667,-0.0675881,25755.2595968
-0.0391667,-0.0391667,-0.0575881,30799.3977619
-0.0291667,-0.0291667,-0.0475881,35534.7177847
-0.0191667,-0.0191667,-0.0375881,39415.2921467
-0.0091667,-0.0091667,-0.0275881,41925.0328666
0.0008333,0.0008333,-0.0175881,42697.1500542
0.0108333,0.0108333,-0.0075881,41593.1119414
0.0208333,0.0208333,0.0024119,38793.8243243
0.0308333,0.0308333,0.0124119,34691.0557002
0.0408333,0.0408333,0.0224119,29806.8414402
0.0508333,0.0508333,0.0324119,24671.3757580
0.0608333,0.0608333,0.0424119,19738.2262161
0.0708333,0.0708333,0.0524119,15316.8044407
0.0808333,0.0808333,0.0624119,11568.8759889
0.0908333,0.0908333,0.0724119,8533.8130827
0.1008333,0.1008333,0.0824119,6167.0305231
0.1108333,0.1108333,0.0924119,4378.0017078
0.1208333,0.1208333,0.1024119,3058.8014532
0.1308333,0.1308333,0.1124119,2105.7759713
0.1408333,0.1408333,0.1224119,1430.5396282
0.1508333,0.1508333,0.1324119,958.9142812
0.1608333,0.1608333,0.1424119,1732.8517670
0.1708333,0.1708333,0.1524119,1111.4969855
0.1808333,0.1808333,0.1624119,700.6187680
0.1908333,0.1908333,0.1724119,431.8365139
0.2008333,0.2008333,0.1824119,257.8233687
0.2108333,0.2108333,0.1924119,146.4151192
0.2208333,0.2208333,0.2024119,76.0110350
0.2308333,0.2308333,0.2124119,32.1496932
0.2408333,0.2408333,0.2224119,5.2575389
0.2508333,0.2508333,0.2324119,-10.8270901
0.2608333,0.2608333,0.2424119,-20.3405885
0.2708333,0.2708333,0.2524119,-26.2217360
0.2808333,0.2808333,0.2624119,-29.7904760
0.2908333,0.2908333,0.2724119,-31.4894276
0.3008333,0.3008333,0.2824119,-31.7933276
0.3108333,0.3108333,0.2924119,-31.1707585
0.3208333,0.3208333,0.3024119,-29.9615714
0.3308333,0.3308333,0.3124119,-28.3971538
0.3408333,0.3408333,0.3224119,-26.6454778
0.3508333,0.3508333,0.3324119,-24.8245887
0.3608333,0.3608333,0.3424119,-23.0075150
0.3708333,0.3708333,0.3524119,-21.2398406
0.3808333,0.3808333,0.3624119,-19.5541328
0.3908333,0.3908333,0.3724119,-17.9727159
0.4008333,0.4008333,0.3824119,-16.5075980
0.4108333,0.4108333,0.3924119,-15.1621574
0.4208333,0.4208333,0.4024119,-13.9337962
0.4308333,0.4308333,0.4124119,-12.8163482
0.4408333,0.4408333,0.4224119,-11.8018292
0.4508333,0.4508333,0.4324119,-10.8815718
0.4608333,0.4608333,0.4424119,-10.0469062
0.4708333,0.4708333,0.4524119,-9.2895431
0.4808333,0.4808333,0.4624119,-8.6017675
0.4908333,0.4908333,0.4724119,-7.9765195
0.5008333,0.5008333,0.4824119,-7.4074091
0.5108333,0.5108333,0.4924119,-6.8886926
0.5208333,0.5208333,0.5024119,-6.4152313
0.5308333,0.5308333,0.5124119,-5.9824400
0.5408333,0.5408333,0.5224119,-5.5862342
0.5508333,0.5508333,0.5324119,-5.2229780
0.5608333,0.5608333,0.5424119,-4.8894353
0.5708333,0.5708333,0.5524119,-4.5827244
0.5808333,0.5808333,0.5624119,-4.3002782
0.5908333,0.5908333,0.5724119,-4.0398072
0.6008333,0.6008333,0.5824119,-3.7992673
0.6108333,0.6108333,0.5924119,-3.5768317
0.6208333,0.6208333,0.6024119,-3.3708651
0.6308333,0.6308333,0.6124119,-3.1799021
0.6408333,0.6408333,0.6224119,-3.0026273
0.6508333,0.6508333,0.6324119,-2.8378586
0.6608333,0.6608333,0.6424119,-2.6845320
0.6708333,0.6708333,0.6524119,-2.5416882
0.6808333,0.6808333,0.6624119,-2.4084614
0.6908333,0.6908333,0.6724119,-2.2840689
0.7008333,0.7008333,0.6824119,-2.1678020
0.7108333,0.7108333,0.6924119,-2.0590184
0.7208333,0.7208333,0.7024119,-1.9571350
0.7308333,0.7308333,0.7124119,-1.8616215
0.7408333,0.7408333,0.7224119,-1.7719954
0.7508333,0.7508333,0.7324119,-1.6878169
0.7608333,0.7608333,0.7424119,-1.6086846
0.7708333,0.7708333,0.7524119,-1.5342317
0.7808333,0.7808333,0.7624119,-1.4641227
0.7908333,0.7908333,0.7724119,-1.3980501
0.8008333,0.8008333,0.7824119,-1.3357322
0.8108333,0.8108333,0.7924119,-1.2769102
0.8208333,0.8208333,0.8024119,-1.2213461
0.8308333,0.8308333,0.8124119,-1.1688211
0.8408333,0.8408333,0.8224119,-1.1191335
0.8508333,0.8508333,0.8324119,-1.0720976
0.8608333,0.8608333,0.8424119,-1.0275417
0.8708333,0.8708333,0.8524119,-0.9853071
0.8808333,0.8808333,0.8624119,-0.9452474
0.8908333,0.8908333,0.8724119,-0.9072267
