# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol]
-1.4715000,-1.4715000,-1.4677484,32575.6805624
-1.4615000,-1.4615000,-1.4577484,31987.4536528
-1.4515000,-1.4515000,-1.4477484,36263.0114839
-1.4415000,-1.4415000,-1.4377484,45687.6255466
-1.4315000,-1.4315000,-1.4277484,42333.6354743
-1.4215000,-1.4215000,-1.4177484,28708.2962389
-1.4115000,-1.4115000,-1.4077484,16814.3462879
-1.4015000,-1.4015000,-1.3977484,11436.4932520
-1.3915000,-1.3915000,-1.3877484,9188.1140924
-1.3815000,-1.3815000,-1.3777484,8287.6780699
-1.3715000,-1.3715000,-1.3677484,8182.6464655
-1.3615000,-1.3615000,-1.3577484,8532.5077230
-1.3515000,-1.3515000,-1.3477484,9934.9434663
-1.3415000,-1.3415000,-1.3377484,13127.9785950
-1.3315000,-1.3315000,-1.3277484,20687.5022794
-1.3215000,-1.3215000,-1.3177484,34992.8809646
-1.3115000,-1.3115000,-1.3077484,45669.8677610
-1.3015000,-1.3015000,-1.2977484,42583.7248613
-1.2915000,-1.2915000,-1.2877484,34885.5449296
-1.2815000,-1.2815000,-1.2777484,32345.7159692
-1.2715000,-1.2715000,-1.2677484,32573.4286290
-1.2615000,-1.2615000,-1.2577484,33588.5118817
-1.2515000,-1.2515000,-1.2477484,39723.1604413
-1.2415000,-1.2415000,-1.2377484,47628.2966170
-1.2315000,-1.2315000,-1.2277484,38550.4889711
-1.2215000,-1.2215000,-1.2177484,24531.3206523
-1.2115000,-1.2115000,-1.2077484,14780.4146298
-1.2015000,-1.2015000,-1.1977484,10641.1577994
-1.1915000,-1.1915000,-1.1877484,8881.4807717
-1.1815000,-1.1815000,-1.1777484,8280.6971676
-1.1715000,-1.1715000,-1.1677484,8310.9898543
-1.1615000,-1.1615000,-1.1577484,8998.4977678
-1.1515000,-1.1515000,-1.1477484,10877.7045718
-1.1415000,-1.1415000,-1.1377484,15406.7288589
-1.1315000,-1.1315000,-1.1277484,26032.3287807
-1.1215000,-1.1215000,-1.1177484,39846.7382695
-1.1115000,-1.1115000,-1.1077484,48418.9582515
-1.1015000,-1.1015000,-1.0977484,38891.6083484
-1.0915000,-1.0915000,-1.0877484,33264.1199913
-1.0815000,-1.0815000,-1.0777484,32746.9463413
-1.0715000,-1.0715000,-1.0677484,32372.0006058
-1.0615000,-1.0615000,-1.0577484,35431.4718358
-1.0515000,-1.0515000,-1.0477484,43666.4425833
-1.0415000,-1.0415000,-1.0377484,45097.8799238
-1.0315000,-1.0315000,-1.0277484,33336.0764303
-1.0215000,-1.0215000,-1.0177484,19614.6036795
-1.0115000,-1.0115000,-1.0077484,12659.7725323
-1.0015000,-1.0015000,-0.9977484,9745.0914602
-0.9915000,-0.9915000,-0.9877484,8514.2134617
-0.9815000,-0.9815000,-0.9777484,8239.6430299
-0.9715000,-0.9715000,-0.9677484,8453.3144796
-0.9615000,-0.9615000,-0.9577484,9600.6476669
-0.9515000,-0.9515000,-0.9477484,12267.0913747
-0.9415000,-0.9415000,-0.9377484,18633.1551478
-0.9315000,-0.9315000,-0.9277484,31742.2996250
-0.9215000,-0.9215000,-0.9177484,44837.2198103
-0.9115000,-0.9115000,-0.9077484,44756.7665474
-0.9015000,-0.9015000,-0.8977484,36007.6864636
-0.8915000,-0.8915000,-0.8877484,32447.2033549
-0.8815000,-0.8815000,-0.8777484,32978.8947887
-0.8715000,-0.8715000,-0.8677484,32979.5083028
-0.8615000,-0.8615000,-0.8577484,38080.0597153
-0.8515000,-0.8515000,-0.8477484,48416.8817674
-0.8415000,-0.8415000,-0.8377484,41233.0556275
-0.8315000,-0.8315000,-0.8277484,27509.4894000
-0.8215000,-0.8215000,-0.8177484,16128.2757990
-0.8115000,-0.8115000,-0.8077484,11206.5303739
-0.8015000,-0.8015000,-0.7977484,9126.9070686
-0.7915000,-0.7915000,-0.7877484,8332.8221309
-0.7815000,-0.7815000,-0.7777484,8285.2785419
-0.7715000,-0.7715000,-0.7677484,8770.2511375
-0.7615000,-0.7615000,-0.7577484,10360.2792086
-0.7515000,-0.7515000,-0.7477484,14165.7813726
-0.7415000,-0.7415000,-0.7377484,23139.1038079
-0.7315000,-0.7315000,-0.7277484,37227.4095375
-0.7215000,-0.7215000,-0.7177484,46860.7027517
-0.7115000,-0.7115000,-0.7077484,40643.0745948
-0.7015000,-0.7015000,-0.6977484,33977.7381888
-0.6915000,-0.6915000,-0.6877484,32445.4892720
-0.6815000,-0.6815000,-0.6777484,32370.5286200
-0.6715000,-0.6715000,-0.6677484,34411.0557545
-0.6615000,-0.6615000,-0.6577484,41597.8510053
-0.6515000,-0.6515000,-0.6477484,46172.2570983
-0.6415000,-0.6415000,-0.6377484,36018.9683064
-0.6315000,-0.6315000,-0.6277484,21860.1093965
-0.6215000,-0.6215000,-0.6177484,13604.5348010
-0.6115000,-0.6115000,-0.6077484,10105.5383395
-0.6015000,-0.6015000,-0.5977484,8621.8108898
-0.5915000,-0.5915000,-0.5877484,8184.9209074
-0.5815000,-0.5815000,-0.5777484,8256.5596135
-0.5715000,-0.5715000,-0.5677484,9064.2678045
-0.5615000,-0.5615000,-0.5577484,11145.3706323
-0.5515000,-0.5515000,-0.5477484,16064.5315371
-0.5415000,-0.5415000,-0.5377484,27373.6789242
-0.5315000,-0.5315000,-0.5277484,40878.7943085
-0.5215000,-0.5215000,-0.5177484,46893.8147984
-0.5115000,-0.5115000,-0.5077484,36957.7044889
-0.5015000,-0.5015000,-0.4977484,32185.3323487
-0.4915000,-0.4915000,-0.4877484,32416.4007358
-0.4815000,-0.4815000,-0.4777484,31835.8539190
-0.4715000,-0.4715000,-0.4677484,35596.1785549
-0.4615000,-0.4615000,-0.4577484,44485.4650210
-0.4515000,-0.4515000,-0.4477484,43649.2043564
-0.4415000,-0.4415000,-0.4377484,30098.8507874
-0.4315000,-0.4315000,-0.4277484,17662.8796423
-0.4215000,-0.4215000,-0.4177484,11821.9711169
-0.4115000,-0.4115000,-0.4077484,9366.3203322
-0.4015000,-0.4015000,-0.3977484,8331.1747309
-0.3915000,-0.3915000,-0.3877484,8154.3321009
-0.3815000,-0.3815000,-0.3777484,8458.5593904
-0.3715000,-0.3715000,-0.3677484,9713.3977960
-0.3615000,-0.3615000,-0.3577484,12644.3594845
-0.3515000,-0.3515000,-0.3477484,19607.7696592
