# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol]
-1.6372000,-1.6372000,-1.6541773,28681.3178373
-1.6272000,-1.6272000,-1.6441773,27258.0546839
-1.6172000,-1.6172000,-1.6341773,24826.6965646
-1.6072000,-1.6072000,-1.6241773,21712.9878605
-1.5972000,-1.5972000,-1.6141773,18292.1202135
-1.5872000,-1.5872000,-1.6041773,14911.1636390
-1.5772000,-1.5772000,-1.5941773,11837.8913160
-1.5672000,-1.5672000,-1.5841773,9243.1168537
-1.5572000,-1.5572000,-1.5741773,7210.7295008
-1.5472000,-1.5472000,-1.5641773,5763.2855362
-1.5372000,-1.5372000,-1.5541773,4891.2554708
-1.5272000,-1.5272000,-1.5441773,4577.7523398
-1.5172000,-1.5172000,-1.5341773,4583.2696276
-1.5072000,-1.5072000,-1.5241773,4684.8640942
-1.4972000,-1.4972000,-1.5141773,5309.5484190
-1.4872000,-1.4872000,-1.5041773,6501.8964939
-1.4772000,-1.4772000,-1.4941773,8277.3046260
-1.4672000,-1.4672000,-1.4841773,10630.8408199
-1.4572000,-1.4572000,-1.4741773,13509.2424276
-1.4472000,-1.4472000,-1.4641773,16782.4370033
-1.4372000,-1.4372000,-1.4541773,20225.0677718
-1.4272000,-1.4272000,-1.4441773,23520.7245417
-1.4172000,-1.4172000,-1.4341773,26298.4084809
-1.4072000,-1.4072000,-1.4241773,28200.4253299
-1.3972000,-1.3972000,-1.4141773,28190.3645230
-1.3872000,-1.3872000,-1.4041773,26343.2660681
-1.3772000,-1.3772000,-1.3941773,23845.1857362
-1.3672000,-1.3672000,-1.3841773,20570.1616034
-1.3572000,-1.3572000,-1.3741773,16991.6562483
-1.3472000,-1.3472000,-1.3641773,13622.5528283
-1.3372000,-1.3372000,-1.3541773,10687.7047567
-1.3272000,-1.3272000,-1.3441773,8312.3582309
-1.3172000,-1.3172000,-1.3341773,6543.9784673
-1.3072000,-1.3072000,-1.3241773,5383.0926899
-1.2972000,-1.2972000,-1.3141773,4809.7974019
-1.2872000,-1.2872000,-1.3041773,4702.0679392
-1.2772000,-1.2772000,-1.2941773,4759.1224093
-1.2672000,-1.2672000,-1.2841773,5264.0750535
-1.2572000,-1.2572000,-1.2741773,6340.8752205
-1.2472000,-1.2472000,-1.2641773,8022.5588338
-1.2372000,-1.2372000,-1.2541773,10312.7652941
